Key_1_3,entropy_ElectronAffinity,wtd_range_Valence,entropy_Density,wtd_range_ThermalConductivity,range_atomic_mass,Key_2_10
2524,1.57369240331184,2.34,1.27026156431974,2.337342,192.981,5036
7549,1.57369240331184,2.3,1.27026156431974,1.817342,192.981,8181
15967,1.57369240331184,2.3,1.27026156431974,1.597342,192.981,15522
3500,1.57369240331184,2.3,1.27026156431974,1.597342,192.981,11043
17239,1.57369240331184,2.3,1.27026156431974,1.597342,192.981,20328
15401,1.57369240331184,2.3,1.27026156431974,1.817342,192.981,5906
17584,1.57369240331184,2.3,1.27026156431974,2.077342,192.981,12545
16849,1.16191891435127,1.664,1.18182525237335,24.376,136.372,8678
18952,0.956469776292784,1.2,0.807669837533984,125.8,168.881069,15861
4675,0.956469776292784,1.2,0.807669837533984,125.8,168.881069,2733
11966,0.955259142083074,3.25,0.915332453681069,13.371875,74.355,1891
7189,0.829109889773735,3.65217391304348,1.02798309997697,7.82608695652174,74.52788,5489
17388,1.05132053258832,1.75,0.452181737099035,2.993355,192.981,11571
17798,1.05073464116247,2.14507772020725,1.0864154709105,17.4248704663212,150.287,2703
21213,1.0462351265602,2.3010752688172,1.08033865914131,14.1182795698925,150.287,10802
911,1.03897944167026,1.84210526315789,1.0501303295485,11.5263157894737,32.48547,19077
9768,1.05815381102888,1.84210526315789,1.06337041402603,11.5263157894737,102.5604,3261
20516,0.836806648076626,2.76,0.96856722255798,39.4959,46.895,11698
1994,0.836806648076626,2.46,0.96856722255798,39.490775,46.895,13198
8328,0.836806648076626,2.34,0.96856722255798,39.488725,46.895,5698
20626,0.685178602289765,2.24742268041237,0.465290267919665,46.5498281786942,113.257,7003
10254,0.685178602289765,2.66425992779783,0.465290267919665,41.3212996389892,113.257,3772
19449,0.68664793255103,2.19112627986348,0.522656580099222,45.5631399317406,64.617,8804
16547,1.11990747978085,2.1219512195122,1.32607033682509,43.5853658536585,155.006,12070
810,1.11990747978085,2.11243902439024,1.32607033682509,42.91,155.006,6840
2137,1.11990747978085,2.1109756097561,1.32607033682509,42.8060975609756,155.006,1322
14428,1.11990747978085,2.09268292682927,1.32607033682509,41.5073170731707,155.006,10858
9893,1.11990747978085,2.0809756097561,1.32607033682509,40.6760975609756,155.006,19282
2480,1.11990747978085,2.0209756097561,1.32607033682509,36.4160975609756,155.006,6680
8687,1.12457966210477,2.12292682926829,1.3333056093646,44.9721951219512,155.006,17142
229,1.12457966210477,2.03707317073171,1.3333056093646,40.4434146341463,155.006,20990
7441,1.12457966210477,2.03121951219512,1.3333056093646,40.1346341463415,155.006,15857
17509,1.12457966210477,1.91804878048781,1.3333056093646,34.1648780487805,155.006,10613
21084,1.12457966210477,2.13560975609756,1.33269679820846,45.6114634146341,155.006,4188
15628,1.12457966210477,2.07512195121951,1.33269679820846,42.390487804878,155.006,2666
12501,1.12457966210477,2.04682926829268,1.33269679820846,40.8839024390244,155.006,2726
7422,1.12457966210477,2.00292682926829,1.33269679820846,38.5460975609756,155.006,11886
1671,1.12457966210477,1.88780487804878,1.33269679820846,32.4158536585366,155.006,17591
16439,1.12457966210477,2.10512195121951,1.33709061638609,42.2704878048781,155.006,9015
11252,1.12457966210477,2.07878048780488,1.33709061638609,40.3651219512195,155.006,4615
17411,1.12457966210477,2.02317073170732,1.33709061638609,36.3426829268293,155.006,3179
5322,1.12457966210477,2.14317073170732,1.34076399398687,45.0919512195122,155.006,17305
14274,1.12457966210477,2.08170731707317,1.34076399398687,40.7280487804878,155.006,1532
7036,1.12457966210477,2.12634146341463,1.34590028761674,43.9429268292683,155.006,13787
7137,1.12457966210477,2.13365853658537,1.34849955482436,44.4575609756098,155.006,7628
6738,1.12457966210477,2.14756097560976,1.35093683747384,45.4353658536585,155.006,612
17112,1.12457966210477,2.17170731707317,1.35255798461731,47.0946341463415,155.006,6158
671,1.12457966210477,2.17682926829268,1.35419827978458,47.469512195122,155.006,12204
11927,1.12457966210477,2.17463414634146,1.35558962410356,47.2985365853659,155.006,13336
1127,1.12457966210477,2.15853658536585,1.33181235692557,45.8658536585366,155.006,18794
19080,1.12457966210477,2.17682926829268,1.35802823239905,47.4634146341463,155.006,10382
12234,1.06316939471316,2.16439024390244,1.29574091053008,46.5575609756098,155.006,16128
13400,1.43685124523007,2.31,0.944017447207367,2.197507,192.981,16004
19618,1.43685124523007,2.28,0.944017447207367,2.1984052,192.981,14488
20393,1.43685124523007,2.28,0.944017447207367,2.1978736,192.981,20651
20965,1.43685124523007,2.36,0.944017447207367,2.1994684,192.981,5655
5217,1.43685124523007,2.32,0.944017447207367,2.197784,192.981,16404
15318,0.57056029636838,3.0,0.676086525647098,33.25,23.18338,4962
11720,1.17415745697935,1.94,1.3480875061098,30.82,117.209,7719
804,1.02487541911759,1.8,0.913198721758749,57.4,110.81997,16495
18928,1.00699217745772,1.8,0.746922077889011,57.4,164.1315,11679
2900,1.00699217745772,1.8,0.746922077889011,57.4,164.1315,9967
20786,0.965752922014505,1.8,0.762538985589208,57.4,166.9985,4190
9690,0.962926409110567,1.8,0.878386403933942,56.6,72.9845,16096
8266,0.96215927778131,1.8,0.876552400566774,56.6,74.82,3100
11363,0.923435438554523,1.0,0.88640759827089,56.6,78.3345,15575
4361,0.962661300483693,1.8,0.689728888375779,56.6,162.1445,9206
4751,0.943596240661366,1.8,0.690164512552227,56.6,164.1315,13139
3164,0.943596240661366,1.8,0.690164512552227,56.6,164.1315,453
20853,0.901990843589246,1.8,0.706696315915131,56.6,166.9985,10779
12084,1.13572535567432,2.925,1.35875568785555,23.96,92.382,10989
9390,1.13572535567432,2.88,1.35875568785555,23.29,92.382,9834
14328,1.13572535567432,2.82,1.35875568785555,16.255,92.382,11378
3886,1.13572535567432,2.73267326732673,1.35875568785555,12.7772277227723,92.382,3454
4706,1.13572535567432,2.7,1.35875568785555,11.9,92.382,16088
8139,0.582659271876607,1.33333333333333,0.0005040489337107,0.052,31.05706,20993
6027,0.582659271876607,1.33333333333333,0.0005040489337107,0.052,31.05706,17779
18282,1.07765394046047,0.25,0.987717780917386,22.7435425,128.09447,11245
5279,0.874324716838044,0.75,0.770602876596392,17.7435425,184.273,5011
982,1.07765394046047,0.5,0.987717780917386,18.192251,128.09447,18830
4254,0.78832442565049,0.25,0.827451055351952,49.9935425,47.8824,6858
10956,1.05132053258832,1.75,0.452181737099035,2.993355,192.981,3771
19940,1.05132053258832,0.731707317073171,0.452181737099035,2.32979414634146,192.981,12221
12661,0.685178602289765,2.16326530612245,0.465290267919665,47.6054421768707,113.257,13127
16297,1.07257228775443,3.89795918367347,0.94100130782326,43.0136054421769,113.257,17596
15711,1.07257228775443,3.83673469387755,0.94100130782326,41.4829931972789,113.257,1091
14166,1.07257228775443,3.71428571428571,0.94100130782326,38.421768707483,113.257,18533
14735,1.07257228775443,3.46938775510204,0.94100130782326,32.2993197278912,113.257,2181
15199,1.07257228775443,3.3469387755102,0.94100130782326,29.2380952380952,113.257,1329
19290,1.07257228775443,3.18367346938776,0.94100130782326,25.156462585034,113.257,3010
1912,1.07257228775443,3.3265306122449,0.94100130782326,28.7278911564626,113.257,10280
20265,1.07257228775443,3.46938775510204,0.94100130782326,32.2993197278912,113.257,11868
72,1.07257228775443,3.69387755102041,0.94100130782326,37.9115646258503,113.257,7971
15568,0.654214309918918,2.16326530612245,0.592058541161959,47.6054421768707,23.9455,17693
16040,1.15451745409115,1.63636363636364,1.34241960627452,18.1794018181818,121.3276,17354
17280,0.829109889773735,3.65217391304348,1.02798309997697,7.82608695652174,74.52788,10317
19723,1.17987581313379,1.53846153846154,0.930793733878092,3.22224615384615,189.9819968,20775
13502,1.00405388148451,1.2,0.942215814209708,49.99446,73.91366,7448
20276,1.04502024525845,2.3875,1.27040615908996,42.0125,98.82747,15758
15240,1.04568846097267,2.35,1.26915284289331,42.0125,100.82965,20525
9840,1.04568846097267,2.3875,1.26748852639874,41.8625,104.164,17292
12554,1.04568846097267,2.3875,1.26546337921679,42.0125,110.282,10043
13132,1.04568846097267,2.3875,1.26916177883012,41.975,111.886,1627
17778,1.04568846097267,2.3875,1.26139422632597,42.0875,117.172,17508
5733,0.627474152296658,1.94883997620464,0.471731896361072,25.9726353361095,83.9493,3680
20422,1.43370920325529,2.3,1.05542648957125,2.597342,192.981,18875
11753,0.739738789432567,2.0,0.647853267488951,83.0,168.881069,4066
4613,0.737524366796779,1.5974025974026,0.364507222766762,7.46464285714286,77.2173,19327
16887,0.737524366796779,1.45398773006135,0.364507222766762,7.97273006134969,77.2173,11780
4661,1.07015272211968,0.333333333333333,0.984105334688075,33.3333333333333,64.82088,14804
6573,0.96544345803591,2.29411764705882,0.922466722471551,54.1764705882353,128.09447,9929
15519,0.600962375481816,1.125,1.08281638955613,50.625,3.7805,3588
8574,0.600962375481816,0.733333333333333,1.08281638955613,27.6666666666667,3.7805,3292
18173,0.6482242193527,0.666666666666667,1.07370830255198,28.3333333333333,13.0964614,7453
15780,0.6482242193527,1.01333333333333,1.07370830255198,8.69999999999999,13.0964614,1100
17977,1.04307073544899,2.0,1.08542135642224,19.5,80.21207,3281
20258,1.03838163365013,2.0,1.08495764216293,96.75,75.35947,9426
7306,1.03897944167026,1.75,1.0501303295485,14.5,32.48547,4679
8046,1.07690439642076,1.4,1.0372160983268,25.8,63.98387,12269
19974,1.00359779612628,1.95081967213115,0.272295316437527,45.5563409836066,79.9606,663
12448,1.00359779612628,1.72727272727273,0.272295316437527,42.105103030303,79.9606,4343
16296,1.43370920325529,2.3,1.05542648957125,2.597342,192.981,90
9452,1.27194426136613,1.6,1.28542487701553,25.26112,120.990238,20831
18910,1.27194426136613,1.4,1.28542487701553,22.09168,120.990238,16994
3966,1.27194426136613,1.4,1.28542487701553,19.96224,120.990238,15278
12478,1.16191891435127,1.736,1.18182525237335,25.324,136.372,16445
16763,1.16191891435127,1.664,1.18182525237335,24.376,136.372,3967
3793,1.23923452185234,1.23618090452261,1.0903632453347,19.8486894472362,122.90607,20089
19996,1.25323320981257,1.25175879396985,1.37960147059107,19.6700462311558,122.90607,97
13571,1.25323320981257,1.24874371859296,1.37960147059107,19.5509507537688,122.90607,13953
12617,1.23923452185234,1.19191919191919,1.0903632453347,19.9475363636364,122.90607,2101
19167,1.25323320981257,1.25353535353535,1.37960147059107,19.5884454545455,122.90607,20445
13949,1.25323320981257,1.2489898989899,1.37960147059107,19.4089,122.90607,13476
9212,1.25323320981257,1.23787878787879,1.37960147059107,18.9700111111111,122.90607,5266
355,1.25323320981257,1.22121212121212,1.37960147059107,18.3116777777778,122.90607,2203
15863,1.25323320981257,1.21464646464646,1.37960147059107,18.0523343434343,122.90607,9236
17954,1.07483307793767,3.8,0.977306303130567,43.0,89.3115,19032
15456,1.07483307793767,3.7,0.977306303130567,40.5,89.3115,206
1787,1.07483307793767,3.4,0.977306303130567,33.0,89.3115,16739
20564,1.33573591935039,2.475,1.44618566571539,41.99941,107.931708,624
7668,1.33573591935039,2.475,1.44618566571539,40.99941,107.931708,18521
6517,1.33573591935039,2.475,1.44618566571539,38.49941,107.931708,13788
14725,1.04502024525845,2.3875,1.27040615908996,42.0125,98.82747,11732
14332,1.04502024525845,2.3575,1.27040615908996,39.8825,98.82747,8325
5965,1.04502024525845,2.335,1.27040615908996,38.285,98.82747,11390
12207,1.2226302132499,2.2,1.2020162886797,3.49446,189.9819968,6894
2143,1.57369240331184,2.3,1.27026156431974,1.597342,192.981,16464
19717,1.57369240331184,2.3,1.27026156431974,1.597342,192.981,5868
1836,1.57369240331184,2.3,1.27026156431974,1.817342,192.981,2294
10046,1.57369240331184,2.3,1.27026156431974,2.077342,192.981,2287
4640,1.57369240331184,2.34,1.27026156431974,2.337342,192.981,13773
670,1.10518217403612,0.795180722891566,1.01540712310099,96.3717718072289,121.3276,7656
6692,1.10518217403612,0.828125,1.01540712310099,93.735879375,121.3276,18420
6133,1.10518217403612,0.785540791541649,1.01540712310099,114.288755047864,121.3276,21129
9312,1.10518217403612,0.928571428571428,1.01540712310099,85.6990971428571,121.3276,7495
15794,1.05768348464572,0.909090909090909,0.998141383301719,36.3491381818182,188.3839,21164
2589,1.05768348464572,0.909090909090909,0.998141383301719,36.3491381818182,188.3839,13304
6145,0.727235955597385,2.47816593886463,0.872708046455345,33.0633187772926,55.97023072,20238
12517,1.09820326131874,2.21615720524018,1.14089536514234,33.2814410480349,55.97023072,11461
18263,1.09820326131874,1.95414847161572,1.14089536514234,33.2724890829694,55.97023072,4000
5501,1.09820326131874,1.69213973799127,1.14089536514234,33.2635371179039,55.97023072,19512
17462,0.541937063227313,3.76190476190476,0.688904463379607,131.619047619048,120.8947519,4429
11530,1.23923452185234,1.2375,1.0903632453347,19.74965375,122.90607,19325
1201,1.23923452185234,1.23125,1.0903632453347,19.749480625,122.90607,12715
9714,1.23923452185234,1.225,1.0903632453347,19.7493075,122.90607,3660
3397,1.23923452185234,1.2125,1.0903632453347,19.74896125,122.90607,18328
1166,1.23923452185234,1.2,1.0903632453347,19.748615,122.90607,5360
9517,1.38754340281599,1.04,0.807489404862233,18.954684,77.95206,11743
10586,1.17415745697935,1.928,1.34772539579188,31.402,84.271,4367
8746,1.17415745697935,1.88,1.34772539579188,31.27,84.271,7915
13249,1.17421277500786,1.928,1.34885228498929,31.288,83.06047,1747
19836,1.17415745697935,1.856,1.34788190575239,31.132,85.06265,4060
12203,1.17415745697935,1.922,1.34645568366127,31.158,88.397,15940
20064,1.32400622111169,0.75,1.08089578886449,22.743355,192.981,8500
5764,1.00359779612628,2.22014925373134,0.272295316437527,51.8495054477612,79.9606,16065
16964,1.24332122095006,1.2375,1.09163929614836,19.74965375,124.1166,15715
17525,1.448400878226,1.05,1.28631807629486,19.74965375,124.1166,1835
13663,1.448400878226,0.9875,1.28631807629486,19.74965375,124.1166,10029
13418,1.448400878226,0.9875,1.28631807629486,19.74965375,124.1166,16603
13472,1.448400878226,0.9875,1.28631807629486,19.74965375,124.1166,19506
6435,1.44347141826677,1.2425,1.09050252765166,19.74864625,149.35206,20345
1715,1.44347141826677,1.2025,1.09050252765166,19.74461755,149.35206,19908
7448,1.44347141826677,1.17085427135678,1.09050252765166,19.8449720603015,149.35206,18126
10062,1.44347141826677,1.1425,1.09050252765166,19.74621235,149.35206,3227
2863,1.24332122095006,1.235,1.09120506335897,19.7495845,134.3606,8465
14282,1.17421277500786,1.946,1.34885228498929,31.366,83.06047,6777
18259,1.17421277500786,1.916,1.34885228498929,31.236,83.06047,16959
14667,1.17421277500786,1.892,1.34885228498929,31.132,83.06047,19759
9828,1.17421277500786,1.856,1.34885228498929,30.976,83.06047,18483
7059,0.684434759986959,2.0,0.767921552614343,21.4,120.1624,21222
5334,1.10518217403612,0.8,1.01540712310099,95.9861784,121.3276,18107
9496,1.10518217403612,0.816101026045778,1.01540712310099,94.6979251302289,121.3276,12110
18742,1.10518217403612,0.823529411764706,1.01540712310099,94.1035752941176,121.3276,11989
13514,1.51781125350448,1.23,1.37279195748924,19.309875,139.10806,13992
4083,1.51781125350448,1.21,1.37279195748924,18.914875,139.10806,7369
725,1.51781125350448,1.18,1.37279195748924,18.322375,139.10806,5473
15799,1.51781125350448,1.16,1.37279195748924,17.927375,139.10806,9937
4745,1.51781125350448,1.13,1.37279195748924,17.334875,139.10806,10881
8639,1.51781125350448,1.08,1.37279195748924,16.347375,139.10806,3148
14968,1.51781125350448,1.03,1.37279195748924,15.359875,139.10806,5115
4838,1.51781125350448,1.0,1.37279195748924,14.569875,139.10806,13372
9292,1.44347141826677,1.195,1.09050252765166,19.7448169,149.35206,14649
5588,1.65329272379736,0.935,1.28207433080164,19.74503625,149.35206,13122
9311,1.65329272379736,0.9125,1.28207433080164,19.744684,149.35206,2139
6081,1.65329272379736,0.73,1.28207433080164,19.74639,149.35206,18192
17586,1.65329272379736,0.71,1.28207433080164,19.7444182,149.35206,9197
13770,1.65329272379736,0.685,1.28207433080164,19.7450827,149.35206,11091
7763,1.65329272379736,0.7275,1.28207433080164,19.74593875,149.35206,8080
5652,1.65329272379736,0.69,1.28207433080164,19.7449498,149.35206,13611
9899,0.950087239239151,1.8,0.865123614405976,11.6,35.8233,2678
2784,0.948664265280496,1.8,0.939520669033287,20.0,29.6228,10904
11473,0.947114975381017,1.8,0.967688805851889,24.4,77.0604519,5257
3075,1.0462351265602,2.38356164383562,1.08033865914131,12.6438356164384,150.287,7889
10750,1.05073464116247,2.21052631578947,1.0864154709105,16.2631578947368,150.287,9764
10874,1.05073464116247,2.11311053984576,1.08928398248014,16.706940874036,150.287,12255
7861,0.986268936831303,2.18848167539267,1.04910238965115,15.3455497382199,150.287,12906
20254,0.891494050504598,1.6,1.03103354774094,32.8,78.6336,21162
5038,1.23245189090174,1.944,1.24243048628946,36.3986784,106.353238,8531
5028,1.23245189090174,1.804,1.24243048628946,36.3953744,106.353238,18011
8177,1.23245189090174,1.692,1.24243048628946,36.3927312,106.353238,19625
6099,1.23245189090174,1.632,1.24243048628946,36.3913152,106.353238,17916
8264,1.23245189090174,1.584,1.24243048628946,36.3901824,106.353238,6376
4426,0.956469776292784,1.2,0.807669837533984,125.8,168.881069,3358
19136,1.05132053258832,1.33333333333333,0.452181737099035,2.65780666666667,192.981,9353
13763,0.915636255312753,1.66666666666667,1.05183100816726,33.3333333333333,152.139,9457
8817,1.43685124523007,2.3,0.944017447207367,2.197342,192.981,16471
7823,1.43685124523007,2.3,0.944017447207367,2.197342,192.981,9324
11554,0.83776801737992,1.8,0.973494729223814,39.4795,95.535,17662
17253,1.54690622353709,1.23,1.07930684513443,22.74639,137.89753,9913
10117,1.54690622353709,1.2075,1.07930684513443,22.74448465,137.89753,7045
15423,1.54978098384552,1.235,1.08189897085169,22.7472925,139.89971,3970
12230,0.304238050296959,1.3033033033033,0.514674811308335,6.90423423423423,164.4833,8440
12764,0.225369412055356,1.3033033033033,0.450470136586289,6.90423423423423,164.4833,3763
20336,0.587623887256573,1.49221183800623,0.936636525476836,6.84553582554517,65.8973,6005
3520,0.603548044291597,1.47678018575851,0.953585751819804,9.96104334365325,65.8973,16707
15662,0.581920117825479,1.48447204968944,1.01609952212319,6.82427639751553,71.4611,3563
