yprop/table4.oz246,yprop/table4.oz248,yprop/table4.oz250,yprop/table4.oz251
0.562353,0.529,0.185155,0.45169
0.597176,0.579,0.235876,0.440925
0.497255,0.0,0.743149,0.40946
0.156863,0.0,0.197328,0.409253
0.497255,0.3,0.126787,0.512343
0.597176,0.706,0.05328,0.613259
0.677961,0.586,0.16418,0.546137
0.470588,0.212,0.082028,0.675464
0.580392,0.6,0.198171,0.610982
0.497255,0.389,0.05328,0.623816
0.699451,0.677,0.255041,0.5037
0.497255,0.353,0.156346,0.547689
0.364235,0.0,0.323054,0.456347
0.597176,0.444,0.063393,0.595715
0.156863,0.0,0.05328,0.443616
0.248627,0.0,0.106561,0.599027
0.542588,0.4,0.244585,0.530611
0.0,0.0,0.0,0.773172
0.497255,0.304,0.1109,0.526161
0.627451,0.609,0.605281,0.411634
0.497255,0.353,0.16418,0.521451
0.364235,0.0,0.239278,0.326916
0.521098,0.583,0.106561,0.503338
0.597176,0.32,0.337786,0.460384
0.248627,0.0,0.13537,0.519588
0.542588,0.435,0.02881,0.613828
0.497255,0.5,0.196298,0.351395
0.0,0.0,0.02881,0.482793
0.728471,0.767,0.08209,0.695182
0.762039,0.818,0.109589,0.764943
0.497255,0.4,0.106561,0.51286
0.156863,0.0,0.151632,0.505667
0.0,0.0,0.0,0.505977
0.156863,0.0,0.254947,0.381877
0.497255,0.3,0.137649,0.512498
0.728471,0.667,0.13537,0.529938
0.597176,0.545,0.1109,0.58552
0.497255,0.583,0.05328,0.504632
0.313725,0.0,0.19093,0.533509
0.677961,0.739,0.172951,0.511825
0.562353,0.524,0.050346,0.569994
0.40549,0.143,0.127723,0.467888
0.470588,0.545,0.05328,0.476582
0.470588,0.25,0.272801,0.318067
0.440314,0.462,0.02881,0.562283
0.440314,0.6,0.0,0.530611
0.688941,0.567,0.249298,0.484449
0.313725,0.0,0.19299,0.474046
0.248627,0.0,0.05328,0.57046
0.709647,0.815,0.02881,0.650468
0.248627,0.0,0.106561,0.614087
0.688941,0.462,0.247956,0.492729
0.612863,0.5,0.324615,0.498991
0.728471,0.611,0.155596,0.609843
0.612863,0.361,0.08209,0.766289
0.497255,0.571,0.157188,0.517363
0.612863,0.619,0.1109,0.578016
0.156863,0.0,0.05328,0.548
0.521098,0.692,0.089519,0.482948
0.627451,0.194,0.221799,0.36397
0.641098,0.714,0.05328,0.53827
0.542588,0.25,0.171297,0.537546
0.542588,0.5,0.067045,0.50427
0.612863,0.778,0.18553,0.619935
0.641098,0.833,0.074256,0.641515
0.791216,0.718,0.213122,0.561921
0.612863,0.419,0.08209,0.724887
0.440314,0.174,0.102316,0.297055
0.440314,0.545,0.0,0.498887
0.580392,0.455,0.180785,0.459556
0.248627,0.0,0.13537,0.488796
0.440314,0.222,0.115238,0.537339
0.364235,0.0,0.44828,0.310666
0.677961,0.258,0.390318,0.397092
0.313725,0.222,0.286316,0.377064
0.40549,0.115,0.256914,0.537184
0.699451,0.741,0.05328,0.71552
0.542588,0.435,0.213122,0.654194
0.597176,0.632,0.269711,0.469855
0.641098,0.308,0.299551,0.597578
0.0,0.0,0.02881,0.80355
0.521098,0.214,0.116674,0.615743
0.627451,0.52,0.116674,0.523107
0.470588,0.333,0.05328,0.565388
0.580392,0.414,0.125351,0.549863
0.497255,0.636,0.05328,0.533561
0.497255,0.261,0.214339,0.552657
0.719216,0.568,0.221799,0.542462
0.156863,0.0,0.05328,0.466128
0.641098,0.591,0.196111,0.543756
0.580392,0.444,0.18116,0.62837
0.597176,0.522,0.063393,0.621177
0.440314,0.235,0.180785,0.415049
0.627451,0.583,0.08209,0.641619
0.677961,0.571,0.270117,0.526782
0.612863,0.737,0.013765,0.422191
0.627451,0.444,0.180817,0.604668
0.699451,0.708,0.213122,0.522176
0.654118,0.667,0.067045,0.508875
0.521098,0.24,0.222642,0.469751
0.562353,0.5,0.119389,0.502613
0.641098,0.762,0.128379,0.521141
0.627451,0.619,0.145483,0.575273
0.364235,0.158,0.092203,0.323138
0.709647,0.769,0.267495,0.434353
0.497255,0.889,0.0,0.474409
0.497255,0.412,0.063393,0.558609
0.156863,0.0,0.02881,0.491021
0.364235,0.095,0.13537,0.528282
0.597176,0.545,0.08209,0.687833
0.666353,0.571,0.120326,0.614449
0.40549,0.095,0.200075,0.443772
0.654118,0.593,0.092203,0.488123
0.542588,0.429,0.1109,0.483672
0.728471,0.786,0.13537,0.543963
0.497255,0.778,0.180629,0.363349
0.156863,0.0,0.05328,0.607463
0.156863,0.0,0.11271,0.443668
0.562353,0.102,0.299551,0.512084
0.364235,0.167,0.13537,0.369611
0.248627,0.0,0.168519,0.466542
0.709647,0.5,0.213122,0.388501
0.40549,0.047,0.285193,0.46794
0.737255,0.677,0.239278,0.480412
0.666353,0.783,0.02881,0.637272
0.666353,0.857,0.236313,0.476168
0.719216,0.568,0.233629,0.605289
0.641098,0.833,0.196891,0.478963
0.497255,0.421,0.041014,0.659059
0.612863,0.5,0.133747,0.424261
0.580392,0.632,0.0,0.650468
0.497255,0.438,0.063393,0.586037
0.470588,0.6,0.113241,0.454898
0.156863,0.0,0.05328,0.491694
0.597176,0.588,0.159841,0.438959
0.737255,0.75,0.180348,0.699788
0.777098,0.7,0.306136,0.587486
0.248627,0.0,0.16418,0.513378
0.627451,0.583,0.08209,0.614087
0.470588,0.462,0.05328,0.494799
0.497255,0.636,0.05328,0.547845
0.699451,0.741,0.240308,0.505046
0.641098,0.324,0.290967,0.580293
0.597176,0.667,0.074443,0.588056
0.597176,0.588,0.137836,0.383067
0.0,0.0,0.0,0.45112
0.248627,0.0,0.174293,0.443668
0.542588,0.296,0.592702,0.393935
0.641098,0.682,0.113178,0.597837
0.542588,0.533,0.222236,0.436061
0.597176,0.684,0.160934,0.475185
0.313725,0.118,0.08209,0.61833
0.470588,0.263,0.144547,0.29276
0.769725,0.471,0.374181,0.574652
0.612863,0.737,0.089519,0.582259
0.737255,0.767,0.213122,0.570771
0.542588,0.769,0.041014,0.513326
0.440314,0.429,0.010113,0.544222
0.248627,0.0,0.120669,0.51462
0.542588,0.471,0.106561,0.516017
0.641098,0.652,0.188651,0.548828
0.677961,0.857,0.08209,0.637272
0.542588,0.6,0.269118,0.374424
0.470588,0.077,0.24627,0.547741
0.654118,0.762,0.05328,0.570978
0.313725,0.0,0.27508,0.554417
0.597176,0.6,0.063393,0.593231
0.641098,0.64,0.157937,0.557988
0.156863,0.0,0.08209,0.500906
0.688941,0.76,0.134528,0.516742
0.156863,0.0,0.102316,0.586089
0.666353,0.474,0.172857,0.539409
0.156863,0.0,0.067389,0.569373
0.313725,0.0,0.248923,0.38907
0.699451,0.913,0.0,0.629457
0.654118,0.842,0.05328,0.600114
0.156863,0.0,0.151632,0.520882
0.248627,0.0,0.195643,0.434819
0.627451,0.882,0.0,0.591575
0.641098,0.519,0.194769,0.533199
0.521098,0.375,0.273113,0.363556
0.562353,0.417,0.229914,0.43487
0.470588,0.353,0.092203,0.532112
0.470588,0.231,0.16418,0.488433
0.440314,0.545,0.0,0.574031
0.597176,0.619,0.057619,0.511411
0.641098,0.5,0.250671,0.453501
0.745882,1.0,0.1207,0.586296
0.542588,0.471,0.101973,0.439373
0.440314,0.6,0.0,0.597112
0.440314,0.545,0.057619,0.512757
0.688941,0.75,0.09985,0.533147
0.470588,0.5,0.1109,0.506857
0.709647,0.645,0.230508,0.558298
0.823216,0.925,0.130813,0.646173
0.497255,0.15,0.08209,0.647674
0.627451,0.778,0.05328,0.578119
0.641098,0.3,0.323054,0.657869
0.248627,0.0,0.196517,0.501941
0.612863,0.5,0.106561,0.584278
0.313725,0.0,0.101973,0.517
0.562353,0.381,0.22492,0.492367
0.641098,0.5,0.242306,0.500388
0.641098,0.481,0.188651,0.526626
0.497255,0.4,0.128254,0.392848
0.612863,0.545,0.13537,0.562904
0.248627,0.0,0.05328,0.551312
0.666353,0.818,0.0,0.655126
0.440314,0.3,0.038923,0.563939
0.248627,0.0,0.16418,0.588211
0.542588,0.375,0.306449,0.512809
0.497255,0.261,0.22826,0.365626
0.470588,0.462,0.1109,0.572168
0.313725,0.0,0.188651,0.296538
0.497255,0.214,0.279418,0.461988
0.0,0.0,0.0,0.386948
0.497255,0.429,0.156346,0.477307
0.745882,0.591,0.128004,0.659111
0.754039,0.788,0.153474,0.691559
0.248627,0.0,0.132717,0.493402
0.728471,0.553,0.317966,0.563888
0.521098,0.316,0.209626,0.405941
0.542588,0.3,0.239278,0.447705
0.562353,0.364,0.23881,0.443202
0.470588,0.316,0.102316,0.497438
0.521098,0.3,0.121013,0.515707
0.804549,0.744,0.120326,0.560058
0.699451,0.76,0.196579,0.511411
0.521098,0.188,0.073506,0.564457
0.562353,0.5,0.13537,0.568494
0.497255,0.231,0.243149,0.605755
0.521098,0.5,0.166521,0.494954
0.470588,0.429,0.08209,0.488692
0.737255,0.742,0.13537,0.452725
0.440314,0.6,0.0,0.626663
0.641098,0.833,0.114489,0.575532
0.666353,0.739,0.05328,0.613104
0.248627,0.0,0.09186,0.504735
0.542588,0.5,0.106561,0.412307
0.497255,0.571,0.106561,0.537339
0.709647,0.526,0.221799,0.541531
0.440314,0.6,0.0,0.544481
0.627451,0.52,0.16418,0.559333
0.677961,0.692,0.092203,0.543239
0.497255,0.467,0.08209,0.593386
0.654118,0.6,0.221799,0.468302
0.666353,0.947,0.080467,0.524246
0.627451,0.538,0.241089,0.421363
0.542588,0.625,0.13537,0.531025
0.470588,0.545,0.132249,0.438286
0.248627,0.0,0.132717,0.374735
0.497255,0.5,0.08209,0.57931
0.688941,0.75,0.241931,0.591471
0.497255,0.538,0.25295,0.390623
0.762039,0.632,0.426244,0.546861
0.580392,0.348,0.283882,0.439683
0.597176,0.364,0.197328,0.481343
0.364235,0.0,0.159841,0.433991
0.470588,0.333,0.05328,0.587642
0.699451,0.741,0.100162,0.575118
0.562353,0.529,0.156907,0.396264
0.654118,0.615,0.139709,0.577861
0.542588,0.286,0.253355,0.440874
0.737255,0.735,0.175635,0.595353
0.654118,0.412,0.206224,0.577861
0.364235,0.0,0.33017,0.505822
0.769725,0.743,0.188651,0.523366
0.542588,0.286,0.205568,0.473995
0.248627,0.0,0.13537,0.468716
0.440314,0.667,0.0,0.479066
0.248627,0.0,0.16418,0.489003
0.470588,0.286,0.010113,0.662009
0.654118,0.267,0.381641,0.605186
0.562353,0.625,0.266402,0.491176
0.521098,0.438,0.214339,0.545567
0.641098,0.471,0.050346,0.678
0.542588,0.6,0.08209,0.589039
0.440314,0.174,0.21334,0.349066
0.521098,0.571,0.102566,0.500285
0.666353,0.762,0.13537,0.512446
0.364235,0.0,0.213122,0.519381
0.470588,0.375,0.0839,0.551622
0.497255,0.286,0.16418,0.492263
0.580392,0.444,0.096542,0.538115
0.364235,0.0,0.291716,0.429385
0.521098,0.389,0.13537,0.581173
0.470588,0.286,0.092203,0.523469
0.641098,0.778,0.227261,0.373441
0.654118,0.577,0.13537,0.484397
0.580392,0.688,0.192209,0.554986
0.709647,0.567,0.324021,0.494747
0.654118,0.615,0.168519,0.453087
0.440314,0.273,0.020226,0.623713
0.654118,0.438,0.302266,0.462661
0.709647,0.395,0.41045,0.581224
0.248627,0.0,0.242525,0.396264
0.612863,0.765,0.05328,0.594369
0.677961,0.864,0.106561,0.702531
0.597176,0.722,0.159436,0.520571
0.562353,0.421,0.306667,0.492574
0.612863,0.667,0.214339,0.632769
0.688941,0.421,0.309102,0.526212
0.470588,0.182,0.08209,0.707085
0.0,0.0,0.086429,0.505149
0.719216,0.618,0.293589,0.448067
0.440314,0.353,0.0,0.494747
0.777098,0.824,0.147575,0.716762
0.719216,0.957,0.05328,0.657714
0.580392,0.6,0.02881,0.583398
0.688941,0.905,0.05328,0.659007
0.40549,0.625,0.080467,0.200435
0.677961,0.72,0.163337,0.552243
0.364235,0.3,0.08802,0.351188
0.562353,0.318,0.202416,0.39704
0.440314,0.273,0.038923,0.646794
0.791216,0.421,0.555028,0.378823
0.156863,0.0,0.02881,0.611758
0.497255,0.5,0.207348,0.518605
0.156863,0.0,0.08209,0.547017
0.627451,0.875,0.093514,0.521451
0.641098,0.609,0.16418,0.490504
0.677961,0.356,0.24627,0.39999
0.313725,0.154,0.05328,0.504477
0.699451,0.474,0.217461,0.726751
0.777098,0.253,0.952026,0.544791
0.470588,0.353,0.077502,0.525177
0.728471,0.579,0.298177,0.463696
0.677961,0.655,0.089519,0.59261
0.440314,0.214,0.0,0.680743
0.248627,0.0,0.13537,0.406976
0.597176,0.423,0.19299,0.525229
0.728471,0.541,0.506305,0.559644
0.597176,0.571,0.063393,0.593179
0.364235,0.105,0.270741,0.467008
0.699451,0.633,0.223609,0.688351
0.497255,0.571,0.057619,0.473581
0.612863,0.44,0.23341,0.459918
0.666353,0.667,0.13537,0.550225
0.562353,0.5,0.232412,0.500078
0.709647,0.808,0.25295,0.526885
0.709647,0.704,0.404488,0.458883
0.521098,0.389,0.106561,0.517828
0.0,0.0,0.0,0.305077
0.654118,0.571,0.197328,0.50872
0.497255,0.667,0.207348,0.516949
0.699451,0.5,0.351208,0.436889
0.666353,0.75,0.146794,0.564198
0.666353,0.421,0.240777,0.405889
0.248627,0.0,0.116081,0.507478
0.0,0.0,0.115238,0.382601
0.719216,0.821,0.094232,0.495627
0.156863,0.0,0.0,0.524763
0.612863,0.462,0.157688,0.459866
0.497255,0.636,0.05328,0.408115
0.627451,0.824,0.05328,0.623092
0.612863,0.667,0.161527,0.570408
0.40549,0.444,0.0,0.370491
0.612863,0.526,0.248049,0.388604
0.521098,0.643,0.169986,0.382342
0.156863,0.0,0.189931,0.513947
0.248627,0.0,0.19299,0.451276
0.597176,0.522,0.08209,0.620866
0.562353,0.5,0.184656,0.47948
0.248627,0.0,0.174293,0.419397
0.666353,0.615,0.106561,0.469544
0.156863,0.0,0.02881,0.580293
0.677961,0.643,0.139709,0.613725
0.840471,0.5,0.311193,0.754075
0.440314,0.375,0.0,0.469078
0.497255,0.308,0.16418,0.60974
0.248627,0.0,0.106561,0.354293
0.597176,0.65,0.1207,0.586037
0.40549,0.188,0.16418,0.430368
0.248627,0.0,0.103065,0.473632
0.470588,0.273,0.128972,0.59763
0.580392,0.6,0.040233,0.541427
0.641098,0.48,0.325832,0.377064
0.627451,0.275,0.289625,0.561197
0.627451,0.371,0.197328,0.455778
0.612863,0.462,0.116674,0.529162
0.666353,0.556,0.22492,0.548517
0.597176,0.813,0.041014,0.5362
0.709647,0.6,0.124664,0.677069
0.313725,0.0,0.13537,0.483776
0.40549,0.047,0.24627,0.506236
0.699451,0.655,0.116674,0.602857
0.440314,0.261,0.038923,0.553537
0.641098,0.833,0.074256,0.654246
0.0,0.0,0.0,0.564353
0.688941,0.87,0.050346,0.619573
0.627451,0.737,0.22183,0.520209
0.737255,0.588,0.255696,0.557936
0.440314,0.5,0.0,0.500699
0.791216,0.789,0.16418,0.712312
0.889725,0.78,0.239278,0.361176
0.641098,0.583,0.251295,0.417689
0.627451,0.684,0.267495,0.31434
0.542588,0.171,0.217461,0.71609
0.521098,0.308,0.160622,0.474875
0.562353,0.24,0.406798,0.472287
0.654118,0.583,0.217461,0.583295
0.666353,0.727,0.106561,0.42835
0.0,0.0,0.030339,0.411065
0.497255,0.276,0.12173,0.452155
0.612863,0.609,0.214339,0.591057
0.709647,0.594,0.331481,0.596336
0.156863,0.0,0.132249,0.440408
0.597176,0.813,0.175604,0.5096
0.641098,0.471,0.176072,0.616623
0.521098,0.261,0.230601,0.620194
0.440314,0.462,0.0,0.52968
0.521098,0.3,0.163556,0.509082
0.834824,0.75,0.207597,0.784506
0.627451,0.441,0.033991,0.64017
0.597176,0.542,0.02881,0.537908
0.313725,0.054,0.05328,0.509496
0.677961,0.792,0.209626,0.535114
0.699451,0.8,0.151133,0.555193
0.156863,0.0,0.073506,0.518346
0.641098,0.682,0.182596,0.520002
0.440314,0.231,0.319683,0.574031
0.470588,0.3,0.010113,0.61388
0.562353,0.647,0.0,0.658231
0.666353,0.9,0.159436,0.526212
0.521098,0.471,0.157781,0.429126
0.0,0.0,0.11015,0.502562
0.470588,0.429,0.141519,0.542359
0.521098,0.261,0.19093,0.543704
0.497255,0.389,0.08209,0.324691
0.440314,0.25,0.077845,0.540237
0.627451,0.387,0.106561,0.658386
0.497255,0.438,0.08209,0.572116
0.699451,0.833,0.209127,0.567872
0.248627,0.0,0.141519,0.561611
0.709647,0.645,0.213403,0.674326
0.580392,0.688,0.074443,0.534648
0.580392,0.5,0.010113,0.631734
0.542588,0.8,0.146794,0.394711
0.497255,0.636,0.132249,0.537546
0.688941,0.5,0.166459,0.433473
0.440314,0.667,0.0,0.541945
0.497255,0.261,0.106561,0.446929
0.497255,0.375,0.211218,0.497801
0.597176,0.765,0.121481,0.458055
0.597176,0.647,0.13537,0.543963
0.542588,0.615,0.13537,0.513844
0.728471,0.828,0.099632,0.571909
0.497255,0.583,0.05328,0.401697
0.470588,0.353,0.141519,0.538529
0.737255,0.585,0.102316,0.716193
0.654118,0.64,0.250702,0.509289
0.580392,0.571,0.049036,0.598044
0.688941,0.75,0.226887,0.519019
0.470588,0.273,0.05328,0.599648
0.542588,0.615,0.148511,0.537494
0.654118,0.565,0.270366,0.510894
0.521098,0.207,0.188651,0.599338
0.0,0.0,0.0,0.564353
0.313725,0.0,0.159841,0.413807
0.769725,0.65,0.256914,0.576153
0.470588,0.429,0.08209,0.567717
0.440314,0.5,0.0,0.546292
0.762039,0.438,0.587771,0.495834
0.313725,0.154,0.05328,0.580966
0.562353,0.417,0.25014,0.382342
0.364235,0.08,0.08209,0.589867
0.40549,0.167,0.244491,0.464679
0.754039,0.61,0.179724,0.622678
0.728471,0.462,0.428491,0.558764
0.627451,0.519,0.180067,0.568286
0.804549,0.469,0.32836,0.605807
0.497255,0.35,0.092203,0.556746
0.470588,0.545,0.05328,0.501371
0.612863,0.448,0.063393,0.62542
0.762039,0.51,0.326737,0.595767
0.542588,0.563,0.122323,0.462765
0.497255,0.667,0.0,0.50991
0.470588,0.6,0.0839,0.483051
0.440314,0.286,0.0,0.678466
0.364235,0.111,0.174293,0.497852
0.313725,0.0,0.159841,0.422967
0.81098,0.644,0.433392,0.472701
0.40549,0.051,0.13537,0.609377
0.521098,0.368,0.215837,0.461109
0.654118,0.762,0.05328,0.5864
0.906824,0.75,0.371996,0.465663
0.440314,0.429,0.0,0.642654
0.542588,0.444,0.106561,0.447032
0.719216,0.613,0.252044,0.543187
0.521098,0.267,0.141488,0.545102
0.580392,0.545,0.107778,0.59085
0.542588,0.421,0.127723,0.477048
0.737255,0.564,0.159841,0.565337
0.612863,0.684,0.05328,0.641153
0.470588,0.462,0.100162,0.471976
0.597176,0.813,0.146794,0.551571
0.440314,0.286,0.126787,0.344667
0.612863,0.722,0.08209,0.621539
0.688941,0.441,0.56948,0.256948
0.364235,0.0,0.206723,0.483362
0.248627,0.0,0.184063,0.453553
0.364235,0.0,0.280854,0.338716
0.699451,0.7,0.057619,0.644983
0.248627,0.0,0.16418,0.548414
0.688941,0.72,0.149135,0.546499
0.497255,0.261,0.132717,0.600321
0.627451,0.464,0.145483,0.523573
0.580392,0.769,0.153443,0.510946
0.40549,0.068,0.238342,0.530301
0.654118,0.6,0.177945,0.575169
0.542588,0.429,0.063393,0.599389
0.542588,0.5,0.205194,0.475651
0.709647,0.29,0.303889,0.484863
0.521098,0.4,0.216836,0.443202
0.777098,0.634,0.243461,0.61005
0.156863,0.0,0.09186,0.515344
0.709647,0.733,0.100693,0.604254
0.0,0.0,0.128847,0.715676
0.248627,0.167,0.05328,0.495058
0.654118,0.682,0.153443,0.603581
0.597176,0.5,0.142362,0.543135
0.521098,0.444,0.074443,0.527144
0.666353,0.64,0.319683,0.523573
0.40549,0.08,0.169954,0.518812
0.521098,0.538,0.05328,0.532267
0.364235,0.5,0.0,0.417534
0.627451,0.387,0.188651,0.547482
0.156863,0.0,0.020226,0.541634
0.470588,0.5,0.179131,0.530818
0.542588,0.267,0.092203,0.540806
0.580392,0.647,0.08209,0.451534
0.440314,0.3,0.115238,0.535062
0.597176,0.688,0.132717,0.486881
0.248627,0.0,0.106561,0.504477
0.762039,0.65,0.106561,0.697977
0.580392,0.611,0.163337,0.514361
0.666353,0.643,0.218553,0.409615
0.364235,0.176,0.092203,0.325157
0.40549,0.143,0.332074,0.366299
0.440314,0.083,0.209626,0.571599
0.754039,0.585,0.165366,0.620918
0.156863,0.0,0.142362,0.402577
0.470588,0.167,0.136307,0.538788
0.597176,0.571,0.141426,0.483931
0.497255,0.3,0.106561,0.547948
0.580392,0.522,0.0,0.64726
0.521098,0.3,0.210219,0.463696
0.666353,0.75,0.080467,0.556539
0.580392,0.5,0.226887,0.511774
0.440314,0.429,0.080467,0.499715
0.313725,0.0,0.180817,0.396626
0.719216,0.636,0.275173,0.394349
0.677961,0.6,0.162557,0.613518
0.688941,0.563,0.161527,0.617192
0.754039,0.758,0.16418,0.680174
0.627451,0.591,0.130439,0.483103
0.440314,0.167,0.13537,0.603219
0.470588,0.438,0.09136,0.492108
0.470588,0.19,0.149135,0.235522
0.677961,0.696,0.185998,0.407131
0.313725,0.143,0.106561,0.529266
0.470588,0.462,0.08209,0.574341
0.728471,0.579,0.106561,0.587176
0.627451,0.684,0.146794,0.484397
0.470588,0.313,0.213465,0.446825
0.86149,0.556,0.524315,0.696217
0.440314,0.5,0.05328,0.307043
0.597176,0.414,0.020226,0.681623
0.612863,0.591,0.173981,0.429022
0.641098,0.378,0.194769,0.631889
0.580392,0.391,0.295212,0.46028
0.521098,0.182,0.188651,0.532474
0.769725,0.659,0.383545,0.546085
0.597176,0.813,0.080467,0.556694
0.666353,0.68,0.164898,0.468302
0.440314,0.429,0.209782,0.369611
0.440314,0.24,0.077845,0.53677
0.40549,0.0,0.213122,0.41919
0.497255,0.583,0.080467,0.514827
0.156863,0.0,0.139709,0.483362
0.641098,0.438,0.260722,0.537184
0.0,0.0,0.0,0.579465
0.0,0.0,0.038923,0.368628
0.597176,0.55,0.145483,0.476686
0.769725,0.619,0.372464,0.592765
0.709647,0.846,0.09058,0.558505
0.612863,0.345,0.233691,0.451017
0.470588,0.583,0.226887,0.40294
0.641098,0.412,0.13537,0.700202
0.497255,0.467,0.048692,0.465611
0.627451,0.652,0.148605,0.534751
0.313725,0.0,0.24627,0.719764
0.521098,0.5,0.13537,0.495161
0.440314,0.167,0.52497,0.523728
0.497255,0.286,0.116674,0.547172
0.612863,0.522,0.106561,0.554107
0.470588,0.222,0.063393,0.629561
0.677961,0.545,0.220176,0.545516
0.156863,0.0,0.0,0.627439
0.562353,0.417,0.220301,0.538115
0.762039,0.818,0.140396,0.660922
0.737255,0.585,0.190056,0.606997
0.470588,0.3,0.063393,0.59763
0.666353,0.485,0.185717,0.491901
0.597176,0.632,0.157937,0.692646
0.597176,0.393,0.313908,0.571909
0.597176,0.522,0.1109,0.525229
0.597176,0.667,0.122323,0.553641
0.440314,0.6,0.0,0.541945
0.709647,0.808,0.08209,0.536356
0.627451,0.565,0.215775,0.586141
0.654118,0.696,0.1109,0.607928
0.597176,0.522,0.05328,0.657403
0.248627,0.0,0.155253,0.37696
0.521098,0.333,0.244709,0.406666
0.497255,0.259,0.092203,0.596181
0.470588,0.353,0.05328,0.55214
0.709647,0.769,0.160559,0.575842
0.313725,0.3,0.049285,0.501578
0.248627,0.0,0.1109,0.77281
0.542588,0.643,0.132249,0.543704
0.364235,0.0,0.213122,0.507064
0.580392,0.435,0.281822,0.39233
0.728471,0.821,0.05328,0.630958
0.0,0.0,0.236906,0.529059
0.641098,0.8,0.134465,0.480567
0.470588,0.2,0.241931,0.371733
0.470588,0.261,0.087271,0.454691
0.440314,0.0,0.455771,0.29307
0.597176,0.414,0.05328,0.427108
0.580392,0.5,0.063393,0.614656
0.612863,0.462,0.126787,0.545619
0.677961,0.545,0.261564,0.668633
0.156863,0.0,0.057619,0.462661
0.248627,0.0,0.223609,0.396315
0.470588,0.429,0.08209,0.525022
0.728471,0.96,0.040233,0.655644
0.666353,0.739,0.05328,0.599234
0.728471,0.71,0.106561,0.558298
0.521098,0.571,0.159841,0.507426
0.677961,0.552,0.33607,0.511774
0.497255,0.389,0.08209,0.633183
0.699451,0.769,0.241089,0.617088
0.580392,0.409,0.195174,0.471614
0.666353,0.372,0.16418,0.567458
0.248627,0.0,0.274611,0.447705
0.597176,0.765,0.089519,0.486208
0.542588,0.258,0.249391,0.661647
0.666353,0.68,0.14386,0.496144
0.562353,0.5,0.324021,0.577033
0.688941,0.488,0.242025,0.535476
0.677961,0.75,0.134528,0.487398
0.497255,0.538,0.05328,0.543756
0.542588,0.25,0.16418,0.733116
0.627451,0.667,0.063393,0.533095
0.562353,0.556,0.188651,0.503856
0.440314,0.094,0.16418,0.68064
0.641098,0.52,0.185998,0.605186
0.562353,0.786,0.040233,0.539409
0.156863,0.0,0.02881,0.415619
0.641098,0.609,0.106561,0.5229
0.627451,0.522,0.287627,0.408373
0.0,0.0,0.0,0.469441
0.597176,0.857,0.05328,0.526005
0.364235,0.067,0.08209,0.665632
0.627451,0.481,0.174293,0.525177
0.580392,0.462,0.172857,0.486156
0.597176,0.5,0.285224,0.411375
0.754039,0.622,0.483051,0.494437
0.248627,0.0,0.09186,0.533302
0.612863,0.65,0.08209,0.550329
0.364235,0.0,0.159841,0.450396
0.823216,0.857,0.230976,0.634684
0.313725,0.0,0.295306,0.361797
0.40549,0.0,0.159841,0.459142
0.597176,0.722,0.143611,0.507996
0.156863,0.0,0.151632,0.478135
0.580392,0.429,0.157937,0.790353
0.612863,0.481,0.05328,0.645707
0.470588,0.429,0.05328,0.560575
0.597176,0.571,0.08209,0.598665
0.497255,0.538,0.132249,0.504632
0.666353,0.429,0.420345,0.377219
0.156863,0.0,0.211218,0.39616
0.497255,0.333,0.106561,0.547896
0.654118,0.6,0.277514,0.489727
0.440314,0.154,0.106561,0.535683
0.440314,0.462,0.0,0.589815
0.597176,0.765,0.213122,0.4845
