Title Code,Title Description,Standard Hours,Assignment Level,Union Code,Bargaining Unit Short Name
95498,ASSISTANT DIRECTOR OF TOXICOLO,35.0,00,772,N/U
95499,ASSISTANT DIRECTOR OF TOXICOLO,35.0,00,772,N/U
95505,DEPUTY COMMISSIONER (BUILDINGS,35.0,00,773,N/U
95506,COUNSEL (DEPARTMENT OF BLDGS),35.0,00,772,N/U
95507,ASSISTANT COMMISSIONER (BUILDI,35.0,00,772,N/U
95508,ASSISTANT COMMISSIONER FOR LAB,35.0,00,773,N/U
95511,EXECUTIVE INSPECTOR (BUILDINGS,35.0,00,772,N/U
95532,DEPUTY COMMISSIONER (HOUSING P,35.0,00,773,N/U
95538,DIRECTOR OF PROPERTY MANAGEMEN,35.0,00,772,N/U
95539,EXECUTIVE ASSISTANT TO THE DEP,35.0,00,772,N/U
95542,DEPUTY COUNSEL (EVALUATION AND,35.0,00,772,N/U
95543,GENERAL COUNSEL,35.0,00,772,N/U
95544,DIRECTOR OF DEMOLITION & SEALI,35.0,00,772,N/U
95545,DIRECTOR OF MANAGEMENT & PLANN,35.0,00,772,N/U
95549,ASSISTANT COMMISSIONER (ALTERN,35.0,00,772,N/U
95550,ASSISTANT COMMISSIONER (ENERGY,35.0,00,772,N/U
95551,ASSISTANT COMMISSIONER (CODE E,35.0,00,772,N/U
95552,ASSISTANT COMMISSIONER (COMMUN,35.0,00,772,N/U
95553,ASSISTANT COMMISSIONER (EQUAL,35.0,00,772,N/U
95554,ASSISTANT COMMISSIONER (EVALUA,35.0,00,772,N/U
95555,ASSISTANT COMMISSIONER (FISCAL,35.0,00,772,N/U
95556,ASSISTANT COMMISSIONER (GOVERN,35.0,00,772,N/U
95557,ASSISTANT COMMISSIONER (HOUSIN,35.0,00,772,N/U
95558,ASSISTANT COMMISSIONER (NEIGHB,35.0,00,772,N/U
95559,ASSISTANT COMMISSIONER (RELOCA,35.0,00,772,N/U
95560,ASSISTANT COMMISSIONER (IN REM,35.0,00,772,N/U
95562,ASSISTANT COMMISSIONER (SPECIA,35.0,00,772,N/U
95563,ASST COMMISSIONER (MAINTENANCE,35.0,00,772,N/U
95564,ASSISTANT COMMISSIONER (PUBLIC,35.0,00,772,N/U
95566,ADMINISTRATIVE PROJECT DIRECTO,35.0,00,772,N/U
95567,SPECIAL ASSISTANT TO THE COMMI,35.0,00,772,N/U
95568,DEPUTY GENERAL COUNSEL (HPD),35.0,00,772,N/U
95569,DIRECTOR OF NEIGHBORHOOD CONSE,35.0,00,772,N/U
9556A,ADMINISTRATIVE PROJECT DIRECTO,35.0,00,4,DC37
95570,LEGISLATIVE ASSISTANT (HPD),35.0,00,772,N/U
95571,EXECUTIVE DIRECTOR (PROGRAM &,35.0,00,772,N/U
95573,ASSISTANT COMMISSIONER (TECH S,35.0,00,772,N/U
95574,DEPUTY ASSISTANT COMMISIONER (,35.0,00,772,N/U
95575,SECRETARY TO THE DEPUTY COMMIS,35.0,00,662,N/U
95576,EXECUTIVE DEPUTY ADMINISTRATOR,35.0,00,773,N/U
95577,COMMISSIONER OF COMMUNITY DEVE,35.0,00,773,N/U
95578,DEPUTY COMMISSIONER (CDA),35.0,00,773,N/U
95580,DEPUTY COMMISSIONER (DOE),35.0,00,773,N/U
95592,SECRETARY TO THE EXECUTIVE DIR,35.0,00,662,N/U
95593,DIRECTOR OF CRISIS ASSISTANCE,35.0,00,772,N/U
95594,EXECUTIVE DEPUTY COMMISSIONER,35.0,00,772,N/U
95598,PUBLIC HEALTH PREVENTATIVE MED,35.0,01,662,N/U
95598,PUBLIC HEALTH PREVENTATIVE MED,35.0,02,662,N/U
95599,INVESTIGATOR (DISCIPLINE) HMH,35.0,01,3,DC37
95599,INVESTIGATOR (DISCIPLINE) HMH,35.0,02,3,DC37
95599,INVESTIGATOR (DISCIPLINE) HMH,35.0,03,3,DC37
9559A,PUBLIC HEALTH PREVENTATIVE MED,35.0,00,662,N/U
95600,DIRECTOR OF FIELD OPERATIONS (,35.0,00,772,N/U
95601,ASSISTANT COMMISSIONER (CHILD,35.0,00,772,N/U
95602,ASSISTANT COMMISSIONER FOR FAC,35.0,00,772,N/U
95603,ASSOCIATE COMMISSIONER FOR ADU,35.0,00,772,N/U
95604,ASSOCIATE COMMISSIONER FOR EMP,35.0,00,772,N/U
95605,ASSOCIATE COMMISSIONER FOR PER,35.0,00,772,N/U
95606,DIRECTOR OF PUBLIC INFORMATION,35.0,00,772,N/U
95607,EXEC ASST TO THE DEPUTY COMMIS,35.0,00,772,N/U
95608,DEPUTY DIRECTOR OF LABOR RELAT,35.0,00,773,N/U
95609,DIRECTOR OF LABOR RELATIONS (D,35.0,00,773,N/U
95610,ASSOCIATE COMMISSIONER (BUILDI,35.0,00,772,N/U
95611,INVESTMENT MANAGER (COMPTROLLE,35.0,00,772,N/U
95612,DIRECTOR OF  INVESTMENTS (COMP,35.0,00,772,N/U
95613,ASSISTANT COMMISSIONER (DCAS),35.0,00,772,N/U
95614,DEPUTY COMMISSIONER OF IT,35.0,00,772,N/U
95615,DEPUTY ASSISTANT COMMISSIONER,35.0,00,772,N/U
95616,DEPUTY GENERAL COUNSEL (DCAS),35.0,00,772,N/U
95617,ASSISTANT COMMISSIONER FOR CIT,35.0,00,772,N/U
95618,DIRECTOR OF ENERGY CONSERVATIO,35.0,00,772,N/U
95619,DIRECTOR OF MUNICIPAL TELECOMM,35.0,00,772,N/U
95620,DIRECTOR OF PUBLIC INFORMATION,35.0,00,772,N/U
95621,DIRECTOR OF PUBLIC RELATIONS (,35.0,00,772,N/U
95622,IT SECURITY SPECIALIST,35.0,00,129,DC37
95623,DIRECTOR OF SECURITY (DCAS),35.0,00,772,N/U
95625,EXEC ASST TO THE DEPUTY COM FO,35.0,00,772,N/U
95627,GENERAL COUNSEL (DCAS),35.0,00,772,N/U
95628,CHIEF OF STAFF (DCAS),35.0,00,773,N/U
95629,SPECIAL ASSISTANT TO THE COMMI,35.0,00,772,N/U
95630,SPECIAL ASSISTANT TO THE FIRST,35.0,00,772,N/U
95631,CHIEF OF STAFF FOR CITYWIDE PE,35.0,00,773,N/U
95633,ASSISTANT COMMISSIONER (DCAS),35.0,00,773,N/U
95634,DEPUTY COMMISSIONER (DCAS),35.0,00,773,N/U
95635,DEPUTY COMMISSIONER FOR CITY P,35.0,00,773,N/U
95636,DIRECTOR OF THE CITY RECORD (D,35.0,00,773,N/U
95637,DIRECTOR OF PURCHASE (DCAS),35.0,00,773,N/U
95638,DIRECTOR OF STORES (DCAS),35.0,00,773,N/U
95639,EXECUTIVE ASSISTANT TO THE COM,35.0,00,773,N/U
95641,SECRETARY OF THE DEPARTMENT (D,35.0,00,773,N/U
95642,SECRETARY TO THE DEPUTY COMMIS,35.0,00,662,N/U
95643,ASST COMMISSIONER FOR POLICY A,35.0,00,772,N/U
95644,ASST COMMISSIONER FOR AGENCY P,35.0,00,772,N/U
95645,EXECUTIVE DIRECTOR OF HEALTHCA,35.0,00,772,N/U
95646,EXEC DIRECTOR OF GRANTS MANAGE,35.0,00,772,N/U
95647,DIRECTOR OF INTERAGENCY PLANNI,35.0,00,772,N/U
95648,DIRECTOR OF BIODETECTION RESPO,35.0,00,772,N/U
95649,DIRECTOR OF COMMUNITY ENGAGEME,35.0,00,772,N/U
95650,DIRECTOR OF NYC MEDICAL RESERV,35.0,00,772,N/U
95651,ASSISTANT COMISSIONER FOR FAMI,35.0,00,772,N/U
95652,DEPUTY COMMISIONER(HOMELESS SE,35.0,00,773,N/U
95653,EXECUTIVE ASSISTANT TO THE COM,35.0,00,773,N/U
95654,ASST COMMISSIONER FOR PLANNING,35.0,00,772,N/U
95655,ASST COMMISSIONER FOR PUBLIC &,35.0,00,772,N/U
95656,ASST COMMISSIONER FOR SINGLES,35.0,00,772,N/U
95657,DEPUTY GENERAL COUNSEL (HOMELE,35.0,00,772,N/U
95658,DIRECTOR OF EEO (HOMELESS SVCS,35.0,00,772,N/U
95659,GENERAL COUNSEL (HOMELESS SVCS,35.0,00,772,N/U
95660,DIRECTOR OF COUNTERMEASURES AN,35.0,00,772,N/U
95661,DIR OF HEALTHCARE FACILITIES A,35.0,00,772,N/U
95662,DIRECTOR OF PUBLIC HEALTH EMER,35.0,00,772,N/U
95663,DIRCTOR OF MENTAL HEALTH DISAS,35.0,00,772,N/U
95664,DEPUTY DIRECTOR OF EMERGENCY M,35.0,00,772,N/U
95665,DEPUTY DIRECTOR OF HEADSTART P,35.0,00,772,N/U
95666,DIRECTOR OF HEADSTART PROGRAM,35.0,00,772,N/U
95667,DEPUTY DIRECTOR OF LABOR RELAT,35.0,00,773,N/U
95668,ASSOC ADM FOR PURCHASING MATER,35.0,00,772,N/U
95669,DEPUTY ASST ADMIN FOR PERSONNE,35.0,00,772,N/U
95670,EXECUTIVE ASSISTANT TO THE EXE,35.0,00,772,N/U
95671,ASSIST COMMISSIONER FOR POLICY,35.0,00,772,N/U
95672,DEPUTY DIRECTOR OF HEALTH AND,35.0,00,772,N/U
95673,DIRECTOR OF  EXERCISES AND TRA,35.0,00,772,N/U
95674,DIRECTOR OF PUBLIC HEALTH EMER,35.0,00,772,N/U
95675,"EXECUTIVE DIRECTOR, NEW YORK C",35.0,00,772,N/U
95676,EXECUTIVE DIRECTOR OF PROFESSI,35.0,00,772,N/U
95678,ASSISTANT ADMINISTRATOR OF PUB,35.0,00,772,N/U
95679,ASSISTANT DEPUTY ADMINISTRATOR,35.0,00,772,N/U
95680,DEPUTY GENERAL COUNSEL (HRA),35.0,00,772,N/U
95681,DIRECTOR OF FISCAL OPERATIONS,35.0,00,772,N/U
95682,DIRECTOR OF INTERNAL AUDITING,35.0,00,772,N/U
95683,DIRECTOR OF LEGISLATIVE COORDI,35.0,00,772,N/U
95684,DIRECTOR OF MANAGEMENT PLANNIN,35.0,00,772,N/U
95685,DIR POLICY ECONOM RESRCH (HRA),35.0,00,772,N/U
95686,DIRECTOR TITLE XX SVC PLANNING,35.0,00,772,N/U
95687,EXECUTIVE ASSISTANT TO THE HUM,35.0,00,772,N/U
95688,GENERAL COUNSEL (HRA),35.0,00,772,N/U
95689,SPECIAL ASSISTANT TO THE HUMAN,35.0,00,772,N/U
95690,SECRETARY TO THE HUMAN RESOURC,35.0,00,772,N/U
95691,ASST. COMM. OF FISCAL ADMINIST,35.0,00,772,N/U
95692,CHIEF OF STAFF (CDA),35.0,00,772,N/U
95693,DIRECTOR OF PLANNING (CDA),35.0,00,772,N/U
95694,EXECUTIVE ASSISTANT TO THE COM,35.0,00,772,N/U
95695,ASSIST COMMISSIONER FOR INTERG,35.0,00,772,N/U
95697,ASSOC COMMISSIONER FOR PLANNIN,35.0,00,772,N/U
95699,DEPUTY ASSISTANT COMMISSIONER,35.0,00,772,N/U
95700,EXECUTIVE ASSISTANT TO THE COM,35.0,00,772,N/U
95702,DEPUTY COMMISSIONER (DEPT OF R,35.0,00,773,N/U
95710,IT PROJECT SPECIALIST,35.0,00,129,DC37
95711,SENIOR IT ARCHITECT,35.0,00,129,DC37
95712,IT AUTOMATION AND MONITORING E,35.0,00,129,DC37
95713,IT SERVICE MANAGEMENT SPECIALI,35.0,00,129,DC37
95714,IT INFRASTRUCTURE ENGINEER,35.0,00,129,DC37
95724,SPECIAL ASSISTANT TO THE EXECU,35.0,00,720,N/U
95725,SPECIAL ASSISTANT TO THE DEPUT,35.0,00,720,N/U
95753,GENERAL COUNSEL (DGS),35.0,00,772,N/U
95756,SPECIAL ASSISTANT TO THE COMMI,35.0,00,772,N/U
95757,GENERAL COUNSEL (YOUTH SERVICE,35.0,00,772,N/U
95758,GENERAL COUNSEL (DDC),35.0,00,772,N/U
95759,DEPUTY GENERAL COUNSEL (DDC),35.0,00,772,N/U
95763,SPECIAL ASSISTANT TO THE COMMI,35.0,00,772,N/U
95765,ASSISTANT COMMISSIONER FOR DES,35.0,00,772,N/U
95775,SPECIAL ASSISTANT (DESIGN AND,35.0,00,772,N/U
95776,SPECIAL ASSISTANT (DESIGN AND,35.0,00,772,N/U
95777,ASS COMMISSIONER DESIGN AND CO,35.0,00,772,N/U
95797,ASSISTANT COMMISSIONER FOR FAC,35.0,00,772,N/U
95798,ASSISTANT COMMISSIONER FOR MAN,35.0,00,772,N/U
95799,ASSISTANT COMMISSIONER FOR PRO,35.0,00,772,N/U
95800,ASSISTANT COMMISSIONER (SOCIAL,35.0,00,772,N/U
95801,CHIEF OF STAFF (HRA),35.0,00,772,N/U
95802,DEPUTY ASSISTANT COMMISSIONER,35.0,00,772,N/U
95803,DEPUTY ASST COMMISSIONER FOR P,35.0,00,772,N/U
95804,DEPUTY COMMISSIONER (ACD-DOSS),35.0,00,772,N/U
95805,DEPUTY COMMISSIONER (FAS-DOSS),35.0,00,772,N/U
95806,DEPUTY COMMISSIONER (GENERAL S,35.0,00,772,N/U
95808,DEPUTY COMMISSIONER (SPECIAL S,35.0,00,772,N/U
95810,DIRECTOR OF ADVOCACY (SSC-DOSS,35.0,00,772,N/U
95811,DIRECTOR OF COMMUNITY PARTICIP,35.0,00,772,N/U
95812,DIRECTOR OF COMPLIANCE & LEGIS,35.0,00,772,N/U
95813,DIR OF CONTRACT MGMT & INTERGO,35.0,00,772,N/U
95815,DIRECTOR OF EEO/CONTRACT COMPL,35.0,00,772,N/U
95816,DIRECTOR OF FOOD STAMP PROGRAM,35.0,00,772,N/U
95818,DIR OF HOME CARE SERVICES/FAMI,35.0,00,772,N/U
95819,DIRECTOR OF INFORMATION SERVIC,35.0,00,772,N/U
95820,DIRECTOR OF MANAGEMENT DESIGN,35.0,00,772,N/U
95821,"DIR MGMT SYSTEMS, PLANNING, R",35.0,00,772,N/U
95822,DIRECTOR OF POLICY ANALYSIS (G,35.0,00,772,N/U
95823,DIRECTOR OF PROGRAM PLANNING (,35.0,00,772,N/U
95824,MEDICAL DIRECTOR (MEDICAL ASSI,35.0,00,772,N/U
95825,ASSISTANT COMMISSIONER (PARKS&,35.0,00,772,N/U
95826,ASSISTANT COMMISSIONER (PARKS,35.0,00,772,N/U
95827,ASSISTANT COMMISSIONER (PARKS,35.0,00,772,N/U
95828,ASSISTANT COMMISSIONER (RECREA,35.0,00,772,N/U
95829,MANAGER OF PARK LICENSE AGREEM,35.0,00,772,N/U
95833,COUNSEL (DEPARTMENT OF PARKS &,35.0,00,772,N/U
95834,DIRECTOR OF COMMUNITY INVOLVEM,35.0,00,772,N/U
95836,EXECUTIVE ASSISTANT TO THE COM,35.0,00,773,N/U
95837,DIRECTOR OF HISTORIC PARKS,35.0,00,772,N/U
95838,DIRECTOR OF URBAN PARK RANGER,35.0,00,772,N/U
95839,BOROUGH COMMISSIONER (PARKS AN,35.0,00,772,N/U
95840,DEPUTY BOROUGH COMMISSIONER (P,35.0,00,772,N/U
95841,DEPUTY CHIEF OF OPERATIONS (PA,35.0,00,772,N/U
95852,DIRECTOR OF URBAN ARCHAEOLOGY,35.0,00,772,N/U
95853,DIRECTOR OF PUBLIC RELATIONS (,35.0,00,772,N/U
95861,DEPUTY COMMISSIONER (PARKS & R,35.0,00,773,N/U
95870,DEPUTY COMMISSIONER (CULTURAL,35.0,00,773,N/U
95881,DIRECTOR OF PLAN & FIELD SERVI,35.0,00,772,N/U
95882,COUNSEL (LANDMARKS PRESERVATIO,35.0,00,772,N/U
95888,"SECRETARY TO THE CHAIR, LANDMA",35.0,00,662,N/U
95903,DEPUTY COMMISSIONER (TRANSPORT,35.0,00,773,N/U
95917,ASSISTANT COMMISSIONER (TRAFFI,35.0,00,772,N/U
95918,ASSISTANT COMMISSIONER (TRANSP,35.0,00,772,N/U
95919,EXECUTIVE ASSISTANT TO COMMISS,35.0,00,772,N/U
95921,ASSISTANT TO THE DEPUTY COMMIS,35.0,00,772,N/U
95922,COUNSEL (TRANSPORTATION),35.0,00,772,N/U
95932,ASSISTANT COMMISSIONER (PVB-DE,35.0,00,772,N/U
95937,HEARING OFFICER (PER SESSION),1.0,00,18,UFT
95946,*ASSOCIATE DIRECTOR HEALTH PRO,35.0,01,662,N/U
95946,*ASSOCIATE DIRECTOR HEALTH PRO,35.0,02,662,N/U
95946,*ASSOCIATE DIRECTOR HEALTH PRO,35.0,03,662,N/U
95947,*ASSOCIATE EXECUTIVE DIRECTOR,35.0,00,772,N/U
95948,*COORDINATING MANAGER (HMH),35.0,01,23,CWA
95948,*COORDINATING MANAGER (HMH),35.0,02,23,CWA
95949,*DIR OF FISCAL AFFAIRS (HMH),35.0,00,772,N/U
95950,*DIRECTOR OF HEALTH CARE PROGR,35.0,00,772,N/U
95953,EXECUTIVE SECRETARY (HMH),35.0,00,662,N/U
95954,*PERSONNEL DIRECTOR -HEALTH CA,35.0,01,662,N/U
95954,*PERSONNEL DIRECTOR -HEALTH CA,35.0,02,662,N/U
95954,*PERSONNEL DIRECTOR -HEALTH CA,35.0,03,662,N/U
95954,*PERSONNEL DIRECTOR -HEALTH CA,35.0,04,662,N/U
95955,*PERSONNEL PROGRAM DEVELOPMENT,35.0,01,662,N/U
95955,*PERSONNEL PROGRAM DEVELOPMENT,35.0,02,662,N/U
95955,*PERSONNEL PROGRAM DEVELOPMENT,35.0,03,662,N/U
95957,*SR CONSULTANT MANAGEMENT INFO,35.0,01,662,N/U
95957,*SR CONSULTANT MANAGEMENT INFO,35.0,02,662,N/U
95979,DEPUTY DIRECTOR (AVIATION)-DOT,35.0,00,772,N/U
95980,ASSISTANT DIRECTOR (FERRIES),35.0,00,772,N/U
95981,DEPUTY DIRECTOR (FERRIES),35.0,00,772,N/U
95989,DIRECTOR OF PUBLIC RELATIONS (,35.0,00,772,N/U
95999,SECRETARY TO THE DEPUTY COMMIS,35.0,00,662,N/U
96001,SPECIAL ASST DISTRICT ATTORNEY,35.0,00,678,N/U
96001,SPECIAL ASST DISTRICT ATTORNEY,35.0,00,773,N/U
96321,EMERGENCY MEDICAL SERVICE SPEC,40.0,01,137,DC37
96321,EMERGENCY MEDICAL SERVICE SPEC,40.0,02,137,DC37
97020,* ATTENDING DENTIST (HMH) FULL,37.5,01,35,DRSC
97020,* ATTENDING DENTIST (HMH) FULL,37.5,02,35,DRSC
97020,* ATTENDING DENTIST (HMH) FULL,37.5,03,35,DRSC
97020,* ATTENDING DENTIST (HMH) FULL,40.0,01,35,DRSC
97020,* ATTENDING DENTIST (HMH) FULL,40.0,02,35,DRSC
97020,* ATTENDING DENTIST (HMH) FULL,40.0,03,35,DRSC
97022,ATTENDING PHYSICIAN,37.5,01,35,DRSC
97022,ATTENDING PHYSICIAN,37.5,02,35,DRSC
97022,ATTENDING PHYSICIAN,37.5,03,35,DRSC
97022,ATTENDING PHYSICIAN,40.0,01,35,DRSC
97022,ATTENDING PHYSICIAN,40.0,02,35,DRSC
97022,ATTENDING PHYSICIAN,40.0,03,35,DRSC
98601,PATIENT CARE TECHNICIAN,37.5,00,124,DC37
98701,SERVICE AIDE,37.5,00,127,DC37
98801,PATIENT CARE ASSOCIATE,37.5,00,124,DC37
9POLL,ELECTION WORKER (PART-TIME)-BD,1.0,00,992,N/U
