eyemove/table_0_0.label,eyemove/table_0_0.meanFixDur,eyemove/table_0_0.timePrtctg,eyemove/table_0_0.firstfixDur,Key_0_0
1,99.0,0.0129,99.0,3870
0,139.0,0.0067,100.0,4169
1,99.0,0.015,139.0,5678
1,179.0,0.0382,179.0,4425
1,179.0,0.0208,179.0,6349
0,99.0,0.0177,99.0,302
1,159.3333,0.0405,20.0,3116
1,179.0,0.041,179.0,727
0,119.0,0.0209,119.0,6321
1,258.0,0.0534,258.0,1456
0,99.0,0.0099,99.0,792
0,139.0,0.0177,139.0,6888
1,338.0,0.0126,159.0,393
1,99.0,0.0114,99.0,2119
0,169.0,0.1232,159.0,2564
1,258.0,0.0398,219.0,3827
1,139.0,0.023,139.0,3648
0,478.0,0.0427,299.0,160
1,80.0,0.0222,80.0,3864
0,345.6667,0.0879,279.0,739
1,199.0,0.0174,199.0,2422
1,179.0,0.1119,179.0,3915
1,139.0,0.0083,139.0,2805
0,80.0,0.0171,80.0,6913
0,80.0,0.0085,80.0,1263
1,205.3333,0.1752,179.0,2120
0,159.0,0.05,159.0,1197
0,159.0,0.0287,159.0,4560
1,139.0,0.0148,199.0,1967
0,139.0,0.0251,139.0,3170
0,99.0,0.0179,99.0,6916
1,139.0,0.0067,139.0,948
1,188.5,0.0441,139.0,3386
0,99.0,0.0177,99.0,539
0,139.0,0.0764,159.0,2281
1,359.0,0.0326,359.0,5596
1,238.0,0.0367,238.0,4319
1,239.0,0.0148,139.0,3334
0,378.0,0.0473,378.0,3545
1,139.0,0.0194,139.0,1431
1,50.0,0.0081,20.0,5466
0,219.0,0.0243,99.0,4937
0,20.0,0.0014,259.0,6054
1,99.0,0.0071,99.0,5290
1,159.0,0.032,159.0,4583
0,179.0,0.0149,179.0,3727
0,258.0,0.0173,99.0,6114
1,757.0,0.0191,259.0,3161
0,139.0,0.0139,139.0,831
0,139.0,0.0458,159.0,4718
0,80.0,0.0114,80.0,1580
0,99.0,0.0094,119.0,6387
0,109.5,0.0157,139.0,5872
0,159.0,0.0212,159.0,2775
1,80.0,0.0077,80.0,3070
0,139.0,0.023,139.0,6817
0,139.0,0.0067,80.0,1539
1,179.0,0.0192,179.0,3910
1,119.0,0.0485,139.0,5610
1,119.0,0.0158,119.0,609
0,179.0,0.0172,179.0,7486
1,179.0,0.0133,179.0,4461
0,209.5,0.0705,20.0,5875
0,159.0,0.0248,159.0,3783
1,249.0,0.0527,199.0,7083
1,100.0,0.0067,100.0,3513
1,129.0,0.0521,159.0,2022
1,149.5,0.0297,219.0,69
0,179.0,0.0306,179.0,3530
1,99.0,0.0304,99.0,4207
1,109.5,0.0271,119.0,2597
1,99.0,0.0215,99.0,6133
1,159.0,0.0352,139.0,6157
1,99.0,0.0048,99.0,3109
1,139.0,0.0143,139.0,5620
1,100.0,0.0048,239.0,1118
0,319.0,0.008,199.0,7310
0,139.0,0.0072,139.0,809
1,279.0,0.0367,279.0,6028
1,219.0,0.0082,219.0,523
1,179.0,0.0128,179.0,6276
0,139.0,0.0288,100.0,4572
0,219.0,0.021,219.0,2039
1,169.0,0.0368,179.0,2553
0,238.0,0.0177,99.0,7378
1,159.0,0.0152,159.0,490
0,80.0,0.0082,80.0,6153
0,99.0,0.0142,99.0,3800
1,179.0,0.0237,179.0,932
1,179.0,0.0226,179.0,4118
1,179.0,0.0252,179.0,3787
1,159.0,0.017,159.0,6031
0,199.0,0.019,199.0,2614
1,258.0,0.0433,258.0,3777
1,199.0,0.0325,199.0,2746
1,99.0,0.0285,99.0,7567
1,318.0,0.0506,318.0,3774
0,179.0,0.0191,239.0,7196
0,199.0,0.0443,199.0,359
0,259.0,0.0341,259.0,5574
0,268.5,0.0448,318.0,3007
0,80.0,0.0154,80.0,2358
1,179.0,0.0184,179.0,5628
0,278.0,0.0377,278.0,6842
0,99.5,0.0165,199.0,6181
0,259.0,0.0214,259.0,5254
1,139.0,0.0298,159.0,6087
1,129.5,0.0182,239.0,6919
1,298.0,0.06,298.0,112
0,199.0,0.0175,119.0,5741
1,80.0,0.0141,80.0,949
1,159.0,0.0491,159.0,971
0,258.0,0.0238,258.0,610
0,179.0,0.0178,179.0,5044
1,139.0,0.0169,139.0,329
1,119.0,0.0145,119.0,7289
1,139.0,0.0175,139.0,5318
0,80.0,0.0076,139.0,628
1,338.0,0.0362,338.0,1747
1,179.0,0.0179,179.0,1548
1,179.0,0.0192,179.0,3069
0,179.0,0.016,179.0,7325
1,159.0,0.0283,159.0,969
1,80.0,0.0089,80.0,2620
0,112.6667,0.0609,139.0,3162
0,119.0,0.0153,119.0,2429
1,219.0,0.0659,219.0,4192
0,99.0,0.043,99.0,55
1,159.0,0.0153,159.0,6976
0,179.0,0.0402,139.0,2433
0,99.0,0.008,99.0,5175
1,179.0,0.0225,179.0,7240
1,159.0,0.0329,159.0,3991
1,139.0,0.0093,139.0,3099
0,99.0,0.0219,99.0,6250
0,199.0,0.0289,199.0,681
1,99.0,0.0059,99.0,2907
0,99.0,0.0177,99.0,569
0,219.0,0.0125,219.0,1426
0,159.0,0.0232,159.0,7474
0,139.0,0.0255,139.0,6559
0,179.0,0.0184,159.0,4421
0,80.0,0.0214,80.0,2486
1,119.0,0.0118,199.0,6194
1,140.0,0.0035,179.0,4511
1,139.0,0.0124,278.0,719
0,119.0,0.0083,119.0,6884
0,179.0,0.0387,179.0,2342
1,139.0,0.0315,139.0,7273
0,219.0,0.0317,219.0,1104
1,109.0,0.0408,99.0,4437
1,179.0,0.018,179.0,3390
0,99.0,0.0123,179.0,1314
0,139.0,0.0218,139.0,245
0,139.0,0.0142,139.0,3956
0,159.0,0.0146,159.0,6833
0,80.0,0.0155,80.0,2791
1,199.0,0.0329,199.0,3362
1,139.0,0.0588,139.0,3847
0,99.0,0.0048,139.0,4176
0,238.0,0.0684,238.0,2290
0,139.0,0.0112,139.0,6190
0,99.0,0.0143,99.0,6021
0,159.0,0.0146,159.0,7276
1,119.0,0.0587,139.0,3526
0,159.0,0.0356,159.0,7433
1,139.0,0.0093,139.0,48
0,139.0,0.0148,139.0,3410
1,139.0,0.0148,139.0,1483
0,139.0,0.0198,139.0,5879
1,159.0,0.0627,179.0,5626
0,219.0,0.0238,159.0,4621
1,199.0,0.0472,259.0,6023
0,279.0,0.0172,279.0,108
1,179.0,0.0238,179.0,1514
1,119.0,0.0367,119.0,1086
0,239.0,0.0213,239.0,7238
1,139.0,0.0119,139.0,6096
0,139.0,0.0198,139.0,4038
0,199.0,0.0256,199.0,4641
0,139.0,0.0355,139.0,2165
0,89.5,0.0192,80.0,2142
0,100.0,0.0067,119.0,220
0,139.0,0.0142,139.0,7314
1,179.0,0.0756,179.0,4357
1,169.5,0.0287,319.0,4930
1,109.5,0.0232,199.0,4522
0,358.0,0.063,358.0,3178
0,80.0,0.0054,80.0,7068
1,139.0,0.0093,139.0,1742
1,308.0,0.0635,298.0,2135
0,238.0,0.0379,238.0,4119
1,298.0,0.0144,199.0,2387
1,139.0,0.04,139.0,7227
1,219.0,0.0398,219.0,7245
0,199.0,0.0441,199.0,2341
1,99.0,0.0313,99.0,6738
0,298.0,0.0326,298.0,81
1,80.0,0.0125,80.0,2145
0,199.0,0.0074,199.0,6915
0,219.0,0.0271,219.0,5511
0,99.0,0.056,99.0,2074
1,80.0,0.008,199.0,1976
1,99.0,0.0102,99.0,7114
0,179.0,0.0322,278.0,4995
1,80.0,0.0102,80.0,371
0,109.5,0.0369,20.0,3846
0,278.0,0.0496,278.0,4404
1,120.0,0.0097,120.0,2771
0,199.0,0.0119,338.0,4403
1,139.0,0.023,139.0,2738
0,139.0,0.0093,298.0,2368
1,80.0,0.008,80.0,7319
1,259.0,0.0065,20.0,6997
1,179.0,0.0212,179.0,790
0,139.0,0.0169,139.0,5790
1,318.0,0.0164,318.0,5820
1,239.0,0.0346,239.0,5366
1,258.0,0.0209,139.0,6782
0,239.0,0.0203,239.0,162
1,139.0,0.0147,139.0,7104
1,199.0,0.0634,199.0,3967
0,378.0,0.0494,378.0,3776
1,99.0,0.0176,139.0,2224
1,80.0,0.0187,80.0,1050
1,199.0,0.0169,199.0,1958
0,80.0,0.0163,80.0,4743
1,139.0,0.0083,139.0,588
1,179.0,0.0225,179.0,6883
0,159.0,0.1182,159.0,591
0,99.0,0.0072,99.0,989
0,140.0,0.018,259.0,3448
0,119.0,0.0147,119.0,7097
0,179.0,0.0124,179.0,3977
1,199.0,0.0222,219.0,7415
1,139.0,0.0359,139.0,4278
1,99.0,0.0146,99.0,2742
0,298.0,0.0437,298.0,4610
1,219.0,0.0421,179.0,2109
0,139.0,0.0158,99.0,44
0,298.0,0.0466,298.0,1406
1,100.0,0.0133,100.0,4501
0,179.0,0.0196,179.0,3394
0,219.0,0.0324,219.0,3442
0,159.0,0.0206,139.0,4032
1,258.0,0.0441,258.0,6710
1,159.0,0.0206,159.0,4321
0,132.3333,0.0513,119.0,594
1,179.0,0.0149,179.0,2314
0,159.0,0.0315,159.0,7063
1,299.0,0.0334,299.0,5495
1,179.0,0.009,179.0,4390
1,258.0,0.0557,258.0,5804
0,179.0,0.0866,179.0,3716
0,80.0,0.0111,80.0,6676
1,139.0,0.0603,139.0,6064
1,239.0,0.038,239.0,1650
1,179.0,0.0218,179.0,2853
0,159.0,0.0497,159.0,3737
0,99.0,0.06,99.0,5943
1,179.0,0.0198,179.0,4716
0,638.0,0.1503,538.0,4691
0,139.0,0.0173,139.0,7494
0,298.0,0.0519,298.0,2626
1,100.0,0.0148,100.0,6942
1,80.0,0.0088,80.0,2600
1,125.6667,0.07,99.0,5522
0,139.0,0.0395,139.0,2912
1,439.0,0.1034,439.0,571
0,198.5,0.0553,119.0,3722
1,109.5,0.0267,80.0,6873
1,298.0,0.036,298.0,5039
1,139.0,0.0067,139.0,2295
0,99.0,0.0102,99.0,7213
1,139.0,0.0248,139.0,7500
0,159.0,0.0159,159.0,5239
1,179.0,0.0653,179.0,3002
0,179.0,0.0157,179.0,2431
1,139.0,0.0318,139.0,5176
1,80.0,0.0086,80.0,5864
1,80.0,0.0104,80.0,1555
0,139.0,0.0139,238.0,1300
1,139.0,0.0145,139.0,2935
0,179.0,0.0216,258.0,68
1,139.0,0.0083,139.0,482
1,99.0,0.0083,99.0,1715
1,99.0,0.0157,99.0,1334
1,139.0,0.0251,139.0,7166
1,179.0,0.0741,258.0,6946
0,99.0,0.0153,99.0,4606
1,179.0,0.0045,339.0,2687
1,119.0,0.0203,119.0,1550
0,159.0,0.0356,159.0,5325
1,99.0,0.0162,99.0,528
1,169.0,0.0253,179.0,4929
0,139.0,0.0251,139.0,2893
0,119.0,0.0196,119.0,2316
0,119.0,0.0057,119.0,2014
0,159.0,0.0181,159.0,893
0,139.0,0.0307,139.0,501
0,139.0,0.0308,139.0,2081
0,219.0,0.0253,219.0,7062
0,109.5,0.0135,139.0,98
1,119.0,0.0212,119.0,6391
0,199.0,0.0169,199.0,3861
0,199.0,0.0519,199.0,7484
1,129.0,0.0588,119.0,3913
1,99.0,0.0236,99.0,3988
1,199.0,0.0138,139.0,898
0,139.0,0.0139,139.0,1134
0,199.0,0.0878,179.0,7606
0,199.0,0.0193,199.0,6244
0,278.0,0.0251,278.0,5417
0,258.0,0.0302,258.0,4804
1,129.0,0.0275,179.0,6598
0,139.0,0.0382,80.0,6585
0,179.0,0.0102,179.0,6990
0,338.0,0.0282,338.0,980
1,139.0,0.0362,139.0,4431
1,100.0,0.0127,100.0,3751
0,179.0,0.0543,179.0,4980
0,278.0,0.0104,179.0,6154
1,179.0,0.0353,179.0,5668
0,119.0,0.0246,119.0,4879
0,119.0,0.0298,119.0,2335
0,139.0,0.0169,139.0,3416
1,119.0,0.0272,119.0,6759
0,20.0,0.0018,20.0,7410
1,139.0,0.0338,119.0,6075
1,109.5,0.0457,139.0,2349
0,179.0,0.0429,179.0,5961
0,99.0,0.0145,99.0,2261
0,119.0,0.0147,199.0,4174
1,80.0,0.0056,80.0,6938
1,139.0,0.017,139.0,343
1,119.0,0.0099,119.0,5443
0,169.0,0.0227,119.0,4817
1,199.0,0.0191,199.0,6475
0,159.0,0.0305,119.0,2092
0,119.0,0.0223,119.0,706
1,80.0,0.0106,80.0,6378
1,159.0,0.0082,159.0,6525
1,228.75,0.0685,199.0,2703
0,179.0,0.0111,179.0,6932
1,99.0,0.0094,179.0,3428
1,219.0,0.022,219.0,1056
0,437.0,0.0876,437.0,1390
1,239.0,0.026,239.0,1935
1,99.0,0.0099,99.0,4058
1,219.0,0.0055,219.0,7116
1,258.0,0.0441,258.0,1824
0,179.0,0.0145,179.0,1908
0,199.0,0.0133,199.0,1984
1,139.0,0.0138,139.0,5332
0,179.0,0.0191,179.0,7285
0,248.5,0.138,258.0,5267
0,139.0,0.0211,139.0,5040
1,159.0,0.0309,159.0,733
0,179.0,0.0329,179.0,2967
0,139.0,0.0786,139.0,6340
0,119.0,0.0096,119.0,2763
1,139.0,0.0144,139.0,3076
1,119.0,0.0325,119.0,2055
1,99.0,0.0102,99.0,3289
0,199.0,0.0288,199.0,2121
1,80.0,0.0057,80.0,187
0,179.0,0.019,179.0,4120
0,139.0,0.0302,139.0,2604
1,139.0,0.0139,139.0,2477
1,179.0,0.0187,139.0,6737
0,99.0,0.0479,99.0,1275
0,179.0,0.0283,179.0,6145
0,219.0,0.0226,219.0,4639
0,159.0,0.0281,159.0,7491
1,70.0,0.015,20.0,763
1,259.0,0.0323,259.0,637
0,219.0,0.0177,219.0,358
1,80.0,0.0132,80.0,696
1,120.0,0.003,120.0,7488
1,219.0,0.0183,219.0,2439
1,159.0,0.0287,179.0,2063
0,339.0,0.0299,339.0,1428
0,99.0,0.0101,99.0,7288
1,179.0,0.0296,179.0,6025
1,80.0,0.0247,80.0,5294
0,159.0,0.0159,159.0,6548
1,139.0,0.0246,139.0,2781
1,159.0,0.0095,159.0,782
0,119.5,0.0573,80.0,549
1,179.0,0.0322,239.0,4619
1,219.0,0.0197,219.0,6324
0,140.0,0.0106,140.0,5881
0,139.0,0.0188,139.0,3521
1,179.0,0.037,179.0,3260
0,100.0,0.0221,179.0,1813
0,199.0,0.0235,239.0,1228
0,199.0,0.0387,199.0,5575
1,185.6667,0.0318,199.0,4857
1,239.0,0.0761,239.0,1451
1,80.0,0.0141,80.0,2684
0,239.0,0.028,239.0,1890
1,119.0,0.0124,119.0,6026
1,298.0,0.0397,298.0,2058
1,20.0,0.0034,20.0,3923
0,119.5,0.0495,100.0,7191
0,99.0,0.0223,99.0,54
0,238.0,0.0299,119.0,2328
1,129.5,0.0423,179.0,7194
0,99.0,0.0153,99.0,2262
0,100.0,0.0174,100.0,7564
1,99.0,0.0074,99.0,697
0,129.5,0.0335,179.0,297
0,109.0,0.0221,99.0,590
0,139.0,0.0185,119.0,5543
1,189.0,0.0234,199.0,977
1,199.0,0.017,99.0,556
0,179.0,0.0165,179.0,1971
1,279.0,0.0237,279.0,6239
0,189.0,0.0473,139.0,3699
0,119.0,0.0192,139.0,4462
1,139.0,0.0177,139.0,1091
1,99.0,0.0099,99.0,2415
1,139.0,0.0255,139.0,194
0,99.0,0.023,99.0,2374
1,99.0,0.0146,99.0,2052
1,139.0,0.0182,139.0,5720
1,139.0,0.0419,139.0,4017
0,119.0,0.0315,119.0,4021
1,258.0,0.0479,258.0,741
0,179.0,0.0045,219.0,1274
0,119.0,0.0159,179.0,1401
0,179.0,0.0157,179.0,2937
1,139.0,0.0067,80.0,4166
1,239.0,0.0296,358.0,5157
1,99.0,0.0219,99.0,416
0,179.0,0.0201,179.0,7232
1,99.0,0.0475,99.0,2700
1,199.0,0.0233,139.0,4183
0,20.0,0.0012,20.0,1508
1,159.0,0.051,159.0,2730
1,159.0,0.0229,159.0,7066
0,338.0,0.125,338.0,748
1,99.0,0.0132,139.0,3021
0,139.0,0.027,139.0,4965
1,159.0,0.0281,159.0,5216
0,139.0,0.0274,139.0,2220
1,99.0,0.0089,99.0,6091
1,139.0,0.0322,139.0,4066
1,80.0,0.0129,80.0,3627
0,139.0,0.0139,139.0,5580
0,119.0,0.02,119.0,1427
1,179.0,0.0172,179.0,3284
0,239.0,0.0573,239.0,2051
1,179.0,0.0519,119.0,158
0,139.0,0.0155,139.0,1169
1,139.0,0.025,139.0,2677
0,139.0,0.0286,139.0,383
0,278.0,0.0269,278.0,2308
1,259.0,0.039,259.0,5524
1,179.0,0.0351,179.0,7537
0,149.5,0.0648,100.0,3132
1,139.0,0.0279,139.0,3503
1,179.0,0.0136,179.0,5840
1,169.0,0.0396,239.0,421
0,239.0,0.0296,239.0,2862
1,99.0,0.0231,99.0,555
0,169.0,0.0618,199.0,1607
1,139.0,0.0143,139.0,6983
1,179.0,0.0265,179.0,4526
0,239.0,0.0179,239.0,7143
0,179.0,0.0107,99.0,4890
1,298.0,0.0466,298.0,6074
1,99.0,0.008,99.0,1774
1,119.0,0.0171,179.0,5016
1,159.0,0.0193,159.0,6230
1,219.0,0.021,219.0,993
0,139.0,0.0344,179.0,4381
1,179.0,0.0327,179.0,4498
1,139.0,0.0143,139.0,3488
1,179.0,0.0092,179.0,4443
1,139.0,0.0112,99.0,6632
0,159.0,0.0176,159.0,6256
0,99.0,0.0265,99.0,4748
0,119.0,0.0379,119.0,2573
1,199.0,0.0103,258.0,5456
1,159.0,0.0091,159.0,4626
0,139.0,0.013,139.0,2861
0,159.0,0.014,159.0,4599
1,179.0,0.0241,179.0,3600
0,159.0,0.0148,179.0,1135
1,99.0,0.0051,179.0,387
1,139.0,0.0272,139.0,2076
0,458.0,0.1492,319.0,5567
0,139.0,0.0185,99.0,3155
1,139.0,0.0333,139.0,4615
1,20.0,0.0018,20.0,6735
1,199.0,0.0199,199.0,4020
1,219.0,0.0473,159.0,7005
1,319.0,0.0537,319.0,838
0,219.0,0.0385,219.0,2799
0,179.0,0.0148,179.0,4880
0,179.0,0.0195,179.0,2792
1,139.0,0.0185,139.0,2537
1,219.0,0.0367,219.0,5158
0,119.0,0.0214,119.0,7303
0,20.0,0.0005,159.0,4679
0,139.0,0.052,139.0,7105
1,120.0,0.0283,120.0,800
0,159.0,0.049,159.0,4244
1,319.0,0.0616,319.0,6411
1,199.0,0.019,199.0,4322
0,239.0,0.0215,239.0,1703
0,278.0,0.0258,199.0,5711
1,179.0,0.0148,179.0,27
0,139.0,0.0104,139.0,351
1,159.0,0.0173,159.0,7306
1,139.0,0.0173,139.0,5390
1,99.0,0.0225,99.0,5092
1,219.0,0.0531,219.0,5742
0,179.0,0.0126,199.0,6122
1,99.0,0.0175,99.0,3809
1,139.0,0.0099,139.0,4505
0,258.0,0.0193,258.0,2301
0,159.0,0.017,159.0,3979
0,159.0,0.0479,159.0,5302
0,99.0,0.0087,99.0,522
1,139.0,0.0128,139.0,4016
0,159.0,0.0186,159.0,4082
0,319.0,0.0537,319.0,645
0,239.0,0.0231,139.0,3986
1,139.0,0.0207,139.0,5068
0,198.5,0.0425,258.0,3577
1,298.0,0.0276,298.0,6456
0,119.0,0.0654,159.0,5000
0,119.0,0.0315,119.0,3342
0,119.3333,0.0288,139.0,6491
1,219.0,0.0152,219.0,7024
1,238.0,0.027,238.0,3101
1,80.0,0.0116,159.0,2467
0,219.0,0.0197,219.0,3931
1,139.0,0.0067,179.0,4506
0,159.0,0.0152,99.0,6523
1,238.0,0.0237,238.0,1249
0,80.0,0.0116,80.0,6866
0,139.0,0.0118,139.0,364
0,139.0,0.017,139.0,862
0,299.0,0.062,299.0,2090
0,199.0,0.0123,199.0,3591
0,80.0,0.0101,139.0,4875
0,80.0,0.0177,80.0,5652
1,298.0,0.0214,298.0,3961
1,99.0,0.0223,99.0,3683
0,179.0,0.0295,179.0,5676
1,119.0,0.0377,139.0,7353
0,179.0,0.0145,159.0,1818
1,199.0,0.0356,199.0,6610
0,139.0,0.0238,80.0,6964
0,119.0,0.0096,119.0,2175
0,159.0,0.0222,159.0,4327
1,99.0,0.0202,99.0,167
0,80.0,0.0177,80.0,25
0,119.0,0.0156,99.0,3336
1,219.0,0.0226,20.0,1849
0,258.0,0.0238,258.0,5733
0,199.0,0.0074,199.0,192
1,119.0,0.0083,159.0,4762
0,139.0,0.02,119.0,3185
0,259.0,0.027,139.0,3664
0,139.0,0.0086,179.0,2551
0,125.6667,0.0446,99.0,521
0,119.0,0.0215,119.0,3660
0,159.0,0.0228,80.0,7043
0,159.0,0.0457,159.0,3200
0,229.0,0.052,239.0,4095
0,99.0,0.0215,99.0,3781
1,259.0,0.0394,259.0,6146
1,100.0,0.0122,80.0,1338
1,179.0,0.0192,179.0,2381
0,119.0,0.0188,219.0,3646
1,20.0,0.0058,20.0,3584
0,80.0,0.0326,239.0,1781
1,119.0,0.0113,119.0,2530
1,139.0,0.0215,139.0,201
1,179.0,0.0134,179.0,957
0,109.5,0.0292,139.0,1290
1,328.0,0.1108,99.0,626
1,80.0,0.0338,80.0,2436
1,179.0,0.0184,179.0,3019
0,179.0,0.0682,179.0,1751
0,119.0,0.0147,119.0,5450
1,199.0,0.0198,80.0,129
0,558.0,0.0841,279.0,6341
0,119.0,0.0114,99.0,7487
0,179.0,0.0245,179.0,339
0,80.0,0.022,80.0,7008
0,119.0,0.0133,119.0,2173
1,80.0,0.0411,80.0,475
1,80.0,0.0072,80.0,4723
1,199.0,0.0222,199.0,5554
1,248.5,0.0186,258.0,3196
0,219.0,0.0113,219.0,2132
1,179.0,0.0323,179.0,5077
1,219.0,0.0228,219.0,1014
0,146.0,0.0308,199.0,7520
0,179.0,0.0161,179.0,3341
1,179.0,0.0157,239.0,941
1,278.0,0.0199,278.0,4451
1,259.0,0.0186,259.0,6483
0,239.0,0.029,139.0,3138
1,219.0,0.0187,219.0,4165
1,238.0,0.0159,238.0,1799
