eyemove/table_1_3.pupilDiamMax,eyemove/table_1_3.P1stFixation,eyemove/table_1_3.leavingPos,eyemove/table_1_3.Key_1_3,Key_0_0
0.2041,1,76.5261,6720,4583
0.0971,1,56.5199,7099,3727
0.146,1,93.0188,2104,6114
1.7875,1,60.8769,4918,3161
0.2003,1,113.1481,4199,831
0.0813,1,50.5,1441,4718
0.473,1,34.3402,954,1580
0.0752,1,56.1004,1834,6387
0.0487,1,40.8718,6839,5872
0.0783,0,106.265,7232,2775
0.2576,1,12.083,3206,3070
0.25,1,12.3794,6418,6817
0.2587,0,12.2577,6569,1539
-0.0253,1,36.6231,1678,3910
0.1794,1,50.3438,3461,5610
0.3086,1,33.5149,6159,609
0.1806,1,38.3471,4925,7486
-0.0314,1,122.1413,6213,4461
1.9801,0,63.287,7419,5875
0.1537,1,104.6542,7265,3783
-0.601,1,166.8907,1102,7083
0.197,0,47.0744,6471,3513
0.122,1,67.9724,7129,2022
0.2647,1,42.0,4112,69
0.1921,0,118.2074,6630,3530
0.2229,1,35.2278,1087,4207
0.0791,1,31.1207,1572,2597
0.1023,1,30.4385,7266,6133
0.3162,1,173.3494,2436,6157
0.1592,0,26.7255,7493,3109
0.1934,1,60.1041,2750,5620
0.1162,1,90.1138,4609,1118
0.4825,1,73.5068,5992,7310
0.0755,0,75.1033,156,809
1.1966,1,34.6482,7563,6028
-0.0493,1,113.6101,4062,523
0.017,1,36.0139,3930,6276
0.3229,1,102.1225,7193,4572
0.1166,1,58.5235,5457,2039
0.0267,1,76.415,5976,2553
0.0396,1,36.9628,181,7378
0.0162,0,141.5495,7515,490
0.1812,1,57.8468,5463,6153
0.0067,0,85.6052,2530,3800
0.4466,0,55.0818,2480,932
0.2875,0,37.0304,1744,4118
-0.1324,1,85.3756,1590,3787
0.682,1,86.2931,7219,6031
0.0417,0,77.5145,3201,2614
0.3207,0,57.7256,1130,3777
0.3704,1,55.9151,6600,2746
0.0531,0,44.5702,3231,7567
0.0766,1,92.2198,4622,3774
0.0657,1,76.9025,4838,7196
0.089,1,45.3542,2572,359
0.9126,1,45.5686,871,5574
0.1001,0,119.2749,711,3007
0.3998,1,76.1183,1016,2358
0.2049,1,6.0208,495,5628
-0.1175,0,41.331,6949,6842
0.0467,1,70.0161,682,6181
0.2587,1,70.7001,7492,5254
0.1866,1,26.163,2856,6087
-0.8904,1,260.0173,1168,6919
0.1916,1,102.9393,828,112
0.0926,1,49.7293,7481,5741
0.3408,1,22.6716,2072,949
0.1205,1,65.0692,6920,971
0.3241,1,132.8345,2502,610
0.2622,0,49.9625,1445,5044
0.0894,1,28.7793,7049,329
0.2354,1,42.2641,4035,7289
0.236,1,129.5782,7339,5318
-0.0894,1,41.4367,5031,628
-0.0191,1,48.283,5277,1747
0.3655,1,53.3104,3536,1548
0.0039,1,78.1601,5454,3069
1.1076,0,89.56,952,7325
0.1423,1,49.6412,2049,969
0.2052,1,134.247,481,2620
0.2188,1,63.0436,3033,3162
0.3034,1,35.7946,4626,2429
0.1743,1,285.2337,5551,4192
0.0149,1,31.6267,2022,55
0.1766,1,30.3191,4457,6976
0.037,1,210.2879,4153,2433
0.122,1,18.1177,2429,5175
0.1325,1,75.5993,2221,7240
0.0638,1,105.8643,743,3991
0.1681,0,71.5,24,3099
0.029,1,41.0,661,6250
0.0832,1,26.9676,2271,681
0.0316,0,40.6602,77,2907
-0.05,1,68.9656,149,569
0.1991,1,67.041,5977,1426
-0.0077,1,43.9915,1674,7474
0.0354,1,25.5441,5110,6559
0.0989,1,34.821,3944,4421
0.2868,1,71.0106,1908,2486
0.0277,1,108.2647,5198,6194
0.8305,1,64.7012,6404,4511
0.075,1,94.8538,6966,719
0.1041,1,163.1456,607,6884
0.1968,1,13.0384,5162,2342
0.3671,1,61.8324,7343,7273
0.1313,1,23.9008,3177,1104
0.1039,1,42.2966,478,4437
0.025,1,58.6941,619,3390
0.1033,1,173.8347,4220,1314
0.2938,0,31.8944,1654,245
0.1752,1,78.5,902,3956
0.0494,1,81.0555,807,6833
0.1016,1,104.9011,6089,2791
0.245,1,91.2318,7603,3362
0.0164,0,5.4083,1701,3847
0.2182,1,114.011,3915,4176
0.081,0,77.6305,2117,2290
0.0979,0,16.5076,7570,6190
-0.1087,0,62.46,5505,6021
0.2366,1,64.6239,1226,7276
0.3121,1,122.4918,4224,3526
0.0842,0,71.2899,5503,7433
0.3735,1,21.5928,6259,48
0.0487,1,77.6611,1788,3410
0.0767,1,46.1573,6715,1483
0.2556,1,54.7403,7309,5879
0.1764,1,37.2626,338,5626
0.0152,1,11.6726,863,4621
0.0482,1,151.1837,4756,6023
-0.0563,0,56.5685,5409,108
0.3628,1,58.2795,6703,1514
-0.0013,1,37.4833,6281,1086
0.9081,1,49.6614,4684,7238
-0.1045,1,54.2033,5741,6096
0.0946,0,45.3542,1934,4038
0.7161,1,92.9045,4762,4641
0.0774,0,85.0235,4324,2165
0.0122,1,53.3971,4999,2142
0.193,1,30.7612,7464,220
0.2002,1,190.4442,7460,7314
0.057,1,99.5314,5650,4357
0.0737,1,78.6924,6723,4930
-0.4115,1,112.1116,6975,4522
0.0803,1,52.5547,3314,3178
0.154,1,59.5504,6086,7068
0.1225,0,137.5736,1894,1742
0.1553,1,52.8417,1460,2135
0.0636,1,61.0123,5171,4119
0.1792,1,33.9485,5571,2387
0.3057,1,87.8208,5113,7227
0.6921,1,69.7155,868,7245
0.2338,0,46.0353,7345,2341
0.4174,1,67.2309,636,6738
0.0797,1,51.8483,2193,81
0.4721,1,55.4279,6662,2145
-0.0438,1,76.6877,5364,6915
0.0736,1,32.5,6289,5511
0.2613,0,72.1006,5480,2074
0.4608,1,91.9484,4808,1976
-0.0126,0,72.7135,6641,7114
0.2475,1,66.2514,2469,4995
0.1852,1,50.7001,3060,371
1.4076,0,36.9087,7213,3846
-0.1885,1,75.8189,2587,4404
0.2144,1,52.6545,62,2771
0.0626,1,87.8208,4733,4403
0.1825,1,22.4722,7024,2738
0.034,1,51.3128,7384,2368
0.0182,1,52.5024,537,7319
1.127,0,25.2834,1159,6997
0.0882,1,55.6529,1863,790
0.2689,1,56.0022,1167,5790
0.1935,1,10.5475,1914,5820
0.1946,1,50.0225,1548,5366
0.0915,1,139.9732,5628,6782
0.0882,1,61.0942,5820,162
0.1268,1,106.8,3,7104
0.1392,1,39.8246,2044,3967
0.186,0,7.8262,6097,3776
0.2277,1,67.7532,2439,2224
0.2507,1,109.1146,953,1050
-0.0403,1,110.0023,888,1958
0.0854,1,71.2215,5851,4743
0.0626,0,152.5008,6545,588
0.1325,1,31.9766,6090,6883
0.0103,1,154.7853,5980,591
0.0653,0,82.365,3053,989
1.6561,1,88.0696,1708,3448
0.0231,1,38.5519,2709,7097
0.0251,1,31.293,6759,3977
0.1729,1,79.939,3939,7415
0.085,1,13.0863,1881,4278
0.2775,1,97.0322,353,2742
0.12,1,67.574,6368,4610
0.1946,1,60.9631,3328,2109
0.2891,1,68.6531,3594,44
0.1711,1,66.1287,1758,1406
-0.0707,0,13.6015,5777,4501
-0.1048,1,72.8371,1878,3394
0.0385,1,81.2665,4492,3442
0.3508,1,21.2897,5367,4032
0.0129,1,83.8824,7180,6710
0.1258,1,64.5,4746,4321
0.1938,1,74.5419,3835,594
0.3131,1,65.8502,5991,2314
0.1467,1,65.7742,4036,7063
0.6497,1,50.5,2477,5495
1.4375,1,188.9577,5368,4390
0.1968,1,107.5512,1829,5804
0.1824,1,46.6074,2040,3716
0.081,1,125.7875,1992,6676
0.1279,0,72.8371,1768,6064
0.1586,1,99.4309,637,1650
0.0969,1,36.0312,5783,2853
0.0565,1,72.8097,6989,3737
0.1183,1,83.0015,1897,5943
0.1182,1,87.677,1729,4716
2.3504,1,40.6971,3896,4691
-0.0328,1,146.113,1000,7494
0.3507,1,64.002,3144,2626
0.1061,1,131.0467,4929,6942
0.0941,1,12.5897,5754,2600
0.1698,1,57.5543,4400,5522
0.4406,1,103.1722,6903,2912
0.5789,1,36.3352,1900,571
0.2385,1,75.9951,5293,3722
-0.0582,0,13.7295,6606,6873
0.0567,1,21.272,1820,5039
0.1522,0,28.2312,3959,2295
0.0214,1,105.5237,4205,7213
0.114,1,4.9244,1797,7500
0.0374,0,140.1508,176,5239
0.0712,1,27.6586,2697,3002
0.2761,0,133.4541,5953,2431
-0.0044,1,54.8293,1961,5176
0.2507,1,10.1242,1008,5864
0.2331,1,23.4787,6114,1555
0.1846,1,50.5,4638,1300
0.062,0,51.1981,3873,2935
-0.2283,0,89.68,5873,68
0.0436,1,18.8215,5338,482
0.3651,0,19.7041,7155,1715
0.0776,1,139.3646,5340,1334
0.0355,1,22.8035,5447,7166
0.3208,1,148.4857,7149,6946
0.382,1,115.9526,487,4606
1.1285,1,106.1249,521,2687
-0.1295,1,38.2753,171,1550
0.1742,0,49.3812,4110,5325
0.0109,1,79.1281,5930,528
0.052,1,64.5,1989,4929
-0.072,1,73.0514,6136,2893
0.0983,1,40.078,4891,2316
0.1217,0,51.8097,2660,2014
-0.0679,1,50.5668,1377,893
0.2163,1,90.1249,2887,501
0.2388,0,82.3772,1097,2081
0.1285,1,38.2001,1767,7062
0.231,0,68.244,4657,98
0.0798,0,82.7647,100,6391
-0.8588,0,89.202,2370,3861
-0.0393,1,72.6705,3001,7484
0.1278,1,36.5308,1969,3913
-0.015,1,57.0636,1394,3988
0.1036,0,211.5053,3971,898
-0.0343,0,59.808,3843,1134
0.3893,1,230.6729,4288,7606
0.1126,1,23.585,1798,6244
0.1798,0,54.171,1612,5417
0.1366,1,56.4026,6965,4804
0.0957,0,24.965,5618,6598
0.3328,1,93.5428,6145,6585
0.2396,1,40.9695,6552,6990
0.1771,1,116.8418,316,980
0.0546,1,45.8912,1947,4431
0.1852,1,1071.5302,1910,3751
0.0834,1,84.2511,7430,4980
0.2142,1,50.0025,2296,6154
0.2236,1,69.3704,3348,5668
0.2779,1,72.7083,2184,4879
0.4645,1,63.3482,6702,2335
0.0954,1,13.0863,3796,3416
0.1491,1,68.9529,2433,6759
-1.226,1,112.4511,3320,7410
0.0969,1,69.1394,6905,6075
0.4623,1,19.1442,4315,2349
-0.1004,1,59.298,427,5961
0.066,1,65.0173,4804,2261
0.0681,1,63.6592,6763,4174
-0.4489,1,22.6385,3174,6938
-0.0252,0,93.984,6922,343
0.3651,0,63.8318,2110,5443
0.0825,1,50.6014,5006,4817
0.102,0,28.1603,621,6475
0.1315,1,66.9795,5509,2092
0.1155,1,72.5844,5023,706
0.4466,0,46.7787,1667,6378
0.074,0,93.9415,6417,6525
0.127,1,109.0562,4259,2703
0.2775,0,121.5165,548,6932
0.0226,1,17.72,1030,3428
0.084,1,76.0953,1689,1056
0.0959,1,81.8841,2672,1390
0.0152,0,31.1809,7197,1935
0.1113,1,44.2069,3241,4058
1.4325,0,45.763,4368,7116
0.1771,1,121.0372,567,1824
0.065,1,116.0786,3428,1908
0.1465,1,65.4905,5010,1984
0.0277,0,91.6079,1369,5332
0.36,1,108.5415,2135,7285
0.3143,1,72.7805,3530,5267
0.0919,1,83.5135,5321,5040
0.1492,1,24.6982,672,733
0.1499,1,66.4172,3448,2967
0.3438,0,89.0351,1381,6340
0.1625,1,17.3566,2790,2763
-0.0498,0,125.8014,37,3076
0.0163,1,57.1183,3618,2055
0.3188,0,36.2112,2544,3289
0.0698,1,70.6134,4715,2121
0.044,0,79.267,4860,187
0.0428,1,114.1863,683,4120
0.1183,1,26.4008,3544,2604
0.1057,0,1.4142,3613,2477
0.0765,1,1.5811,3401,6737
-0.0927,1,23.5478,1307,1275
0.0395,1,51.7228,511,6145
0.2482,1,14.5602,6549,4639
0.2655,0,12.2066,1176,7491
2.733,1,85.0015,2350,763
0.1432,1,66.0303,59,637
0.122,1,35.7946,1054,358
0.1618,1,85.6344,1553,696
0.9425,0,53.2565,4943,7488
0.0786,0,77.269,7060,2439
0.0158,1,106.1285,6215,2063
0.447,1,61.5894,369,1428
0.0952,1,97.1648,3566,7288
0.1955,1,135.2202,2392,6025
-0.0275,1,44.8693,2491,5294
0.1879,0,162.5192,3639,6548
0.3122,1,50.0849,5043,2781
0.0791,1,39.9061,2926,782
0.4488,1,56.1427,1677,549
0.1186,1,187.9129,587,4619
0.4526,1,43.5029,3998,6324
-0.0574,1,6.1847,2774,5881
0.1053,0,83.5419,7534,3521
0.1563,1,22.3886,649,3260
0.4803,1,49.2443,3716,1813
0.2045,1,72.8371,1923,1228
0.1171,1,52.6522,5012,5575
0.3586,0,60.879,4129,4857
0.1357,1,63.5079,3081,1451
-0.0555,1,67.6646,581,2684
0.0811,1,55.581,1552,1890
0.0445,1,44.7353,6271,6026
-0.0367,1,73.42,3184,2058
1.9266,1,29.5677,3063,3923
0.2184,1,71.5017,7241,7191
0.3162,1,31.8002,7412,54
0.081,1,149.1886,1334,2328
0.1074,0,197.2188,3162,7194
0.003,1,95.8188,7494,2262
0.0327,1,103.982,4022,7564
0.2051,1,93.0215,1409,697
0.3738,1,46.3249,5914,297
0.1255,1,38.8104,5153,590
0.2133,1,22.2767,6652,5543
0.021,1,17.6777,3526,977
0.2254,1,54.5023,7601,556
-0.0159,0,70.2353,2780,1971
-0.0783,0,32.28,4068,6239
0.0812,1,46.6074,5760,3699
0.539,1,17.1026,6072,4462
0.1852,1,125.6682,264,1091
0.4608,0,75.208,6144,2415
0.0559,1,8.0156,6414,194
0.3048,1,61.502,1862,2374
0.162,0,165.5362,5028,2052
-0.0376,0,155.7321,723,5720
0.2908,1,211.0024,1082,4017
0.0404,1,13.0863,5420,4021
0.1338,1,97.5103,3495,741
-0.429,1,28.2002,4135,1274
0.1913,1,23.1625,448,1401
0.0676,0,52.8228,2758,2937
0.2977,1,106.5012,7556,4166
0.1586,1,32.6956,128,5157
0.1698,1,97.6281,785,416
0.0386,0,36.6231,5984,7232
0.0704,1,75.0,1475,2700
0.1757,1,199.2699,3186,4183
-0.3453,1,1110.6298,2924,1508
0.3014,1,66.8169,1171,2730
0.0557,1,104.0637,6056,7066
0.2487,1,41.2311,2952,748
0.2533,1,64.6568,4889,3021
-0.0338,1,58.2087,5829,4965
0.053,1,29.6522,5655,5216
0.2284,1,59.439,6868,2220
0.2938,1,7.0178,2333,6091
0.0772,1,62.6139,4225,4066
0.8115,1,134.5706,1679,3627
0.0363,1,76.5588,1495,5580
0.3191,1,140.3041,2685,1427
0.0136,0,51.2957,2056,3284
0.2608,1,20.5548,5943,2051
0.4368,0,93.8416,4326,158
0.1739,0,109.638,6231,1169
0.2035,1,35.5317,7487,2677
0.2446,1,77.0406,766,383
0.0341,1,54.1341,4588,2308
-0.6566,1,85.1469,6575,5524
0.119,1,10.9202,1111,7537
0.0425,1,44.3424,5292,3132
0.1531,1,91.2688,2640,3503
0.5216,1,87.1622,7392,5840
0.1366,0,53.0519,4846,421
-0.0422,1,114.6833,6880,2862
0.1481,1,62.5859,3369,555
0.0182,1,202.5025,5517,1607
0.0909,1,25.4951,1660,6983
0.0761,1,113.5341,1389,4526
0.494,1,53.6493,2925,7143
0.0626,0,197.9274,6233,4890
0.1711,1,55.0114,2531,6074
0.1439,0,62.0987,2526,1774
0.0847,1,186.2451,3263,5016
0.0674,0,77.9567,2249,6230
0.243,1,111.7877,3782,993
0.2712,1,45.722,4596,4381
0.0292,1,53.6889,6109,4498
0.2713,1,79.4119,3644,3488
0.2075,0,73.3348,2953,4443
0.031,0,37.0034,4837,6632
0.1211,1,17.2409,4193,6256
0.1893,1,67.4685,2445,4748
0.1672,1,23.927,2745,2573
0.0755,1,64.8556,6497,5456
0.2051,1,74.4866,4575,4626
0.1605,1,28.8531,7301,2861
0.0351,0,83.182,5839,4599
0.0115,1,8.0623,114,3600
0.1055,1,61.5,7212,1135
-0.041,1,89.5056,5148,387
0.0785,1,66.5977,6822,2076
2.582,0,162.4354,2278,5567
-0.0287,1,46.457,1321,3155
0.2608,1,40.1155,1921,4615
1.2751,1,22.8254,1926,6735
0.2008,1,97.5,968,4020
0.1303,1,98.2866,4269,7005
1.5631,1,54.811,5723,838
0.089,1,43.3042,5619,2799
0.2322,0,55.599,31,4880
0.0652,1,8.544,3173,2792
0.1308,1,59.0762,4139,2537
0.1492,1,65.2323,6277,5158
0.0713,0,48.1664,4247,7303
0.6525,1,28.5,5543,4679
-0.0776,1,37.2156,2853,7105
2.3504,1,17.2699,5125,800
0.0542,1,61.4858,5453,4244
-0.3409,0,100.8588,2880,6411
0.0867,0,17.0294,4121,4322
0.0251,1,79.2228,2751,1703
0.0311,1,109.5046,4714,5711
0.0372,0,79.0728,2992,27
0.275,1,25.4558,6753,351
0.0802,1,168.1264,12,7306
0.0678,1,93.0658,5216,5390
0.0783,1,51.7035,7211,5092
0.3527,0,32.73,2772,5742
0.9836,1,137.1177,1416,6122
0.088,1,88.0909,7103,3809
0.1385,0,84.0967,1184,4505
0.1655,1,32.7452,7123,2301
0.2841,1,20.7183,3903,3979
0.1213,0,45.853,6778,5302
-0.0499,0,30.2076,4675,522
-0.0176,1,145.3109,1297,4016
0.2422,1,102.5305,3040,4082
1.1616,1,56.0357,3683,645
0.2126,1,103.8484,1500,3986
0.0753,1,48.3322,2647,5068
0.0796,1,136.4441,1311,3577
0.1611,1,78.6018,3849,6456
0.3328,1,113.5077,698,5000
0.0404,1,41.3824,367,3342
0.0979,0,195.5153,6660,6491
0.1036,0,75.3077,6334,7024
-0.1169,1,43.1567,554,3101
0.2178,1,80.1655,4272,2467
0.0693,0,83.4701,6054,3931
0.1522,0,96.5117,162,4506
0.0787,1,100.5547,2466,6523
0.1592,1,109.6928,5983,1249
0.1098,1,28.9353,1825,6866
0.1722,1,62.2113,5450,364
-0.0107,1,15.3379,5593,862
-0.0818,1,69.7782,309,2090
0.063,1,44.0,3817,3591
0.0805,1,29.8412,5405,4875
0.0367,1,21.5928,3953,5652
0.3377,1,63.0496,293,3961
0.0621,1,84.5813,1695,3683
0.1538,0,67.6849,34,5676
0.0449,1,97.2754,4067,7353
0.0415,1,47.5184,3984,1818
0.2839,1,112.1037,3251,6610
0.1884,1,46.6905,5311,6964
0.0664,0,72.4034,2785,2175
0.0845,1,48.3994,1939,4327
0.1342,1,64.8171,6461,167
0.0165,0,67.1193,1182,25
0.0874,1,129.7575,1364,3336
0.4302,1,979.7302,294,1849
0.3241,1,6.5765,2837,5733
0.3822,1,49.5101,4671,192
0.0661,1,113.6497,1845,4762
-0.0073,1,49.5807,3902,3185
0.0445,1,23.0868,6282,3664
0.084,0,82.5379,1540,2551
0.263,1,149.0008,5794,521
0.7158,0,82.9759,3435,3660
0.0632,1,49.366,6896,7043
0.09,1,99.7246,165,3200
-0.1119,1,48.2312,7321,4095
0.0663,1,81.8917,7544,3781
0.9212,0,95.2064,3625,6146
-0.1407,1,428.5572,727,1338
0.0194,1,51.7929,6594,2381
0.0001,1,81.5675,5335,3646
0.5989,1,35.107,5733,3584
0.1468,1,62.0846,691,1781
0.0172,0,74.0608,2689,2530
0.003,0,144.0391,3934,201
-0.1263,1,183.301,5567,957
0.1938,1,103.9291,3574,1290
0.1372,1,76.5588,2715,626
0.123,1,46.0109,3914,2436
0.0233,1,7.1589,1699,3019
0.3232,1,109.9318,5033,1751
0.0451,1,134.5335,4078,5450
0.0417,1,71.0862,3289,129
0.3024,1,86.4017,7285,6341
0.0781,0,100.1312,6301,7487
0.2298,1,109.276,2824,339
0.4603,1,71.1073,225,7008
0.0761,1,15.5563,5251,2173
0.0823,1,40.9664,3080,475
0.1853,1,77.0146,5066,4723
0.0053,1,72.6395,6663,5554
0.5697,1,232.0183,1039,3196
0.029,1,107.5012,3273,2132
0.2583,1,67.0671,1041,5077
0.0435,1,41.8718,1044,1014
0.4221,1,200.8538,3232,7520
0.1196,0,69.916,4298,3341
0.3416,0,36.6674,5718,941
0.1385,0,64.4224,3391,4451
-0.0998,1,64.8787,2719,6483
0.2699,1,53.521,5579,3138
0.283,1,4.4721,3071,4165
0.1875,0,130.1019,959,1799
