firstPassFixDur,meanFixDur,pupilDiamLag,pupilDiamMax,timePrtctg
119.0,119.0,0.2713,0.1698,0.0379
119.0,80.0,0.3223,0.2303,0.0255
139.0,139.0,0.5688,0.2303,0.0443
179.0,179.0,0.6398,0.2303,0.0571
99.0,99.0,0.6398,0.1868,0.0316
99.0,99.0,0.3973,-0.0647,0.0265
80.0,80.0,0.3973,0.0353,0.0214
298.0,149.0,0.3973,0.1333,0.0798
278.0,139.0,0.3973,0.1333,0.0744
99.0,99.0,0.3783,0.3293,0.0265
99.0,99.0,0.2868,0.3973,0.0265
159.0,159.0,0.2793,0.3973,0.0426
99.0,80.0,0.1913,0.2858,0.0214
80.0,99.0,0.2873,0.1058,0.0265
278.0,139.0,0.1118,0.0303,0.1429
99.0,99.0,0.2988,0.0303,0.0509
298.0,149.0,0.2988,0.0543,0.1531
100.0,100.0,0.2988,-0.0232,0.0514
119.0,119.0,-0.1002,-0.1002,0.0612
80.0,80.0,0.0823,0.0823,0.0411
179.0,179.0,0.3268,0.4928,0.0259
99.0,99.0,0.3783,0.4928,0.0143
159.0,159.0,0.3783,0.1618,0.023
159.0,80.0,0.4353,0.2178,0.0116
119.0,119.0,0.4353,0.2673,0.0172
80.0,80.0,0.4368,0.2963,0.0116
159.0,179.0,0.4368,0.3268,0.0519
80.0,80.0,0.4718,0.3268,0.0116
298.0,149.0,0.4718,0.3783,0.0432
457.0,152.3333,0.4718,0.3783,0.0662
119.0,179.0,0.4718,0.4368,0.0519
80.0,99.5,0.2788,0.4718,0.0577
457.0,94.75,-0.0592,0.3973,0.0549
80.0,99.0,0.0343,0.1028,0.0143
179.0,219.0,0.2253,-0.1022,0.0317
139.0,139.0,0.4548,0.1268,0.0201
80.0,80.0,0.4548,0.1193,0.0116
139.0,139.0,0.4548,0.1253,0.0201
119.0,119.0,0.4548,0.1253,0.0172
139.0,139.0,0.4548,0.0683,0.0201
159.0,159.0,0.0218,0.0218,0.023
179.0,179.0,0.0828,0.0828,0.0259
119.0,80.0,0.0828,0.0828,0.0116
159.0,159.0,0.0703,0.0693,0.0324
99.0,99.0,0.0703,0.0703,0.0202
99.0,99.0,0.3253,-0.1882,0.0202
139.0,139.0,0.3253,-0.0847,0.0283
278.0,278.0,0.3253,-0.0047,0.0566
80.0,80.0,0.0763,-0.1132,0.0252
239.0,119.5,0.1663,-0.0867,0.0752
99.0,99.0,0.1698,-0.0312,0.0312
99.0,99.0,0.2243,0.0398,0.0312
119.0,119.0,0.0398,0.0398,0.0374
179.0,179.0,0.1978,0.2583,0.0323
80.0,80.0,0.1968,0.0993,0.0144
159.0,159.0,0.1968,0.0763,0.0287
179.0,139.0,0.1708,0.0348,0.0251
99.0,99.0,0.1708,0.0803,0.0178
139.0,139.0,0.1708,0.1968,0.0251
80.0,80.0,0.1708,0.1968,0.0144
159.0,159.0,0.1708,0.1968,0.0287
119.0,119.0,0.4063,0.0738,0.0214
80.0,80.0,0.4063,0.1053,0.0144
80.0,80.0,0.4063,0.2463,0.0144
139.0,139.0,0.4063,0.2843,0.0251
218.0,109.0,0.2536,0.2046,0.0508
99.0,99.0,0.1151,0.1481,0.0231
80.0,80.0,0.4381,0.0056,0.0186
80.0,80.0,0.3681,0.3681,0.0186
99.0,99.0,0.4381,0.4381,0.0231
99.0,99.0,0.2151,0.0871,0.0258
119.0,119.0,0.1211,0.1916,0.031
179.0,179.0,0.4871,0.1211,0.0467
179.0,179.0,0.4871,0.1211,0.0467
80.0,80.0,0.4871,0.0571,0.0209
139.0,139.0,0.4871,0.0546,0.0362
99.0,99.0,0.4871,0.0546,0.0258
119.0,119.0,0.1296,0.1296,0.031
278.0,139.0,0.5076,0.2611,0.3042
199.0,99.5,0.2611,0.2611,0.2177
139.0,139.0,0.2611,0.2611,0.1521
318.0,318.0,0.1586,0.0766,0.0506
99.0,99.0,0.1586,0.0776,0.0157
239.0,239.0,0.1586,0.1586,0.038
199.0,199.0,0.0901,0.1586,0.0317
199.0,99.5,0.0901,0.1586,0.0317
80.0,80.0,0.2526,0.0511,0.0127
179.0,179.0,0.2526,0.0511,0.0285
199.0,199.0,0.3306,0.0511,0.0317
179.0,179.0,0.3306,0.0781,0.0285
139.0,139.0,0.6561,0.6561,0.0221
179.0,179.0,0.7766,0.7766,0.0285
179.0,89.5,0.3986,0.1736,0.0393
99.0,99.0,0.1876,0.2956,0.0218
199.0,199.0,0.1876,0.1991,0.0437
99.0,99.0,0.1876,0.1991,0.0218
278.0,139.0,0.1916,0.0181,0.0628
99.0,99.0,0.1451,0.0621,0.0223
99.0,99.0,0.1451,0.0621,0.0223
80.0,80.0,0.1076,0.0361,0.0181
139.0,139.0,0.0951,0.1116,0.0314
119.0,119.0,0.7011,0.1016,0.0269
99.0,99.0,0.7051,0.1016,0.0223
139.0,139.0,0.7051,0.0851,0.0314
139.0,139.0,0.7051,0.1726,0.0314
238.0,119.0,0.1353,0.1883,0.0302
99.0,99.0,0.0778,0.1883,0.0125
99.0,99.0,0.0818,0.0508,0.0125
159.0,159.0,0.0818,0.0373,0.0201
100.0,100.0,0.0818,-0.0362,0.0127
139.0,139.0,0.0818,-0.0362,0.0176
179.0,179.0,0.0818,-0.0362,0.0227
119.0,119.0,0.0818,0.0228,0.0151
119.0,159.0,0.0608,0.0568,0.0201
199.0,199.0,0.0928,0.0568,0.0252
99.0,219.0,0.1563,0.0568,0.0278
179.0,99.0,0.2813,-0.0177,0.0125
139.0,139.0,0.3028,0.0068,0.0176
99.0,80.0,0.4498,0.3028,0.0101
139.0,139.0,0.4398,0.2608,0.0333
199.0,199.0,0.5098,0.4003,0.0477
119.0,119.0,0.5463,0.3593,0.0285
298.0,149.0,0.5463,0.4488,0.0714
278.0,278.0,0.5463,0.4488,0.0666
139.0,139.0,0.5463,0.4488,0.0333
139.0,139.0,0.1138,0.1763,0.0207
179.0,179.0,0.1138,0.1753,0.0266
139.0,139.0,0.1138,0.0028,0.0207
318.0,318.0,0.1138,0.0238,0.0473
139.0,179.0,0.1138,0.0238,0.0266
179.0,99.0,0.1138,-0.0182,0.0147
199.0,99.5,0.1138,0.0613,0.0296
119.0,119.0,0.1138,0.1138,0.0177
80.0,80.0,0.0528,0.1138,0.0119
199.0,185.6667,0.0558,0.1138,0.0829
99.0,99.0,0.0753,0.0528,0.0147
259.0,259.0,0.0753,0.0578,0.0385
139.0,139.0,0.0753,0.0753,0.0207
259.0,219.0,0.4978,0.0713,0.0326
119.0,119.0,0.4978,0.0713,0.0177
199.0,199.0,0.4978,0.0723,0.0296
219.0,219.0,0.0723,0.0723,0.0326
99.0,99.0,0.0723,0.0723,0.0147
239.0,239.0,0.2543,0.1238,0.0239
139.0,139.0,0.2543,0.1713,0.0139
99.0,99.0,0.2008,0.2543,0.0099
139.0,139.0,0.2008,0.2543,0.0139
239.0,80.0,0.2003,0.2543,0.008
199.0,199.0,0.2003,0.2008,0.0199
99.0,99.0,0.2003,0.2008,0.0099
139.0,139.0,0.1033,0.1113,0.0139
99.0,99.0,0.1033,0.1113,0.0099
199.0,199.0,0.1033,0.0883,0.0199
179.0,179.0,0.1033,0.0528,0.0179
80.0,80.0,0.1033,-0.0712,0.008
199.0,99.5,0.1033,-0.0712,0.0199
199.0,258.0,0.1033,-0.0457,0.0258
179.0,179.0,0.0513,0.1033,0.0179
238.0,238.0,0.0513,0.1033,0.0238
298.0,298.0,0.0513,0.0153,0.0297
159.0,159.0,0.1023,0.0513,0.0159
199.0,80.0,0.9318,0.4608,0.008
99.0,99.0,0.9318,0.4608,0.0099
139.0,179.0,0.4683,0.4683,0.0179
99.0,139.0,0.4683,0.4683,0.0139
258.0,129.0,0.0188,0.0578,0.0315
219.0,109.5,-0.0292,0.0188,0.0267
80.0,80.0,-0.0292,-0.0982,0.0098
119.0,119.0,-0.0562,-0.0762,0.0145
139.0,139.0,-0.0562,-0.0762,0.017
318.0,159.0,-0.0562,-0.0292,0.0388
318.0,119.0,0.0143,-0.0562,0.0145
99.0,99.0,0.1388,-0.1557,0.0121
179.0,89.5,0.1388,-0.1032,0.0219
80.0,80.0,0.1388,-0.1032,0.0098
99.0,179.0,0.1388,-0.1032,0.0219
239.0,119.5,0.0073,0.1388,0.0292
298.0,298.0,0.0293,0.1388,0.0364
139.0,139.0,0.0293,-0.0252,0.017
179.0,219.0,0.0613,-0.0172,0.0267
179.0,179.0,0.0613,0.0293,0.0219
119.0,159.0,0.0613,0.0293,0.0194
318.0,99.0,0.1438,-0.0562,0.0121
119.0,179.0,0.1933,-0.1532,0.0219
80.0,100.0,0.1933,-0.1407,0.0122
219.0,109.5,0.1933,-0.0582,0.0267
258.0,179.0,0.6053,0.0613,0.0219
80.0,80.0,0.6053,0.0898,0.0098
258.0,100.0,0.6053,0.1438,0.0122
258.0,100.0,0.6053,0.1933,0.0122
139.0,139.0,0.6053,0.6053,0.017
179.0,179.0,0.2347,0.1067,0.0171
239.0,119.5,0.2222,0.2347,0.0228
99.0,99.0,0.1487,0.2347,0.0094
99.0,109.5,0.0867,0.0787,0.0209
159.0,159.0,0.1602,0.0162,0.0152
159.0,159.0,0.1602,0.0162,0.0152
139.0,139.0,0.1602,0.0162,0.0132
179.0,179.0,0.1602,0.0572,0.0171
99.0,99.0,0.1602,0.0867,0.0094
99.0,99.0,0.1602,0.0867,0.0094
199.0,199.0,0.1602,0.0867,0.019
179.0,99.0,0.1602,0.0867,0.0189
119.0,119.0,0.1602,0.1602,0.0113
99.0,179.0,0.0592,0.0652,0.0171
139.0,139.0,0.0417,0.0652,0.0132
278.0,278.0,0.0417,0.0652,0.0265
278.0,239.0,0.2442,0.0197,0.0228
119.0,119.0,0.2442,0.0172,0.0113
239.0,239.0,0.2442,0.0172,0.0228
139.0,139.0,0.1417,0.1667,0.0636
99.0,99.0,0.0647,0.1667,0.0453
99.0,99.0,0.0582,0.1667,0.0453
238.0,238.0,0.0582,0.1667,0.1089
80.0,80.0,0.2522,0.1417,0.0366
278.0,139.0,0.3012,0.3057,0.04
160.0,80.0,0.1847,0.3057,0.023
179.0,179.0,0.1212,0.0282,0.0257
179.0,179.0,0.1432,0.0107,0.0257
179.0,159.0,0.3627,0.0672,0.0229
179.0,119.0,0.0847,0.0847,0.0171
417.0,139.0,0.2632,0.1997,0.0826
358.0,358.0,0.1487,0.2632,0.0709
139.0,139.0,0.1467,0.2632,0.0275
139.0,139.0,0.5327,0.1612,0.0275
159.0,159.0,0.5327,0.1487,0.0315
219.0,219.0,0.2927,0.3047,0.0367
219.0,219.0,0.2697,0.1492,0.0367
219.0,219.0,0.2697,0.2697,0.0367
278.0,278.0,0.2697,0.2697,0.0466
119.0,119.0,0.1872,0.2697,0.02
218.0,109.0,0.3207,0.2697,0.0366
159.0,159.0,0.3207,0.1737,0.0267
238.0,238.0,0.3207,0.1737,0.0399
139.0,139.0,0.3207,0.1512,0.0233
219.0,139.0,0.3207,0.1872,0.0233
258.0,258.0,0.3127,0.3207,0.0433
180.0,90.0,0.3232,0.3447,0.0686
199.0,199.0,0.2702,0.3352,0.0758
139.0,139.0,0.5112,0.3232,0.053
299.0,149.5,0.4056,0.4056,0.0859
259.0,129.5,0.2011,0.2236,0.0744
139.0,139.0,0.2011,0.1741,0.04
259.0,89.5,0.1871,0.2011,0.0515
139.0,139.0,0.1871,0.2011,0.04
99.0,99.0,0.1871,0.0531,0.0285
100.0,100.0,0.3301,0.1766,0.02
99.0,99.0,0.3301,0.1961,0.0198
218.0,109.0,0.3301,0.2456,0.0437
119.0,119.0,0.2916,0.3301,0.0239
99.0,99.0,0.2431,0.3301,0.0198
80.0,80.0,0.2431,0.3061,0.016
99.0,99.0,0.2431,0.3061,0.0198
278.0,139.0,0.1766,0.2096,0.0557
198.0,99.0,0.1766,0.1801,0.0397
338.0,338.0,0.1766,0.1471,0.0678
278.0,159.0,0.1766,0.1586,0.0319
139.0,139.0,0.2616,0.1871,0.0139
139.0,139.0,0.2616,0.1871,0.0139
139.0,139.0,0.2616,0.1871,0.0139
199.0,199.0,0.2616,0.1871,0.0199
179.0,179.0,0.2616,0.1781,0.0179
99.0,99.0,0.2616,0.1856,0.0099
199.0,179.0,0.2616,0.2616,0.0359
179.0,99.0,0.2326,0.2616,0.0099
258.0,258.0,0.2326,0.2616,0.0259
279.0,139.5,0.2326,0.2616,0.028
119.0,119.0,0.2216,0.1906,0.0119
218.0,109.0,0.2216,0.1896,0.0219
99.0,99.0,0.4061,0.2241,0.0508
199.0,199.0,0.4061,0.1991,0.1022
139.0,139.0,0.4061,0.1991,0.0714
179.0,179.0,0.1281,0.2756,0.041
139.0,139.0,0.1206,0.2526,0.0318
99.0,99.0,0.1206,0.2526,0.0227
80.0,80.0,0.1206,-0.0574,0.0183
99.0,99.0,0.1816,-0.0044,0.0227
139.0,139.0,0.1816,-0.0044,0.0318
139.0,139.0,0.3266,0.1816,0.0318
179.0,179.0,0.3266,0.1816,0.041
179.0,159.0,0.3266,0.0941,0.0364
338.0,169.0,0.2556,0.2051,0.0482
139.0,139.0,0.2556,0.2051,0.0198
159.0,159.0,0.2556,0.2201,0.0227
159.0,159.0,0.0411,0.2556,0.0227
258.0,258.0,0.0311,0.0411,0.0368
199.0,199.0,0.0946,0.0166,0.0284
179.0,179.0,0.0946,-0.0169,0.0255
159.0,159.0,0.0946,-0.0169,0.0227
199.0,139.0,0.1806,-0.0539,0.0198
159.0,80.0,0.1806,0.0946,0.0114
139.0,80.0,0.1806,0.0731,0.0114
80.0,80.0,0.1806,0.1046,0.0114
119.0,119.0,0.1236,0.1806,0.017
139.0,139.0,0.3861,0.1806,0.0198
338.0,119.0,0.3861,0.1806,0.0339
80.0,99.0,0.3861,0.1806,0.0141
100.0,100.0,0.3861,0.1236,0.0143
159.0,99.0,0.3861,0.0721,0.0141
99.0,99.0,0.3861,0.0721,0.0141
159.0,119.0,0.3861,0.3861,0.017
99.0,99.0,0.1411,0.0441,0.0094
119.0,119.0,0.1411,0.0441,0.0114
437.0,218.5,0.0326,0.1411,0.0417
99.0,89.5,0.1526,-0.0194,0.0171
119.0,119.0,0.1526,-0.0034,0.0114
139.0,139.0,0.1526,0.0326,0.0133
159.0,159.0,0.1526,0.0326,0.0152
179.0,179.0,0.1526,0.0326,0.0171
139.0,139.0,0.1526,0.0326,0.0133
119.0,119.0,0.1456,0.1526,0.0114
179.0,179.0,0.1201,0.1456,0.0171
139.0,139.0,0.1201,0.1416,0.0133
179.0,179.0,0.1201,0.1316,0.0171
179.0,179.0,0.1201,0.0416,0.0171
80.0,80.0,0.1201,0.0416,0.0076
179.0,99.0,0.1201,0.0226,0.0094
139.0,139.0,0.1201,0.0631,0.0133
199.0,199.0,0.0246,0.1201,0.019
258.0,258.0,0.0781,0.1181,0.0246
80.0,80.0,-0.1074,-0.0204,0.0076
119.0,139.5,-0.1074,-0.0204,0.0266
139.0,139.0,-0.0404,-0.1019,0.0133
199.0,199.0,-0.0404,-0.1084,0.019
179.0,179.0,0.3686,-0.1074,0.0171
99.0,159.0,0.3686,-0.1074,0.0304
139.0,99.0,0.3686,-0.1074,0.0094
139.0,139.0,0.3686,-0.1074,0.0133
179.0,238.0,0.3686,-0.1104,0.0227
139.0,139.0,-0.0404,-0.0404,0.0133
119.0,159.0,-0.0404,-0.0404,0.0152
219.0,219.0,0.5383,0.2523,0.1029
159.0,159.0,0.5383,0.2523,0.0747
99.0,99.0,0.1883,0.0783,0.0225
258.0,129.0,0.1883,0.1278,0.0588
179.0,179.0,0.2213,0.0843,0.0408
139.0,139.0,0.2213,0.0843,0.0317
159.0,159.0,0.2213,0.0563,0.0362
139.0,139.0,0.2213,0.0428,0.0317
159.0,159.0,0.5258,0.2213,0.0362
219.0,109.5,0.5258,0.2213,0.0499
298.0,298.0,0.5258,0.2213,0.0679
139.0,139.0,0.1328,0.1043,0.0318
160.0,80.0,0.1328,0.0948,0.0366
119.0,119.0,0.1348,0.1328,0.0272
100.0,100.0,0.2418,0.1658,0.0229
99.0,99.0,0.3028,0.1928,0.0226
458.0,229.0,0.3348,0.2418,0.1047
179.0,179.0,0.3348,0.1358,0.0409
199.0,199.0,0.3348,0.0798,0.0455
159.0,159.0,0.3348,0.0573,0.0364
199.0,199.0,0.3273,0.1548,0.0894
239.0,239.0,0.3273,0.3218,0.1074
238.0,238.0,0.3273,0.3173,0.1069
80.0,80.0,0.2868,0.3273,0.0359
238.0,238.0,0.2868,0.3273,0.1069
100.0,100.0,0.2198,0.1593,0.0171
219.0,219.0,0.2198,0.1783,0.0374
119.0,119.0,0.2198,0.1708,0.0203
119.0,119.0,0.1678,0.1513,0.0203
139.0,139.0,0.1678,0.0853,0.0237
219.0,199.0,0.1988,0.0358,0.0339
258.0,129.0,0.1988,0.0368,0.044
100.0,139.0,0.1988,0.0368,0.0237
139.0,139.0,0.1988,0.0368,0.0237
159.0,159.0,0.1988,0.1678,0.0271
159.0,139.0,0.4633,0.1988,0.0237
278.0,139.0,0.4633,0.1813,0.0474
199.0,199.0,0.2848,0.1033,0.1206
99.0,99.0,0.2298,0.1103,0.0135
119.0,119.0,0.2298,0.1103,0.0163
99.0,99.0,0.2298,0.1103,0.0135
219.0,109.5,0.2298,0.0303,0.0299
238.0,119.0,0.2298,0.0163,0.0325
139.0,139.0,0.2298,0.0128,0.019
179.0,179.0,0.3053,0.2298,0.0245
99.0,99.0,0.3053,0.2298,0.0135
80.0,80.0,0.3283,0.0923,0.0109
139.0,139.0,0.3283,0.2263,0.019
139.0,139.0,0.3283,0.2433,0.019
119.0,119.0,0.3283,0.3053,0.0163
99.0,99.0,0.2053,-0.1187,0.0178
219.0,219.0,0.2053,-0.0977,0.0393
99.0,179.0,0.2638,0.0498,0.0322
139.0,139.0,0.2638,0.0498,0.025
179.0,179.0,0.2638,0.0498,0.0322
179.0,179.0,0.2638,0.0763,0.0322
239.0,239.0,0.2813,0.2638,0.0429
179.0,179.0,0.2813,0.2813,0.0322
199.0,199.0,0.2813,0.2813,0.0357
139.0,139.0,0.1643,0.2813,0.025
298.0,149.0,0.2823,0.0118,0.0524
219.0,219.0,0.2823,0.0603,0.0385
318.0,159.0,0.2823,0.0603,0.0559
199.0,199.0,0.2823,0.1273,0.035
80.0,80.0,0.2823,0.2088,0.0141
298.0,298.0,0.1718,0.1913,0.0524
298.0,139.0,0.1718,0.0068,0.0489
139.0,139.0,0.3408,0.0068,0.0245
99.0,99.0,0.3408,0.0068,0.0174
179.0,89.5,0.3408,0.0163,0.0315
318.0,159.0,0.3408,0.0368,0.0559
80.0,80.0,0.3408,0.3408,0.0141
139.0,139.0,0.3358,0.3208,0.0288
358.0,179.0,0.3358,0.3208,0.0741
258.0,258.0,0.3358,0.3208,0.0534
358.0,179.0,0.2118,0.3093,0.0741
139.0,139.0,0.2033,0.0073,0.0288
100.0,100.0,0.2033,0.0058,0.0207
99.0,99.0,0.0558,0.0103,0.0309
278.0,139.0,0.0558,0.0268,0.0869
219.0,219.0,0.1413,0.0268,0.0684
179.0,179.0,0.1418,0.0268,0.0559
199.0,199.0,0.1418,0.0268,0.0622
99.0,99.0,0.4663,0.0558,0.0309
219.0,219.0,0.4663,0.0558,0.0684
139.0,139.0,0.0734,0.0559,0.0255
199.0,199.0,0.1289,0.0374,0.0365
199.0,199.0,0.1289,0.0409,0.0365
179.0,179.0,0.1834,0.0409,0.0329
119.0,119.0,0.3684,0.0489,0.0219
258.0,129.0,0.2284,0.0614,0.0509
179.0,179.0,0.2284,0.0874,0.0353
179.0,179.0,0.2284,0.1004,0.0353
179.0,179.0,0.2284,0.2284,0.0353
239.0,119.5,0.2284,0.2284,0.0472
159.0,159.0,0.2469,0.1764,0.0314
159.0,159.0,0.2469,0.1764,0.0314
318.0,159.0,0.2469,0.1764,0.0627
139.0,139.0,0.2469,0.1764,0.0274
99.0,99.0,0.2469,0.1764,0.0195
377.0,188.5,0.2719,0.2559,0.0458
298.0,149.0,0.2119,0.2564,0.0362
259.0,259.0,0.1379,0.2119,0.0315
278.0,278.0,0.1139,0.2119,0.0338
278.0,139.0,0.2504,0.1139,0.0338
179.0,179.0,0.2504,-0.0571,0.0218
199.0,99.5,0.2504,0.0619,0.0242
99.0,99.0,0.2504,0.0964,0.012
159.0,159.0,0.2504,0.1084,0.0193
199.0,199.0,0.2504,0.1289,0.0242
238.0,119.0,0.2504,0.2504,0.0289
219.0,219.0,0.2699,0.0814,0.0266
119.0,119.0,0.2699,0.2354,0.0145
199.0,199.0,0.3394,0.2699,0.0242
100.0,100.0,0.3359,0.2599,0.0086
238.0,119.0,0.3554,0.3359,0.0204
159.0,159.0,0.3554,0.3359,0.0136
159.0,159.0,0.3554,0.3359,0.0136
100.0,125.6667,0.3329,0.3554,0.0323
139.0,139.0,0.2719,0.3329,0.0119
179.0,179.0,0.2254,0.3329,0.0153
100.0,129.0,0.2254,0.3329,0.0221
238.0,238.0,0.2254,0.2719,0.0204
119.0,119.0,0.2364,0.2254,0.0102
99.0,99.0,0.2364,0.2254,0.0085
238.0,199.0,0.2364,0.2254,0.017
139.0,139.0,0.2364,0.2254,0.0119
159.0,239.0,0.2754,0.2364,0.0205
179.0,179.0,0.2754,0.2364,0.0153
159.0,159.0,0.3804,0.2649,0.0272
139.0,139.0,0.3804,0.2754,0.0119
179.0,179.0,0.4109,0.0664,0.0429
139.0,139.0,0.4109,0.0089,0.0333
378.0,189.0,0.4109,0.0789,0.0905
179.0,179.0,0.4109,0.1204,0.0429
139.0,139.0,0.4109,0.2954,0.0333
219.0,219.0,0.4109,0.3999,0.0525
319.0,159.5,0.4109,0.4109,0.0764
378.0,159.0,0.3964,0.4109,0.0381
139.0,139.0,0.3964,0.4109,0.0333
179.0,179.0,0.2369,0.1369,0.0292
238.0,119.0,0.2369,0.2369,0.0389
179.0,179.0,0.2114,0.2369,0.0292
139.0,139.0,0.0459,0.2114,0.0227
119.0,119.0,0.0459,0.2114,0.0194
139.0,179.0,0.0109,0.1534,0.0292
99.0,99.0,0.0109,0.0804,0.0162
99.0,99.0,0.0109,0.0459,0.0162
119.0,119.0,-0.0366,0.0459,0.0194
139.0,139.0,0.0209,0.0459,0.0227
119.0,119.0,0.0629,0.0109,0.0194
99.0,99.0,0.1074,0.0109,0.0162
119.0,139.5,0.1074,0.0109,0.0456
80.0,80.0,0.1494,-0.0871,0.0131
278.0,139.0,0.1494,-0.0591,0.0454
238.0,179.0,0.4249,-0.0366,0.0292
99.0,99.0,0.4249,0.0209,0.0162
259.0,129.5,0.4249,0.1074,0.0423
318.0,159.0,0.1319,0.1029,0.0595
139.0,139.0,0.1319,0.1029,0.026
99.0,99.0,0.1319,0.1029,0.0185
119.0,119.0,0.1319,0.1259,0.0223
99.0,219.0,0.1319,0.1319,0.041
139.0,139.0,0.1054,0.1319,0.026
99.0,99.0,0.1139,0.1319,0.0185
139.0,139.0,0.1654,0.1319,0.026
218.0,109.0,0.2004,0.1039,0.0408
119.0,119.0,0.0734,0.0734,0.0223
259.0,129.5,0.0734,0.0734,0.0485
159.0,159.0,0.3659,0.3704,0.026
199.0,199.0,0.3369,0.3704,0.0325
80.0,80.0,0.2834,0.3704,0.0131
179.0,179.0,0.2644,0.3704,0.0292
139.0,139.0,0.2644,0.3659,0.0227
278.0,139.0,0.3884,0.1344,0.0454
179.0,179.0,0.3339,0.3884,0.0292
258.0,129.0,0.5452,0.3012,0.11
219.0,219.0,0.5452,0.3012,0.0934
338.0,338.0,0.2797,0.2237,0.0756
139.0,139.0,0.2797,0.1637,0.0311
298.0,149.0,0.1467,0.3162,0.0672
99.0,99.0,0.1682,0.0987,0.0223
99.0,169.0,0.1682,0.1682,0.0762
99.0,179.0,0.2292,0.1682,0.0404
835.0,208.75,0.0642,0.0902,0.1751
179.0,179.0,0.0642,0.0342,0.0375
99.0,99.0,0.2142,0.0342,0.0208
99.0,99.0,0.2142,0.0342,0.0208
238.0,119.0,0.2142,0.0307,0.0499
338.0,169.0,0.2297,0.0642,0.0709
258.0,258.0,0.2297,0.0642,0.0541
199.0,199.0,0.4182,0.0642,0.0417
219.0,219.0,0.0437,-0.0343,0.0401
179.0,179.0,0.0437,0.0292,0.0327
159.0,159.0,0.0437,0.0437,0.0291
199.0,199.0,0.5202,0.1367,0.0364
179.0,179.0,0.5202,0.1947,0.0327
80.0,80.0,0.5202,0.2122,0.0146
179.0,179.0,0.3002,0.1127,0.0356
159.0,159.0,0.3002,0.2242,0.0316
219.0,219.0,0.3002,0.2807,0.0435
179.0,179.0,0.2242,0.2162,0.0356
179.0,179.0,0.5062,0.2162,0.0356
337.0,168.5,0.5592,0.1932,0.067
99.0,99.0,0.5592,0.2242,0.0197
239.0,239.0,0.5592,0.5062,0.0475
100.0,100.0,0.5227,0.5592,0.0199
159.0,159.0,0.5227,0.5592,0.0316
199.0,199.0,0.5227,0.5592,0.0395
239.0,239.0,0.5227,0.5592,0.0475
179.0,179.0,0.0772,0.0697,0.0415
258.0,258.0,0.0927,0.0772,0.0598
179.0,179.0,0.1077,0.0772,0.0415
139.0,139.0,0.1077,0.0772,0.0322
139.0,139.0,0.1077,0.0772,0.0322
258.0,258.0,0.1077,0.0642,0.0598
80.0,80.0,0.1077,0.0642,0.0186
258.0,258.0,0.1937,0.2067,0.0577
139.0,139.0,0.1937,0.2067,0.0311
239.0,119.5,0.0052,0.1622,0.0534
179.0,179.0,0.1132,0.0227,0.04
139.0,139.0,0.4327,0.0052,0.0311
119.0,119.0,0.4327,-0.0208,0.0266
139.0,139.0,0.4327,-0.0208,0.0311
219.0,219.0,0.4327,-0.0328,0.049
119.0,119.0,0.4327,-0.0438,0.0266
378.0,189.0,0.1167,0.0762,0.1062
239.0,239.0,0.2232,0.1507,0.0672
159.0,159.0,0.2232,0.1507,0.0447
298.0,149.0,0.2067,0.1212,0.0528
238.0,119.0,0.3302,0.3122,0.0422
159.0,159.0,0.3302,0.3122,0.0282
179.0,179.0,0.3302,0.3122,0.0317
139.0,139.0,0.3302,0.3122,0.0246
239.0,119.5,0.3017,0.3302,0.0423
99.0,99.0,0.3717,0.2727,0.0175
278.0,278.0,0.1627,0.2487,0.1028
199.0,199.0,0.3817,0.1627,0.0736
99.0,99.0,0.2002,-0.0778,0.0167
99.0,139.0,0.2002,0.1907,0.0234
139.0,139.0,0.2002,0.2002,0.0234
159.0,159.0,0.1912,0.2002,0.0267
477.0,238.5,0.1797,0.2002,0.0802
139.0,179.0,0.0242,0.1912,0.0301
477.0,139.0,0.0222,0.1797,0.0234
80.0,80.0,0.0222,0.1767,0.0135
219.0,219.0,0.0222,0.0982,0.0368
219.0,219.0,0.0222,0.0242,0.0368
139.0,139.0,0.1972,-0.0168,0.0234
80.0,80.0,0.1972,-0.0168,0.0135
199.0,199.0,0.5007,0.0222,0.0335
99.0,99.0,0.5007,0.0222,0.0167
99.0,99.0,0.4082,0.1972,0.0167
159.0,159.0,0.4082,0.1972,0.0267
119.0,119.0,0.2288,0.1023,0.0258
139.0,139.0,0.2288,0.1023,0.0302
99.0,99.0,0.2288,0.1023,0.0215
179.0,179.0,0.2288,0.1023,0.0388
159.0,159.0,0.1748,0.2288,0.0345
119.0,119.0,0.1063,0.1748,0.0258
99.0,99.0,0.1063,0.1748,0.0215
139.0,139.0,0.1063,0.1748,0.0302
99.0,99.0,0.0663,0.0863,0.0215
80.0,80.0,0.0663,0.1063,0.0174
99.0,99.0,0.0838,0.0018,0.0134
80.0,80.0,0.0918,0.0073,0.0108
179.0,179.0,0.0918,0.0073,0.0242
80.0,80.0,0.0918,0.0073,0.0108
139.0,139.0,0.1568,0.0413,0.0188
139.0,139.0,0.1568,0.0658,0.0188
139.0,139.0,0.1568,0.0708,0.0188
99.0,99.0,0.1568,0.0883,0.0134
139.0,99.0,0.1568,0.0883,0.0134
139.0,159.0,0.1568,0.0883,0.0215
