pupilDiamLag,pupilDiamMax,timePrtctg,totalFixDur
0.3627,0.0672,0.0229,159.0
0.0847,0.0847,0.0171,119.0
0.2632,0.1997,0.0826,417.0
0.1487,0.2632,0.0709,358.0
0.1467,0.2632,0.0275,139.0
0.5327,0.1612,0.0275,139.0
0.5327,0.1487,0.0315,159.0
0.2927,0.3047,0.0367,219.0
0.2697,0.1492,0.0367,219.0
0.2697,0.2697,0.0367,219.0
0.2697,0.2697,0.0466,278.0
0.1872,0.2697,0.02,119.0
0.3207,0.2697,0.0366,218.0
0.3207,0.1737,0.0267,159.0
0.3207,0.1737,0.0399,238.0
0.3207,0.1512,0.0233,139.0
0.3207,0.1872,0.0233,139.0
0.3127,0.3207,0.0433,258.0
0.3232,0.3447,0.0686,180.0
0.2702,0.3352,0.0758,199.0
0.5112,0.3232,0.053,139.0
0.4056,0.4056,0.0859,299.0
0.2011,0.2236,0.0744,259.0
0.2011,0.1741,0.04,139.0
0.1871,0.2011,0.0515,179.0
0.1871,0.2011,0.04,139.0
0.1871,0.0531,0.0285,99.0
0.3301,0.1766,0.02,100.0
0.3301,0.1961,0.0198,99.0
0.3301,0.2456,0.0437,218.0
0.2916,0.3301,0.0239,119.0
0.2431,0.3301,0.0198,99.0
0.2431,0.3061,0.016,80.0
0.2431,0.3061,0.0198,99.0
0.1766,0.2096,0.0557,278.0
0.1766,0.1801,0.0397,198.0
0.1766,0.1471,0.0678,338.0
0.1766,0.1586,0.0319,159.0
0.2616,0.1871,0.0139,139.0
0.2616,0.1871,0.0139,139.0
0.2616,0.1871,0.0139,139.0
0.2616,0.1871,0.0199,199.0
0.2616,0.1781,0.0179,179.0
0.2616,0.1856,0.0099,99.0
0.2616,0.2616,0.0359,358.0
0.2326,0.2616,0.0099,99.0
0.2326,0.2616,0.0259,258.0
0.2326,0.2616,0.028,279.0
0.2216,0.1906,0.0119,119.0
0.2216,0.1896,0.0219,218.0
0.4061,0.2241,0.0508,99.0
0.4061,0.1991,0.1022,199.0
0.4061,0.1991,0.0714,139.0
0.1281,0.2756,0.041,179.0
0.1206,0.2526,0.0318,139.0
0.1206,0.2526,0.0227,99.0
0.1206,-0.0574,0.0183,80.0
0.1816,-0.0044,0.0227,99.0
0.1816,-0.0044,0.0318,139.0
0.3266,0.1816,0.0318,139.0
0.3266,0.1816,0.041,179.0
0.3266,0.0941,0.0364,159.0
0.2556,0.2051,0.0482,338.0
0.2556,0.2051,0.0198,139.0
0.2556,0.2201,0.0227,159.0
0.0411,0.2556,0.0227,159.0
0.0311,0.0411,0.0368,258.0
0.0946,0.0166,0.0284,199.0
0.0946,-0.0169,0.0255,179.0
0.0946,-0.0169,0.0227,159.0
0.1806,-0.0539,0.0198,139.0
0.1806,0.0946,0.0114,80.0
0.1806,0.0731,0.0114,80.0
0.1806,0.1046,0.0114,80.0
0.1236,0.1806,0.017,119.0
0.3861,0.1806,0.0198,139.0
0.3861,0.1806,0.0339,238.0
0.3861,0.1806,0.0141,99.0
0.3861,0.1236,0.0143,100.0
0.3861,0.0721,0.0141,99.0
0.3861,0.0721,0.0141,99.0
0.3861,0.3861,0.017,119.0
0.1411,0.0441,0.0094,99.0
0.1411,0.0441,0.0114,119.0
0.0326,0.1411,0.0417,437.0
0.1526,-0.0194,0.0171,179.0
0.1526,-0.0034,0.0114,119.0
0.1526,0.0326,0.0133,139.0
0.1526,0.0326,0.0152,159.0
0.1526,0.0326,0.0171,179.0
0.1526,0.0326,0.0133,139.0
0.1456,0.1526,0.0114,119.0
0.1201,0.1456,0.0171,179.0
0.1201,0.1416,0.0133,139.0
0.1201,0.1316,0.0171,179.0
0.1201,0.0416,0.0171,179.0
0.1201,0.0416,0.0076,80.0
0.1201,0.0226,0.0094,99.0
0.1201,0.0631,0.0133,139.0
0.0246,0.1201,0.019,199.0
0.0781,0.1181,0.0246,258.0
-0.1074,-0.0204,0.0076,80.0
-0.1074,-0.0204,0.0266,279.0
-0.0404,-0.1019,0.0133,139.0
-0.0404,-0.1084,0.019,199.0
0.3686,-0.1074,0.0171,179.0
0.3686,-0.1074,0.0304,318.0
0.3686,-0.1074,0.0094,99.0
0.3686,-0.1074,0.0133,139.0
0.3686,-0.1104,0.0227,238.0
-0.0404,-0.0404,0.0133,139.0
-0.0404,-0.0404,0.0152,159.0
0.5383,0.2523,0.1029,219.0
0.5383,0.2523,0.0747,159.0
0.1883,0.0783,0.0225,99.0
0.1883,0.1278,0.0588,258.0
0.2213,0.0843,0.0408,179.0
0.2213,0.0843,0.0317,139.0
0.2213,0.0563,0.0362,159.0
0.2213,0.0428,0.0317,139.0
0.5258,0.2213,0.0362,159.0
0.5258,0.2213,0.0499,219.0
0.5258,0.2213,0.0679,298.0
0.1328,0.1043,0.0318,139.0
0.1328,0.0948,0.0366,160.0
0.1348,0.1328,0.0272,119.0
0.2418,0.1658,0.0229,100.0
0.3028,0.1928,0.0226,99.0
0.3348,0.2418,0.1047,458.0
0.3348,0.1358,0.0409,179.0
0.3348,0.0798,0.0455,199.0
0.3348,0.0573,0.0364,159.0
0.3273,0.1548,0.0894,199.0
0.3273,0.3218,0.1074,239.0
0.3273,0.3173,0.1069,238.0
0.2868,0.3273,0.0359,80.0
0.2868,0.3273,0.1069,238.0
0.2198,0.1593,0.0171,100.0
0.2198,0.1783,0.0374,219.0
0.2198,0.1708,0.0203,119.0
0.1678,0.1513,0.0203,119.0
0.1678,0.0853,0.0237,139.0
0.1988,0.0358,0.0339,199.0
0.1988,0.0368,0.044,258.0
0.1988,0.0368,0.0237,139.0
0.1988,0.0368,0.0237,139.0
0.1988,0.1678,0.0271,159.0
0.4633,0.1988,0.0237,139.0
0.4633,0.1813,0.0474,278.0
0.2848,0.1033,0.1206,199.0
0.2298,0.1103,0.0135,99.0
0.2298,0.1103,0.0163,119.0
0.2298,0.1103,0.0135,99.0
0.2298,0.0303,0.0299,219.0
0.2298,0.0163,0.0325,238.0
0.2298,0.0128,0.019,139.0
0.3053,0.2298,0.0245,179.0
0.3053,0.2298,0.0135,99.0
0.3283,0.0923,0.0109,80.0
0.3283,0.2263,0.019,139.0
0.3283,0.2433,0.019,139.0
0.3283,0.3053,0.0163,119.0
0.2053,-0.1187,0.0178,99.0
0.2053,-0.0977,0.0393,219.0
0.2638,0.0498,0.0322,179.0
0.2638,0.0498,0.025,139.0
0.2638,0.0498,0.0322,179.0
0.2638,0.0763,0.0322,179.0
0.2813,0.2638,0.0429,239.0
0.2813,0.2813,0.0322,179.0
0.2813,0.2813,0.0357,199.0
0.1643,0.2813,0.025,139.0
0.2823,0.0118,0.0524,298.0
0.2823,0.0603,0.0385,219.0
0.2823,0.0603,0.0559,318.0
0.2823,0.1273,0.035,199.0
0.2823,0.2088,0.0141,80.0
0.1718,0.1913,0.0524,298.0
0.1718,0.0068,0.0489,278.0
0.3408,0.0068,0.0245,139.0
0.3408,0.0068,0.0174,99.0
0.3408,0.0163,0.0315,179.0
0.3408,0.0368,0.0559,318.0
0.3408,0.3408,0.0141,80.0
0.3358,0.3208,0.0288,139.0
0.3358,0.3208,0.0741,358.0
0.3358,0.3208,0.0534,258.0
0.2118,0.3093,0.0741,358.0
0.2033,0.0073,0.0288,139.0
0.2033,0.0058,0.0207,100.0
0.0558,0.0103,0.0309,99.0
0.0558,0.0268,0.0869,278.0
0.1413,0.0268,0.0684,219.0
0.1418,0.0268,0.0559,179.0
0.1418,0.0268,0.0622,199.0
0.4663,0.0558,0.0309,99.0
0.4663,0.0558,0.0684,219.0
0.0734,0.0559,0.0255,139.0
0.1289,0.0374,0.0365,199.0
0.1289,0.0409,0.0365,199.0
0.1834,0.0409,0.0329,179.0
0.3684,0.0489,0.0219,119.0
0.2284,0.0614,0.0509,258.0
0.2284,0.0874,0.0353,179.0
0.2284,0.1004,0.0353,179.0
0.2284,0.2284,0.0353,179.0
0.2284,0.2284,0.0472,239.0
0.2469,0.1764,0.0314,159.0
0.2469,0.1764,0.0314,159.0
0.2469,0.1764,0.0627,318.0
0.2469,0.1764,0.0274,139.0
0.2469,0.1764,0.0195,99.0
0.2719,0.2559,0.0458,377.0
0.2119,0.2564,0.0362,298.0
0.1379,0.2119,0.0315,259.0
0.1139,0.2119,0.0338,278.0
0.2504,0.1139,0.0338,278.0
0.2504,-0.0571,0.0218,179.0
0.2504,0.0619,0.0242,199.0
0.2504,0.0964,0.012,99.0
0.2504,0.1084,0.0193,159.0
0.2504,0.1289,0.0242,199.0
0.2504,0.2504,0.0289,238.0
0.2699,0.0814,0.0266,219.0
0.2699,0.2354,0.0145,119.0
0.3394,0.2699,0.0242,199.0
0.3359,0.2599,0.0086,100.0
0.3554,0.3359,0.0204,238.0
0.3554,0.3359,0.0136,159.0
0.3554,0.3359,0.0136,159.0
0.3329,0.3554,0.0323,377.0
0.2719,0.3329,0.0119,139.0
0.2254,0.3329,0.0153,179.0
0.2254,0.3329,0.0221,258.0
0.2254,0.2719,0.0204,238.0
0.2364,0.2254,0.0102,119.0
0.2364,0.2254,0.0085,99.0
0.2364,0.2254,0.017,199.0
0.2364,0.2254,0.0119,139.0
0.2754,0.2364,0.0205,239.0
0.2754,0.2364,0.0153,179.0
0.3804,0.2649,0.0272,318.0
0.3804,0.2754,0.0119,139.0
0.4109,0.0664,0.0429,179.0
0.4109,0.0089,0.0333,139.0
0.4109,0.0789,0.0905,378.0
0.4109,0.1204,0.0429,179.0
0.4109,0.2954,0.0333,139.0
0.4109,0.3999,0.0525,219.0
0.4109,0.4109,0.0764,319.0
0.3964,0.4109,0.0381,159.0
0.3964,0.4109,0.0333,139.0
0.2369,0.1369,0.0292,179.0
0.2369,0.2369,0.0389,238.0
0.2114,0.2369,0.0292,179.0
0.0459,0.2114,0.0227,139.0
0.0459,0.2114,0.0194,119.0
0.0109,0.1534,0.0292,179.0
0.0109,0.0804,0.0162,99.0
0.0109,0.0459,0.0162,99.0
-0.0366,0.0459,0.0194,119.0
0.0209,0.0459,0.0227,139.0
0.0629,0.0109,0.0194,119.0
0.1074,0.0109,0.0162,99.0
0.1074,0.0109,0.0456,279.0
0.1494,-0.0871,0.0131,80.0
0.1494,-0.0591,0.0454,278.0
0.4249,-0.0366,0.0292,179.0
0.4249,0.0209,0.0162,99.0
0.4249,0.1074,0.0423,259.0
0.1319,0.1029,0.0595,318.0
0.1319,0.1029,0.026,139.0
0.1319,0.1029,0.0185,99.0
0.1319,0.1259,0.0223,119.0
0.1319,0.1319,0.041,219.0
0.1054,0.1319,0.026,139.0
0.1139,0.1319,0.0185,99.0
0.1654,0.1319,0.026,139.0
0.2004,0.1039,0.0408,218.0
0.0734,0.0734,0.0223,119.0
0.0734,0.0734,0.0485,259.0
0.3659,0.3704,0.026,159.0
0.3369,0.3704,0.0325,199.0
0.2834,0.3704,0.0131,80.0
0.2644,0.3704,0.0292,179.0
0.2644,0.3659,0.0227,139.0
0.3884,0.1344,0.0454,278.0
0.3339,0.3884,0.0292,179.0
0.5452,0.3012,0.11,258.0
0.5452,0.3012,0.0934,219.0
0.2797,0.2237,0.0756,338.0
0.2797,0.1637,0.0311,139.0
0.1467,0.3162,0.0672,298.0
0.1682,0.0987,0.0223,99.0
0.1682,0.1682,0.0762,338.0
0.2292,0.1682,0.0404,179.0
0.0642,0.0902,0.1751,835.0
0.0642,0.0342,0.0375,179.0
0.2142,0.0342,0.0208,99.0
0.2142,0.0342,0.0208,99.0
0.2142,0.0307,0.0499,238.0
0.2297,0.0642,0.0709,338.0
0.2297,0.0642,0.0541,258.0
0.4182,0.0642,0.0417,199.0
0.0437,-0.0343,0.0401,219.0
0.0437,0.0292,0.0327,179.0
0.0437,0.0437,0.0291,159.0
0.5202,0.1367,0.0364,199.0
0.5202,0.1947,0.0327,179.0
0.5202,0.2122,0.0146,80.0
0.3002,0.1127,0.0356,179.0
0.3002,0.2242,0.0316,159.0
0.3002,0.2807,0.0435,219.0
0.2242,0.2162,0.0356,179.0
0.5062,0.2162,0.0356,179.0
0.5592,0.1932,0.067,337.0
0.5592,0.2242,0.0197,99.0
0.5592,0.5062,0.0475,239.0
0.5227,0.5592,0.0199,100.0
0.5227,0.5592,0.0316,159.0
0.5227,0.5592,0.0395,199.0
0.5227,0.5592,0.0475,239.0
0.0772,0.0697,0.0415,179.0
0.0927,0.0772,0.0598,258.0
0.1077,0.0772,0.0415,179.0
0.1077,0.0772,0.0322,139.0
0.1077,0.0772,0.0322,139.0
0.1077,0.0642,0.0598,258.0
0.1077,0.0642,0.0186,80.0
0.1937,0.2067,0.0577,258.0
0.1937,0.2067,0.0311,139.0
0.0052,0.1622,0.0534,239.0
0.1132,0.0227,0.04,179.0
0.4327,0.0052,0.0311,139.0
0.4327,-0.0208,0.0266,119.0
0.4327,-0.0208,0.0311,139.0
0.4327,-0.0328,0.049,219.0
0.4327,-0.0438,0.0266,119.0
0.1167,0.0762,0.1062,378.0
0.2232,0.1507,0.0672,239.0
0.2232,0.1507,0.0447,159.0
0.2067,0.1212,0.0528,298.0
0.3302,0.3122,0.0422,238.0
0.3302,0.3122,0.0282,159.0
0.3302,0.3122,0.0317,179.0
0.3302,0.3122,0.0246,139.0
0.3017,0.3302,0.0423,239.0
0.3717,0.2727,0.0175,99.0
0.1627,0.2487,0.1028,278.0
0.3817,0.1627,0.0736,199.0
0.2002,-0.0778,0.0167,99.0
0.2002,0.1907,0.0234,139.0
0.2002,0.2002,0.0234,139.0
0.1912,0.2002,0.0267,159.0
0.1797,0.2002,0.0802,477.0
0.0242,0.1912,0.0301,179.0
0.0222,0.1797,0.0234,139.0
0.0222,0.1767,0.0135,80.0
0.0222,0.0982,0.0368,219.0
0.0222,0.0242,0.0368,219.0
0.1972,-0.0168,0.0234,139.0
0.1972,-0.0168,0.0135,80.0
0.5007,0.0222,0.0335,199.0
0.5007,0.0222,0.0167,99.0
0.4082,0.1972,0.0167,99.0
0.4082,0.1972,0.0267,159.0
0.2288,0.1023,0.0258,119.0
0.2288,0.1023,0.0302,139.0
0.2288,0.1023,0.0215,99.0
0.2288,0.1023,0.0388,179.0
0.1748,0.2288,0.0345,159.0
0.1063,0.1748,0.0258,119.0
0.1063,0.1748,0.0215,99.0
0.1063,0.1748,0.0302,139.0
0.0663,0.0863,0.0215,99.0
0.0663,0.1063,0.0174,80.0
0.0838,0.0018,0.0134,99.0
0.0918,0.0073,0.0108,80.0
0.0918,0.0073,0.0242,179.0
0.0918,0.0073,0.0108,80.0
0.1568,0.0413,0.0188,139.0
0.1568,0.0658,0.0188,139.0
0.1568,0.0708,0.0188,139.0
0.1568,0.0883,0.0134,99.0
0.1568,0.0883,0.0134,99.0
0.1568,0.0883,0.0215,159.0
0.0748,0.1568,0.0135,100.0
0.0583,0.1568,0.0188,139.0
0.0258,0.1568,0.0161,119.0
0.0258,0.1568,0.0215,159.0
0.0708,0.0748,0.0135,100.0
0.0708,0.0583,0.0108,80.0
0.0708,0.0093,0.0188,139.0
0.0708,0.0093,0.0188,139.0
0.1043,0.0918,0.0279,159.0
0.1533,0.0918,0.0175,100.0
0.1533,0.0918,0.0314,179.0
0.1533,0.1028,0.0244,139.0
0.1533,0.1028,0.0452,258.0
0.1008,0.1533,0.0244,139.0
0.1448,0.1533,0.0244,139.0
0.1448,0.1428,0.0244,139.0
0.3343,0.0183,0.0174,99.0
0.3343,0.0183,0.0244,139.0
0.1478,-0.0142,0.019,179.0
0.1478,0.0068,0.0168,159.0
0.1478,0.0068,0.0211,199.0
0.1643,0.0078,0.0147,139.0
0.1643,0.1478,0.0548,517.0
0.1758,0.1643,0.0147,139.0
0.1838,0.1643,0.0232,219.0
0.1838,0.1643,0.0211,199.0
0.1838,0.1643,0.0126,119.0
0.1838,0.1643,0.0147,139.0
0.2678,0.1673,0.019,179.0
0.2678,0.1673,0.0106,100.0
0.2678,0.1843,0.0147,139.0
0.1963,0.2088,0.0211,199.0
0.1963,0.2088,0.0147,139.0
0.1963,0.2088,0.0105,99.0
0.1658,0.1963,0.0147,139.0
0.1658,0.1963,0.0274,259.0
0.1658,0.1963,0.0358,338.0
0.1103,0.1623,0.0211,199.0
0.1733,0.1473,0.0239,179.0
0.1733,0.1473,0.0107,80.0
0.1733,0.1473,0.0371,278.0
0.1733,0.1473,0.0239,179.0
0.1588,0.1733,0.0107,80.0
0.1588,0.1733,0.0185,139.0
0.1588,0.1733,0.0266,199.0
0.2133,0.1308,0.0212,159.0
0.2133,0.1308,0.0185,139.0
0.2133,0.1308,0.0132,99.0
0.2133,0.0938,0.0371,278.0
0.2133,0.1838,0.0212,159.0
0.2133,0.1838,0.0212,159.0
0.3583,0.1788,0.0132,99.0
0.1288,0.0753,0.0173,139.0
0.1628,0.0753,0.0222,179.0
0.1708,0.0753,0.0197,159.0
0.1708,0.0753,0.0173,139.0
0.1708,0.0678,0.0173,139.0
0.1708,0.0683,0.0222,179.0
0.1708,0.0683,0.0272,219.0
0.1708,0.0713,0.0148,119.0
0.1708,0.0798,0.0197,159.0
0.1033,0.0193,0.0148,119.0
0.1033,0.0193,0.0148,119.0
0.1033,0.0543,0.0173,139.0
0.1188,0.0543,0.0124,100.0
0.1188,0.0708,0.0123,99.0
0.1308,0.0708,0.0199,160.0
0.1308,0.0708,0.0148,119.0
0.1308,0.0708,0.0197,159.0
0.1308,0.0698,0.0297,239.0
0.1308,0.0958,0.0247,199.0
0.1987,0.1162,0.0127,100.0
0.2212,0.1162,0.0227,179.0
0.2297,0.1087,0.0177,139.0
0.2297,0.1852,0.0126,99.0
0.2297,0.1852,0.0177,139.0
0.2297,0.1852,0.0102,80.0
0.2297,0.1852,0.0126,99.0
0.2297,0.1852,0.0127,100.0
0.2262,0.2212,0.0202,159.0
0.1047,0.0667,0.0237,199.0
0.1047,0.1047,0.0165,139.0
0.0957,0.1047,0.0237,199.0
0.1982,0.0077,0.0095,80.0
0.1982,-0.0003,0.019,160.0
0.1837,-0.0003,0.0213,179.0
0.1837,-0.0003,0.0118,99.0
0.1737,0.1982,0.0118,99.0
0.1737,0.1982,0.0118,99.0
0.1327,0.1837,0.0165,139.0
0.1757,0.0557,0.02,139.0
0.1757,0.0557,0.0258,179.0
0.1757,0.0557,0.0144,100.0
0.1757,0.0557,0.0229,159.0
0.1757,0.0597,0.0287,199.0
0.1757,0.0597,0.0229,159.0
0.1757,0.1177,0.0143,99.0
0.1167,0.1757,0.0172,119.0
0.1927,0.1167,0.0316,219.0
0.1927,0.1257,0.0172,119.0
0.1927,0.1257,0.02,139.0
0.1307,0.1257,0.0143,99.0
0.1307,0.1442,0.0144,100.0
0.0927,0.0547,0.0308,219.0
0.1052,0.0597,0.0252,179.0
0.1052,0.0702,0.0503,358.0
0.1052,0.0712,0.0195,139.0
0.1052,0.0817,0.0167,119.0
0.1462,0.0817,0.0195,139.0
0.1462,0.0817,0.0139,99.0
0.1462,0.0817,0.0308,219.0
0.3507,0.1752,0.0195,139.0
0.3507,0.1752,0.0167,119.0
0.3507,0.0517,0.0195,139.0
0.3507,0.0482,0.0167,119.0
0.1387,0.0307,0.0163,139.0
0.1497,0.0462,0.0441,377.0
0.2257,0.0462,0.0163,139.0
0.2257,0.0842,0.0721,616.0
0.2257,0.1387,0.0186,159.0
0.2257,0.1387,0.0163,139.0
0.2257,0.1757,0.0233,199.0
0.2477,0.2257,0.021,179.0
0.2487,0.2257,0.0186,159.0
0.2487,0.1612,0.0163,139.0
0.2487,0.1612,0.0094,80.0
0.3797,0.2277,0.0256,219.0
0.3797,0.2507,0.0187,160.0
0.3797,0.2507,0.0233,199.0
0.1617,0.3797,0.0186,159.0
0.1617,0.3797,0.0163,139.0
0.1372,0.1042,0.0167,99.0
0.2327,0.1372,0.1108,656.0
0.3802,0.2327,0.0235,139.0
0.3802,0.2327,0.0167,99.0
0.3802,0.2327,0.0302,179.0
0.3802,0.2327,0.0167,99.0
0.3802,0.2327,0.0302,179.0
0.2822,0.1837,0.0235,139.0
0.2822,0.3802,0.0268,159.0
0.2822,0.3802,0.0235,139.0
0.2822,0.2247,0.0302,179.0
0.3162,0.1182,0.0198,179.0
0.3162,0.1357,0.0154,139.0
0.3162,0.1552,0.0132,119.0
0.3162,0.1647,0.0132,119.0
0.3162,0.2087,0.0198,179.0
0.3162,0.2677,0.011,99.0
0.3162,0.3162,0.0154,139.0
0.3162,0.3162,0.0352,318.0
0.2302,0.3162,0.0352,318.0
0.0837,0.1087,0.0198,179.0
0.0837,0.1087,0.0111,100.0
0.2052,0.1902,0.0176,159.0
0.2047,0.2052,0.0089,80.0
0.2047,0.2052,0.0089,80.0
0.1072,0.1462,0.0352,318.0
0.1412,0.1342,0.0142,139.0
0.1412,0.1342,0.0202,198.0
0.1542,0.1342,0.0142,139.0
0.2357,0.1812,0.0244,239.0
0.2357,0.1812,0.0243,238.0
0.2357,0.1622,0.0101,99.0
0.3097,0.2357,0.0142,139.0
0.2002,0.2897,0.0101,99.0
0.2002,0.3167,0.0102,100.0
0.2002,0.3167,0.0101,99.0
0.1727,0.1587,0.0183,179.0
0.0742,0.1177,0.0257,179.0
0.1107,0.1177,0.0199,139.0
0.1107,0.1177,0.0199,139.0
0.1107,0.1177,0.0142,99.0
0.2302,0.0512,0.0285,199.0
0.2407,0.2302,0.0171,119.0
0.2407,0.2302,0.0115,80.0
0.2482,0.2302,0.0142,99.0
0.2482,0.2302,0.0115,80.0
0.2482,0.1862,0.057,398.0
0.2482,0.0657,0.0257,179.0
0.2037,0.1952,0.0077,159.0
0.2572,0.2037,0.0106,219.0
0.2692,0.2037,0.0173,358.0
0.4197,0.1507,0.0048,99.0
0.4197,0.2572,0.0115,239.0
0.3817,0.4197,0.0039,80.0
0.3417,0.3932,0.0115,239.0
0.3152,0.3877,0.0057,119.0
0.3152,0.3877,0.0067,139.0
0.3152,0.3817,0.0096,199.0
0.2227,0.0732,0.0048,99.0
0.2227,0.1062,0.0086,179.0
0.2227,0.1062,0.0039,80.0
0.2227,0.1447,0.0086,179.0
0.2227,0.1592,0.0048,99.0
0.2227,0.1692,0.0134,278.0
0.2227,0.2022,0.0144,298.0
0.1792,0.1217,0.0067,139.0
0.1792,0.1217,0.0048,99.0
0.1792,0.1217,0.0077,159.0
0.1792,0.1217,0.0039,80.0
0.1792,0.1217,0.0039,80.0
0.1792,0.1217,0.0144,298.0
0.1792,0.1642,0.0048,99.0
0.1792,0.1792,0.0144,298.0
0.2092,0.1792,0.0144,298.0
0.2092,0.1792,0.0144,298.0
0.2182,0.1392,0.0134,278.0
0.2182,0.2092,0.0086,179.0
0.1557,0.2092,0.0086,179.0
0.2137,0.0892,0.0048,99.0
0.2137,0.1162,0.0048,100.0
0.2842,0.1557,0.0288,597.0
0.2842,0.1557,0.0057,119.0
0.2842,0.1557,0.0067,139.0
0.2842,0.1557,0.0048,100.0
0.3857,0.2737,0.0048,99.0
0.3857,0.2412,0.0048,100.0
0.3857,0.2337,0.0039,80.0
0.1522,0.2977,0.0067,139.0
0.1522,0.2977,0.0125,258.0
0.1522,0.1647,0.0039,80.0
0.1522,0.1522,0.0086,179.0
0.1172,0.1522,0.0106,219.0
0.1172,0.1522,0.0067,139.0
0.1172,0.1522,0.0067,139.0
0.2587,0.0822,0.0105,218.0
0.2587,0.0672,0.0096,199.0
0.2587,0.0857,0.0067,139.0
0.2587,0.1167,0.0106,219.0
0.2587,0.1527,0.0067,139.0
0.3212,0.1527,0.0086,179.0
0.3212,0.2587,0.0106,219.0
0.2407,0.0852,0.049,338.0
0.2407,0.0832,0.0144,99.0
0.2407,0.1402,0.0316,218.0
0.2407,0.1402,0.0347,239.0
0.2407,0.1402,0.0144,99.0
0.2407,0.0787,0.0116,80.0
0.2407,0.2062,0.0145,100.0
0.1497,0.2407,0.0144,99.0
0.1497,0.2407,0.0318,219.0
0.2122,0.1917,0.0125,80.0
0.2122,0.1917,0.0248,159.0
0.2122,0.1942,0.0403,258.0
0.2122,0.1967,0.0217,139.0
0.2497,0.2122,0.0217,139.0
0.2497,0.2122,0.028,179.0
0.2497,0.2122,0.0217,139.0
0.2497,0.2122,0.0186,119.0
0.2497,0.2122,0.0342,219.0
0.2497,0.1887,0.0248,159.0
0.2232,0.2497,0.0155,99.0
0.2402,0.2497,0.0217,139.0
0.1202,0.2077,0.0125,80.0
0.1531,0.1361,0.0239,119.0
0.1531,0.1516,0.0319,159.0
0.1286,0.1531,0.0279,139.0
0.1771,0.1531,0.0201,100.0
0.1771,0.1531,0.0199,99.0
0.1771,0.1286,0.0199,99.0
0.1771,0.1286,0.0279,139.0
0.1771,0.1286,0.0359,179.0
0.0781,0.1771,0.0199,99.0
0.0781,0.1771,0.0279,139.0
0.1456,0.0751,0.0056,80.0
0.1456,0.0751,0.0097,139.0
0.1456,0.1041,0.0083,119.0
0.1456,0.1041,0.0097,139.0
0.1271,0.0861,0.0056,80.0
0.2636,0.1271,0.0083,119.0
0.2636,0.1271,0.0083,119.0
0.2636,0.1271,0.0056,80.0
0.2636,0.1271,0.0124,179.0
0.2636,0.1271,0.0097,139.0
0.2636,0.1261,0.0056,80.0
0.2636,0.1261,0.0111,159.0
0.3266,0.2501,0.0124,179.0
0.2171,0.3051,0.0193,278.0
0.1036,0.1446,0.0097,139.0
0.1036,0.1446,0.0097,139.0
0.0661,0.1306,0.0056,80.0
0.0661,0.1036,0.0138,199.0
0.0661,0.1036,0.0152,219.0
0.0471,0.0661,0.0069,99.0
0.0471,0.0661,0.0083,119.0
0.1086,0.0661,0.0083,119.0
0.1086,0.0661,0.0097,139.0
0.1086,-0.0119,0.0097,139.0
0.1086,0.0471,0.0083,119.0
0.2401,0.2056,0.0097,139.0
0.2226,0.2401,0.0124,179.0
0.2226,0.2401,0.0152,219.0
0.2226,0.2016,0.0138,199.0
0.1986,0.1641,0.03,179.0
0.1986,0.1761,0.0134,80.0
0.2606,0.1761,0.0334,199.0
0.2606,0.1761,0.0334,199.0
0.2606,0.1761,0.0166,99.0
0.2606,0.1321,0.02,119.0
0.2606,0.1621,0.0233,139.0
0.2606,0.1621,0.05,298.0
0.6081,0.2606,0.02,119.0
0.6081,0.2606,0.0166,99.0
0.6081,0.2606,0.0233,139.0
0.6081,0.2306,0.0166,99.0
0.6081,0.2306,0.0267,159.0
0.6081,0.1711,0.0134,80.0
0.1611,0.2236,0.0274,139.0
0.1611,0.2236,0.0353,179.0
0.1856,0.2236,0.0274,139.0
0.1856,0.2236,0.0274,139.0
0.1856,0.1521,0.0314,159.0
0.1786,0.1856,0.0274,139.0
0.1786,0.1856,0.0235,119.0
0.0971,0.1016,0.0314,159.0
0.0971,0.0841,0.0274,139.0
0.0761,0.1146,0.0156,139.0
0.0761,0.1146,0.0201,179.0
0.0761,0.0891,0.0223,199.0
0.0701,0.0761,0.0201,179.0
0.1356,0.0621,0.0111,99.0
0.1356,0.1206,0.0401,358.0
0.1471,0.3061,0.0223,199.0
0.1026,0.3061,0.009,80.0
0.1026,0.2596,0.0133,119.0
0.1026,0.2466,0.0133,119.0
0.1026,0.1471,0.0156,139.0
0.1271,0.1006,0.0348,179.0
0.1271,0.0916,0.0348,179.0
0.1271,0.0586,0.0348,179.0
0.1276,0.1166,0.0387,199.0
0.1461,0.1171,0.0192,99.0
0.1861,0.1271,0.027,139.0
0.1861,0.1276,0.0464,239.0
0.2996,0.0816,0.027,139.0
0.2996,0.0876,0.027,139.0
0.2996,0.0876,0.0231,119.0
0.1316,0.1061,0.0118,80.0
0.1316,0.1061,0.0206,139.0
0.2531,0.1061,0.0118,80.0
0.2531,0.1061,0.0265,179.0
0.2531,0.1061,0.0148,100.0
0.2531,0.0761,0.0176,119.0
0.2531,0.0761,0.0118,80.0
0.2531,0.0761,0.0265,179.0
0.2531,0.0761,0.0206,139.0
0.2091,0.4446,0.0118,80.0
0.0971,0.4446,0.0265,179.0
0.0971,0.4446,0.0265,179.0
