eyemove/table3.firstPassFixDur,eyemove/table3.firstfixDur,eyemove/table3.lastSaccLen,eyemove/table3.meanFixDur
339.0,339.0,58.0539,179.0
238.0,119.0,104.1693,119.0
159.0,159.0,162.0193,159.0
99.0,99.0,329.9898,99.0
338.0,179.0,273.6585,169.0
139.0,139.0,397.102,139.0
119.0,119.0,212.8057,119.0
119.0,119.0,140.7782,119.0
159.0,159.0,200.0025,159.0
139.0,139.0,258.0514,139.0
139.0,139.0,137.5582,139.0
219.0,219.0,219.2538,219.0
219.0,139.0,742.0197,109.5
119.0,119.0,124.2578,119.0
199.0,199.0,149.9667,199.0
199.0,199.0,171.4563,199.0
258.0,119.0,222.7128,129.0
99.0,99.0,99.6318,99.0
139.0,139.0,169.0562,199.0
139.0,139.0,152.1907,139.0
398.0,179.0,307.1404,199.0
199.0,199.0,148.5,199.0
278.0,278.0,91.9157,278.0
258.0,258.0,158.7844,258.0
179.0,179.0,158.7278,129.0
80.0,80.0,373.3969,139.0
179.0,179.0,82.2876,179.0
338.0,338.0,208.1015,338.0
139.0,139.0,153.16,139.0
100.0,100.0,1385.84,100.0
179.0,179.0,241.5186,179.0
179.0,179.0,120.1759,278.0
179.0,179.0,270.8884,179.0
119.0,119.0,153.5489,119.0
119.0,119.0,152.0148,119.0
139.0,139.0,68.4726,139.0
119.0,119.0,40.6602,119.0
20.0,20.0,165.4645,20.0
278.0,119.0,167.5366,139.0
219.0,139.0,661.274,109.5
179.0,179.0,148.054,179.0
99.0,99.0,282.9629,99.0
199.0,199.0,127.0089,119.0
80.0,80.0,529.3801,80.0
139.0,139.0,154.8564,139.0
119.0,119.0,152.4549,119.0
338.0,119.0,191.845,169.0
199.0,199.0,271.914,199.0
318.0,119.0,180.025,159.0
119.0,119.0,171.7942,119.0
80.0,80.0,249.3657,80.0
159.0,159.0,179.747,159.0
915.0,199.0,38.9391,228.75
179.0,179.0,221.6309,179.0
179.0,179.0,205.5097,99.0
219.0,219.0,59.0085,219.0
437.0,437.0,79.489,437.0
239.0,239.0,218.8024,239.0
99.0,99.0,353.9368,99.0
219.0,219.0,72.5017,219.0
258.0,258.0,248.8785,258.0
179.0,179.0,216.6478,179.0
199.0,199.0,117.3382,199.0
139.0,139.0,339.5942,139.0
179.0,179.0,137.0328,179.0
497.0,258.0,104.0108,248.5
139.0,139.0,159.5125,139.0
159.0,159.0,148.6893,159.0
179.0,179.0,137.5582,179.0
139.0,139.0,213.7341,139.0
119.0,119.0,176.9357,119.0
139.0,139.0,116.5172,139.0
238.0,119.0,81.2527,119.0
99.0,99.0,174.1558,99.0
199.0,199.0,233.0193,199.0
80.0,80.0,880.3602,80.0
179.0,179.0,244.5046,179.0
139.0,139.0,147.147,139.0
139.0,139.0,83.3577,139.0
139.0,139.0,148.6893,179.0
99.0,99.0,219.1632,99.0
179.0,179.0,150.4028,179.0
219.0,219.0,163.833,219.0
159.0,159.0,133.4541,159.0
140.0,20.0,0.0,70.0
259.0,259.0,257.0311,259.0
219.0,219.0,158.2561,219.0
80.0,80.0,58.6963,80.0
120.0,120.0,513.8796,120.0
219.0,219.0,554.5316,219.0
318.0,179.0,197.6088,159.0
339.0,339.0,139.8231,339.0
99.0,99.0,418.0108,99.0
179.0,179.0,52.0433,179.0
80.0,80.0,693.6276,80.0
159.0,159.0,179.4833,159.0
139.0,139.0,75.0417,139.0
159.0,159.0,56.2228,159.0
239.0,80.0,166.0158,119.5
358.0,239.0,177.1588,179.0
219.0,219.0,199.2185,219.0
140.0,140.0,149.6103,140.0
139.0,139.0,531.1841,139.0
179.0,179.0,181.8378,179.0
398.0,179.0,0.0,100.0
239.0,239.0,136.5229,199.0
199.0,199.0,169.713,199.0
557.0,199.0,64.2748,185.6667
239.0,239.0,141.5097,239.0
80.0,80.0,550.0368,80.0
239.0,239.0,85.0235,239.0
119.0,119.0,213.758,119.0
298.0,298.0,84.217,298.0
20.0,20.0,148.0414,20.0
239.0,100.0,117.5383,119.5
99.0,99.0,80.9151,99.0
119.0,119.0,103.2049,238.0
259.0,179.0,101.0792,129.5
99.0,99.0,437.907,99.0
100.0,100.0,117.9841,100.0
99.0,99.0,235.1436,99.0
259.0,179.0,139.5609,129.5
218.0,99.0,674.9448,109.0
119.0,119.0,146.3233,139.0
378.0,199.0,155.6478,189.0
238.0,99.0,121.2023,199.0
179.0,179.0,747.2424,179.0
279.0,279.0,678.6019,279.0
378.0,139.0,290.0845,189.0
139.0,139.0,177.3055,119.0
139.0,139.0,77.7978,139.0
99.0,99.0,323.939,99.0
139.0,139.0,60.2536,139.0
198.0,99.0,129.387,99.0
99.0,99.0,206.5188,99.0
139.0,139.0,149.5201,139.0
139.0,139.0,182.1929,139.0
119.0,119.0,598.312,119.0
258.0,258.0,488.5194,258.0
219.0,219.0,262.7741,179.0
179.0,179.0,440.0821,119.0
179.0,179.0,315.3336,179.0
80.0,80.0,332.0636,139.0
358.0,358.0,0.0,239.0
99.0,99.0,181.8193,99.0
179.0,179.0,143.6672,179.0
99.0,99.0,201.3864,99.0
377.0,139.0,352.0131,199.0
20.0,20.0,1057.0072,20.0
159.0,159.0,72.5207,159.0
159.0,159.0,248.8664,159.0
338.0,338.0,77.06,338.0
139.0,139.0,136.5586,99.0
139.0,139.0,707.5601,139.0
159.0,159.0,769.5474,159.0
139.0,139.0,113.5099,139.0
99.0,99.0,148.0034,99.0
139.0,139.0,111.1362,139.0
80.0,80.0,28.6356,80.0
139.0,139.0,300.72,139.0
119.0,119.0,406.9843,119.0
179.0,179.0,174.7069,179.0
239.0,239.0,207.2402,239.0
119.0,119.0,121.0372,179.0
139.0,139.0,168.0216,139.0
139.0,139.0,122.5653,139.0
139.0,139.0,130.0471,139.0
278.0,278.0,123.1016,278.0
259.0,259.0,192.585,259.0
179.0,179.0,397.7125,179.0
299.0,100.0,479.0942,149.5
139.0,139.0,122.2957,139.0
179.0,179.0,282.799,179.0
338.0,239.0,216.0214,169.0
239.0,239.0,156.5008,239.0
99.0,99.0,112.9292,99.0
338.0,199.0,125.8978,169.0
139.0,139.0,52.2398,139.0
179.0,179.0,124.2266,179.0
239.0,239.0,464.2933,239.0
218.0,99.0,217.6293,179.0
298.0,298.0,204.4798,298.0
99.0,99.0,395.5114,99.0
179.0,179.0,113.8859,119.0
159.0,159.0,223.4284,159.0
219.0,219.0,198.2738,219.0
278.0,179.0,368.5919,139.0
179.0,179.0,248.5407,179.0
139.0,139.0,83.5374,139.0
179.0,179.0,125.6433,179.0
99.0,99.0,226.1791,139.0
159.0,159.0,296.0068,159.0
99.0,99.0,108.7945,99.0
119.0,119.0,288.0508,119.0
258.0,258.0,81.2804,199.0
159.0,159.0,173.5065,159.0
139.0,139.0,192.5058,139.0
159.0,159.0,848.0908,159.0
179.0,179.0,755.1864,179.0
616.0,179.0,191.9642,159.0
338.0,179.0,574.5885,99.0
139.0,139.0,392.9125,139.0
598.0,319.0,0.0,458.0
99.0,99.0,80.9475,139.0
139.0,139.0,213.2416,139.0
20.0,20.0,110.3291,20.0
199.0,199.0,425.15,199.0
159.0,159.0,95.4385,219.0
319.0,319.0,198.1161,319.0
219.0,219.0,125.4442,219.0
179.0,179.0,550.3294,179.0
179.0,179.0,236.5338,179.0
139.0,139.0,533.0553,139.0
219.0,219.0,221.0204,219.0
119.0,119.0,316.532,119.0
159.0,159.0,409.4985,20.0
278.0,139.0,155.6157,139.0
120.0,120.0,429.7726,120.0
159.0,159.0,201.1796,159.0
319.0,319.0,179.0845,319.0
199.0,199.0,142.5219,199.0
239.0,239.0,62.9007,239.0
199.0,199.0,119.105,278.0
179.0,179.0,112.9004,179.0
139.0,139.0,238.6891,139.0
159.0,159.0,271.5005,159.0
139.0,139.0,283.511,139.0
99.0,99.0,151.8634,99.0
219.0,219.0,308.3869,219.0
438.0,199.0,113.7948,179.0
99.0,99.0,708.5176,99.0
139.0,139.0,269.0116,139.0
258.0,258.0,123.2284,258.0
159.0,159.0,564.2362,159.0
159.0,159.0,23.0705,159.0
99.0,99.0,246.3341,99.0
139.0,139.0,280.7134,139.0
159.0,159.0,83.6212,159.0
319.0,319.0,77.1622,319.0
338.0,139.0,102.9332,239.0
139.0,139.0,204.6277,139.0
397.0,258.0,147.6432,198.5
298.0,298.0,97.4936,298.0
278.0,159.0,189.8486,119.0
119.0,119.0,191.0792,119.0
139.0,139.0,42.2404,119.3333
219.0,219.0,200.9384,219.0
238.0,238.0,180.6557,238.0
159.0,159.0,673.5002,80.0
219.0,219.0,144.17,219.0
179.0,179.0,150.812,139.0
99.0,99.0,111.2845,159.0
238.0,238.0,54.811,238.0
80.0,80.0,242.4072,80.0
139.0,139.0,257.0238,139.0
139.0,139.0,780.0854,139.0
299.0,299.0,228.6072,299.0
199.0,199.0,84.5931,199.0
139.0,139.0,180.2776,80.0
160.0,80.0,264.5468,80.0
298.0,298.0,181.965,298.0
99.0,99.0,208.4059,99.0
179.0,179.0,808.1765,179.0
139.0,139.0,97.5,119.0
159.0,159.0,110.5486,179.0
199.0,199.0,140.6707,199.0
80.0,80.0,141.673,139.0
119.0,119.0,81.0062,119.0
159.0,159.0,271.3899,159.0
198.0,99.0,194.0928,99.0
80.0,80.0,146.1249,80.0
417.0,99.0,481.0751,119.0
20.0,20.0,1179.6704,219.0
258.0,258.0,104.6721,258.0
199.0,199.0,133.6507,199.0
159.0,159.0,132.2422,119.0
119.0,119.0,129.5154,139.0
139.0,139.0,122.1239,259.0
179.0,179.0,289.7089,139.0
377.0,99.0,430.3045,125.6667
119.0,119.0,228.3424,119.0
80.0,80.0,213.7814,159.0
159.0,159.0,78.667,159.0
458.0,239.0,96.5117,229.0
99.0,99.0,307.6467,99.0
259.0,259.0,159.695,259.0
80.0,80.0,670.4364,100.0
179.0,179.0,755.4932,179.0
219.0,219.0,69.5881,119.0
20.0,20.0,178.362,20.0
239.0,239.0,113.2089,80.0
119.0,119.0,85.072,119.0
139.0,139.0,349.1504,139.0
358.0,179.0,165.1764,179.0
219.0,139.0,166.9558,109.5
99.0,99.0,478.5846,328.0
80.0,80.0,149.5301,80.0
179.0,179.0,506.9795,179.0
179.0,179.0,322.0749,179.0
119.0,119.0,124.3483,119.0
80.0,80.0,110.9076,199.0
279.0,279.0,231.5005,558.0
99.0,99.0,311.5903,119.0
179.0,179.0,61.8971,179.0
80.0,80.0,471.255,80.0
119.0,119.0,165.003,119.0
80.0,80.0,168.5067,80.0
80.0,80.0,300.5703,80.0
199.0,199.0,224.6091,199.0
1392.0,258.0,198.0511,248.5
219.0,219.0,294.6375,219.0
179.0,179.0,180.5062,179.0
219.0,219.0,344.6175,219.0
438.0,199.0,128.161,146.0
179.0,179.0,180.5028,179.0
239.0,239.0,361.8207,179.0
278.0,278.0,165.5483,278.0
259.0,259.0,218.7521,259.0
278.0,139.0,88.0227,239.0
219.0,219.0,27.8568,219.0
238.0,238.0,399.02,238.0
