eyemove/table1.firstPassFixDur,eyemove/table1.landingPos,eyemove/table1.lastSaccLen,eyemove/table1.leavingPos,eyemove/table1.lineNo,eyemove/table1.meanFixDur,eyemove/table1.nextFixDur,eyemove/table1.prevFixPos,eyemove/table1.pupilDiamLag,eyemove/table1.pupilDiamMax
179.0,41.9076,772.2288,51.2957,3498.0,179.0,119.0,444.1362,0.1708,0.2548
80.0,29.5169,349.7417,25.6125,6229.0,80.0,159.0,115.9741,0.3466,0.1256
159.0,62.5,84.5237,69.3271,1229.0,159.0,298.0,614.4729,0.0418,0.1238
159.0,120.9483,469.5551,117.4915,8947.0,159.0,179.0,96.0052,0.1757,0.0597
119.0,138.4783,100.0012,134.1576,8366.0,179.0,199.0,251.406,0.5452,0.2532
219.0,57.717,107.3371,58.7729,4797.0,219.0,179.0,117.5925,0.3006,0.2256
159.0,46.0353,160.8112,49.5807,8267.0,159.0,219.0,200.3397,0.2369,0.2369
99.0,37.4066,199.29,21.095,1347.0,99.0,80.0,174.4162,0.1567,0.1267
179.0,63.7672,474.0643,85.1719,7724.0,179.0,159.0,591.8691,0.3266,0.1816
99.0,16.6208,177.5451,23.0868,6921.0,99.0,99.0,60.9262,0.6398,0.0743
199.0,81.5751,548.7304,75.5414,7805.0,199.0,179.0,199.7248,0.0246,0.1201
159.0,89.4218,132.795,85.6519,328.0,159.0,139.0,173.5655,0.0639,0.0129
219.0,64.0703,184.0,61.6644,5701.0,219.0,199.0,65.5134,0.1325,0.1245
258.0,21.1896,26.0048,33.8895,51.0,258.0,219.0,221.7205,0.0985,0.0935
80.0,26.4433,216.2799,31.197,6717.0,80.0,119.0,39.3192,0.1795,0.1006
279.0,95.8188,121.6481,127.9385,3211.0,279.0,179.0,340.0941,-0.8904,-0.8059
219.0,11.4018,217.5575,12.083,2800.0,100.0,339.0,173.4157,1.2187,0.5822
139.0,47.9505,107.0187,46.6476,8073.0,139.0,258.0,464.2984,0.2033,0.0073
219.0,49.135,127.1633,59.1354,5639.0,219.0,139.0,122.1475,0.1955,0.037
159.0,101.2978,231.338,97.5205,9329.0,219.0,219.0,300.0417,0.2587,0.1167
139.0,14.5344,134.9379,4.0311,7853.0,139.0,119.0,65.4905,0.1123,0.1883
358.0,91.7074,265.4628,9.2195,9271.0,149.0,139.0,480.1083,0.1792,0.1217
219.0,70.2353,701.6566,55.599,2943.0,219.0,179.0,230.8246,0.7377,0.0637
199.0,83.1865,87.5014,101.1336,2628.0,199.0,379.0,57.3847,1.5165,0.762
80.0,80.9568,163.2766,54.8293,1328.0,80.0,219.0,94.578,0.0462,0.0727
99.0,62.2435,395.6871,54.6649,8225.0,99.0,119.0,252.3529,0.3804,0.2754
159.0,66.1154,106.0389,66.7533,946.0,159.0,119.0,279.3081,0.2099,0.1394
179.0,108.4827,54.9409,97.0271,1762.0,179.0,99.0,121.2353,0.1023,0.2718
139.0,56.1805,340.5719,79.701,10430.0,139.0,159.0,103.5809,0.3022,0.1367
598.0,34.9285,326.5061,183.1427,2715.0,229.5,419.0,300.4031,2.582,1.5725
99.0,247.5081,304.9004,251.739,1087.0,99.0,99.0,61.9839,0.0489,0.1224
338.0,56.5796,129.9885,61.5731,1289.0,338.0,139.0,98.4073,0.3377,0.2992
199.0,48.5103,88.0057,53.0024,4330.0,199.0,179.0,93.1343,0.091,-0.0385
139.0,24.0832,84.0536,25.5392,4425.0,139.0,219.0,197.0634,0.2667,0.2667
99.0,173.5259,337.9778,175.8195,10387.0,99.0,80.0,410.239,0.1487,-0.0123
218.0,126.5356,261.3054,66.9403,4587.0,109.0,179.0,12.083,0.2367,0.2337
199.0,98.5051,58.1485,99.8499,2328.0,199.0,239.0,94.255,0.5577,0.1037
119.0,77.9888,379.3761,69.1158,2091.0,139.0,139.0,105.3043,0.1859,0.0724
259.0,29.77,224.5089,29.77,3082.0,20.0,139.0,124.1974,2.9916,0.0961
179.0,51.1297,449.3,58.0086,6052.0,179.0,318.0,86.0233,0.0071,-0.0409
99.0,96.0013,152.0526,99.9212,7668.0,99.0,159.0,137.2334,0.1806,0.3791
179.0,149.5502,248.7594,134.8008,1411.0,119.5,258.0,521.5985,0.2327,0.2322
139.0,2.0616,445.8343,12.5399,10298.0,139.0,80.0,157.0032,0.5893,0.2853
80.0,49.1172,223.9866,54.2517,6524.0,80.0,80.0,260.2307,0.179,0.0901
278.0,84.7732,137.4627,77.1038,7464.0,99.0,139.0,377.3619,0.0417,0.0592
139.0,32.0039,403.9715,43.1654,8906.0,139.0,199.0,284.0158,0.1047,0.1047
219.0,82.1523,87.2353,86.2235,8414.0,109.5,139.0,0.0,0.0902,0.0677
298.0,76.6893,143.5871,47.9296,1565.0,149.0,219.0,408.7248,0.1426,0.0841
80.0,23.7171,184.4587,48.6261,5216.0,80.0,99.0,66.0303,0.2313,0.3108
199.0,39.5885,152.8275,111.1227,6640.0,106.0,139.0,300.0017,0.1795,0.1795
179.0,73.1471,374.7616,61.1882,1090.0,179.0,199.0,165.4358,-0.0086,0.0944
179.0,37.855,135.1758,36.0555,5039.0,179.0,179.0,80.4114,0.5746,0.3621
139.0,31.3249,351.3307,38.1608,7793.0,139.0,119.0,352.8867,0.1456,0.1526
80.0,62.5979,29.4109,62.9623,6760.0,80.0,80.0,259.0444,0.0984,0.1124
238.0,85.0,126.3349,78.2001,3414.0,298.0,159.0,314.0701,0.3893,0.2163
119.0,172.4739,642.5553,172.888,5479.0,119.0,80.0,94.8683,0.3642,0.2187
179.0,99.5615,290.0108,103.8809,8866.0,179.0,238.0,107.3546,0.1852,0.1162
338.0,63.4606,117.1164,53.0212,6828.0,119.0,119.0,102.0784,0.4074,0.3229
219.0,67.1361,62.5879,65.5687,4959.0,219.0,219.0,103.3102,0.2591,0.2116
119.0,77.9295,271.8055,75.0417,7229.0,119.0,99.0,186.4886,0.7011,0.1016
139.0,139.5896,215.0913,134.5335,9353.0,139.0,119.0,9.2195,0.1402,0.0852
199.0,70.4716,276.1309,136.1112,5621.0,298.0,199.0,427.6038,0.0825,0.114
357.0,107.4209,114.5044,91.0055,4317.0,99.0,139.0,329.12,0.002,0.01
80.0,55.8144,161.834,67.2031,10498.0,80.0,80.0,376.4492,0.3742,0.1837
179.0,68.1487,275.1404,78.0256,5627.0,179.0,159.0,30.4631,0.052,0.017
99.0,29.6057,277.2819,24.3516,9223.0,99.0,80.0,222.0923,0.2037,0.1427
139.0,31.4086,124.5642,38.1084,5021.0,139.0,199.0,141.6616,0.3651,0.0451
139.0,118.0265,200.3902,125.016,7316.0,139.0,298.0,183.4693,0.4978,0.0233
238.0,85.213,281.5004,31.4841,8420.0,119.0,199.0,549.5489,0.2142,0.0307
498.0,103.1855,105.0762,71.6415,2940.0,498.0,219.0,0.0,0.5647,-0.4403
159.0,17.7553,305.3543,21.4767,8630.0,159.0,119.0,310.5382,0.1748,0.2288
278.0,58.4059,289.9418,60.1519,1465.0,278.0,179.0,80.2122,0.0956,0.0141
199.0,84.9264,96.7497,81.6854,4416.0,119.0,179.0,35.7351,0.1977,0.2142
258.0,102.5305,322.0314,69.8033,10908.0,129.0,159.0,413.5372,0.1465,0.0005
119.0,31.1448,58.2151,10.0125,10914.0,119.0,199.0,147.9797,0.283,0.1465
99.0,43.5259,204.6326,42.0743,9328.0,139.0,298.0,236.6178,0.2587,0.0857
458.0,131.1154,353.0287,42.8981,6550.0,152.6667,80.0,102.8251,0.248,0.2781
139.0,23.2648,856.3243,37.9012,7833.0,139.0,139.0,148.2768,-0.0404,-0.0404
179.0,106.3015,201.1523,110.0182,9824.0,179.0,179.0,542.8527,0.1525,0.0785
159.0,55.084,197.6259,53.3667,4335.0,159.0,99.0,246.0894,0.089,0.091
139.0,117.3882,81.8917,112.7918,3902.0,139.0,199.0,20.1246,0.1753,0.1223
119.0,72.5827,106.5422,64.438,7458.0,139.0,80.0,156.7323,0.0652,0.1602
258.0,25.632,177.1899,35.7561,10888.0,129.0,199.0,73.8241,0.1315,0.1315
139.0,18.6078,162.0378,7.6485,4090.0,139.0,179.0,185.0973,0.1791,0.1791
99.0,37.7359,120.9566,12.53,9466.0,99.0,99.0,229.7869,0.3266,0.2636
159.0,70.7478,480.837,70.7407,6334.0,159.0,99.0,334.9343,0.124,0.0015
99.0,69.029,88.8623,71.1003,1738.0,239.0,238.0,884.4462,0.3754,0.1784
159.0,47.8774,294.3331,38.3275,5155.0,159.0,239.0,0.0,0.1563,0.0813
139.0,57.3956,121.2642,50.7986,168.0,139.0,219.0,254.7096,0.1215,0.074
258.0,124.7808,79.0142,87.3985,2005.0,129.0,119.0,414.7722,0.2449,0.1444
538.0,27.4089,78.2336,140.6103,2138.0,219.0,339.0,314.6172,2.2879,0.9659
139.0,14.8071,597.1809,8.2765,3347.0,139.0,139.0,295.0,0.068,0.3265
278.0,38.7072,164.931,33.8711,793.0,278.0,99.0,267.5556,0.0681,0.1566
119.0,69.0652,231.0438,59.7704,10711.0,119.0,119.0,37.3631,-0.0505,-0.028
119.0,60.1519,110.0659,96.2601,1695.0,139.0,258.0,90.9065,0.1646,0.1871
179.0,139.7507,542.2458,131.0439,3278.0,179.0,119.0,154.0292,0.534,0.273
119.0,97.4025,138.0906,75.4321,6325.0,119.0,179.0,79.1012,0.12,0.1845
219.0,72.5155,118.0858,71.0106,4305.0,219.0,199.0,44.2832,0.231,0.208
278.0,103.9423,206.8139,57.5087,5793.0,139.0,179.0,135.724,0.1165,0.132
139.0,48.2312,361.4198,52.0312,8176.0,139.0,139.0,46.5725,0.2699,0.2699
139.0,79.1344,703.7565,87.5014,1536.0,139.0,80.0,441.3162,0.3311,0.1926
199.0,98.2102,53.2259,97.0387,1035.0,99.0,239.0,103.769,0.1359,0.1189
99.0,30.5164,116.0399,46.1736,7977.0,99.0,179.0,630.4197,0.3053,0.2298
238.0,14.6031,433.8093,38.0789,5373.0,238.0,139.0,18.3576,0.1802,0.1767
278.0,17.0294,191.3459,15.8114,5512.0,278.0,259.0,729.2914,0.062,0.062
159.0,28.1514,184.0679,35.7561,7249.0,159.0,100.0,84.6936,0.0818,0.0373
357.0,45.6508,9.1924,105.9174,10206.0,178.5,99.0,561.8977,0.1277,0.3012
139.0,41.9762,125.073,46.7172,2015.0,139.0,159.0,402.2039,0.2454,0.2614
159.0,64.9038,89.0351,51.5606,2802.0,159.0,179.0,202.2004,1.3232,1.2187
139.0,169.6209,298.7829,171.559,9022.0,139.0,139.0,0.0,0.1387,0.0307
139.0,31.217,130.3812,33.2641,6237.0,139.0,119.0,95.8801,0.3761,0.3176
278.0,110.5226,412.9558,33.9411,5284.0,139.0,179.0,38.2884,0.1433,-0.0097
199.0,106.0047,658.0129,102.5987,6889.0,199.0,80.0,288.0625,0.0144,0.0144
239.0,7.5166,152.9256,11.8849,398.0,239.0,239.0,106.6068,0.2978,0.2373
179.0,92.5648,561.0893,91.4945,4575.0,179.0,139.0,216.5202,0.0592,0.0487
80.0,79.0,319.9394,84.5488,6029.0,80.0,80.0,83.6301,0.3536,0.2561
139.0,138.7813,185.2633,109.6688,3328.0,179.0,99.0,465.244,0.278,0.282
218.0,75.5066,314.8877,118.4673,10258.0,109.0,119.0,162.0123,0.2118,-0.0332
179.0,52.8441,165.4728,81.6241,10579.0,119.0,99.0,95.5877,0.1637,0.0837
159.0,116.4302,584.7959,105.2295,1296.0,159.0,239.0,17.8045,0.3222,0.3152
99.0,64.438,201.7734,57.5847,5302.0,99.0,80.0,89.9611,0.3173,0.1393
139.0,69.5072,153.0033,54.2333,4148.0,139.0,99.0,50.1597,0.0395,0.128
139.0,38.1215,103.5917,59.0529,3755.0,139.0,179.0,162.2899,0.3603,0.1603
199.0,57.1074,486.1548,72.2011,121.0,199.0,199.0,386.1606,0.147,0.147
179.0,41.9672,884.5575,42.7931,943.0,179.0,219.0,0.0,0.2099,0.1394
80.0,33.1059,605.3173,41.1005,8637.0,80.0,199.0,609.2101,0.0663,0.1063
139.0,84.5059,220.3838,98.5013,9140.0,139.0,99.0,520.5401,0.1412,0.1342
239.0,70.0286,147.8792,113.1205,2727.0,239.0,379.0,96.5194,0.19,0.194
159.0,132.0019,66.7308,133.7853,9268.0,159.0,219.0,245.4465,0.1792,0.1217
139.0,37.1618,72.7496,50.7568,3654.0,139.0,179.0,949.2102,0.29,0.1265
80.0,21.9829,63.6965,35.7806,6909.0,80.0,99.0,94.255,0.2713,0.1698
219.0,79.8389,257.3908,91.9307,783.0,109.5,99.0,185.6475,0.2406,0.0996
239.0,100.6007,135.9062,82.1173,4120.0,239.0,139.0,90.6697,0.4465,0.4465
358.0,26.7255,146.96,36.6742,7599.0,179.0,199.0,131.0,0.2236,0.4056
278.0,24.5204,214.8936,41.1096,7286.0,278.0,139.0,168.2439,0.5463,0.4488
298.0,59.5756,172.5007,71.353,1259.0,298.0,99.0,254.4661,0.1187,0.2087
80.0,39.5601,372.5443,32.9014,8538.0,80.0,239.0,78.8543,0.1882,0.1507
219.0,66.9645,128.0088,66.577,6210.0,219.0,179.0,78.5175,0.0136,0.0461
119.0,59.3507,226.241,40.942,6883.0,119.0,100.0,192.5097,0.4069,-0.0646
219.0,51.6236,117.1292,51.0098,1232.0,219.0,179.0,142.5553,0.1693,0.0028
139.0,151.2457,727.8958,163.5581,7345.0,139.0,139.0,76.0263,0.0883,0.1113
119.0,51.87,167.6969,52.1536,1589.0,119.0,139.0,46.0109,0.2496,0.2446
99.0,48.1923,247.358,51.2372,6910.0,99.0,139.0,29.1548,0.2713,0.2083
139.0,103.7413,450.0156,102.6365,3818.0,139.0,159.0,40.8167,0.2633,0.0003
80.0,57.639,131.4002,62.3258,10083.0,80.0,179.0,87.023,-0.0043,-0.0268
80.0,28.1114,134.708,23.4361,1807.0,80.0,80.0,221.1447,0.1739,0.1663
159.0,20.8087,141.4655,5.4083,5533.0,159.0,139.0,270.5993,0.2945,0.0585
258.0,63.3285,675.7139,110.6097,5290.0,129.0,119.0,65.8559,0.0903,0.1433
99.0,45.7056,131.501,30.6105,7032.0,99.0,99.0,107.8378,0.3253,0.0008
219.0,101.789,43.2695,83.5015,474.0,219.0,119.0,107.4477,0.5623,0.1543
139.0,44.9472,442.764,61.0451,8146.0,119.0,139.0,102.4744,0.2469,0.2469
120.0,102.7485,503.1073,96.6294,2972.0,120.0,20.0,34.0,0.0316,1.1076
179.0,12.3491,94.5,14.1156,4694.0,179.0,238.0,161.6447,-0.1383,-0.0593
139.0,97.4705,81.3895,107.912,5212.0,80.0,99.0,61.6847,0.3413,0.2443
139.0,81.8841,176.1817,86.419,9561.0,139.0,179.0,409.1577,0.2236,0.1191
239.0,52.6165,149.5209,55.9933,8480.0,239.0,100.0,99.7647,0.5592,0.5062
159.0,109.9147,366.4181,114.7661,10691.0,159.0,179.0,112.5877,0.0482,0.0447
119.0,57.0351,306.7544,60.7166,1086.0,119.0,99.0,631.3414,0.0489,0.1224
139.0,56.6414,195.9656,69.916,8712.0,139.0,119.0,194.7434,0.0183,0.1448
139.0,276.8542,387.0827,267.5467,9497.0,119.0,179.0,409.6462,0.1086,0.0661
80.0,14.6373,66.8824,17.066,4087.0,80.0,199.0,420.3047,0.5086,0.2041
218.0,17.4642,698.8664,1.5,811.0,109.0,139.0,240.0333,0.1796,0.1181
139.0,83.5539,388.3298,88.9452,10524.0,139.0,80.0,74.1687,-0.0083,-0.0998
298.0,93.2269,153.9813,84.6478,455.0,298.0,656.0,88.7299,0.1298,0.0688
119.0,14.9164,421.4647,12.9035,3269.0,119.0,159.0,162.2498,0.273,0.268
318.0,112.0279,117.4266,107.7613,5507.0,199.0,298.0,620.0129,0.062,0.0765
179.0,143.6323,300.0104,68.9366,883.0,149.5,139.0,134.2125,0.1469,0.1469
239.0,118.0614,274.1573,135.7148,3830.0,239.0,80.0,0.0,0.3633,0.4158
99.0,82.7602,193.1457,67.1956,1606.0,99.0,80.0,16.6433,0.1176,0.1176
80.0,33.6341,358.5056,30.3191,9071.0,80.0,139.0,280.0446,0.2822,0.1837
99.0,45.5,201.446,42.8077,308.0,109.5,139.0,147.0034,0.1059,0.1599
357.0,89.8568,278.4044,81.0015,4296.0,398.0,139.0,698.149,0.27,0.2655
119.0,48.8262,874.8634,48.2597,5026.0,119.0,99.0,106.0424,0.3131,0.3651
218.0,99.0316,246.1549,40.5771,4570.0,109.0,99.0,725.7617,0.0552,-0.0998
259.0,16.3783,245.2494,20.5548,5513.0,259.0,179.0,181.011,0.053,0.062
239.0,94.6177,288.4441,102.8251,10399.0,239.0,159.0,410.8637,0.1732,0.1717
258.0,100.8067,205.2182,83.3607,10392.0,258.0,199.0,95.2575,0.1717,0.1352
119.0,39.3732,219.0576,34.7131,3569.0,119.0,239.0,382.2787,0.007,0.003
378.0,31.6623,437.0309,24.8646,578.0,378.0,80.0,305.3211,0.1978,0.0168
159.0,35.107,520.3953,43.1567,6340.0,159.0,99.0,345.0362,0.2895,0.124
179.0,63.5,153.0817,45.5988,10781.0,179.0,80.0,30.8869,0.1515,0.204
99.0,70.8961,384.9692,70.1142,1076.0,99.0,119.0,352.423,0.1929,0.1794
99.0,7.0711,294.0718,10.3078,8715.0,99.0,139.0,305.6027,0.3343,0.0183
179.0,78.3661,389.1484,58.3545,9332.0,219.0,99.0,288.5013,0.3212,0.2587
219.0,62.3939,307.2344,70.4006,1038.0,139.0,80.0,42.9418,0.2389,0.0929
139.0,54.8293,383.4795,46.0027,4253.0,139.0,80.0,87.5557,0.2625,0.126
259.0,2.6926,343.2739,52.1464,2689.0,90.0,139.0,186.1881,0.345,0.9595
179.0,81.5,0.0,91.0494,7181.0,179.0,139.0,108.6324,0.7766,0.7766
139.0,72.7083,1223.1088,1130.806,6157.0,139.0,80.0,335.7216,0.7781,0.3131
279.0,90.118,133.4138,85.856,2239.0,279.0,20.0,244.806,-0.0006,-0.0006
258.0,43.6835,405.1114,54.1503,7422.0,100.0,119.0,187.5447,0.6053,0.1933
338.0,127.3931,221.382,40.8718,5923.0,169.0,99.0,753.9828,0.0751,0.0356
219.0,14.5774,277.6545,28.7924,1828.0,219.0,179.0,39.3192,0.1729,0.0238
179.0,33.444,343.1268,58.9406,2850.0,179.0,179.0,135.4843,3.0962,1.5822
139.0,56.1894,179.5341,63.7358,4924.0,139.0,139.0,824.0589,0.1196,0.0216
279.0,52.0024,140.6983,67.8251,2285.0,279.0,279.0,52.811,0.2277,0.9767
80.0,135.1814,161.3978,132.599,9293.0,139.0,159.0,604.8347,0.2842,0.1387
99.0,66.5301,161.2893,63.561,1898.0,159.0,80.0,282.2003,0.4009,0.1404
239.0,65.1345,166.0188,66.772,4907.0,199.0,199.0,239.1757,0.1386,0.1386
80.0,5.0249,55.0,31.4841,3561.0,80.0,99.0,215.0093,0.142,0.1545
219.0,112.3488,51.5,237.1671,2857.0,109.5,179.0,79.404,1.7037,1.5777
139.0,114.5535,75.4934,107.6673,951.0,139.0,199.0,118.9832,0.1529,0.2099
99.0,50.5,184.1854,43.546,8924.0,99.0,139.0,202.6055,0.1737,0.1982
298.0,140.8128,100.5609,204.1678,5827.0,228.5,278.0,395.6122,0.2565,0.1985
358.0,46.9707,407.6622,5.8523,9326.0,109.0,139.0,244.7897,0.2587,0.0822
199.0,80.1655,625.0588,77.5016,5922.0,199.0,139.0,254.0079,0.0751,0.0591
238.0,49.5101,85.6461,55.4301,8210.0,238.0,119.0,154.4345,0.2254,0.2719
99.0,72.0781,291.8399,73.7513,5936.0,99.0,139.0,269.5366,0.3901,0.1726
100.0,114.4771,96.566,106.7825,9265.0,139.0,139.0,226.9207,0.1792,0.1102
139.0,69.6312,225.9657,70.0,1874.0,99.0,159.0,53.9351,0.2394,0.1893
179.0,63.0714,221.5203,57.9008,10411.0,179.0,179.0,203.3765,0.1782,0.3512
179.0,41.0761,75.738,29.1247,4625.0,179.0,119.0,112.4455,0.1682,0.0807
99.0,49.7695,199.6509,37.9012,3361.0,99.0,99.0,105.0428,0.237,-0.0665
478.0,126.8592,198.0101,81.6854,2360.0,159.3333,180.0,421.7321,0.9047,-0.0398
179.0,16.7108,247.5611,19.0263,7702.0,179.0,139.0,0.0,0.1281,0.2756
119.0,45.7056,248.0811,28.0713,8711.0,119.0,139.0,108.0046,0.0183,0.1448
258.0,52.7565,49.7318,61.6644,8061.0,258.0,159.0,179.4269,0.3358,0.3208
99.0,55.8614,500.3124,79.9531,10491.0,99.0,99.0,395.7335,0.2282,0.1702
139.0,33.738,826.4581,49.3584,8897.0,139.0,139.0,91.2688,0.1327,0.1327
159.0,27.2259,120.7653,37.1012,4389.0,338.0,199.0,111.3059,0.3742,0.4627
99.0,97.9617,215.2539,96.1041,9753.0,99.0,99.0,251.575,0.115,0.085
338.0,84.9779,229.0851,12.51,10605.0,169.0,119.0,177.7217,0.1442,0.2227
219.0,96.2873,100.7137,91.2921,3573.0,258.0,298.0,146.6867,0.71,-0.001
139.0,86.7655,581.9203,91.6856,5889.0,139.0,258.0,105.3043,0.104,0.1775
299.0,62.5,173.6491,41.8718,2990.0,478.0,259.0,40.7185,0.6906,-0.4869
80.0,67.5666,79.0395,62.5859,3757.0,80.0,99.0,141.0319,0.3603,0.3263
1037.0,69.5288,159.5282,116.0905,2327.0,345.6667,199.0,173.358,0.5532,0.1672
199.0,54.0393,550.3135,52.3689,3992.0,199.0,239.0,84.0536,0.3011,0.1591
358.0,93.484,220.348,63.2396,9736.0,179.0,159.0,112.4455,0.0885,0.0565
139.0,22.3215,105.3233,36.4005,714.0,139.0,199.0,151.0,0.0696,0.0751
80.0,38.5389,214.5985,47.2149,6460.0,80.0,80.0,159.1132,0.0939,0.1114
80.0,61.6604,339.6472,61.5731,8728.0,80.0,179.0,223.0,0.1643,0.0913
616.0,99.9162,534.7843,84.4349,3713.0,205.3333,238.0,0.0,0.4406,0.0561
159.0,32.8101,165.0273,36.9899,3771.0,159.0,139.0,176.9548,0.2893,0.1533
159.0,33.8711,393.008,8.0623,401.0,159.0,139.0,253.0,0.2978,0.2038
199.0,11.8849,27.2259,32.0156,1279.0,139.0,179.0,161.0497,0.1167,0.0487
139.0,82.4212,149.688,74.609,394.0,139.0,338.0,246.13,0.2373,0.0883
99.0,40.302,193.0058,24.5153,408.0,99.0,139.0,73.9797,0.3083,0.2978
139.0,113.853,567.5731,119.8593,9245.0,139.0,199.0,191.2616,0.3152,0.3877
377.0,224.3931,362.5055,76.2529,9023.0,188.5,139.0,348.2829,0.1497,0.0462
99.0,18.7216,780.2854,21.7083,3339.0,99.0,99.0,0.0,0.3265,0.1125
278.0,94.2444,190.2374,106.5235,3457.0,139.0,80.0,217.0,0.5288,0.4483
359.0,83.0692,307.5,76.0345,2773.0,359.0,179.0,181.2181,-0.2753,-1.1753
238.0,10.5475,22.809,7.9057,769.0,238.0,119.0,199.1231,0.1351,0.1296
139.0,170.3555,161.038,161.3722,4338.0,239.0,199.0,70.7107,0.089,0.065
378.0,51.5218,282.0869,55.0023,5371.0,378.0,159.0,158.1139,0.1802,0.0812
139.0,58.2344,104.9381,39.702,3395.0,139.0,119.0,364.9274,0.361,0.3965
100.0,21.36,0.0,62.6139,2219.0,50.0,558.0,83.5225,2.0074,2.0074
99.0,31.8473,741.5721,23.2863,9130.0,219.0,139.0,134.7294,0.1072,0.1462
259.0,61.5833,283.9331,61.6847,3224.0,20.0,259.0,343.0,0.0441,-0.3369
99.0,55.7315,115.8123,65.0077,4176.0,99.0,99.0,50.0,0.2085,0.108
159.0,86.1177,417.3068,76.5261,4086.0,159.0,80.0,533.6553,0.5086,0.2041
179.0,39.0512,724.1768,56.5199,5004.0,179.0,159.0,119.3399,0.0531,0.0971
99.0,93.3769,196.5229,93.0188,10005.0,258.0,199.0,288.4614,0.1875,0.146
259.0,111.7721,322.4008,60.8769,2567.0,757.0,179.0,461.7153,1.764,1.7875
139.0,122.1966,12.3491,113.1481,7337.0,139.0,99.0,141.651,0.1113,0.2003
278.0,82.8689,199.5,50.5,564.0,139.0,199.0,385.0519,0.1138,0.0813
80.0,48.8109,210.9247,34.3402,3258.0,80.0,99.0,165.0757,0.275,0.473
119.0,45.8394,280.6622,56.1004,7455.0,99.0,80.0,219.7635,0.1602,0.0752
219.0,85.5716,476.5315,40.8718,4577.0,109.5,179.0,100.1798,0.2282,0.0487
159.0,85.1029,216.1926,106.265,3870.0,159.0,159.0,140.4279,0.0978,0.0783
80.0,40.9207,214.5839,12.083,6118.0,80.0,99.0,186.1317,0.3966,0.2576
139.0,6.3246,487.3287,12.3794,10837.0,139.0,239.0,110.1136,0.253,0.25
80.0,33.6341,277.0451,12.2577,9334.0,139.0,99.0,253.3338,0.3212,0.2587
179.0,29.6184,149.541,36.6231,10088.0,179.0,179.0,104.0769,0.0122,-0.0253
238.0,46.4462,174.5029,50.3438,6431.0,119.0,258.0,183.2212,0.5989,0.1794
119.0,33.0492,118.938,33.5149,3965.0,119.0,159.0,566.9374,0.7386,0.3086
179.0,35.0464,128.0625,38.3471,6198.0,179.0,139.0,267.3668,0.1946,0.1806
179.0,119.6432,148.3122,122.1413,6015.0,179.0,80.0,69.029,0.1281,-0.0314
419.0,20.8926,176.2874,63.287,3098.0,209.5,638.0,106.1179,1.5631,1.9801
159.0,95.0842,229.8097,104.6542,9391.0,159.0,99.0,287.0436,0.2497,0.1537
498.0,50.2021,135.3403,166.8907,2646.0,249.0,259.0,103.2473,1.407,-0.601
100.0,47.5421,622.761,47.0744,9971.0,100.0,119.0,381.9228,0.4725,0.197
258.0,120.1041,317.0319,67.9724,9806.0,129.0,179.0,271.448,0.258,0.122
299.0,90.5345,159.3895,42.0,10679.0,149.5,258.0,470.1117,0.2647,0.2647
179.0,119.3241,122.5,118.2074,847.0,179.0,99.0,166.8113,0.1441,0.1921
99.0,44.1475,68.6477,35.2278,1903.0,99.0,159.0,66.5733,0.4009,0.2229
219.0,424.7838,293.3812,31.1207,1551.0,109.5,99.0,0.0,0.2081,0.0791
99.0,24.4387,381.5642,30.4385,8624.0,99.0,179.0,156.5535,0.2288,0.1023
139.0,79.853,256.1528,173.3494,9097.0,159.0,119.0,258.0949,0.3162,0.3162
99.0,25.2438,518.0,26.7255,9258.0,99.0,278.0,130.1384,0.2227,0.1592
139.0,53.033,120.6451,60.1041,967.0,139.0,497.0,95.7183,0.2094,0.1934
239.0,93.7257,105.5047,90.1138,9288.0,100.0,80.0,31.0161,0.2137,0.1162
219.0,78.3135,147.5813,73.5068,2588.0,319.0,219.0,128.0976,0.6525,0.4825
139.0,75.6257,115.7411,75.1033,4204.0,139.0,199.0,33.9559,0.1935,0.0755
279.0,39.7398,61.3922,34.6482,3027.0,279.0,239.0,152.9771,3.3196,1.1966
219.0,100.5199,88.1717,113.6101,4374.0,219.0,179.0,45.8912,0.0942,-0.0493
179.0,53.0377,753.9504,36.0139,4133.0,179.0,338.0,0.0,0.131,0.017
239.0,96.7471,161.4845,102.1225,6827.0,139.0,139.0,189.6207,0.4074,0.3229
219.0,64.4302,131.344,58.5235,6228.0,219.0,80.0,152.0691,0.3176,0.1166
338.0,105.1487,109.6586,76.415,5424.0,169.0,139.0,120.0666,0.2332,0.0267
99.0,44.5,936.2094,36.9628,5997.0,238.0,199.0,126.3962,0.2071,0.0396
159.0,143.2655,105.5462,141.5495,7447.0,159.0,159.0,151.4893,0.1602,0.0162
80.0,65.5305,652.102,57.8468,9152.0,80.0,239.0,65.0308,0.2357,0.1812
99.0,76.1003,167.503,85.6052,7500.0,99.0,119.0,189.2644,0.0282,0.0067
179.0,48.2597,108.721,55.0818,3961.0,179.0,219.0,205.022,0.3086,0.4466
179.0,20.2485,189.3621,37.0304,130.0,179.0,239.0,357.8407,0.556,0.2875
358.0,7.0178,372.5225,85.3756,3228.0,179.0,259.0,226.0553,0.0771,-0.1324
159.0,91.5765,583.1063,86.2931,2700.0,159.0,319.0,42.0476,2.157,0.682
