eyemove/table9.P2stFixation,eyemove/table9.lastSaccLen,eyemove/table9.regressDur,eyemove/table9.regressLen,eyemove/table9.wordNo,prevFixDur
1,181.3464,219.0,419.0,7.0,239.0
1,126.321,239.0,0.0,1.0,20.0
1,177.5451,0.0,0.0,3.0,119.0
0,150.0408,0.0,0.0,1.0,278.0
0,527.8582,0.0,0.0,6.0,139.0
1,106.0389,0.0,99.0,2.0,199.0
1,359.4165,0.0,179.0,4.0,0.0
1,191.5529,636.0,0.0,1.0,437.0
0,138.5442,0.0,0.0,1.0,99.0
1,155.1137,219.0,458.0,2.0,239.0
0,458.033,0.0,457.0,6.0,338.0
0,114.5535,0.0,0.0,2.0,139.0
0,126.58,0.0,0.0,3.0,0.0
1,29.5169,0.0,0.0,1.0,338.0
0,104.7688,0.0,179.0,3.0,358.0
0,68.4124,0.0,557.0,7.0,80.0
0,219.9892,0.0,0.0,2.0,0.0
0,146.5486,0.0,0.0,1.0,120.0
0,208.4448,0.0,0.0,4.0,139.0
0,127.3862,0.0,0.0,4.0,199.0
1,101.1781,0.0,0.0,1.0,119.0
1,167.0067,0.0,0.0,1.0,0.0
0,382.0641,0.0,0.0,4.0,139.0
0,288.1189,0.0,0.0,4.0,219.0
0,883.3178,0.0,736.0,6.0,80.0
1,196.0542,0.0,0.0,1.0,139.0
1,278.2175,0.0,0.0,1.0,139.0
0,169.3259,198.0,0.0,2.0,239.0
0,78.2336,179.0,398.0,2.0,0.0
0,872.5173,0.0,0.0,1.0,139.0
0,144.7731,0.0,0.0,2.0,139.0
0,86.8692,0.0,0.0,3.0,259.0
0,128.8148,0.0,0.0,2.0,139.0
0,261.5808,0.0,0.0,2.0,139.0
1,151.0075,0.0,0.0,1.0,119.0
0,214.8354,0.0,537.0,5.0,0.0
0,89.9347,0.0,179.0,2.0,0.0
1,172.1424,1690.0,795.0,3.0,239.0
1,130.7765,139.0,954.0,4.0,258.0
0,130.8625,0.0,0.0,1.0,0.0
0,122.2385,676.0,0.0,1.0,199.0
0,67.4166,396.0,0.0,1.0,139.0
0,523.7771,0.0,0.0,1.0,80.0
1,116.0172,1153.0,835.0,2.0,139.0
0,153.6522,0.0,0.0,2.0,99.0
0,181.1353,0.0,0.0,4.0,298.0
0,71.1354,1077.0,0.0,1.0,199.0
1,105.2331,0.0,2351.0,2.0,179.0
0,143.0638,0.0,0.0,1.0,119.0
0,99.4208,180.0,0.0,1.0,99.0
0,71.2969,339.0,0.0,1.0,159.0
0,101.6673,0.0,0.0,1.0,139.0
1,490.2499,0.0,0.0,5.0,179.0
1,667.1469,0.0,0.0,1.0,179.0
0,445.445,139.0,0.0,4.0,159.0
0,694.1623,0.0,0.0,6.0,219.0
1,243.0417,139.0,954.0,4.0,258.0
1,440.6007,0.0,0.0,5.0,159.0
0,75.6208,0.0,0.0,1.0,99.0
1,210.535,0.0,0.0,5.0,119.0
0,104.7485,0.0,0.0,2.0,99.0
1,667.003,99.0,259.0,7.0,80.0
0,66.3193,0.0,0.0,6.0,199.0
1,103.9639,0.0,0.0,1.0,139.0
1,319.8664,278.0,0.0,4.0,139.0
1,973.2801,0.0,0.0,2.0,120.0
0,679.6918,0.0,0.0,3.0,139.0
0,100.3457,179.0,298.0,4.0,239.0
0,88.459,0.0,159.0,2.0,258.0
1,81.9421,419.0,736.0,4.0,0.0
0,135.2036,0.0,99.0,6.0,80.0
0,250.0125,0.0,0.0,3.0,119.0
1,85.5058,0.0,1212.0,1.0,199.0
0,334.6211,0.0,0.0,4.0,159.0
1,112.5178,0.0,0.0,1.0,258.0
1,639.0618,80.0,0.0,6.0,119.0
0,256.0005,0.0,0.0,1.0,159.0
0,156.5799,640.0,0.0,2.0,99.0
0,208.1736,198.0,1013.0,3.0,139.0
1,96.0833,1192.0,0.0,1.0,139.0
0,764.3173,0.0,0.0,8.0,179.0
0,171.0592,0.0,0.0,5.0,179.0
0,92.9045,99.0,0.0,1.0,80.0
0,757.8709,0.0,0.0,6.0,219.0
1,103.0012,179.0,0.0,4.0,199.0
0,85.5862,0.0,0.0,1.0,99.0
1,111.1002,159.0,0.0,5.0,179.0
1,212.3682,0.0,0.0,2.0,0.0
1,205.5736,279.0,657.0,2.0,0.0
1,155.7153,0.0,0.0,2.0,99.0
0,76.6322,615.0,835.0,3.0,139.0
1,68.5584,0.0,1793.0,2.0,20.0
0,558.9387,0.0,0.0,7.0,179.0
0,751.3809,0.0,0.0,7.0,139.0
0,361.1122,0.0,0.0,2.0,119.0
1,396.5593,0.0,0.0,3.0,99.0
0,79.267,0.0,0.0,3.0,159.0
1,88.7426,0.0,219.0,1.0,139.0
0,104.561,0.0,0.0,4.0,99.0
0,772.2288,0.0,0.0,7.0,199.0
0,349.7417,0.0,338.0,5.0,219.0
1,84.5237,0.0,0.0,1.0,199.0
0,469.5551,0.0,0.0,4.0,199.0
1,100.0012,0.0,557.0,1.0,179.0
0,107.3371,438.0,0.0,1.0,219.0
0,160.8112,0.0,0.0,1.0,99.0
1,199.29,0.0,219.0,2.0,139.0
1,474.0643,0.0,0.0,6.0,219.0
0,177.5451,0.0,0.0,2.0,99.0
1,548.7304,0.0,0.0,5.0,139.0
0,132.795,0.0,0.0,1.0,258.0
0,184.0,0.0,0.0,2.0,159.0
0,26.0048,0.0,0.0,3.0,258.0
0,216.2799,80.0,676.0,3.0,119.0
0,121.6481,279.0,0.0,1.0,179.0
1,217.5575,0.0,0.0,2.0,319.0
0,107.0187,0.0,0.0,1.0,80.0
0,127.1633,0.0,0.0,6.0,99.0
1,231.338,2903.0,1490.0,1.0,80.0
0,134.9379,0.0,0.0,3.0,199.0
1,265.4628,2640.0,12364.0,2.0,219.0
0,701.6566,0.0,0.0,6.0,279.0
0,87.5014,518.0,0.0,3.0,239.0
0,163.2766,160.0,0.0,1.0,159.0
1,395.6871,0.0,0.0,1.0,159.0
0,106.0389,0.0,0.0,1.0,199.0
1,54.9409,0.0,318.0,1.0,99.0
1,340.5719,0.0,0.0,3.0,159.0
1,326.5061,1375.0,1036.0,4.0,100.0
0,304.9004,198.0,0.0,2.0,119.0
0,129.9885,0.0,0.0,1.0,99.0
0,88.0057,199.0,0.0,6.0,179.0
1,84.0536,0.0,219.0,3.0,179.0
0,337.9778,0.0,0.0,4.0,99.0
1,261.3054,0.0,0.0,3.0,99.0
0,58.1485,0.0,717.0,2.0,359.0
0,379.3761,139.0,0.0,7.0,139.0
0,224.5089,20.0,2211.0,4.0,140.0
0,449.3,0.0,0.0,5.0,139.0
1,152.0526,239.0,1512.0,6.0,159.0
1,248.7594,358.0,5921.0,1.0,159.0
0,445.8343,139.0,0.0,4.0,179.0
0,223.9866,0.0,0.0,1.0,139.0
0,137.4627,0.0,0.0,1.0,99.0
0,403.9715,0.0,0.0,4.0,199.0
0,87.2353,0.0,0.0,3.0,0.0
0,143.5871,0.0,0.0,1.0,139.0
1,184.4587,0.0,0.0,5.0,80.0
1,152.8275,834.0,4252.0,4.0,159.0
0,374.7616,358.0,0.0,5.0,159.0
0,135.1758,0.0,0.0,5.0,219.0
1,351.3307,0.0,0.0,5.0,159.0
1,29.4109,0.0,0.0,1.0,139.0
0,126.3349,834.0,0.0,1.0,239.0
0,642.5553,0.0,0.0,7.0,99.0
1,290.0108,238.0,2664.0,2.0,179.0
1,117.1164,457.0,398.0,3.0,139.0
0,62.5879,0.0,0.0,1.0,239.0
0,271.8055,0.0,0.0,5.0,99.0
0,215.0913,278.0,0.0,2.0,139.0
1,276.1309,1947.0,1708.0,1.0,338.0
1,114.5044,456.0,1870.0,1.0,119.0
1,161.834,199.0,0.0,2.0,80.0
0,275.1404,0.0,0.0,3.0,99.0
0,277.2819,0.0,0.0,3.0,100.0
0,124.5642,0.0,0.0,4.0,99.0
1,200.3902,0.0,0.0,3.0,179.0
0,281.5004,0.0,0.0,1.0,99.0
0,105.0762,0.0,0.0,1.0,0.0
0,305.3543,0.0,0.0,4.0,278.0
1,289.9418,1946.0,1710.0,1.0,179.0
1,96.7497,0.0,0.0,6.0,139.0
0,322.0314,0.0,0.0,1.0,99.0
0,58.2151,0.0,199.0,3.0,259.0
0,204.6326,1270.0,358.0,3.0,159.0
1,353.0287,317.0,1632.0,7.0,139.0
0,856.3243,417.0,0.0,7.0,179.0
0,201.1523,0.0,0.0,1.0,99.0
0,197.6259,318.0,0.0,1.0,99.0
1,81.8917,318.0,378.0,4.0,139.0
1,106.5422,0.0,536.0,4.0,119.0
0,177.1899,516.0,438.0,3.0,179.0
0,162.0378,0.0,0.0,5.0,258.0
0,120.9566,0.0,198.0,4.0,80.0
0,480.837,0.0,278.0,5.0,80.0
1,88.8623,0.0,1272.0,1.0,80.0
0,294.3331,0.0,0.0,2.0,0.0
1,121.2642,0.0,0.0,7.0,99.0
0,79.0142,0.0,0.0,1.0,139.0
1,78.2336,0.0,937.0,2.0,279.0
0,597.1809,0.0,0.0,7.0,139.0
0,164.931,0.0,0.0,1.0,139.0
0,231.0438,0.0,0.0,3.0,139.0
1,110.0659,199.0,0.0,1.0,139.0
0,542.2458,0.0,0.0,7.0,219.0
0,138.0906,0.0,0.0,2.0,99.0
1,118.0858,0.0,0.0,4.0,179.0
0,206.8139,0.0,0.0,5.0,99.0
0,361.4198,0.0,0.0,3.0,99.0
1,703.7565,0.0,0.0,1.0,139.0
1,53.2259,199.0,955.0,1.0,119.0
0,116.0399,99.0,0.0,3.0,179.0
0,433.8093,0.0,0.0,4.0,159.0
0,191.3459,0.0,0.0,2.0,139.0
0,184.0679,0.0,0.0,2.0,99.0
1,9.1924,0.0,0.0,1.0,119.0
0,125.073,139.0,0.0,2.0,219.0
1,89.0351,0.0,0.0,5.0,160.0
1,298.7829,0.0,0.0,2.0,0.0
0,130.3812,0.0,0.0,2.0,139.0
0,412.9558,0.0,0.0,5.0,159.0
0,658.0129,0.0,0.0,6.0,99.0
0,152.9256,0.0,0.0,2.0,119.0
0,561.0893,0.0,0.0,4.0,219.0
0,319.9394,0.0,0.0,4.0,80.0
1,185.2633,179.0,0.0,1.0,80.0
0,314.8877,0.0,0.0,3.0,199.0
1,165.4728,0.0,934.0,1.0,179.0
0,584.7959,0.0,0.0,5.0,99.0
1,201.7734,0.0,80.0,7.0,258.0
0,153.0033,139.0,0.0,7.0,119.0
0,103.5917,0.0,0.0,2.0,99.0
1,486.1548,597.0,0.0,1.0,139.0
0,884.5575,0.0,0.0,2.0,0.0
0,605.3173,0.0,0.0,6.0,99.0
1,220.3838,0.0,0.0,1.0,259.0
0,147.8792,0.0,0.0,1.0,379.0
1,66.7308,2903.0,1490.0,1.0,80.0
0,72.7496,0.0,0.0,1.0,80.0
0,63.6965,0.0,0.0,2.0,119.0
0,257.3908,0.0,0.0,1.0,99.0
1,135.9062,557.0,0.0,5.0,199.0
0,146.96,0.0,0.0,3.0,238.0
1,214.8936,0.0,0.0,1.0,159.0
0,172.5007,0.0,0.0,1.0,219.0
0,372.5443,0.0,0.0,5.0,179.0
0,128.0088,0.0,0.0,6.0,199.0
0,226.241,0.0,0.0,1.0,80.0
1,117.1292,0.0,0.0,2.0,99.0
0,727.8958,139.0,975.0,6.0,80.0
0,167.6969,0.0,0.0,2.0,139.0
0,247.358,0.0,0.0,3.0,80.0
0,450.0156,0.0,0.0,4.0,338.0
0,131.4002,0.0,0.0,4.0,139.0
1,134.708,99.0,0.0,5.0,119.0
0,141.4655,0.0,0.0,5.0,139.0
1,675.7139,0.0,0.0,7.0,99.0
0,131.501,0.0,0.0,1.0,278.0
0,43.2695,0.0,0.0,1.0,298.0
1,442.764,0.0,0.0,1.0,99.0
1,503.1073,0.0,0.0,6.0,179.0
1,94.5,815.0,556.0,2.0,258.0
1,81.3895,0.0,0.0,3.0,139.0
0,176.1817,0.0,0.0,1.0,80.0
0,149.5209,0.0,0.0,1.0,239.0
0,366.4181,0.0,0.0,2.0,119.0
1,306.7544,476.0,0.0,1.0,239.0
0,195.9656,219.0,338.0,5.0,119.0
1,387.0827,2343.0,776.0,3.0,139.0
0,66.8824,0.0,0.0,2.0,159.0
0,698.8664,0.0,0.0,8.0,258.0
1,388.3298,318.0,1630.0,3.0,80.0
1,153.9813,0.0,0.0,1.0,139.0
1,421.4647,0.0,0.0,3.0,99.0
1,117.4266,199.0,0.0,1.0,139.0
0,300.0104,777.0,438.0,3.0,119.0
1,274.1573,199.0,139.0,2.0,0.0
0,193.1457,99.0,0.0,2.0,99.0
0,358.5056,0.0,0.0,5.0,238.0
1,201.446,438.0,0.0,4.0,99.0
1,278.4044,456.0,1870.0,1.0,119.0
1,874.8634,0.0,0.0,8.0,119.0
1,246.1549,0.0,0.0,1.0,179.0
0,245.2494,0.0,0.0,5.0,278.0
0,288.4441,0.0,159.0,3.0,139.0
0,205.2182,0.0,0.0,3.0,119.0
1,219.0576,0.0,0.0,2.0,139.0
0,437.0309,0.0,0.0,4.0,199.0
0,520.3953,0.0,0.0,7.0,139.0
1,153.0817,0.0,80.0,4.0,139.0
1,384.9692,796.0,0.0,1.0,318.0
0,294.0718,0.0,0.0,2.0,219.0
1,389.1484,1474.0,695.0,5.0,80.0
1,307.2344,259.0,0.0,2.0,119.0
0,383.4795,0.0,0.0,4.0,139.0
0,343.2739,180.0,0.0,4.0,199.0
0,0.0,0.0,0.0,2.0,139.0
0,1223.1088,0.0,0.0,1.0,119.0
0,133.4138,0.0,0.0,1.0,159.0
1,405.1114,579.0,239.0,1.0,99.0
0,221.382,0.0,0.0,1.0,199.0
0,277.6545,219.0,0.0,6.0,199.0
0,343.1268,0.0,0.0,6.0,239.0
0,179.5341,179.0,497.0,3.0,259.0
1,140.6983,179.0,638.0,2.0,518.0
1,161.3978,438.0,4969.0,1.0,239.0
0,161.2893,318.0,0.0,2.0,119.0
1,166.0188,278.0,1152.0,1.0,179.0
0,55.0,0.0,99.0,3.0,119.0
0,51.5,0.0,0.0,1.0,199.0
1,75.4934,0.0,0.0,1.0,179.0
0,184.1854,0.0,0.0,3.0,99.0
0,100.5609,457.0,0.0,1.0,219.0
1,407.6622,2640.0,12364.0,2.0,219.0
0,625.0588,0.0,0.0,8.0,199.0
0,85.6461,0.0,0.0,1.0,119.0
0,291.8399,0.0,0.0,3.0,159.0
1,96.566,438.0,3160.0,1.0,99.0
1,225.9657,99.0,357.0,2.0,179.0
1,221.5203,576.0,0.0,1.0,99.0
0,75.738,0.0,0.0,8.0,179.0
0,199.6509,0.0,0.0,3.0,99.0
0,198.0101,0.0,0.0,2.0,140.0
0,247.5611,0.0,0.0,2.0,0.0
0,248.0811,119.0,0.0,2.0,159.0
1,49.7318,0.0,0.0,1.0,100.0
0,500.3124,80.0,0.0,5.0,99.0
1,826.4581,139.0,3717.0,6.0,258.0
1,120.7653,676.0,1491.0,1.0,159.0
0,215.2539,0.0,0.0,7.0,139.0
0,229.0851,0.0,0.0,2.0,99.0
1,100.7137,0.0,0.0,1.0,397.0
0,581.9203,0.0,0.0,6.0,199.0
1,173.6491,0.0,319.0,4.0,239.0
0,79.0395,0.0,0.0,1.0,179.0
0,159.5282,0.0,0.0,1.0,159.0
0,550.3135,0.0,2863.0,7.0,358.0
0,220.348,0.0,0.0,3.0,139.0
1,105.3233,1032.0,5487.0,4.0,239.0
1,214.5985,0.0,0.0,3.0,99.0
0,339.6472,80.0,0.0,5.0,139.0
0,534.7843,0.0,0.0,4.0,0.0
0,165.0273,119.0,0.0,3.0,80.0
0,393.008,0.0,0.0,5.0,179.0
1,27.2259,0.0,159.0,2.0,80.0
0,149.688,179.0,0.0,4.0,159.0
0,193.0058,0.0,0.0,3.0,199.0
0,567.5731,0.0,15964.0,5.0,119.0
1,362.5055,159.0,0.0,1.0,139.0
0,780.2854,0.0,0.0,7.0,0.0
0,190.2374,238.0,0.0,3.0,119.0
0,307.5,0.0,0.0,1.0,100.0
0,22.809,0.0,119.0,3.0,199.0
1,161.038,617.0,0.0,4.0,119.0
0,282.0869,378.0,0.0,2.0,159.0
1,104.9381,0.0,119.0,5.0,119.0
1,0.0,200.0,0.0,3.0,319.0
0,741.5721,537.0,1789.0,7.0,179.0
0,283.9331,20.0,299.0,4.0,219.0
0,115.8123,0.0,0.0,5.0,119.0
0,417.3068,318.0,0.0,1.0,119.0
0,724.1768,179.0,159.0,7.0,139.0
1,196.5229,2064.0,159.0,4.0,139.0
1,322.4008,2032.0,0.0,1.0,0.0
0,12.3491,180.0,477.0,3.0,99.0
1,199.5,0.0,0.0,1.0,199.0
0,210.9247,0.0,0.0,3.0,99.0
1,280.6622,0.0,536.0,4.0,119.0
1,476.5315,0.0,0.0,2.0,139.0
1,216.1926,0.0,0.0,3.0,139.0
0,214.5839,80.0,0.0,2.0,199.0
0,487.3287,0.0,0.0,5.0,199.0
1,277.0451,1352.0,2265.0,4.0,99.0
0,149.541,0.0,0.0,3.0,179.0
0,174.5029,0.0,258.0,2.0,80.0
0,118.938,0.0,0.0,2.0,258.0
0,128.0625,0.0,0.0,5.0,179.0
0,148.3122,0.0,0.0,5.0,159.0
1,176.2874,0.0,0.0,3.0,239.0
0,229.8097,0.0,0.0,7.0,179.0
0,135.3403,0.0,0.0,1.0,259.0
1,622.761,0.0,0.0,6.0,80.0
0,317.0319,0.0,0.0,1.0,139.0
0,159.3895,0.0,0.0,1.0,80.0
1,122.5,0.0,0.0,2.0,219.0
0,68.6477,0.0,0.0,1.0,179.0
0,293.3812,0.0,0.0,4.0,0.0
0,381.5642,0.0,0.0,3.0,139.0
0,256.1528,636.0,0.0,2.0,179.0
1,518.0,735.0,2087.0,7.0,179.0
1,120.6451,0.0,2903.0,1.0,159.0
1,105.5047,557.0,716.0,2.0,139.0
0,147.5813,3248.0,9087.0,4.0,279.0
1,115.7411,0.0,0.0,3.0,219.0
1,61.3922,0.0,0.0,1.0,239.0
1,88.1717,219.0,0.0,6.0,159.0
0,753.9504,0.0,0.0,6.0,0.0
1,161.4845,378.0,0.0,1.0,80.0
0,131.344,0.0,0.0,3.0,139.0
0,109.6586,0.0,0.0,5.0,179.0
0,936.2094,992.0,0.0,1.0,239.0
1,105.5462,0.0,0.0,2.0,159.0
0,652.102,0.0,0.0,6.0,219.0
1,167.503,0.0,0.0,5.0,119.0
1,108.721,0.0,0.0,3.0,80.0
1,189.3621,895.0,0.0,3.0,397.0
0,372.5225,0.0,0.0,4.0,339.0
0,583.1063,0.0,0.0,5.0,199.0
0,110.9516,0.0,0.0,6.0,258.0
0,799.2723,0.0,0.0,6.0,80.0
0,267.2695,0.0,0.0,2.0,159.0
1,310.5672,0.0,0.0,4.0,139.0
0,332.5432,0.0,0.0,1.0,0.0
1,192.5104,0.0,0.0,1.0,99.0
0,126.3576,0.0,0.0,2.0,99.0
0,94.5476,0.0,0.0,1.0,120.0
1,621.8957,0.0,6143.0,6.0,159.0
0,168.2149,0.0,0.0,3.0,119.0
0,162.2421,0.0,0.0,3.0,199.0
1,110.0023,0.0,0.0,2.0,179.0
1,125.2557,398.0,1511.0,2.0,119.0
0,216.2556,0.0,0.0,1.0,119.0
0,93.6082,0.0,0.0,2.0,99.0
0,84.0729,0.0,0.0,2.0,239.0
0,223.1098,298.0,0.0,1.0,258.0
1,409.2007,199.0,0.0,1.0,139.0
0,661.159,0.0,0.0,1.0,179.0
0,140.5569,159.0,0.0,1.0,99.0
0,417.0432,0.0,0.0,1.0,199.0
1,243.0741,179.0,0.0,3.0,139.0
1,644.3456,0.0,0.0,3.0,99.0
0,373.9923,0.0,0.0,3.0,219.0
0,123.9163,0.0,0.0,2.0,139.0
1,124.3262,80.0,3639.0,2.0,139.0
0,173.1416,0.0,0.0,7.0,258.0
1,69.615,239.0,0.0,1.0,0.0
0,0.0,179.0,0.0,9.0,199.0
1,83.5733,0.0,0.0,3.0,219.0
0,567.5795,0.0,119.0,6.0,119.0
0,521.5093,0.0,0.0,4.0,159.0
0,177.3083,338.0,0.0,1.0,199.0
0,196.5229,0.0,0.0,3.0,159.0
1,41.8151,179.0,894.0,6.0,199.0
0,102.8251,99.0,1409.0,5.0,99.0
0,192.7077,0.0,0.0,2.0,219.0
0,119.6547,417.0,0.0,1.0,179.0
0,431.1812,0.0,338.0,5.0,139.0
0,451.5377,0.0,0.0,5.0,179.0
0,224.3819,159.0,0.0,4.0,179.0
0,103.4517,556.0,0.0,2.0,139.0
1,93.0658,0.0,278.0,1.0,99.0
0,550.5908,199.0,278.0,6.0,139.0
1,498.2622,792.0,0.0,4.0,159.0
0,414.9584,0.0,0.0,1.0,99.0
0,100.505,438.0,0.0,3.0,179.0
0,240.0047,0.0,0.0,1.0,159.0
0,142.4649,0.0,0.0,3.0,179.0
0,161.1118,0.0,0.0,2.0,0.0
0,127.0984,377.0,0.0,2.0,119.0
1,209.6115,438.0,6261.0,1.0,238.0
1,302.4111,3984.0,14824.0,3.0,219.0
1,477.3955,139.0,0.0,1.0,80.0
1,315.0778,2169.0,0.0,2.0,139.0
0,574.8211,0.0,0.0,7.0,99.0
0,161.9359,0.0,0.0,2.0,199.0
1,50.3289,0.0,0.0,2.0,0.0
0,93.8736,0.0,0.0,1.0,139.0
0,137.5327,0.0,0.0,4.0,219.0
1,119.4247,0.0,0.0,1.0,159.0
1,155.6808,139.0,0.0,7.0,80.0
0,367.0766,0.0,0.0,4.0,119.0
1,130.0548,318.0,0.0,1.0,139.0
0,293.3586,0.0,0.0,2.0,99.0
0,113.2828,0.0,0.0,1.0,139.0
1,773.023,0.0,0.0,9.0,99.0
0,369.3457,297.0,119.0,4.0,139.0
1,129.0659,0.0,0.0,2.0,219.0
1,482.9319,0.0,258.0,8.0,139.0
1,58.2087,0.0,0.0,3.0,199.0
0,158.5197,159.0,0.0,2.0,139.0
0,213.5843,0.0,0.0,1.0,99.0
1,102.0306,0.0,0.0,3.0,199.0
1,1175.1123,2864.0,4093.0,2.0,179.0
1,151.7383,0.0,1271.0,1.0,179.0
1,26.6177,0.0,457.0,1.0,199.0
0,365.381,119.0,0.0,5.0,99.0
0,71.1214,0.0,0.0,1.0,159.0
0,451.6949,597.0,0.0,5.0,219.0
0,185.7344,0.0,0.0,1.0,199.0
1,114.6571,0.0,0.0,1.0,757.0
0,112.3221,0.0,0.0,1.0,139.0
0,162.5123,0.0,0.0,1.0,99.0
0,64.531,0.0,0.0,3.0,199.0
0,95.5628,139.0,238.0,2.0,219.0
1,107.5174,278.0,1114.0,4.0,139.0
0,96.3146,0.0,0.0,3.0,179.0
1,188.5239,0.0,0.0,3.0,179.0
0,658.1172,0.0,0.0,7.0,179.0
1,407.939,800.0,0.0,5.0,80.0
0,1924.1347,0.0,0.0,6.0,139.0
0,110.691,0.0,0.0,1.0,80.0
0,122.7243,0.0,0.0,2.0,538.0
0,135.5323,0.0,0.0,5.0,259.0
0,151.0828,0.0,0.0,1.0,99.0
0,435.4366,0.0,299.0,3.0,80.0
1,423.1229,1112.0,0.0,4.0,219.0
1,230.5195,556.0,0.0,1.0,139.0
0,487.0657,0.0,0.0,1.0,139.0
1,96.2549,2640.0,12364.0,2.0,219.0
0,62.3899,0.0,0.0,1.0,0.0
0,127.548,20.0,0.0,4.0,179.0
0,181.2078,0.0,0.0,4.0,99.0
0,105.9068,0.0,0.0,4.0,119.0
0,142.0317,0.0,0.0,1.0,139.0
0,167.5381,0.0,0.0,2.0,179.0
1,115.5249,0.0,0.0,6.0,139.0
0,100.8179,0.0,0.0,3.0,139.0
1,76.2365,0.0,0.0,1.0,80.0
1,24.4182,498.0,0.0,1.0,99.0
1,172.6101,0.0,0.0,2.0,80.0
0,80.0765,179.0,0.0,2.0,159.0
0,101.9804,0.0,99.0,3.0,139.0
1,234.2845,0.0,0.0,3.0,139.0
0,200.7212,0.0,0.0,1.0,199.0
0,276.1386,120.0,0.0,6.0,279.0
0,176.5453,597.0,0.0,1.0,219.0
0,260.7436,0.0,0.0,3.0,199.0
1,272.9991,278.0,576.0,6.0,298.0
0,106.8,298.0,0.0,1.0,99.0
0,178.085,1116.0,1912.0,4.0,199.0
0,282.1099,179.0,0.0,3.0,179.0
1,125.6234,139.0,0.0,1.0,139.0
0,323.7132,0.0,0.0,2.0,219.0
0,121.1033,0.0,0.0,1.0,219.0
1,116.5386,1548.0,0.0,1.0,219.0
0,333.0323,0.0,0.0,4.0,179.0
0,208.5402,0.0,0.0,1.0,179.0
0,87.5557,0.0,0.0,1.0,278.0
1,274.2358,0.0,0.0,3.0,139.0
1,415.1015,0.0,99.0,3.0,99.0
0,263.593,0.0,0.0,1.0,119.0
0,75.2629,0.0,0.0,3.0,239.0
0,256.5448,0.0,0.0,4.0,80.0
0,550.8223,556.0,0.0,5.0,119.0
0,154.0008,0.0,0.0,4.0,278.0
0,143.5035,0.0,0.0,4.0,179.0
1,715.4658,0.0,0.0,7.0,99.0
0,1292.0639,140.0,359.0,3.0,120.0
0,133.2901,199.0,995.0,4.0,199.0
1,227.3813,1074.0,0.0,4.0,298.0
1,84.4423,955.0,478.0,1.0,99.0
0,112.6421,139.0,0.0,1.0,139.0
1,115.1086,99.0,755.0,2.0,139.0
0,266.3104,0.0,0.0,5.0,179.0
0,272.4133,716.0,0.0,1.0,139.0
1,62.1168,139.0,0.0,1.0,119.0
0,123.3876,0.0,0.0,1.0,199.0
1,167.0464,0.0,0.0,4.0,119.0
0,77.8155,179.0,0.0,2.0,239.0
1,457.7775,0.0,179.0,5.0,179.0
1,508.2335,278.0,258.0,2.0,139.0
0,88.9297,0.0,0.0,2.0,199.0
0,94.5423,159.0,0.0,1.0,139.0
0,261.8229,0.0,0.0,3.0,298.0
0,138.7309,0.0,0.0,3.0,199.0
0,145.2902,0.0,0.0,1.0,159.0
0,68.6822,0.0,0.0,1.0,319.0
1,156.8192,5838.0,677.0,2.0,259.0
0,132.5028,0.0,0.0,1.0,179.0
0,114.0537,0.0,0.0,1.0,99.0
0,268.8215,0.0,0.0,2.0,80.0
1,136.5147,139.0,0.0,2.0,99.0
0,274.6316,0.0,0.0,1.0,99.0
0,522.2511,0.0,0.0,4.0,119.0
0,139.5036,0.0,0.0,1.0,179.0
0,139.5036,0.0,0.0,1.0,159.0
0,172.0029,0.0,0.0,1.0,0.0
1,0.0,0.0,937.0,2.0,279.0
0,764.5826,0.0,0.0,6.0,0.0
0,454.5099,0.0,0.0,1.0,99.0
0,243.6155,0.0,0.0,1.0,179.0
0,783.1706,0.0,0.0,5.0,80.0
0,298.0822,0.0,0.0,2.0,119.0
0,17.5285,0.0,0.0,4.0,80.0
0,180.5028,0.0,0.0,2.0,20.0
1,385.7191,0.0,0.0,1.0,80.0
1,191.5131,219.0,0.0,2.0,100.0
0,563.838,298.0,0.0,1.0,298.0
0,161.6052,278.0,0.0,3.0,219.0
1,284.103,119.0,358.0,3.0,0.0
0,172.0182,0.0,0.0,5.0,99.0
1,391.554,159.0,199.0,5.0,139.0
0,90.1998,0.0,0.0,2.0,199.0
1,125.5488,0.0,0.0,2.0,159.0
0,511.2128,0.0,0.0,1.0,99.0
0,48.0234,0.0,0.0,6.0,358.0
0,324.5385,0.0,0.0,3.0,139.0
1,448.5828,139.0,0.0,4.0,99.0
1,707.259,0.0,0.0,7.0,179.0
1,153.2947,179.0,914.0,3.0,179.0
0,357.8243,834.0,0.0,4.0,199.0
1,142.4254,0.0,0.0,6.0,298.0
0,330.4334,0.0,0.0,4.0,318.0
0,225.633,0.0,0.0,7.0,219.0
0,113.2751,0.0,0.0,1.0,139.0
0,120.0802,0.0,0.0,1.0,239.0
1,58.0539,1651.0,219.0,1.0,199.0
0,104.1693,0.0,0.0,5.0,159.0
1,162.0193,199.0,0.0,2.0,139.0
0,329.9898,0.0,0.0,4.0,119.0
0,273.6585,0.0,0.0,4.0,199.0
0,397.102,0.0,0.0,4.0,80.0
0,212.8057,0.0,0.0,4.0,119.0
0,140.7782,536.0,3938.0,2.0,99.0
