eyemove/table2.firstPassFixDur,eyemove/table2.meanFixDur,eyemove/table2.pupilDiamLag,eyemove/table2.pupilDiamMax,eyemove/table2.timePrtctg
338.0,338.0,0.3377,0.2992,0.036
199.0,199.0,0.091,-0.0385,0.0123
139.0,139.0,0.2667,0.2667,0.0052
99.0,99.0,0.1487,-0.0123,0.0163
218.0,109.0,0.2367,0.2337,0.0157
199.0,199.0,0.5577,0.1037,0.0169
119.0,139.0,0.1859,0.0724,0.0139
259.0,20.0,2.9916,0.0961,0.0015
179.0,179.0,0.0071,-0.0409,0.0192
99.0,99.0,0.1806,0.3791,0.0099
179.0,119.5,0.2327,0.2322,0.0198
139.0,139.0,0.5893,0.2853,0.0476
80.0,80.0,0.179,0.0901,0.0081
278.0,99.0,0.0417,0.0592,0.0094
139.0,139.0,0.1047,0.1047,0.0165
219.0,109.5,0.0902,0.0677,0.0459
298.0,149.0,0.1426,0.0841,0.0368
80.0,80.0,0.2313,0.3108,0.0082
199.0,106.0,0.1795,0.1795,0.0597
179.0,179.0,-0.0086,0.0944,0.0235
179.0,179.0,0.5746,0.3621,0.0149
139.0,139.0,0.1456,0.1526,0.0133
80.0,80.0,0.0984,0.1124,0.0082
238.0,298.0,0.3893,0.2163,0.0658
119.0,119.0,0.3642,0.2187,0.0101
179.0,179.0,0.1852,0.1162,0.0227
338.0,119.0,0.4074,0.3229,0.0246
219.0,219.0,0.2591,0.2116,0.0317
119.0,119.0,0.7011,0.1016,0.0269
139.0,139.0,0.1402,0.0852,0.0202
199.0,298.0,0.0825,0.114,0.04
357.0,99.0,0.002,0.01,0.0061
80.0,80.0,0.3742,0.1837,0.008
179.0,179.0,0.052,0.017,0.012
99.0,99.0,0.2037,0.1427,0.0048
139.0,139.0,0.3651,0.0451,0.0116
139.0,139.0,0.4978,0.0233,0.0207
238.0,119.0,0.2142,0.0307,0.0499
498.0,498.0,0.5647,-0.4403,0.1033
159.0,159.0,0.1748,0.2288,0.0345
278.0,278.0,0.0956,0.0141,0.0186
199.0,119.0,0.1977,0.2142,0.0045
258.0,129.0,0.1465,0.0005,0.022
119.0,119.0,0.283,0.1465,0.0101
99.0,139.0,0.2587,0.0857,0.0067
458.0,152.6667,0.248,0.2781,0.0464
139.0,139.0,-0.0404,-0.0404,0.0133
179.0,179.0,0.1525,0.0785,0.0351
159.0,159.0,0.089,0.091,0.0098
139.0,139.0,0.1753,0.1223,0.0218
119.0,139.0,0.0652,0.1602,0.0265
258.0,129.0,0.1315,0.1315,0.022
139.0,139.0,0.1791,0.1791,0.028
99.0,99.0,0.3266,0.2636,0.0069
159.0,159.0,0.124,0.0015,0.0233
99.0,239.0,0.3754,0.1784,0.0394
159.0,159.0,0.1563,0.0813,0.0329
139.0,139.0,0.1215,0.074,0.0124
258.0,129.0,0.2449,0.1444,0.0827
538.0,219.0,2.2879,0.9659,0.1032
139.0,139.0,0.068,0.3265,0.0248
278.0,278.0,0.0681,0.1566,0.0307
119.0,119.0,-0.0505,-0.028,0.0209
119.0,139.0,0.1646,0.1871,0.0122
179.0,179.0,0.534,0.273,0.0255
119.0,119.0,0.12,0.1845,0.0175
219.0,219.0,0.231,0.208,0.0135
278.0,139.0,0.1165,0.132,0.028
139.0,139.0,0.2699,0.2699,0.0169
139.0,139.0,0.3311,0.1926,0.0357
199.0,99.0,0.1359,0.1189,0.0085
99.0,99.0,0.3053,0.2298,0.0135
238.0,238.0,0.1802,0.1767,0.0298
278.0,278.0,0.062,0.062,0.029
159.0,159.0,0.0818,0.0373,0.0201
357.0,178.5,0.1277,0.3012,0.0448
139.0,139.0,0.2454,0.2614,0.0446
159.0,159.0,1.3232,1.2187,0.0144
139.0,139.0,0.1387,0.0307,0.0163
139.0,139.0,0.3761,0.3176,0.0133
278.0,139.0,0.1433,-0.0097,0.0203
199.0,199.0,0.0144,0.0144,0.0672
239.0,239.0,0.2978,0.2373,0.0431
179.0,179.0,0.0592,0.0487,0.0129
80.0,80.0,0.3536,0.2561,0.006
139.0,179.0,0.278,0.282,0.0462
218.0,109.0,0.2118,-0.0332,0.0315
179.0,119.0,0.1637,0.0837,0.0207
159.0,159.0,0.3222,0.3152,0.0169
99.0,99.0,0.3173,0.1393,0.0072
139.0,139.0,0.0395,0.128,0.0099
139.0,139.0,0.3603,0.1603,0.0386
199.0,199.0,0.147,0.147,0.0251
179.0,179.0,0.2099,0.1394,0.0612
80.0,80.0,0.0663,0.1063,0.0174
139.0,139.0,0.1412,0.1342,0.0142
239.0,239.0,0.19,0.194,0.0239
159.0,159.0,0.1792,0.1217,0.0077
139.0,139.0,0.29,0.1265,0.0434
80.0,80.0,0.2713,0.1698,0.0255
219.0,109.5,0.2406,0.0996,0.0338
239.0,239.0,0.4465,0.4465,0.0283
358.0,179.0,0.2236,0.4056,0.1029
278.0,278.0,0.5463,0.4488,0.0666
298.0,298.0,0.1187,0.2087,0.0857
80.0,80.0,0.1882,0.1507,0.0225
219.0,219.0,0.0136,0.0461,0.021
119.0,119.0,0.4069,-0.0646,0.0402
219.0,219.0,0.1693,0.0028,0.0336
139.0,139.0,0.0883,0.1113,0.0139
119.0,119.0,0.2496,0.2446,0.0244
99.0,99.0,0.2713,0.2083,0.0316
139.0,139.0,0.2633,0.0003,0.0247
80.0,80.0,-0.0043,-0.0268,0.0086
80.0,80.0,0.1739,0.1663,0.0089
159.0,159.0,0.2945,0.0585,0.0166
258.0,129.0,0.0903,0.1433,0.0188
99.0,99.0,0.3253,0.0008,0.0202
219.0,219.0,0.5623,0.1543,0.0258
139.0,119.0,0.2469,0.2469,0.0235
120.0,120.0,0.0316,1.1076,0.0107
179.0,179.0,-0.1383,-0.0593,0.0216
139.0,80.0,0.3413,0.2443,0.0082
139.0,139.0,0.2236,0.1191,0.0274
239.0,239.0,0.5592,0.5062,0.0475
159.0,159.0,0.0482,0.0447,0.0158
119.0,119.0,0.0489,0.1224,0.0156
139.0,139.0,0.0183,0.1448,0.0244
139.0,119.0,0.1086,0.0661,0.0083
80.0,80.0,0.5086,0.2041,0.0161
218.0,109.0,0.1796,0.1181,0.0241
139.0,139.0,-0.0083,-0.0998,0.0139
298.0,298.0,0.1298,0.0688,0.0351
119.0,119.0,0.273,0.268,0.017
318.0,199.0,0.062,0.0765,0.0208
179.0,149.5,0.1469,0.1469,0.0696
239.0,239.0,0.3633,0.4158,0.053
99.0,99.0,0.1176,0.1176,0.0203
80.0,80.0,0.2822,0.1837,0.0135
99.0,109.5,0.1059,0.1599,0.0281
357.0,398.0,0.27,0.2655,0.0246
119.0,119.0,0.3131,0.3651,0.0099
218.0,109.0,0.0552,-0.0998,0.0157
259.0,259.0,0.053,0.062,0.027
239.0,239.0,0.1732,0.1717,0.0393
258.0,258.0,0.1717,0.1352,0.0424
119.0,119.0,0.007,0.003,0.0184
378.0,378.0,0.1978,0.0168,0.0623
159.0,159.0,0.2895,0.124,0.0233
179.0,179.0,0.1515,0.204,0.0399
99.0,99.0,0.1929,0.1794,0.013
99.0,99.0,0.3343,0.0183,0.0174
179.0,219.0,0.3212,0.2587,0.0106
219.0,139.0,0.2389,0.0929,0.0119
139.0,139.0,0.2625,0.126,0.0072
259.0,90.0,0.345,0.9595,0.0192
179.0,179.0,0.7766,0.7766,0.0285
139.0,139.0,0.7781,0.3131,0.0163
279.0,279.0,-0.0006,-0.0006,0.0421
258.0,100.0,0.6053,0.1933,0.0122
338.0,169.0,0.0751,0.0356,0.044
219.0,219.0,0.1729,0.0238,0.0244
179.0,179.0,3.0962,1.5822,0.0203
139.0,139.0,0.1196,0.0216,0.0125
279.0,279.0,0.2277,0.9767,0.0172
80.0,139.0,0.2842,0.1387,0.0067
99.0,159.0,0.4009,0.1404,0.0488
239.0,199.0,0.1386,0.1386,0.0179
80.0,80.0,0.142,0.1545,0.0123
219.0,109.5,1.7037,1.5777,0.0281
139.0,139.0,0.1529,0.2099,0.0476
99.0,99.0,0.1737,0.1982,0.0118
298.0,228.5,0.2565,0.1985,0.0821
358.0,109.0,0.2587,0.0822,0.0105
199.0,199.0,0.0751,0.0591,0.0259
238.0,238.0,0.2254,0.2719,0.0204
99.0,99.0,0.3901,0.1726,0.0129
100.0,139.0,0.1792,0.1102,0.0067
139.0,99.0,0.2394,0.1893,0.015
179.0,179.0,0.1782,0.3512,0.0382
179.0,179.0,0.1682,0.0807,0.0208
99.0,99.0,0.237,-0.0665,0.0177
478.0,159.3333,0.9047,-0.0398,0.0405
179.0,179.0,0.1281,0.2756,0.041
119.0,119.0,0.0183,0.1448,0.0209
258.0,258.0,0.3358,0.3208,0.0534
99.0,99.0,0.2282,0.1702,0.0099
139.0,139.0,0.1327,0.1327,0.0177
159.0,338.0,0.3742,0.4627,0.0126
99.0,99.0,0.115,0.085,0.0114
338.0,169.0,0.1442,0.2227,0.1232
219.0,258.0,0.71,-0.001,0.0398
139.0,139.0,0.104,0.1775,0.023
299.0,478.0,0.6906,-0.4869,0.0427
80.0,80.0,0.3603,0.3263,0.0222
1037.0,345.6667,0.5532,0.1672,0.0879
199.0,199.0,0.3011,0.1591,0.0174
358.0,179.0,0.0885,0.0565,0.1119
139.0,139.0,0.0696,0.0751,0.0083
80.0,80.0,0.0939,0.1114,0.0171
80.0,80.0,0.1643,0.0913,0.0085
616.0,205.3333,0.4406,0.0561,0.1752
159.0,159.0,0.2893,0.1533,0.05
159.0,159.0,0.2978,0.2038,0.0287
199.0,139.0,0.1167,0.0487,0.0148
139.0,139.0,0.2373,0.0883,0.0251
99.0,99.0,0.3083,0.2978,0.0179
139.0,139.0,0.3152,0.3877,0.0067
377.0,188.5,0.1497,0.0462,0.0441
99.0,99.0,0.3265,0.1125,0.0177
278.0,139.0,0.5288,0.4483,0.0764
359.0,359.0,-0.2753,-1.1753,0.0326
238.0,238.0,0.1351,0.1296,0.0367
139.0,239.0,0.089,0.065,0.0148
378.0,378.0,0.1802,0.0812,0.0473
139.0,139.0,0.361,0.3965,0.0194
100.0,50.0,2.0074,2.0074,0.0081
99.0,219.0,0.1072,0.1462,0.0243
259.0,20.0,0.0441,-0.3369,0.0014
99.0,99.0,0.2085,0.108,0.0071
159.0,159.0,0.5086,0.2041,0.032
179.0,179.0,0.0531,0.0971,0.0149
99.0,258.0,0.1875,0.146,0.0173
259.0,757.0,1.764,1.7875,0.0191
139.0,139.0,0.1113,0.2003,0.0139
278.0,139.0,0.1138,0.0813,0.0458
80.0,80.0,0.275,0.473,0.0114
119.0,99.0,0.1602,0.0752,0.0094
219.0,109.5,0.2282,0.0487,0.0157
159.0,159.0,0.0978,0.0783,0.0212
80.0,80.0,0.3966,0.2576,0.0077
139.0,139.0,0.253,0.25,0.023
80.0,139.0,0.3212,0.2587,0.0067
179.0,179.0,0.0122,-0.0253,0.0192
238.0,119.0,0.5989,0.1794,0.0485
119.0,119.0,0.7386,0.3086,0.0158
179.0,179.0,0.1946,0.1806,0.0172
179.0,179.0,0.1281,-0.0314,0.0133
419.0,209.5,1.5631,1.9801,0.0705
159.0,159.0,0.2497,0.1537,0.0248
498.0,249.0,1.407,-0.601,0.0527
100.0,100.0,0.4725,0.197,0.0067
258.0,129.0,0.258,0.122,0.0521
299.0,149.5,0.2647,0.2647,0.0297
179.0,179.0,0.1441,0.1921,0.0306
99.0,99.0,0.4009,0.2229,0.0304
219.0,109.5,0.2081,0.0791,0.0271
99.0,99.0,0.2288,0.1023,0.0215
139.0,159.0,0.3162,0.3162,0.0352
99.0,99.0,0.2227,0.1592,0.0048
139.0,139.0,0.2094,0.1934,0.0143
239.0,100.0,0.2137,0.1162,0.0048
219.0,319.0,0.6525,0.4825,0.008
139.0,139.0,0.1935,0.0755,0.0072
279.0,279.0,3.3196,1.1966,0.0367
219.0,219.0,0.0942,-0.0493,0.0082
179.0,179.0,0.131,0.017,0.0128
239.0,139.0,0.4074,0.3229,0.0288
219.0,219.0,0.3176,0.1166,0.021
338.0,169.0,0.2332,0.0267,0.0368
99.0,238.0,0.2071,0.0396,0.0177
159.0,159.0,0.1602,0.0162,0.0152
80.0,80.0,0.2357,0.1812,0.0082
99.0,99.0,0.0282,0.0067,0.0142
179.0,179.0,0.3086,0.4466,0.0237
179.0,179.0,0.556,0.2875,0.0226
358.0,179.0,0.0771,-0.1324,0.0252
159.0,159.0,2.157,0.682,0.017
199.0,199.0,0.0707,0.0417,0.019
258.0,258.0,0.3127,0.3207,0.0433
199.0,199.0,0.3369,0.3704,0.0325
99.0,99.0,0.1871,0.0531,0.0285
318.0,318.0,0.1586,0.0766,0.0506
239.0,179.0,0.1102,0.0657,0.0191
199.0,199.0,0.522,0.089,0.0443
259.0,259.0,2.7606,0.9126,0.0341
537.0,268.5,0.1771,0.1001,0.0448
80.0,80.0,0.2633,0.3998,0.0154
179.0,179.0,0.0989,0.2049,0.0184
278.0,278.0,-0.1215,-0.1175,0.0377
199.0,99.5,0.0362,0.0467,0.0165
259.0,259.0,0.1837,0.2587,0.0214
278.0,139.0,0.2416,0.1866,0.0298
259.0,129.5,-0.3369,-0.8904,0.0182
298.0,298.0,0.2041,0.1916,0.06
119.0,199.0,0.1356,0.0926,0.0175
80.0,80.0,0.3408,0.3408,0.0141
159.0,159.0,0.249,0.1205,0.0491
258.0,258.0,0.0136,0.3241,0.0238
179.0,179.0,0.2592,0.2622,0.0178
139.0,139.0,0.0969,0.0894,0.0169
119.0,119.0,0.2699,0.2354,0.0145
139.0,139.0,0.227,0.236,0.0175
139.0,80.0,0.1181,-0.0894,0.0076
338.0,338.0,0.1294,-0.0191,0.0362
179.0,179.0,0.3655,0.3655,0.0179
179.0,179.0,0.0039,0.0039,0.0192
179.0,179.0,1.1076,1.1076,0.016
159.0,159.0,0.1183,0.1423,0.0283
80.0,80.0,0.2047,0.2052,0.0089
338.0,112.6667,0.2583,0.2188,0.0609
119.0,119.0,0.2469,0.3034,0.0153
219.0,219.0,0.3018,0.1743,0.0659
99.0,99.0,0.1279,0.0149,0.043
159.0,159.0,0.0446,0.1766,0.0153
537.0,179.0,0.106,0.037,0.0402
99.0,99.0,0.1815,0.122,0.008
179.0,179.0,0.1055,0.1325,0.0225
159.0,159.0,0.1033,0.0638,0.0329
139.0,139.0,0.2366,0.1681,0.0093
99.0,99.0,0.1795,0.029,0.0219
199.0,199.0,0.1402,0.0832,0.0289
99.0,99.0,0.0756,0.0316,0.0059
99.0,99.0,0.237,-0.05,0.0177
219.0,219.0,0.3006,0.1991,0.0125
318.0,159.0,0.1433,-0.0077,0.0232
139.0,139.0,0.3684,0.0354,0.0255
159.0,179.0,0.1279,0.0989,0.0184
80.0,80.0,0.1893,0.2868,0.0214
199.0,119.0,0.0482,0.0277,0.0118
179.0,140.0,1.4375,0.8305,0.0035
278.0,139.0,0.1215,0.075,0.0124
119.0,119.0,0.1456,0.1041,0.0083
179.0,179.0,0.1968,0.1968,0.0387
139.0,139.0,0.4201,0.3671,0.0315
219.0,219.0,0.2333,0.1313,0.0317
218.0,109.0,0.2004,0.1039,0.0408
179.0,179.0,0.2235,0.025,0.018
179.0,99.0,0.1308,0.1033,0.0123
139.0,139.0,0.3628,0.2938,0.0218
139.0,139.0,0.2002,0.1752,0.0142
159.0,159.0,0.0854,0.0494,0.0146
80.0,80.0,0.1476,0.1016,0.0155
199.0,199.0,0.3185,0.245,0.0329
139.0,139.0,0.5514,0.0164,0.0588
139.0,99.0,0.1557,0.2182,0.0048
238.0,238.0,0.164,0.081,0.0684
357.0,139.0,0.0874,0.0979,0.0112
99.0,99.0,0.1558,-0.1087,0.0143
159.0,159.0,0.3241,0.2366,0.0146
238.0,119.0,0.6371,0.3121,0.0587
159.0,159.0,0.2802,0.0842,0.0356
139.0,139.0,0.4915,0.3735,0.0093
139.0,139.0,0.1167,0.0487,0.0148
139.0,139.0,0.0957,0.0767,0.0148
139.0,139.0,0.1136,0.2556,0.0198
318.0,159.0,0.2469,0.1764,0.0627
159.0,219.0,0.0162,0.0152,0.0238
398.0,199.0,0.1632,0.0482,0.0472
279.0,279.0,1.8012,-0.0563,0.0172
179.0,179.0,0.2823,0.3628,0.0238
119.0,119.0,-0.0013,-0.0013,0.0367
239.0,239.0,1.0896,0.9081,0.0213
139.0,139.0,0.0005,-0.1045,0.0119
139.0,139.0,0.1806,0.0946,0.0198
199.0,199.0,1.1741,0.7161,0.0256
139.0,139.0,0.2769,0.0774,0.0355
179.0,89.5,0.2347,0.0122,0.0192
119.0,100.0,0.5105,0.193,0.0067
139.0,139.0,0.1727,0.2002,0.0142
179.0,179.0,0.111,0.057,0.0756
339.0,169.5,0.2517,0.0737,0.0287
219.0,109.5,1.407,-0.4115,0.0232
358.0,358.0,0.3408,0.0803,0.063
80.0,80.0,0.4725,0.154,0.0054
139.0,139.0,0.1875,0.1225,0.0093
556.0,308.0,0.1903,0.1553,0.0635
238.0,238.0,0.0596,0.0636,0.0379
358.0,298.0,0.2092,0.1792,0.0144
278.0,139.0,0.3012,0.3057,0.04
219.0,219.0,0.4576,0.6921,0.0398
199.0,199.0,0.2128,0.2338,0.0441
99.0,99.0,0.6429,0.4174,0.0313
298.0,298.0,0.1437,0.0797,0.0326
80.0,80.0,0.3621,0.4721,0.0125
199.0,199.0,0.0047,-0.0438,0.0074
219.0,219.0,0.0736,0.0736,0.0271
99.0,99.0,0.3438,0.2613,0.056
199.0,80.0,0.9318,0.4608,0.008
99.0,99.0,0.1749,-0.0126,0.0102
278.0,179.0,0.2565,0.2475,0.0322
80.0,80.0,0.2297,0.1852,0.0102
219.0,109.5,3.2536,1.4076,0.0369
278.0,278.0,-0.0835,-0.1885,0.0496
120.0,120.0,0.3729,0.2144,0.0097
338.0,199.0,0.1421,0.0626,0.0119
139.0,139.0,0.3105,0.1825,0.023
298.0,139.0,0.114,0.034,0.0093
80.0,80.0,0.3742,0.0182,0.008
20.0,259.0,1.525,1.127,0.0065
179.0,179.0,0.2387,0.0882,0.0212
278.0,139.0,0.5094,0.2689,0.0169
318.0,318.0,0.2075,0.1935,0.0164
239.0,239.0,0.2591,0.1946,0.0346
139.0,258.0,0.1205,0.0915,0.0209
239.0,239.0,0.1787,0.0882,0.0203
139.0,139.0,0.4488,0.1268,0.0147
199.0,199.0,0.1672,0.1392,0.0634
378.0,378.0,0.3045,0.186,0.0494
139.0,99.0,0.0057,0.2277,0.0176
160.0,80.0,0.3797,0.2507,0.0187
199.0,199.0,0.1787,-0.0403,0.0169
80.0,80.0,0.1989,0.0854,0.0163
139.0,139.0,0.1391,0.0626,0.0083
179.0,179.0,0.1325,0.1325,0.0225
954.0,159.0,0.0908,0.0103,0.1182
99.0,99.0,0.1393,0.0653,0.0072
259.0,140.0,2.7591,1.6561,0.018
119.0,119.0,0.0526,0.0231,0.0147
179.0,179.0,0.2401,0.0251,0.0124
438.0,199.0,0.1308,0.1729,0.0222
139.0,139.0,0.0565,0.085,0.0359
99.0,99.0,0.196,0.2775,0.0146
298.0,298.0,0.0015,0.12,0.0437
438.0,219.0,0.1766,0.1946,0.0421
99.0,139.0,0.2911,0.2891,0.0158
298.0,298.0,0.2546,0.1711,0.0466
100.0,100.0,0.2028,-0.0707,0.0133
179.0,179.0,-0.0238,-0.1048,0.0196
219.0,219.0,0.404,0.0385,0.0324
139.0,159.0,0.2768,0.3508,0.0206
258.0,258.0,0.0639,0.0129,0.0441
159.0,159.0,0.3018,0.1258,0.0206
397.0,132.3333,0.3893,0.1938,0.0513
179.0,179.0,0.5746,0.3131,0.0149
159.0,159.0,0.5327,0.1467,0.0315
299.0,299.0,1.3177,0.6497,0.0334
418.0,179.0,1.7875,1.4375,0.009
258.0,258.0,0.2003,0.1968,0.0557
179.0,179.0,0.2724,0.1824,0.0866
80.0,80.0,0.1335,0.081,0.0111
139.0,139.0,0.0869,0.1279,0.0603
239.0,239.0,0.1586,0.1586,0.038
179.0,179.0,0.1609,0.0969,0.0218
159.0,159.0,0.19,0.0565,0.0497
99.0,99.0,0.2848,0.1183,0.06
179.0,179.0,0.3162,0.1182,0.0198
538.0,638.0,2.3504,2.3504,0.1503
139.0,139.0,0.1432,-0.0328,0.0173
298.0,298.0,0.4497,0.3507,0.0519
100.0,100.0,0.2531,0.1061,0.0148
80.0,80.0,0.1296,0.0941,0.0088
377.0,125.6667,0.6683,0.1698,0.07
139.0,139.0,0.2636,0.4406,0.0395
439.0,439.0,2.3504,0.5789,0.1034
119.0,198.5,0.3965,0.2385,0.0553
219.0,109.5,0.1933,-0.0582,0.0267
298.0,298.0,-0.1808,0.0567,0.036
139.0,139.0,0.1172,0.1522,0.0067
99.0,99.0,0.1124,0.0214,0.0102
139.0,139.0,0.3265,0.114,0.0248
159.0,159.0,0.1859,0.0374,0.0159
179.0,179.0,0.4577,0.0712,0.0653
179.0,179.0,0.3596,0.2761,0.0157
139.0,139.0,0.1816,-0.0044,0.0318
80.0,80.0,-0.0603,0.2507,0.0086
80.0,80.0,0.3566,0.2331,0.0104
238.0,139.0,0.3791,0.1846,0.0139
139.0,139.0,0.062,0.062,0.0145
258.0,179.0,-0.0228,-0.2283,0.0216
139.0,139.0,0.0756,0.0436,0.0083
99.0,99.0,0.2981,0.3651,0.0083
99.0,99.0,0.1586,0.0776,0.0157
139.0,139.0,0.199,0.0355,0.0251
358.0,179.0,0.3358,0.3208,0.0741
99.0,99.0,0.142,0.382,0.0153
339.0,179.0,1.525,1.1285,0.0045
238.0,119.0,-0.0165,-0.1295,0.0203
159.0,159.0,0.1937,0.1742,0.0356
99.0,99.0,0.1074,0.0109,0.0162
338.0,169.0,0.069,0.052,0.0253
139.0,139.0,0.0355,-0.072,0.0251
119.0,119.0,0.1538,0.0983,0.0196
119.0,119.0,0.2137,0.1217,0.0057
159.0,159.0,0.0596,-0.0679,0.0181
139.0,139.0,0.3893,0.2163,0.0307
139.0,139.0,0.2338,0.2388,0.0308
219.0,219.0,0.279,0.1285,0.0253
219.0,109.5,0.188,0.231,0.0135
119.0,119.0,0.1878,0.0798,0.0212
199.0,199.0,-0.3683,-0.8588,0.0169
199.0,199.0,0.1882,-0.0393,0.0519
258.0,129.0,0.1883,0.1278,0.0588
99.0,99.0,0.0945,-0.015,0.0236
139.0,199.0,0.0661,0.1036,0.0138
139.0,139.0,-0.0083,-0.0343,0.0139
398.0,199.0,0.3893,0.3893,0.0878
199.0,199.0,0.2701,0.1126,0.0193
278.0,278.0,0.1093,0.1798,0.0251
258.0,258.0,0.0811,0.1366,0.0302
179.0,129.0,0.1567,0.0957,0.0275
80.0,139.0,0.2018,0.3328,0.0382
179.0,179.0,0.3006,0.2396,0.0102
338.0,338.0,0.0971,0.1771,0.0282
139.0,139.0,0.4871,0.0546,0.0362
100.0,100.0,0.2297,0.1852,0.0127
179.0,179.0,0.1034,0.0834,0.0543
179.0,278.0,0.2142,0.2142,0.0104
179.0,179.0,0.1611,0.2236,0.0353
119.0,119.0,0.3464,0.2779,0.0246
119.0,119.0,0.5365,0.4645,0.0298
139.0,139.0,0.0969,0.0954,0.0169
119.0,119.0,0.2126,0.1491,0.0272
20.0,20.0,0.447,-1.226,0.0018
278.0,139.0,0.0969,0.0969,0.0338
219.0,109.5,0.4623,0.4623,0.0457
179.0,179.0,0.304,-0.1004,0.0429
99.0,99.0,0.2895,0.066,0.0145
199.0,119.0,0.0841,0.0681,0.0147
80.0,80.0,-0.1939,-0.4489,0.0056
139.0,139.0,0.0293,-0.0252,0.017
119.0,119.0,0.3131,0.3651,0.0099
338.0,169.0,0.052,0.0825,0.0227
199.0,199.0,0.076,0.102,0.0191
318.0,159.0,0.106,0.1315,0.0305
119.0,119.0,0.1191,0.1155,0.0223
80.0,80.0,0.3086,0.4466,0.0106
159.0,159.0,0.1935,0.074,0.0082
915.0,228.75,0.127,0.127,0.0685
179.0,179.0,0.186,0.2775,0.0111
179.0,99.0,0.1201,0.0226,0.0094
219.0,219.0,0.2235,0.084,0.022
437.0,437.0,0.2524,0.0959,0.0876
239.0,239.0,0.0267,0.0152,0.026
99.0,99.0,0.1033,0.1113,0.0099
219.0,219.0,1.525,1.4325,0.0055
258.0,258.0,0.2001,0.1771,0.0441
179.0,179.0,0.122,0.065,0.0145
199.0,199.0,0.1755,0.1465,0.0133
139.0,139.0,0.0482,0.0277,0.0138
179.0,179.0,1.15,0.36,0.0191
497.0,248.5,0.3603,0.3143,0.138
139.0,139.0,0.2718,0.0919,0.0211
159.0,159.0,0.1477,0.1492,0.0309
179.0,179.0,0.0559,0.1499,0.0329
139.0,139.0,0.3438,0.3438,0.0786
119.0,119.0,0.348,0.1625,0.0096
139.0,139.0,-0.1378,-0.0498,0.0144
238.0,119.0,0.2298,0.0163,0.0325
99.0,99.0,0.2313,0.3188,0.0102
199.0,199.0,0.2118,0.0698,0.0288
80.0,80.0,0.2085,0.044,0.0057
179.0,179.0,0.1643,0.0428,0.019
139.0,139.0,0.1063,0.1183,0.0302
139.0,139.0,0.1612,0.1057,0.0139
139.0,179.0,0.062,0.0765,0.0187
99.0,99.0,0.6353,-0.0927,0.0479
179.0,179.0,0.082,0.0395,0.0283
219.0,219.0,0.2372,0.2482,0.0226
159.0,159.0,0.3395,0.2655,0.0281
140.0,70.0,2.451,2.733,0.015
259.0,259.0,0.1617,0.1432,0.0323
219.0,219.0,0.1625,0.122,0.0177
80.0,80.0,0.2758,0.1618,0.0132
120.0,120.0,0.9425,0.9425,0.003
219.0,219.0,0.0751,0.0786,0.0183
318.0,159.0,0.0443,0.0158,0.0287
339.0,339.0,0.9995,0.447,0.0299
99.0,99.0,0.1342,0.0952,0.0101
179.0,179.0,0.1775,0.1955,0.0296
80.0,80.0,-0.0275,-0.0275,0.0247
159.0,159.0,0.2954,0.1879,0.0159
139.0,139.0,0.3302,0.3122,0.0246
159.0,159.0,0.1326,0.0791,0.0095
239.0,119.5,0.5463,0.4488,0.0573
358.0,179.0,0.1386,0.1186,0.0322
219.0,219.0,0.4681,0.4526,0.0197
140.0,140.0,1.4766,-0.0574,0.0106
139.0,139.0,0.1568,0.1053,0.0188
179.0,179.0,0.1033,0.1563,0.037
398.0,100.0,0.4803,0.4803,0.0221
239.0,199.0,0.55,0.2045,0.0235
199.0,199.0,0.1461,0.1171,0.0387
557.0,185.6667,0.3586,0.3586,0.0318
239.0,239.0,0.5022,0.1357,0.0761
80.0,80.0,0.0465,-0.0555,0.0141
239.0,239.0,0.0756,0.0811,0.028
119.0,119.0,0.0805,0.0445,0.0124
298.0,298.0,0.1143,-0.0367,0.0397
20.0,20.0,1.9266,1.9266,0.0034
239.0,119.5,0.3464,0.2184,0.0495
99.0,99.0,0.1682,0.3162,0.0223
119.0,238.0,0.0845,0.081,0.0299
259.0,129.5,0.4249,0.1074,0.0423
99.0,99.0,0.007,0.003,0.0153
100.0,100.0,0.4497,0.0327,0.0174
99.0,99.0,0.3536,0.2051,0.0074
259.0,129.5,0.3893,0.3738,0.0335
218.0,109.0,0.212,0.1255,0.0221
119.0,139.0,0.1903,0.2133,0.0185
378.0,189.0,0.2775,0.021,0.0234
238.0,199.0,0.2364,0.2254,0.017
179.0,179.0,0.1741,-0.0159,0.0165
279.0,279.0,-0.8588,-0.0783,0.0237
378.0,189.0,0.1767,0.0812,0.0473
139.0,119.0,0.374,0.539,0.0192
139.0,139.0,0.2297,0.1852,0.0177
99.0,99.0,0.9318,0.4608,0.0099
139.0,139.0,0.0734,0.0559,0.0255
198.0,99.0,0.3583,0.3048,0.023
99.0,99.0,0.196,0.162,0.0146
139.0,139.0,0.1229,-0.0376,0.0182
139.0,139.0,0.2943,0.2908,0.0419
119.0,119.0,0.0859,0.0404,0.0315
258.0,258.0,0.3988,0.1338,0.0479
219.0,179.0,-1.206,-0.429,0.0045
179.0,119.0,0.1788,0.1913,0.0159
179.0,179.0,0.0946,0.0676,0.0157
80.0,139.0,0.1522,0.2977,0.0067
