firstPassFixDur,landingPos,lastSaccLen,leavingPos,lineNo,meanFixDur,nextFixDur,prevFixPos,pupilDiamLag,pupilDiamMax
139.0,88.7764,282.6278,94.6956,9308.0,258.0,199.0,243.0514,0.1522,0.2977
80.0,162.706,1146.5217,1199.7717,9309.0,80.0,239.0,441.0408,0.1522,0.1647
179.0,22.8254,258.6397,24.052,9313.0,179.0,179.0,188.4808,0.1522,0.1522
99.0,25.7099,149.9108,23.3077,9314.0,219.0,100.0,267.1516,0.1172,0.1522
139.0,25.894,161.6052,28.2312,9315.0,139.0,139.0,155.3222,0.1172,0.1522
179.0,98.5,150.812,96.5117,9316.0,139.0,179.0,67.9117,0.1172,0.1522
358.0,46.9707,407.6622,5.8523,9326.0,109.0,139.0,244.7897,0.2587,0.0822
199.0,33.3804,196.7772,30.0375,9327.0,99.5,139.0,371.0013,0.2587,0.0672
99.0,43.5259,204.6326,42.0743,9328.0,139.0,298.0,236.6178,0.2587,0.0857
159.0,101.2978,231.338,97.5205,9329.0,219.0,219.0,300.0417,0.2587,0.1167
99.0,68.3118,425.9404,75.738,9330.0,139.0,298.0,161.0279,0.2587,0.1527
99.0,70.2638,203.1711,48.0026,9331.0,179.0,278.0,361.0222,0.3212,0.1527
179.0,78.3661,389.1484,58.3545,9332.0,219.0,99.0,288.5013,0.3212,0.2587
338.0,60.7988,309.1314,62.8172,9356.0,338.0,99.0,617.2001,0.2407,0.0852
99.0,123.415,296.9621,134.5149,9357.0,99.0,80.0,198.0101,0.2407,0.0832
218.0,16.3478,112.5544,14.5774,9359.0,109.0,239.0,120.1083,0.2407,0.1402
239.0,19.6977,136.0588,8.3815,9360.0,239.0,99.0,104.7378,0.2407,0.1402
99.0,33.6341,119.2109,28.8617,9361.0,99.0,80.0,172.3514,0.2407,0.1402
80.0,33.3054,113.0,51.923,9362.0,80.0,100.0,87.9204,0.2407,0.0787
100.0,62.0081,125.6831,62.1289,9363.0,100.0,99.0,57.7235,0.2407,0.2062
99.0,24.7487,1164.1789,25.894,9366.0,99.0,219.0,95.3362,0.1497,0.2407
219.0,1185.847,1611.1568,1191.4815,9367.0,219.0,80.0,45.2769,0.1497,0.2407
80.0,39.0032,94.3107,46.3519,9380.0,80.0,159.0,0.0,0.2122,0.1917
159.0,86.3481,241.1001,87.0129,9381.0,159.0,258.0,155.5892,0.2122,0.1917
258.0,137.3772,139.6755,126.0635,9382.0,258.0,139.0,99.2472,0.2122,0.1942
139.0,97.5461,378.5476,99.8424,9383.0,139.0,139.0,40.0125,0.2122,0.1967
139.0,82.5969,220.096,80.0078,9384.0,139.0,179.0,459.4976,0.2497,0.2122
179.0,33.5932,243.8955,26.2774,9385.0,179.0,139.0,189.2142,0.2497,0.2122
139.0,80.0281,252.5124,80.2309,9386.0,139.0,119.0,311.8782,0.2497,0.2122
119.0,60.7824,275.5367,55.1113,9387.0,119.0,219.0,205.4069,0.2497,0.2122
219.0,119.7675,493.0096,126.2785,9388.0,219.0,80.0,156.205,0.2497,0.2122
159.0,125.1958,319.8066,130.745,9393.0,159.0,99.0,708.7694,0.2497,0.1887
99.0,26.6271,100.7795,11.3137,9394.0,99.0,139.0,305.0,0.2232,0.2497
139.0,2.5495,421.0205,7.6485,9395.0,139.0,80.0,107.912,0.2402,0.2497
80.0,56.2072,285.0952,48.1067,9409.0,80.0,99.0,253.16,0.1202,0.2077
119.0,94.3663,347.5921,82.887,9423.0,119.0,159.0,251.8591,0.1531,0.1361
159.0,23.3452,358.2335,35.1639,9424.0,159.0,139.0,325.1246,0.1531,0.1516
139.0,88.5113,122.2957,91.2688,9425.0,139.0,100.0,451.1186,0.1286,0.1531
100.0,107.1273,249.7649,112.8716,9426.0,100.0,99.0,18.0278,0.1771,0.1531
99.0,80.5388,393.2951,74.9533,9427.0,99.0,139.0,171.7469,0.1771,0.1531
99.0,61.5833,234.5021,57.7603,9432.0,99.0,139.0,136.4881,0.1771,0.1286
139.0,96.4909,262.0386,97.1815,9433.0,139.0,179.0,139.9178,0.1771,0.1286
179.0,98.1147,522.6399,90.5994,9434.0,179.0,99.0,164.5965,0.1771,0.1286
99.0,56.5796,178.6008,54.6855,9435.0,99.0,139.0,581.3932,0.0781,0.1771
139.0,8.1394,214.2924,21.225,9436.0,139.0,179.0,184.0245,0.0781,0.1771
80.0,27.1017,70.8467,47.5079,9443.0,80.0,139.0,0.0,0.1456,0.0751
139.0,97.5103,413.7904,82.6831,9444.0,139.0,119.0,160.6393,0.1456,0.0751
119.0,117.8855,312.7747,119.5847,9445.0,119.0,139.0,300.1283,0.1456,0.1041
139.0,142.051,722.4586,149.7039,9446.0,139.0,139.0,174.7713,0.1456,0.1041
80.0,10.5119,81.6241,18.0278,9453.0,80.0,298.0,164.4536,0.1271,0.0861
119.0,7.5166,367.7479,9.3941,9455.0,119.0,119.0,165.0,0.2636,0.1271
119.0,145.1766,226.1996,143.014,9456.0,119.0,80.0,230.176,0.2636,0.1271
80.0,82.3787,580.4655,75.6637,9457.0,80.0,179.0,156.7195,0.2636,0.1271
179.0,148.5034,194.0103,134.8008,9458.0,179.0,139.0,725.0186,0.2636,0.1271
139.0,54.6191,263.9934,60.6671,9459.0,139.0,80.0,140.0036,0.2636,0.1271
80.0,85.1587,518.001,87.9673,9460.0,80.0,159.0,343.4647,0.2636,0.1261
159.0,104.8296,467.285,104.7294,9461.0,159.0,298.0,413.2723,0.2636,0.1261
179.0,53.8934,290.4587,38.2099,9471.0,179.0,159.0,526.3706,0.3266,0.2501
179.0,16.4012,1015.529,1228.9772,9476.0,139.0,159.0,584.9188,0.2171,0.3051
139.0,22.2036,173.5115,2.9155,9489.0,139.0,139.0,82.8734,0.1036,0.1446
139.0,87.0014,166.2415,96.5207,9490.0,139.0,179.0,87.367,0.1036,0.1446
139.0,54.1341,250.5718,59.5525,9492.0,80.0,139.0,83.7257,0.0661,0.1306
139.0,223.2023,169.0562,211.5053,9493.0,199.0,179.0,28.3019,0.0661,0.1036
219.0,93.3515,200.9384,75.3077,9494.0,219.0,99.0,260.5993,0.0661,0.1036
139.0,235.3593,168.3278,240.2296,9495.0,99.0,179.0,57.4282,0.0471,0.0661
159.0,112.969,132.2422,113.6497,9496.0,119.0,298.0,61.0328,0.0471,0.0661
139.0,276.8542,387.0827,267.5467,9497.0,119.0,179.0,409.6462,0.1086,0.0661
179.0,101.115,96.3016,80.5047,9498.0,139.0,139.0,476.4284,0.1086,0.0661
139.0,106.5317,203.6774,119.0011,9499.0,139.0,119.0,119.4738,0.1086,-0.0119
80.0,79.0142,96.9239,74.3303,9500.0,119.0,298.0,136.0588,0.1086,0.0471
119.0,114.0537,76.5914,118.5517,9513.0,139.0,139.0,95.2103,0.2401,0.2056
139.0,26.2155,490.4498,13.4536,9516.0,179.0,139.0,130.4186,0.2226,0.2401
80.0,55.4707,249.7048,61.6198,9517.0,219.0,139.0,541.2365,0.2226,0.2401
119.0,55.0318,826.8933,57.5608,9518.0,199.0,139.0,196.7867,0.2226,0.2016
179.0,74.1772,123.3015,79.9453,9528.0,179.0,80.0,0.0,0.1986,0.1641
80.0,78.9208,501.6435,78.0417,9529.0,80.0,199.0,187.7711,0.1986,0.1761
199.0,69.694,429.9006,57.9871,9530.0,199.0,199.0,464.6396,0.2606,0.1761
199.0,145.2481,258.031,129.5116,9531.0,199.0,99.0,575.8055,0.2606,0.1761
99.0,53.528,295.8382,49.1172,9532.0,99.0,119.0,205.0098,0.2606,0.1761
119.0,99.7459,204.1354,104.5586,9533.0,119.0,139.0,390.2832,0.2606,0.1321
139.0,172.3231,361.1122,177.6014,9534.0,139.0,298.0,34.2053,0.2606,0.1621
298.0,18.9011,557.7027,19.1638,9535.0,298.0,398.0,348.2427,0.2606,0.1621
119.0,35.2278,235.5021,47.0558,9538.0,119.0,99.0,304.5866,0.6081,0.2606
99.0,13.6015,427.0354,9.5525,9539.0,99.0,139.0,243.0329,0.6081,0.2606
139.0,171.6566,602.8474,170.8874,9540.0,139.0,99.0,261.0,0.6081,0.2606
99.0,20.9881,315.3811,28.0713,9541.0,99.0,159.0,617.9773,0.6081,0.2306
159.0,157.9723,58.0775,146.219,9542.0,159.0,80.0,159.0503,0.6081,0.2306
80.0,21.587,302.6434,17.2047,9543.0,80.0,139.0,30.0,0.6081,0.1711
139.0,79.69,186.8081,82.8689,9563.0,139.0,179.0,275.2036,0.1611,0.2236
179.0,76.5278,270.8884,69.3704,9564.0,179.0,139.0,112.2185,0.1611,0.2236
139.0,89.0126,180.0694,89.6465,9565.0,139.0,139.0,180.801,0.1856,0.2236
139.0,64.3467,248.0247,63.437,9566.0,139.0,159.0,237.4742,0.1856,0.2236
139.0,104.9405,50.5668,117.6403,9567.0,159.0,179.0,348.5183,0.1856,0.1521
139.0,54.7768,300.3502,71.7513,9572.0,139.0,119.0,175.8892,0.1786,0.1856
119.0,10.7005,268.0532,23.5053,9573.0,119.0,119.0,301.2806,0.1786,0.1856
159.0,56.921,157.8171,71.5017,9576.0,159.0,119.0,260.2556,0.0971,0.1016
139.0,78.6591,571.5411,82.3423,9580.0,139.0,179.0,238.0756,0.0971,0.0841
139.0,88.1192,289.5971,88.3091,9586.0,139.0,179.0,0.0,0.0761,0.1146
179.0,134.7665,452.1338,141.3515,9587.0,179.0,199.0,160.3808,0.0761,0.1146
199.0,79.6006,94.5119,53.8934,9588.0,199.0,179.0,380.434,0.0761,0.0891
179.0,44.6542,750.9695,35.5106,9589.0,179.0,119.0,69.4622,0.0701,0.0761
99.0,112.1807,129.5936,120.7528,9605.0,99.0,139.0,743.8925,0.1356,0.0621
358.0,26.2774,521.5041,292.4111,9608.0,179.0,179.0,101.5135,0.1356,0.1206
199.0,65.9109,250.9223,67.574,9624.0,199.0,80.0,385.5918,0.1471,0.3061
80.0,71.5629,1203.323,68.8059,9625.0,80.0,119.0,191.3661,0.1026,0.3061
119.0,1177.0136,1477.6002,1177.0825,9626.0,119.0,119.0,180.9447,0.1026,0.2596
119.0,10.1242,642.8188,24.8244,9627.0,119.0,139.0,344.6056,0.1026,0.2466
99.0,178.7659,122.8993,176.3094,9628.0,139.0,139.0,790.0513,0.1026,0.1471
179.0,91.2921,69.1809,99.077,9633.0,179.0,179.0,0.0,0.1271,0.1006
179.0,40.302,246.0046,15.2069,9634.0,179.0,179.0,114.1096,0.1271,0.0916
179.0,89.4539,311.9635,87.0776,9635.0,179.0,199.0,164.3472,0.1271,0.0586
199.0,83.0015,386.2464,79.511,9636.0,199.0,99.0,229.0589,0.1276,0.1166
179.0,16.7705,161.6052,38.746,9637.0,99.0,199.0,389.0321,0.1461,0.1171
139.0,75.0816,125.3994,84.1204,9644.0,139.0,239.0,394.1789,0.1861,0.1271
239.0,68.5292,181.4456,80.9707,9645.0,239.0,80.0,56.1427,0.1861,0.1276
139.0,33.5149,264.3449,15.6525,9655.0,139.0,139.0,312.2467,0.2996,0.0816
139.0,128.9661,297.0829,129.9625,9656.0,139.0,119.0,136.4734,0.2996,0.0876
119.0,10.9772,337.9279,9.3005,9657.0,119.0,119.0,301.9735,0.2996,0.0876
80.0,66.3268,113.7036,69.9714,9665.0,80.0,139.0,440.696,0.1316,0.1061
139.0,108.2705,355.9277,95.6883,9666.0,139.0,80.0,221.2193,0.1316,0.1061
80.0,76.0345,327.5462,79.9203,9667.0,80.0,179.0,277.9658,0.2531,0.1061
179.0,133.3389,648.0031,126.5158,9668.0,179.0,100.0,195.4329,0.2531,0.1061
100.0,125.6433,243.6155,131.0467,9669.0,100.0,119.0,776.7091,0.2531,0.1061
119.0,163.5489,389.2518,159.4561,9670.0,119.0,80.0,81.0987,0.2531,0.0761
80.0,111.2531,128.0352,110.7655,9671.0,80.0,179.0,278.3523,0.2531,0.0761
179.0,125.3994,124.2266,113.5341,9672.0,179.0,139.0,250.1999,0.2531,0.0761
80.0,94.0651,651.553,106.3038,9673.0,139.0,179.0,32.0624,0.2531,0.0761
80.0,1129.7545,206.5387,81.6532,9692.0,80.0,179.0,141.4496,0.2091,0.4446
179.0,90.0056,194.2807,102.4719,9693.0,179.0,179.0,122.4091,0.0971,0.4446
179.0,110.0023,310.8641,105.119,9694.0,179.0,80.0,300.3065,0.0971,0.4446
159.0,68.0974,468.3855,53.8911,9696.0,159.0,99.0,262.6062,0.0971,0.2091
99.0,85.1778,736.2404,85.2115,9697.0,99.0,139.0,379.476,0.2486,0.0776
199.0,12.659,151.5008,18.7417,9711.0,199.0,139.0,366.9796,0.13,0.043
139.0,13.4629,353.2212,24.1868,9712.0,139.0,219.0,145.1689,0.233,0.0305
219.0,36.0174,525.5269,47.2705,9713.0,219.0,199.0,320.3998,0.2395,0.0305
199.0,96.0052,137.0912,106.3015,9714.0,199.0,179.0,615.8474,0.2395,-0.002
179.0,20.6155,184.674,18.4391,9715.0,179.0,139.0,125.7816,0.3095,-0.0085
139.0,65.622,42.45,91.9035,9722.0,139.0,100.0,323.946,0.3455,0.2395
80.0,124.4689,295.4336,115.5736,9728.0,80.0,139.0,108.8118,0.3455,0.1955
139.0,91.1112,605.2382,88.2397,9729.0,139.0,139.0,199.3038,0.3455,0.1955
199.0,49.3964,364.1473,46.4247,9734.0,199.0,139.0,0.0,0.079,0.018
139.0,61.1882,199.5157,75.8238,9735.0,139.0,179.0,403.2096,0.0885,0.0565
358.0,93.484,220.348,63.2396,9736.0,179.0,159.0,112.4455,0.0885,0.0565
179.0,89.7357,118.5169,83.7526,9741.0,179.0,139.0,203.924,0.2125,0.079
139.0,66.1532,148.5673,66.3363,9742.0,139.0,99.0,55.0,0.351,0.0885
179.0,58.0452,49.9124,70.6629,9743.0,99.0,139.0,205.061,0.351,0.0885
159.0,43.2897,155.5201,52.5095,9746.0,159.0,139.0,190.5387,0.351,0.19
219.0,56.1894,162.9969,126.5484,9747.0,109.5,80.0,177.7245,0.351,0.2125
199.0,112.0714,297.9853,108.0417,9751.0,199.0,139.0,0.0,0.115,0.0755
139.0,41.6203,350.6426,38.3308,9752.0,139.0,99.0,261.0019,0.115,0.0755
99.0,97.9617,215.2539,96.1041,9753.0,99.0,99.0,251.575,0.115,0.085
99.0,60.533,675.6754,49.0765,9754.0,99.0,159.0,156.205,0.115,0.085
99.0,12.4197,232.0005,14.1598,9775.0,99.0,139.0,691.8786,0.289,0.1755
139.0,92.9368,1202.4376,86.8692,9776.0,139.0,119.0,139.0144,0.289,0.198
119.0,1045.3796,155.3552,95.5471,9777.0,119.0,159.0,408.9315,0.289,0.198
159.0,140.7,555.502,139.6084,9778.0,159.0,199.0,9.2195,0.289,0.279
199.0,115.2128,621.9518,102.6024,9779.0,199.0,159.0,437.0103,0.289,0.279
159.0,62.508,100.2622,66.0473,9780.0,159.0,139.0,691.191,0.289,0.279
278.0,121.5165,548.6164,46.5242,9781.0,139.0,119.0,190.1184,0.1345,0.289
119.0,62.8371,211.5668,51.9086,9782.0,119.0,99.0,491.0163,0.1345,0.289
99.0,129.0659,367.3027,119.5418,9783.0,99.0,80.0,83.3847,0.1345,0.289
99.0,43.7778,71.0721,40.651,9798.0,99.0,199.0,0.0,0.122,0.0885
199.0,58.3545,70.8025,59.6029,9799.0,199.0,100.0,17.4642,0.122,0.094
159.0,78.5828,260.4309,90.5124,9802.0,159.0,219.0,219.6042,0.1805,0.1085
219.0,11.6726,234.8154,21.0297,9803.0,219.0,100.0,259.4937,0.1915,0.1085
258.0,120.1041,317.0319,67.9724,9806.0,129.0,179.0,271.448,0.258,0.122
179.0,11.068,319.0611,17.1828,9807.0,179.0,119.0,328.0015,0.258,0.122
199.0,19.4743,1452.9874,1071.9143,9808.0,99.5,119.0,326.2407,0.258,0.122
139.0,11.2805,165.364,20.8387,9816.0,139.0,119.0,239.069,0.33,0.1565
258.0,111.5045,353.6909,71.6955,9819.0,129.0,159.0,0.0,0.128,0.0465
159.0,46.8028,290.0349,52.1177,9820.0,159.0,139.0,339.3287,0.128,0.0465
139.0,111.6288,217.6264,101.9865,9821.0,139.0,139.0,189.2749,0.1525,0.0465
139.0,61.8466,392.9125,66.5977,9822.0,139.0,99.0,159.8781,0.1525,0.0785
159.0,142.088,431.6321,122.2303,9823.0,99.0,139.0,538.4097,0.1525,0.0785
179.0,77.8621,223.7376,68.0074,9830.0,179.0,99.0,333.6495,0.2395,0.1525
99.0,22.9456,201.9462,13.8654,9831.0,99.0,119.0,219.0205,0.2395,0.1525
119.0,1095.8002,602.8766,82.9367,9840.0,119.0,100.0,321.4467,0.2635,0.2395
100.0,92.662,1548.5591,78.9953,9841.0,100.0,139.0,517.0039,0.328,0.2325
139.0,1120.5215,1219.8796,1117.8139,9842.0,139.0,179.0,685.7529,0.328,0.2325
179.0,18.3371,397.7125,10.9202,9843.0,179.0,119.0,89.8109,0.328,0.119
119.0,90.5345,425.9627,94.2987,9844.0,119.0,99.0,313.0256,0.328,0.154
139.0,84.4541,167.4701,86.5794,9853.0,139.0,100.0,508.7092,0.1625,0.049
100.0,72.94,102.3035,84.5725,9854.0,100.0,219.0,96.3379,0.1625,0.049
199.0,68.9094,72.7805,83.5374,9864.0,199.0,99.0,245.204,0.348,0.1625
298.0,68.3118,80.0391,63.1605,9865.0,149.0,199.0,114.5513,0.348,0.1815
199.0,66.0492,85.4239,62.5799,9866.0,199.0,199.0,107.6151,0.348,0.1815
298.0,54.3369,126.5356,94.3464,9867.0,149.0,99.0,98.4733,0.348,0.3235
99.0,21.9317,239.0188,29.5381,9885.0,99.0,99.0,182.1675,0.0765,0.1365
298.0,34.6771,103.0206,37.6431,9886.0,99.0,99.0,270.248,0.0765,0.1155
199.0,105.0583,76.7235,104.7342,9887.0,99.0,199.0,73.3553,0.0915,0.1155
298.0,137.2051,196.2301,130.3658,9888.0,100.0,199.0,128.2225,0.0915,0.0775
99.0,41.503,276.0072,50.1597,9889.0,99.0,159.0,159.2011,0.0915,0.0775
199.0,75.3127,81.6777,86.7655,9890.0,159.0,99.0,344.6056,0.0915,0.0775
298.0,96.8736,237.8424,104.0156,9891.0,99.0,199.0,106.7755,0.0915,0.0765
99.0,48.3141,226.1791,37.0034,9892.0,139.0,159.0,190.0237,0.0915,0.031
298.0,103.4372,85.92,107.912,9893.0,80.0,199.0,335.0134,0.0915,0.0415
199.0,83.936,72.6722,76.58,9894.0,100.0,99.0,128.2225,0.0915,0.0415
139.0,124.6966,116.5386,139.9732,9901.0,258.0,100.0,464.1002,0.1205,0.0915
100.0,76.4739,204.6851,82.6514,9902.0,199.0,219.0,52.6308,0.159,0.0915
199.0,119.5073,469.517,118.8697,9914.0,99.0,99.0,296.6648,0.4325,0.207
139.0,76.0016,523.0153,84.3801,9924.0,139.0,258.0,205.5286,0.0875,0.0925
258.0,52.3927,206.6023,67.0075,9925.0,258.0,139.0,470.0011,0.07,0.0925
139.0,53.782,701.5429,50.1224,9926.0,139.0,179.0,159.1132,0.07,0.0925
139.0,26.2011,158.0198,18.0693,9936.0,139.0,119.0,492.8539,0.325,0.133
119.0,64.531,283.4365,58.3631,9937.0,119.0,179.0,91.022,0.325,0.133
179.0,75.977,500.2512,76.0411,9938.0,179.0,258.0,217.5891,0.325,0.133
258.0,115.0695,102.6365,101.6772,9939.0,258.0,100.0,608.8366,0.325,0.1935
100.0,71.4493,239.5005,68.0165,9940.0,100.0,199.0,137.2006,0.325,0.2465
199.0,39.5127,226.1084,44.601,9941.0,199.0,119.0,199.0025,0.233,0.2465
100.0,1258.4138,1505.7161,1261.9002,9946.0,100.0,139.0,244.1311,0.1175,0.1555
139.0,72.9932,714.9133,71.8418,9947.0,139.0,199.0,229.107,0.1175,0.1555
199.0,25.0,91.3154,1.118,9956.0,199.0,278.0,540.15,0.2,0.1755
278.0,75.738,200.2255,77.0584,9957.0,278.0,139.0,163.1502,0.2,0.1755
199.0,117.1804,206.2092,133.7395,9958.0,139.0,278.0,79.404,0.2,0.1755
159.0,111.072,261.959,102.0992,9959.0,159.0,99.0,306.7572,0.2,0.16
99.0,27.7714,259.1419,22.6991,9960.0,99.0,179.0,235.1042,0.2,0.168
179.0,14.3962,59.7097,12.51,9961.0,179.0,179.0,269.7647,0.2,0.168
179.0,60.2516,173.518,60.6712,9962.0,179.0,99.0,118.2709,0.2,0.168
179.0,126.6669,162.0031,113.9265,9963.0,99.0,179.0,51.2445,0.246,0.1975
139.0,72.4603,258.2344,82.2344,9966.0,139.0,139.0,257.0934,0.3735,0.2
139.0,25.5441,68.0827,23.4094,9967.0,139.0,199.0,238.2121,0.4,0.2
199.0,48.7571,169.105,63.5059,9968.0,199.0,80.0,115.5249,0.4,0.2
100.0,47.5421,622.761,47.0744,9971.0,100.0,119.0,381.9228,0.4725,0.197
139.0,31.504,1175.1123,21.5928,9977.0,139.0,119.0,727.7122,0.4915,0.3735
119.0,1121.7323,609.0993,61.9879,9978.0,119.0,219.0,114.2716,0.4915,0.3735
219.0,24.6272,617.8327,41.4367,9979.0,219.0,99.0,579.0216,0.4915,0.4
139.0,23.7171,632.7152,21.2426,10003.0,219.0,119.0,106.527,0.143,0.1965
278.0,157.0812,294.3098,146.0034,10008.0,199.0,139.0,839.3932,0.1875,0.143
219.0,129.8124,169.4299,130.9475,10009.0,219.0,139.0,166.3641,0.1875,0.121
139.0,135.5332,423.1229,137.5736,10010.0,139.0,139.0,38.9487,0.1875,0.1225
139.0,56.6083,241.6014,61.0,10011.0,139.0,139.0,481.2692,0.1875,0.1225
139.0,7.433,388.057,7.5664,10012.0,139.0,100.0,240.0521,0.1875,0.1225
179.0,57.0701,163.0598,64.6568,10013.0,100.0,99.0,447.1532,0.191,0.1875
179.0,121.3425,253.0005,130.7765,10014.0,159.0,179.0,48.0416,0.191,0.1875
238.0,118.7697,399.02,130.1019,10015.0,238.0,139.0,136.3672,0.191,0.1875
179.0,9.6177,101.8847,2.5,10016.0,139.0,179.0,391.2506,0.193,0.1875
139.0,126.3616,464.9172,134.9518,10021.0,99.0,139.0,678.8225,0.2265,0.0965
99.0,46.8615,424.8088,29.5169,10022.0,99.0,80.0,441.255,0.2265,0.191
139.0,6.5192,700.6943,18.7683,10028.0,139.0,119.0,396.2853,0.5105,0.176
99.0,115.5692,166.1475,102.5695,10029.0,99.0,179.0,602.0,0.5105,0.176
219.0,14.2302,494.7123,12.5,10030.0,179.0,99.0,188.5206,0.5105,0.1315
119.0,81.4647,58.5918,904.5598,10035.0,119.0,80.0,0.0,0.2377,0.1307
397.0,77.5258,112.9436,108.5737,10040.0,132.3333,100.0,128.4251,0.1492,0.2377
100.0,55.3263,182.6342,70.5443,10041.0,100.0,159.0,68.1836,0.1477,0.1492
159.0,13.7568,148.6893,24.6982,10042.0,159.0,80.0,174.3474,0.1477,0.1492
80.0,71.4318,510.0189,74.2647,10043.0,80.0,119.0,91.214,0.1477,0.1492
119.0,5.7009,224.821,19.7294,10044.0,119.0,139.0,508.9489,0.1477,0.1492
139.0,21.7083,240.7514,12.0416,10045.0,139.0,80.0,208.0385,0.1477,0.0792
80.0,171.5554,212.1633,181.864,10046.0,80.0,80.0,70.0286,0.1477,0.0967
80.0,102.5926,702.8999,106.9825,10047.0,80.0,80.0,117.1068,0.1477,0.0967
80.0,56.4358,187.131,49.4975,10048.0,80.0,80.0,750.6903,0.1477,0.1047
80.0,67.4685,95.1315,62.8371,10049.0,80.0,139.0,116.211,0.1772,0.1452
139.0,21.783,312.9077,38.0296,10050.0,139.0,259.0,77.7817,0.2672,0.1452
139.0,56.6127,184.3909,69.6078,10054.0,139.0,119.0,256.4566,0.2672,0.1477
119.0,49.0026,291.3319,48.2001,10055.0,119.0,139.0,152.0132,0.2672,0.1382
139.0,90.2718,193.2938,78.5016,10056.0,139.0,99.0,208.9593,0.2672,0.1047
99.0,58.2151,596.4229,47.676,10057.0,99.0,139.0,135.3699,0.3547,0.1422
258.0,58.0539,179.7255,57.4913,10067.0,129.0,179.0,0.0,0.0942,-0.1138
179.0,85.1146,169.0118,80.1561,10068.0,179.0,80.0,97.0206,0.1252,-0.1138
199.0,34.7131,121.3342,39.8811,10069.0,99.5,100.0,138.4377,0.1572,-0.1138
219.0,41.14,1151.7053,1085.6036,10070.0,109.5,119.0,79.0759,0.1572,-0.0103
199.0,14.3962,91.325,51.2104,10071.0,99.5,99.0,22.3607,0.1572,-0.0103
417.0,75.4205,285.4689,104.1369,10072.0,139.0,119.0,19.8494,0.1572,-0.0008
199.0,77.9295,394.8576,82.7964,10073.0,119.0,100.0,368.2662,0.1572,0.0942
139.0,37.3162,50.1124,40.2492,10086.0,139.0,179.0,571.1812,0.0122,-0.0043
179.0,76.5065,130.5996,62.518,10087.0,179.0,179.0,112.5389,0.0122,-0.0108
179.0,29.6184,149.541,36.6231,10088.0,179.0,179.0,104.0769,0.0122,-0.0253
179.0,91.0014,170.0066,75.5265,10089.0,179.0,179.0,63.0079,0.0122,-0.0793
179.0,44.5028,128.0722,52.9741,10090.0,179.0,259.0,113.0398,0.0122,-0.1033
259.0,69.464,631.6051,90.7317,10091.0,259.0,219.0,53.0848,0.0122,-0.0573
80.0,59.1354,85.5862,63.5059,10101.0,80.0,219.0,710.7461,0.2507,-0.0268
219.0,67.0298,155.0395,63.5708,10102.0,219.0,159.0,19.4165,0.2507,-0.0538
159.0,52.5024,371.1526,67.9798,10103.0,159.0,139.0,103.0194,0.2507,-0.1088
238.0,38.9423,586.853,38.0789,10104.0,119.0,179.0,333.0375,0.2507,0.2117
318.0,102.0123,175.5007,65.1556,10105.0,159.0,159.0,682.587,0.2507,0.2347
159.0,44.6794,293.5273,45.5988,10106.0,159.0,100.0,134.1343,0.2507,0.2347
100.0,54.4518,428.2444,48.3994,10107.0,100.0,219.0,232.0022,0.2507,0.0222
398.0,104.8344,195.0641,90.0056,10108.0,199.0,358.0,540.4961,0.2507,0.2507
358.0,85.2115,279.004,94.541,10109.0,358.0,80.0,117.3882,-0.0603,0.2507
80.0,24.4591,48.0234,10.1242,10110.0,80.0,159.0,286.5659,-0.0603,0.2507
159.0,15.2069,68.4124,20.1556,10111.0,159.0,100.0,36.2353,-0.0603,0.2507
100.0,40.5216,750.3016,26.5424,10112.0,100.0,80.0,123.0447,-0.1053,-0.1053
258.0,82.9608,0.0,109.0929,10114.0,258.0,179.0,200.0025,-0.0788,-0.0788
179.0,57.1402,168.6453,69.5018,10116.0,179.0,259.0,0.0,0.0882,0.1032
259.0,56.4026,143.1477,81.391,10117.0,259.0,199.0,122.0656,0.0882,0.1032
179.0,121.43,91.0179,133.0085,10118.0,199.0,259.0,254.637,0.0882,0.1032
398.0,69.6419,185.7344,151.1837,10119.0,199.0,159.0,157.8005,0.1632,0.0482
338.0,97.6844,164.8674,65.0308,10120.0,169.0,179.0,94.4299,0.2387,0.0787
179.0,10.0623,76.7756,9.1924,10121.0,179.0,179.0,160.0,0.2387,0.0882
179.0,41.0,282.1099,55.6529,10122.0,179.0,179.0,116.4302,0.2387,0.0882
179.0,39.6011,654.4435,58.4829,10123.0,179.0,219.0,252.0179,0.2387,0.0882
199.0,54.4059,225.2293,61.0451,10128.0,199.0,239.0,537.3584,-0.0453,0.1727
239.0,36.7185,240.6502,30.104,10129.0,239.0,179.0,183.5347,-0.0453,-0.0703
398.0,109.2016,70.7425,60.4669,10143.0,132.6667,80.0,492.8661,0.3397,0.1837
219.0,34.0147,125.7716,48.5412,10151.0,219.0,179.0,457.2931,0.1847,0.3397
139.0,74.6073,566.62,47.4605,10154.0,139.0,80.0,298.0,0.1847,0.0657
279.0,84.0967,201.3237,85.3302,10159.0,139.5,199.0,142.4114,0.4172,0.2192
99.0,6.364,401.4038,14.3178,10165.0,99.0,80.0,390.9693,0.2352,0.4172
279.0,74.0405,51.0906,77.8845,10166.0,89.5,199.0,476.0011,0.1587,0.4172
99.0,19.1377,154.0146,15.0083,10167.0,99.0,80.0,50.9902,0.1587,0.4172
