assgNo,landingPos,pupilDiamLag
292.0,98.1147,0.1771
292.0,56.5796,0.0781
292.0,8.1394,0.0781
293.0,27.1017,0.1456
293.0,97.5103,0.1456
293.0,117.8855,0.1456
293.0,142.051,0.1456
293.0,10.5119,0.1271
293.0,7.5166,0.2636
293.0,145.1766,0.2636
293.0,82.3787,0.2636
293.0,148.5034,0.2636
293.0,54.6191,0.2636
293.0,85.1587,0.2636
293.0,104.8296,0.2636
293.0,53.8934,0.3266
293.0,16.4012,0.2171
293.0,22.2036,0.1036
293.0,87.0014,0.1036
293.0,54.1341,0.0661
293.0,223.2023,0.0661
293.0,93.3515,0.0661
293.0,235.3593,0.0471
293.0,112.969,0.0471
293.0,276.8542,0.1086
293.0,101.115,0.1086
293.0,106.5317,0.1086
293.0,79.0142,0.1086
293.0,114.0537,0.2401
293.0,26.2155,0.2226
293.0,55.4707,0.2226
293.0,55.0318,0.2226
294.0,74.1772,0.1986
294.0,78.9208,0.1986
294.0,69.694,0.2606
294.0,145.2481,0.2606
294.0,53.528,0.2606
294.0,99.7459,0.2606
294.0,172.3231,0.2606
294.0,18.9011,0.2606
294.0,35.2278,0.6081
294.0,13.6015,0.6081
294.0,171.6566,0.6081
294.0,20.9881,0.6081
294.0,157.9723,0.6081
294.0,21.587,0.6081
295.0,79.69,0.1611
295.0,76.5278,0.1611
295.0,89.0126,0.1856
295.0,64.3467,0.1856
295.0,104.9405,0.1856
295.0,54.7768,0.1786
295.0,10.7005,0.1786
295.0,56.921,0.0971
295.0,78.6591,0.0971
296.0,88.1192,0.0761
296.0,134.7665,0.0761
296.0,79.6006,0.0761
296.0,44.6542,0.0701
296.0,112.1807,0.1356
296.0,26.2774,0.1356
296.0,65.9109,0.1471
296.0,71.5629,0.1026
296.0,1177.0136,0.1026
296.0,10.1242,0.1026
296.0,178.7659,0.1026
297.0,91.2921,0.1271
297.0,40.302,0.1271
297.0,89.4539,0.1271
297.0,83.0015,0.1276
297.0,16.7705,0.1461
297.0,75.0816,0.1861
297.0,68.5292,0.1861
297.0,33.5149,0.2996
297.0,128.9661,0.2996
297.0,10.9772,0.2996
298.0,66.3268,0.1316
298.0,108.2705,0.1316
298.0,76.0345,0.2531
298.0,133.3389,0.2531
298.0,125.6433,0.2531
298.0,163.5489,0.2531
298.0,111.2531,0.2531
298.0,125.3994,0.2531
298.0,94.0651,0.2531
298.0,1129.7545,0.2091
298.0,90.0056,0.0971
298.0,110.0023,0.0971
298.0,68.0974,0.0971
298.0,85.1778,0.2486
299.0,12.659,0.13
299.0,13.4629,0.233
299.0,36.0174,0.2395
299.0,96.0052,0.2395
299.0,20.6155,0.3095
299.0,65.622,0.3455
299.0,124.4689,0.3455
299.0,91.1112,0.3455
300.0,49.3964,0.079
300.0,61.1882,0.0885
300.0,93.484,0.0885
300.0,89.7357,0.2125
300.0,66.1532,0.351
300.0,58.0452,0.351
300.0,43.2897,0.351
300.0,56.1894,0.351
301.0,112.0714,0.115
301.0,41.6203,0.115
301.0,97.9617,0.115
301.0,60.533,0.115
301.0,12.4197,0.289
301.0,92.9368,0.289
301.0,1045.3796,0.289
301.0,140.7,0.289
301.0,115.2128,0.289
301.0,62.508,0.289
301.0,121.5165,0.1345
301.0,62.8371,0.1345
301.0,129.0659,0.1345
302.0,43.7778,0.122
302.0,58.3545,0.122
302.0,78.5828,0.1805
302.0,11.6726,0.1915
302.0,120.1041,0.258
302.0,11.068,0.258
302.0,19.4743,0.258
302.0,11.2805,0.33
303.0,111.5045,0.128
303.0,46.8028,0.128
303.0,111.6288,0.1525
303.0,61.8466,0.1525
303.0,142.088,0.1525
303.0,77.8621,0.2395
303.0,22.9456,0.2395
303.0,1095.8002,0.2635
303.0,92.662,0.328
303.0,1120.5215,0.328
303.0,18.3371,0.328
303.0,90.5345,0.328
304.0,84.4541,0.1625
304.0,72.94,0.1625
304.0,68.9094,0.348
304.0,68.3118,0.348
304.0,66.0492,0.348
304.0,54.3369,0.348
304.0,21.9317,0.0765
304.0,34.6771,0.0765
304.0,105.0583,0.0915
304.0,137.2051,0.0915
304.0,41.503,0.0915
304.0,75.3127,0.0915
304.0,96.8736,0.0915
304.0,48.3141,0.0915
304.0,103.4372,0.0915
304.0,83.936,0.0915
304.0,124.6966,0.1205
304.0,76.4739,0.159
304.0,119.5073,0.4325
305.0,76.0016,0.0875
305.0,52.3927,0.07
305.0,53.782,0.07
305.0,26.2011,0.325
305.0,64.531,0.325
305.0,75.977,0.325
305.0,115.0695,0.325
305.0,71.4493,0.325
305.0,39.5127,0.233
305.0,1258.4138,0.1175
305.0,72.9932,0.1175
306.0,25.0,0.2
306.0,75.738,0.2
306.0,117.1804,0.2
306.0,111.072,0.2
306.0,27.7714,0.2
306.0,14.3962,0.2
306.0,60.2516,0.2
306.0,126.6669,0.246
306.0,72.4603,0.3735
306.0,25.5441,0.4
306.0,48.7571,0.4
306.0,47.5421,0.4725
306.0,31.504,0.4915
306.0,1121.7323,0.4915
306.0,24.6272,0.4915
306.0,23.7171,0.143
306.0,157.0812,0.1875
306.0,129.8124,0.1875
306.0,135.5332,0.1875
306.0,56.6083,0.1875
306.0,7.433,0.1875
306.0,57.0701,0.191
306.0,121.3425,0.191
306.0,118.7697,0.191
306.0,9.6177,0.193
306.0,126.3616,0.2265
306.0,46.8615,0.2265
306.0,6.5192,0.5105
306.0,115.5692,0.5105
306.0,14.2302,0.5105
307.0,81.4647,0.2377
307.0,77.5258,0.1492
307.0,55.3263,0.1477
307.0,13.7568,0.1477
307.0,71.4318,0.1477
307.0,5.7009,0.1477
307.0,21.7083,0.1477
307.0,171.5554,0.1477
307.0,102.5926,0.1477
307.0,56.4358,0.1477
307.0,67.4685,0.1772
307.0,21.783,0.2672
307.0,56.6127,0.2672
307.0,49.0026,0.2672
307.0,90.2718,0.2672
307.0,58.2151,0.3547
308.0,58.0539,0.0942
308.0,85.1146,0.1252
308.0,34.7131,0.1572
308.0,41.14,0.1572
308.0,14.3962,0.1572
308.0,75.4205,0.1572
308.0,77.9295,0.1572
308.0,37.3162,0.0122
308.0,76.5065,0.0122
308.0,29.6184,0.0122
308.0,91.0014,0.0122
308.0,44.5028,0.0122
308.0,69.464,0.0122
308.0,59.1354,0.2507
308.0,67.0298,0.2507
308.0,52.5024,0.2507
308.0,38.9423,0.2507
308.0,102.0123,0.2507
308.0,44.6794,0.2507
308.0,54.4518,0.2507
308.0,104.8344,0.2507
308.0,85.2115,-0.0603
308.0,24.4591,-0.0603
308.0,15.2069,-0.0603
308.0,40.5216,-0.1053
308.0,82.9608,-0.0788
309.0,57.1402,0.0882
309.0,56.4026,0.0882
309.0,121.43,0.0882
309.0,69.6419,0.1632
309.0,97.6844,0.2387
309.0,10.0623,0.2387
309.0,41.0,0.2387
309.0,39.6011,0.2387
309.0,54.4059,-0.0453
309.0,36.7185,-0.0453
309.0,109.2016,0.3397
309.0,34.0147,0.1847
309.0,74.6073,0.1847
310.0,84.0967,0.4172
310.0,6.364,0.2352
310.0,74.0405,0.1587
310.0,19.1377,0.1587
310.0,73.0565,0.1587
310.0,53.1154,0.1587
310.0,39.3605,0.1582
310.0,44.4775,0.1602
310.0,51.0392,0.2642
310.0,41.512,0.3562
310.0,89.7399,0.3622
310.0,70.4716,0.3622
310.0,87.0704,0.3622
310.0,67.0075,0.3622
311.0,75.5,0.3012
311.0,77.5258,0.3012
311.0,55.8323,0.2562
311.0,45.6508,0.1277
311.0,90.05,0.2377
311.0,110.151,0.1822
311.0,52.1177,0.1822
311.0,1178.531,0.1822
311.0,25.807,0.2152
311.0,30.0,0.2152
311.0,44.5702,0.2242
311.0,77.558,0.2242
311.0,100.08,0.2242
311.0,46.0896,0.2242
311.0,64.4224,0.2152
312.0,78.5446,0.2118
312.0,43.2001,0.2118
312.0,36.6231,0.2118
312.0,30.6472,0.2118
312.0,55.6103,0.2118
312.0,45.3486,0.2508
312.0,46.9068,0.2508
312.0,33.2453,0.2508
312.0,108.477,0.3023
312.0,38.422,0.3023
312.0,58.1055,0.3023
313.0,87.4371,0.3438
314.0,64.4864,0.3838
314.0,57.1008,0.3838
314.0,52.0216,0.2853
314.0,100.3419,0.2853
314.0,84.5488,0.2853
314.0,86.9741,0.5893
315.0,67.041,0.3628
315.0,66.4267,0.2823
315.0,54.555,0.2533
315.0,8.7321,0.2533
315.0,147.3813,0.2533
315.0,60.4401,0.2313
315.0,75.5017,0.2023
315.0,83.0015,0.2023
315.0,58.1055,0.2023
315.0,66.547,0.2028
315.0,47.5421,0.2028
315.0,4.4721,0.2028
315.0,11.7686,0.2028
315.0,76.0428,0.2428
315.0,93.4679,0.3363
315.0,59.4138,0.3363
315.0,65.0308,0.3363
315.0,82.0518,0.3363
315.0,50.9755,0.3013
315.0,117.2711,0.3013
316.0,116.3035,0.3523
316.0,76.2775,0.3523
316.0,58.809,0.3523
316.0,69.7585,0.3178
316.0,46.0027,0.2303
316.0,75.1415,0.2303
316.0,44.4325,0.2018
316.0,31.241,0.3988
316.0,124.4357,0.3988
316.0,98.6978,0.3988
316.0,102.9004,0.3988
316.0,120.8729,0.6683
316.0,124.8249,0.6683
316.0,61.0942,0.6683
316.0,53.0212,0.1898
317.0,64.9038,0.1352
317.0,47.7127,0.1352
317.0,42.547,0.1352
317.0,173.5259,0.1487
317.0,67.6702,0.1487
318.0,64.158,0.3157
318.0,63.0714,0.1782
318.0,110.5543,0.1782
318.0,42.1011,0.1782
318.0,82.9277,0.1367
318.0,141.3966,0.2337
318.0,56.8859,0.3022
318.0,54.5894,0.3022
318.0,25.9278,0.3022
318.0,47.1858,0.3022
318.0,123.199,0.3022
318.0,56.1805,0.3022
318.0,74.0,0.3022
319.0,94.5304,0.2277
319.0,57.1183,0.2277
319.0,63.6121,0.2277
319.0,78.9003,0.2277
319.0,83.2541,0.0057
319.0,54.0856,0.0057
319.0,103.9964,0.0247
319.0,86.954,0.2312
319.0,61.9718,0.2312
319.0,59.4348,0.3722
320.0,74.0422,0.2597
320.0,42.0,0.0542
320.0,68.0165,0.0542
320.0,76.5506,0.0542
320.0,69.9035,0.0542
320.0,48.9004,0.1647
320.0,74.3539,0.1647
320.0,59.1798,0.1647
320.0,43.4885,-0.0013
320.0,56.6414,-0.0508
321.0,78.4347,0.2282
321.0,71.332,0.2542
321.0,58.6622,0.2812
321.0,18.5068,0.3742
321.0,23.0489,0.3742
321.0,73.6699,0.3742
321.0,62.444,0.3742
321.0,41.7732,0.3742
321.0,53.033,0.3742
321.0,111.5135,0.3287
321.0,1224.2128,0.2622
321.0,61.5081,0.2592
321.0,145.0552,0.1042
321.0,14.1598,-0.0343
321.0,49.0153,-0.0343
321.0,37.8451,-0.0343
321.0,105.3874,-0.0083
321.0,54.2609,0.0207
321.0,90.9464,0.0207
321.0,48.1067,0.0207
321.0,27.2809,0.0852
321.0,74.0355,0.0852
321.0,49.163,0.1057
321.0,44.9027,0.1057
321.0,60.407,0.1057
321.0,80.5621,0.1612
321.0,23.817,0.1612
321.0,58.5021,0.1612
321.0,134.2386,0.5782
321.0,41.7163,0.1612
323.0,75.1415,0.2847
323.0,23.3452,0.2847
323.0,89.8693,0.2847
324.0,36.6776,0.1572
324.0,80.3508,0.0837
324.0,58.0,0.1202
324.0,52.0312,0.1202
324.0,68.884,0.1637
324.0,67.6923,0.1637
324.0,36.4589,0.1637
324.0,67.0466,0.1637
324.0,52.8441,0.1637
324.0,111.8805,0.1637
324.0,29.3002,0.1637
324.0,109.6563,0.2447
324.0,91.2277,0.4267
324.0,53.0589,0.4267
324.0,61.0737,0.4267
325.0,99.4208,0.1397
325.0,26.7255,0.4577
325.0,20.0,0.4577
325.0,40.1155,0.4577
326.0,93.7777,0.0342
327.0,27.1017,0.1887
327.0,50.3115,0.1672
327.0,58.8218,0.1587
327.0,45.6098,0.2307
327.0,51.6236,0.5022
327.0,13.7568,0.5022
327.0,31.8159,0.5022
327.0,42.2641,0.5022
328.0,105.5959,0.1687
328.0,80.3757,0.1687
328.0,52.345,0.1357
328.0,59.4138,0.2647
328.0,169.6887,0.2647
328.0,90.5345,0.2647
328.0,21.095,0.1097
328.0,77.674,0.0692
328.0,60.1519,0.0277
328.0,74.4866,0.0447
328.0,58.9173,0.0482
328.0,23.7118,0.0482
328.0,113.0277,0.0482
328.0,76.1003,0.0482
328.0,81.6838,0.0482
328.0,134.0821,0.0482
328.0,105.3008,0.0482
328.0,109.9147,0.0482
328.0,42.6907,-0.0348
328.0,23.4307,0.2587
329.0,82.1736,-0.0505
329.0,69.0652,-0.0505
329.0,159.2082,-0.029
329.0,61.8971,0.0465
329.0,91.7606,0.0465
329.0,15.0416,0.0825
329.0,20.5061,0.0825
329.0,191.9753,0.3065
329.0,26.1964,0.3065
329.0,39.9061,0.3065
329.0,56.376,0.3065
330.0,99.7296,0.399
330.0,44.5112,0.368
330.0,134.8925,0.2515
330.0,25.4608,0.38
330.0,60.2536,0.518
330.0,27.5409,0.518
330.0,42.45,0.518
330.0,13.0863,0.518
331.0,88.1717,0.201
331.0,84.4541,0.0775
332.0,63.4527,0.2635
332.0,52.9009,0.204
332.0,44.0511,0.204
332.0,26.1964,0.204
332.0,64.5949,0.1515
332.0,51.2104,0.1515
332.0,58.5235,0.1515
332.0,46.0027,0.1515
332.0,27.2947,0.522
333.0,133.6086,0.0395
333.0,39.3224,0.082
333.0,93.4077,0.082
333.0,15.5724,0.082
333.0,59.4243,0.124
333.0,85.6154,0.124
333.0,33.7083,0.124
333.0,46.2385,0.124
334.0,112.1082,0.25
334.0,102.6475,0.253
334.0,47.1222,0.267
334.0,34.0588,0.278
334.0,71.1425,0.278
334.0,31.217,0.3105
334.0,65.4313,0.3185
334.0,22.0511,0.3185
334.0,59.0529,0.3185
335.0,105.201,0.111
335.0,41.1947,0.111
336.0,56.3649,-0.005
336.0,42.7229,-0.005
336.0,44.3199,-0.005
336.0,33.3017,-0.0925
336.0,18.7883,-0.1045
336.0,52.7565,-0.1045
336.0,1000.7822,-0.0165
336.0,30.0416,-0.0165
336.0,30.5369,-0.0165
336.0,31.3249,-0.0165
336.0,62.7714,0.0005
336.0,61.5731,0.0005
336.0,93.5361,0.0535
336.0,53.6493,0.0535
336.0,102.5305,0.1465
336.0,76.2971,0.1465
336.0,97.5666,0.1465
336.0,57.7862,0.1465
336.0,75.3426,0.1465
336.0,123.5496,0.4035
336.0,86.5,0.4035
336.0,18.6078,0.4085
336.0,84.8528,0.473
336.0,30.3026,0.473
336.0,38.3471,0.473
336.0,95.5196,0.473
