superconduct/table48.range_atomic_radius,superconduct/table48.range_fie,superconduct/table48.wtd_mean_fie
199.0,786.5,891.1
60.0,219.9,708.88
205.0,810.6,1003.62307692308
171.0,772.0,761.661333333333
81.0,129.1,834.25
9.0,7.0,714.85
171.0,772.0,1011.60842857143
8.0,3.89999999999998,660.207
57.0,0.899999999999977,868.7
171.0,764.1,800.844444444444
1.0,112.8,855.936
171.0,852.5,793.557986870897
205.0,810.6,1002.92630014084
46.0,109.9,674.985
171.0,764.1,754.175
171.0,764.1,771.263492063492
141.0,301.1,758.235555555555
211.0,1177.5,1044.55505279035
139.0,527.7,779.5288
171.0,764.1,724.743
205.0,810.6,1010.26857142857
205.0,810.6,1003.68815384615
171.0,764.1,1007.91774193548
171.0,764.1,1007.53586666667
171.0,772.0,1011.03731428571
171.0,772.0,1011.473
171.0,764.1,998.494230769231
205.0,810.6,799.633333333333
205.0,810.6,991.036
177.0,1131.0,1045.86020408163
139.0,527.7,779.428
67.0,188.1,732.65
171.0,772.0,1019.84583590376
57.0,148.5,788.75
205.0,810.6,1003.18069522036
87.0,382.4,805.772972972973
0.0,0.0,615.4
156.0,580.5,801.969176470588
205.0,810.6,996.561841070023
199.0,786.5,994.9725
145.0,470.3,928.933333333333
111.0,335.4,881.55625
73.0,96.4,682.6495
205.0,810.6,738.357142857143
205.0,810.6,1013.37843137255
15.0,38.6,701.042
27.0,239.2,716.37380952381
205.0,810.6,1010.82
142.0,283.5,691.5
171.0,781.6,1011.16155861166
103.0,326.4,754.45
5.0,135.0,718.55
171.0,764.1,737.0375
146.0,817.5,1021.77543453071
18.0,99.4,744.9
205.0,810.6,996.806393700787
171.0,772.0,1011.22990909091
205.0,810.6,1018.26459090909
113.0,283.8,892.613307984791
171.0,764.1,1009.78948269054
12.0,125.1,713.204
205.0,810.6,1012.6175
108.0,457.9,802.757142857143
205.0,810.6,994.398600311042
195.0,894.6,1022.58
22.0,166.1,800.992217898833
205.0,894.6,1019.616
43.0,217.0,595.35
178.0,764.1,736.6525
205.0,810.6,997.169230769231
171.0,764.1,1052.69055555556
205.0,810.6,985.16
158.0,781.6,1009.17996560619
53.0,181.3,828.33
139.0,443.7,782.2994
58.0,62.9000000000001,779.233333333333
205.0,810.6,738.450714285714
205.0,810.6,984.64
205.0,810.6,752.062857142857
150.0,737.9,1077.34340425532
205.0,810.6,996.118518518518
80.0,182.8,653.425
46.0,109.9,679.773
205.0,810.6,1007.08853333333
205.0,810.6,1002.31362940276
2.0,5.30000000000007,705.55
205.0,810.6,1003.50123076923
126.0,316.0,915.06
171.0,764.1,1011.29908316961
108.0,356.8,807.992682926829
171.0,772.0,1011.47785714286
205.0,810.6,998.14420970266
145.0,470.3,818.083333333333
22.0,106.7,673.74
205.0,810.6,998.101701469451
205.0,810.6,996.954258675079
61.0,98.4,692.063333333333
171.0,781.6,826.1875
142.0,365.6,699.71
217.0,910.3,1140.37142857143
73.0,79.0,885.633333333333
205.0,810.6,998.743564356436
147.0,773.0,1011.35285714286
81.0,405.1,807.8045
205.0,810.6,994.472854914196
176.0,667.2,1011.01
142.0,737.9,986.949438202247
171.0,764.1,737.0375
61.0,48.5,668.6875
111.0,136.6,766.32
139.0,443.7,782.162
164.0,1148.5,896.6475
198.0,682.9,1053.43015873016
2.0,96.5,740.8
205.0,810.6,979.2875
171.0,764.1,724.526732673267
205.0,810.6,1000.55292307692
150.0,572.7,779.69358974359
205.0,810.6,1004.52824514655
171.0,764.1,703.406666666667
35.0,9.60000000000002,653.3
3.0,60.6999999999999,760.314
205.0,810.6,698.215384615385
205.0,810.6,740.985714285714
146.0,735.9,953.714285714286
145.0,470.3,795.65
196.0,1139.9,934.698113207547
171.0,772.0,1011.53814285714
199.0,786.5,1005.02933333333
205.0,810.6,989.001185770751
196.0,1148.5,946.822
155.0,496.7,791.25
22.0,160.8,788.6
75.0,205.4,800.533333333333
62.0,180.4,652.032
205.0,810.6,1072.51666666667
174.0,764.1,1001.20230769231
164.0,1148.5,1024.35285714286
171.0,772.0,1017.8032967033
205.0,810.6,1047.38484848485
190.0,773.0,1011.46857142857
38.0,181.9,577.3819
205.0,810.6,988.01510277033
73.0,282.6,843.571428571428
139.0,443.7,782.36908
171.0,772.0,785.56875
205.0,810.6,1003.23664596273
205.0,810.6,1002.82
205.0,810.6,992.129529130088
205.0,810.6,995.6
2.0,157.8,732.392
147.0,772.0,1012.40642857143
205.0,810.6,1002.42818532819
171.0,781.6,979.4375
87.0,208.8,677.546456692913
171.0,764.1,1011.10131061599
205.0,810.6,993.17950310559
164.0,772.0,853.169444444444
5.0,10.6,763.34
0.0,0.0,577.2
205.0,810.6,1001.12170542636
205.0,810.6,982.707010090282
156.0,580.5,790.925899280576
171.0,764.1,1007.27586666667
139.0,443.7,775.788
171.0,764.1,1010.33121387283
190.0,773.0,1009.06544276458
177.0,764.1,997.538461538461
205.0,810.6,997.683544303797
37.0,355.1,779.325
205.0,810.6,1001.06461538462
205.0,810.6,1002.19907692308
176.0,667.2,1011.01
53.0,181.3,831.9
151.0,260.1,735.433333333333
128.0,544.6,829.0
171.0,772.0,1011.473
205.0,810.6,997.911384615384
199.0,786.5,1011.39
58.0,223.6,831.477
16.0,25.0999999999999,661.1809
205.0,810.6,1002.87258605692
205.0,810.6,1002.18809891808
205.0,810.6,999.666199376947
33.0,218.0,583.311714285714
171.0,764.1,998.926470588235
205.0,810.6,982.090946502058
80.0,280.3,765.418248175182
171.0,793.2,730.308108108108
171.0,764.1,997.963461538462
205.0,810.6,1004.25769230769
205.0,810.6,1007.82230652504
205.0,810.6,1002.20285714286
171.0,764.1,1011.58181818182
62.0,292.2,750.131578947368
205.0,810.6,741.971428571429
121.0,533.4,1198.808
77.0,130.5,689.986206896552
171.0,764.1,1005.86666666667
205.0,894.6,1021.4976
171.0,764.1,774.048571428571
110.0,436.0,776.971428571429
164.0,772.0,846.977777777778
171.0,773.0,1034.16787857143
124.0,406.1,805.963048780488
35.0,71.4,634.2492
171.0,764.1,722.412087912088
205.0,810.6,1002.15409582689
171.0,772.0,1011.62648571429
205.0,810.6,1013.76962962963
139.0,219.2,739.977777777778
185.0,764.1,996.990769230769
190.0,773.0,1005.73461538462
205.0,810.6,1007.64923076923
46.0,195.1,599.63
117.0,399.3,796.296
46.0,94.5,678.0575
139.0,443.7,782.6052
139.0,219.2,739.977777777778
135.0,287.2,713.525
158.0,781.6,1008.81285714286
171.0,772.0,1016.42677517439
183.0,766.2,1010.54429882045
199.0,786.5,1007.52171428571
55.0,110.0,692.125
35.0,288.5,632.68275
171.0,772.0,760.2
77.0,220.9,888.473469387755
205.0,810.6,1010.93028571429
205.0,810.6,805.864
6.0,79.5,680.4875
128.0,793.2,1011.17814285714
171.0,781.6,1029.26235294118
171.0,764.1,737.0375
80.0,86.4,640.48125
75.0,230.1,866.153333333333
103.0,314.2,854.4
57.0,76.5,681.885
205.0,810.6,770.2922
183.0,773.0,712.154444444444
142.0,737.9,1032.55
150.0,881.6,945.593125
139.0,860.4,874.242268041237
80.0,86.4,642.225
205.0,810.6,741.878571428571
205.0,810.6,1005.85859434683
74.0,245.9,710.22
205.0,810.6,994.941521394612
22.0,160.8,788.6
211.0,1177.5,768.902173913043
171.0,772.0,1011.65657142857
73.0,282.6,844.540983606557
205.0,810.6,1002.67496136012
125.0,184.8,743.8
205.0,810.6,1002.97230769231
60.0,135.9,681.461538461538
29.0,328.0,599.742857142857
80.0,86.4,642.15
150.0,881.6,1093.88692810458
80.0,356.8,810.618292682927
142.0,737.9,1050.26666666667
205.0,810.6,988.581964573269
205.0,894.6,1022.22
205.0,810.6,1003.50123076923
171.0,772.0,1006.66298600311
81.0,405.1,808.41375
205.0,810.6,1007.22773333333
62.0,232.2,829.03875
52.0,327.0,704.033333333333
22.0,106.7,680.142
0.0,0.0,710.3
205.0,810.6,1003.75323076923
8.0,109.0,865.852577319588
108.0,351.5,796.8
171.0,764.1,1006.0064
19.0,108.0,650.856
205.0,810.6,996.161960784314
12.0,148.6,840.199
142.0,743.7,1001.56918918919
199.0,786.5,1004.6944
59.0,109.0,626.2005
111.0,279.1,751.442105263158
171.0,764.1,697.208
27.0,61.9,545.433
164.0,1148.5,1036.21917808219
205.0,810.6,998.848615384615
147.0,772.0,1015.80573320186
205.0,810.6,992.70511679644
76.0,139.7,892.858043478261
178.0,764.1,990.304125
205.0,810.6,1010.69317142857
174.0,764.1,998.747692307692
65.0,254.0,893.885714285714
66.0,136.9,828.390909090909
171.0,772.0,785.44275
178.0,764.1,1025.11428571429
74.0,328.0,785.768
209.0,998.7,1021.71304347826
113.0,503.4,874.506976744186
2.0,109.0,814.5
205.0,810.6,1011.56357142857
171.0,764.1,743.471794871795
150.0,572.7,778.583333333333
205.0,810.6,985.379279279279
205.0,810.6,1003.88338461538
205.0,810.6,1003.62307692308
205.0,810.6,997.413269230769
53.0,181.3,845.972916666667
205.0,810.6,738.357142857143
190.0,773.0,889.4315
205.0,810.6,988.909830781628
83.0,208.8,650.866666666667
74.0,328.0,786.08
101.0,211.0,628.733333333333
171.0,764.1,1010.90327868852
205.0,810.6,997.280769230769
161.0,518.7,787.583333333333
83.0,208.8,651.016666666667
177.0,1148.5,1036.86636363636
171.0,772.0,1011.62535714286
70.0,218.9,726.785
12.0,148.6,844.7875
76.0,139.7,892.726086956522
198.0,682.9,1069.04390243902
171.0,764.1,745.837662337662
171.0,772.0,760.250833333333
29.0,139.9,679.675
205.0,810.6,738.357142857143
205.0,810.6,1000.14791344668
205.0,810.6,997.169230769231
130.0,287.2,778.107692307692
103.0,304.6,763.12
159.0,511.7,788.75
205.0,810.6,999.664980544747
171.0,764.1,925.0975
190.0,773.0,897.75
8.0,50.0999999999999,786.734
111.0,136.6,761.171428571429
83.0,208.8,650.866666666667
205.0,810.6,997.484141647421
190.0,773.0,711.360972727273
103.0,314.2,853.933333333333
78.0,348.4,781.136666666667
142.0,817.5,1200.3253814147
0.0,0.0,786.0
0.0,0.0,663.6
51.0,20.3,872.654
205.0,810.6,1010.68214285714
171.0,764.1,1002.75210526316
88.0,86.4,641.97075
205.0,810.6,992.476470588235
142.0,283.5,687.8
60.0,135.9,684.642
67.0,242.6,634.282352941176
142.0,817.5,1203.26991643454
171.0,764.1,1016.65363636364
205.0,810.6,992.526294820717
205.0,810.6,1009.87108433735
205.0,810.6,1002.42818532819
139.0,443.7,782.6008
171.0,764.1,1006.21333333333
205.0,810.6,1013.57955390335
5.0,7.69999999999993,653.334
145.0,470.3,902.668
205.0,810.6,706.3
171.0,764.1,736.473095238095
73.0,96.4,675.3975
205.0,810.6,994.631007751938
84.0,244.9,682.2
205.0,810.6,999.378431372549
67.0,263.4,714.0
12.0,96.5,754.525
32.0,252.7,716.48
205.0,810.6,1006.7916
205.0,810.6,993.805789056304
205.0,810.6,1007.73386666667
205.0,810.6,999.619230769231
130.0,287.2,732.422222222222
199.0,786.5,1005.40613333333
205.0,810.6,1009.40825825826
33.0,311.0,786.7225
96.0,421.8,800.975
199.0,786.5,895.506211180124
97.0,180.3,895.325
205.0,810.6,1001.57384615385
205.0,810.6,741.678571428571
139.0,443.7,782.5848
205.0,810.6,1021.125
106.0,355.1,755.9
205.0,810.6,1009.76717210008
205.0,810.6,998.061597542243
205.0,810.6,993.880873102209
147.0,772.0,906.125
205.0,810.6,992.822375
205.0,810.6,997.48828125
205.0,810.6,748.321428571429
195.0,894.6,1034.01872705018
205.0,810.6,990.35215348473
205.0,810.6,1003.62307692308
42.0,311.0,722.125
0.0,0.0,819.8
171.0,764.1,1010.24450867052
7.0,17.4000000000001,693.5
158.0,781.6,1008.80405714286
171.0,764.1,992.48125
73.0,79.0,883.0
8.0,3.89999999999998,662.04
94.0,319.1,736.2336
139.0,450.6,782.137
0.0,0.0,578.7
205.0,810.6,1001.69659442724
171.0,772.0,1011.05754545455
205.0,810.6,702.311111111111
164.0,1148.5,902.151
178.0,773.0,748.696875
205.0,810.6,993.864719680976
89.0,341.2,885.266666666667
199.0,786.5,1006.64226361032
50.0,168.1,666.412025
119.0,337.4,817.162666666667
171.0,772.0,1011.56328571429
73.0,155.2,739.284210526316
205.0,810.6,984.9
146.0,817.5,1003.85285714286
70.0,327.0,758.8114
205.0,810.6,999.66230529595
205.0,810.6,999.547486465584
106.0,273.0,739.714
27.0,13.5,654.53
171.0,764.1,723.439
205.0,810.6,991.793370165746
17.0,169.2,653.9
145.0,470.3,809.11
101.0,188.1,758.88
185.0,773.0,732.16
54.0,98.4,694.14
205.0,810.6,997.367815191856
196.0,1139.9,907.97
60.0,208.8,657.975
158.0,781.6,1008.87428571429
142.0,817.5,1205.24664804469
164.0,1148.5,903.9855
46.0,65.5,836.25
33.0,218.0,680.653333333333
171.0,764.1,701.439466666667
205.0,810.6,998.016795069337
171.0,764.1,737.0375
147.0,772.0,1012.23392857143
205.0,810.6,998.123095592265
205.0,810.6,730.392857142857
105.0,397.2,791.92
133.0,419.6,808.655
80.0,182.8,646.113
205.0,810.6,997.139230769231
147.0,772.0,1015.41148696265
196.0,1139.9,907.486075949367
205.0,810.6,1002.89892058597
164.0,1148.5,931.114
150.0,572.7,778.583333333333
205.0,810.6,1006.98986666667
205.0,810.6,984.283932346723
205.0,810.6,984.115750133476
171.0,764.1,1011.29908316961
66.0,136.9,867.671875
171.0,772.0,1011.59714285714
78.0,348.4,788.75
139.0,527.7,772.54
171.0,764.1,1029.18986983588
103.0,314.2,864.342857142857
205.0,810.6,1039.32266666667
0.0,0.0,615.4
164.0,1148.5,895.12475
205.0,810.6,738.731428571429
29.0,179.4,578.514285714286
205.0,810.6,1009.32307692308
13.0,98.4,797.252
211.0,1177.5,812.691666666667
211.0,1177.5,1053.9970282318
29.0,328.0,599.742857142857
185.0,764.1,740.225714285714
33.0,311.0,774.98
171.0,764.1,1020.89182156134
171.0,764.1,1000.66333333333
205.0,810.6,1004.90466830467
205.0,810.6,1017.3870977354
108.0,351.5,793.733333333333
205.0,810.6,698.470588235294
33.0,311.0,778.7596
205.0,810.6,994.9128125
205.0,810.6,690.97
16.0,65.0,1004.7
0.0,0.0,1085.7
205.0,810.6,999.319455252918
133.0,422.1,903.6
171.0,764.1,1008.93288590604
205.0,810.6,996.945669291339
82.0,283.6,708.416666666667
205.0,894.6,927.2
171.0,772.0,1011.81557142857
38.0,53.1,541.631
185.0,764.1,1028.31857142857
10.0,95.5,741.91
190.0,773.0,896.9015
205.0,810.6,991.599600957701
94.0,319.1,737.0088
205.0,810.6,1010.35
171.0,764.1,752.307571428571
2.0,74.3000000000001,725.665
62.0,66.5,770.266666666667
80.0,182.8,656.624
0.0,0.0,549.0
84.0,327.0,769.86
205.0,810.6,997.554901960784
205.0,810.6,984.986666666667
80.0,107.6,653.13
97.0,225.2,839.025
205.0,810.6,992.950318471337
16.0,25.0999999999999,661.457
150.0,572.7,778.583333333333
171.0,772.0,1019.92222222222
205.0,810.6,1005.41153846154
171.0,781.6,827.0625
205.0,810.6,985.663157894737
205.0,894.6,1022.22
205.0,810.6,735.328571428571
161.0,518.7,788.341666666667
171.0,764.1,1013.35141242938
205.0,810.6,1007.16373333333
80.0,356.8,808.571219512195
82.0,283.6,706.734166666667
205.0,810.6,1000.07209302326
133.0,400.9,915.37
211.0,1177.5,1114.47142857143
101.0,977.1,950.718
171.0,764.1,767.177777777778
205.0,810.6,982.4
60.0,142.7,651.075
7.0,9.60000000000002,760.964
33.0,311.0,777.39702970297
205.0,810.6,737.614285714286
196.0,1139.9,907.97
205.0,810.6,997.573076923077
180.0,764.1,1011.86671035387
142.0,793.2,1125.49832635983
205.0,810.6,1002.78696993061
205.0,810.6,1004.25333333333
205.0,810.6,869.35346112886
171.0,764.1,1013.68563636364
158.0,781.6,1011.85785714286
143.0,1139.9,988.17962962963
205.0,810.6,999.952963818322
84.0,328.0,731.733233333333
57.0,99.4,685.963333333333
139.0,443.7,782.99296
171.0,764.1,736.36875
205.0,810.6,723.592307692308
80.0,182.8,668.241666666667
205.0,810.6,999.685328185328
73.0,96.4,676.49375
55.0,119.3,670.0775
205.0,810.6,1015.55530393325
205.0,810.6,1003.62307692308
171.0,772.0,1005.88427787934
5.0,9.20000000000005,713.244
205.0,810.6,1000.01050583658
205.0,810.6,1009.69741248097
171.0,772.0,1011.48428571429
205.0,810.6,1007.9125
171.0,764.1,1006.24853333333
205.0,810.6,739.6
185.0,773.0,1034.93235294118
171.0,764.1,737.07025
70.0,218.9,681.821428571429
139.0,443.7,779.47728
205.0,810.6,1003.65561538462
171.0,772.0,1011.56328571429
110.0,200.4,622.74
205.0,810.6,997.118461538461
58.0,223.0,778.059266666667
205.0,810.6,990.897647058824
205.0,810.6,1008.09543378995
195.0,894.6,994.983333333333
84.0,327.0,705.353333333333
0.0,0.0,715.2
171.0,772.0,1011.01355374266
205.0,810.6,994.629009177166
205.0,810.6,747.888397790055
113.0,40.1,779.1225
20.0,22.3,726.8205
131.0,422.1,873.589447236181
92.0,399.3,811.54
205.0,810.6,1006.56323076923
205.0,810.6,1003.65561538462
205.0,810.6,738.236285714286
128.0,393.5,789.18
145.0,470.3,794.68
171.0,772.0,760.013833333333
135.0,211.2,740.866666666667
12.0,25.5,695.0
150.0,572.7,779.47
205.0,810.6,1003.74142194745
37.0,88.4,628.08
205.0,810.6,1003.62307692308
205.0,810.6,992.980763116057
69.0,278.7,752.781818181818
171.0,764.1,712.644444444444
92.0,399.3,769.271428571428
205.0,810.6,1004.73630769231
147.0,772.0,744.11875
171.0,764.1,1011.58181818182
205.0,810.6,745.064285714286
53.0,426.3,734.577419354839
205.0,810.6,1005.11443768997
205.0,810.6,1002.45217357733
3.0,61.7,659.034
53.0,181.3,849.299004975124
106.0,355.1,730.284210526316
205.0,810.6,1004.68755760369
84.0,244.9,723.72
158.0,781.6,1008.84971428571
16.0,129.9,854.21
205.0,810.6,991.501278976819
205.0,810.6,997.075308641975
205.0,810.6,1004.86
205.0,810.6,1010.82
40.0,231.0,830.7
205.0,810.6,1011.78454285714
128.0,365.6,770.288235294118
171.0,764.1,998.283083333333
33.0,311.0,777.76
190.0,773.0,1013.94528571429
171.0,772.0,785.420625
108.0,3.79999999999995,577.2114
171.0,764.1,1011.00694626474
32.0,11.2,662.48
103.0,314.2,854.4
171.0,781.6,1009.89885714286
103.0,314.2,843.571428571429
205.0,810.6,748.655555555555
205.0,810.6,992.270653907496
105.0,397.2,835.52
190.0,773.0,1011.08571428571
129.0,527.7,765.82
196.0,1139.9,898.7975
171.0,773.0,996.010769230769
133.0,419.6,866.011764705882
205.0,810.6,998.664673700664
205.0,810.6,727.671428571429
205.0,810.6,749.7
171.0,764.1,1005.86666666667
205.0,810.6,982.4
171.0,764.1,1013.88453038674
171.0,772.0,977.294458438287
11.0,150.2,603.06
205.0,810.6,1004.85704284945
199.0,786.5,886.53
190.0,773.0,691.361111111111
103.0,323.5,865.671428571428
205.0,810.6,739.184285714286
139.0,443.7,782.604
205.0,810.6,1006.896
108.0,457.9,802.757142857143
171.0,781.6,1010.99214285714
205.0,810.6,1003.76615384615
142.0,817.5,1187.36064735945
205.0,810.6,1004.59230769231
65.0,275.3,673.80875
171.0,772.0,1011.63071428571
171.0,764.1,992.09125
198.0,682.9,1053.18095238095
205.0,810.6,740.011428571428
205.0,810.6,1003.14622496148
171.0,764.1,1012.24344521849
142.0,283.5,749.166666666667
150.0,741.8,1088.75185185185
115.0,751.4,988.642857142857
139.0,443.7,782.58
12.0,125.1,770.75
80.0,86.4,645.024
205.0,810.6,1002.29846153846
108.0,351.5,793.733333333333
205.0,810.6,1006.78167701863
2.0,126.3,701.667857142857
205.0,810.6,748.777571428571
171.0,764.1,813.352307692308
57.0,149.5,863.746666666667
139.0,527.7,772.268
199.0,786.5,733.505
53.0,182.8,655.639
69.0,62.9000000000001,779.255133333333
185.0,764.1,1028.42785714286
199.0,786.5,1007.47928571429
161.0,518.7,788.05
199.0,786.5,1004.61066666667
20.0,183.9,733.354
87.0,382.4,812.655555555556
142.0,628.3,1077.4875
199.0,786.5,887.37
111.0,136.6,760.808333333333
205.0,810.6,995.949420849421
205.0,810.6,996.094339622642
103.0,314.2,854.202614379085
21.0,160.1,670.907
171.0,764.1,1012.40065359477
177.0,744.1,874.942105263158
185.0,764.1,1028.5025
205.0,810.6,997.169230769231
205.0,810.6,738.774285714286
171.0,781.6,888.35
205.0,810.6,999.277847113884
205.0,810.6,735.035211267606
84.0,410.1,844.720476858345
205.0,810.6,997.913708196839
151.0,458.9,838.744736842105
185.0,773.0,720.904375
205.0,810.6,996.31875
70.0,218.0,584.783371428571
184.0,570.7,757.22
205.0,810.6,1001.35250192456
205.0,810.6,996.0125
171.0,772.0,1011.45607142857
171.0,764.1,1005.86666666667
205.0,810.6,1050.78836363636
147.0,772.0,1013.38380871293
21.0,118.1,716.33376
205.0,810.6,998.461502347418
171.0,772.0,1011.45607142857
35.0,179.4,640.1556
18.0,99.4,725.966666666667
205.0,810.6,996.543076923077
162.0,537.6,775.258333333333
81.0,222.5,725.77
60.0,135.9,653.4975
171.0,764.1,999.877058823529
53.0,72.9,641.352
84.0,327.0,769.86
171.0,764.1,737.0375
205.0,810.6,1012.4676035503
114.0,306.7,812.082352941177
199.0,786.5,1007.53714285714
150.0,737.9,1039.83673469388
133.0,419.6,806.892487804878
171.0,781.6,713.052941176471
87.0,122.4,687.04
123.0,400.9,845.16
116.0,507.8,1055.22334846193
33.0,59.8,673.454
205.0,810.6,987.139682539683
171.0,764.1,701.326666666667
205.0,810.6,1004.8039800995
22.0,28.1,535.48
205.0,810.6,998.944015444015
205.0,810.6,736.165625
22.0,5.80000000000007,659.25
205.0,894.6,1097.85
199.0,786.5,736.2525
81.0,222.5,731.79
152.0,1090.6,993.6375
190.0,773.0,1008.18736462094
12.0,125.1,715.706
162.0,537.6,776.335555555556
205.0,810.6,1002.05727420227
171.0,772.0,1011.60721428571
205.0,810.6,998.190838509317
3.0,61.7,662.736
205.0,810.6,998.601230769231
205.0,810.6,739.077142857143
205.0,810.6,1003.19476923077
10.0,95.5,716.125
205.0,810.6,734.585714285714
114.0,306.7,812.125
7.0,145.7,667.999
205.0,810.6,1003.66646153846
171.0,772.0,890.27
97.0,470.1,938.511764705882
171.0,764.1,992.48125
205.0,810.6,770.88
60.0,135.9,672.405
198.0,682.9,1056.12698412698
80.0,356.8,812.612195121951
147.0,773.0,1010.41785714286
171.0,764.1,1031.08
183.0,766.2,701.783333333333
174.0,764.1,1011.80904325033
139.0,443.7,784.9412
196.0,1139.9,902.77375
57.0,0.899999999999977,868.7
171.0,764.1,1008.67142857143
205.0,810.6,1007.12341389728
50.0,178.4,656.266666666667
190.0,773.0,709.124545454545
205.0,810.6,711.911111111111
205.0,810.6,1003.67839230769
73.0,96.4,699.75
199.0,786.5,1010.55690021231
23.0,108.0,814.1
205.0,810.6,1003.62307692308
205.0,810.6,985.073333333333
74.0,319.1,716.3
171.0,764.1,1011.85425950197
106.0,355.1,731.442105263158
106.0,355.1,731.168421052632
205.0,810.6,997.169230769231
196.0,1139.9,903.38375
199.0,786.5,1007.51785714286
139.0,443.7,782.6012
171.0,772.0,1011.81637142857
205.0,810.6,1000.60115384615
67.0,242.6,698.5
171.0,764.1,1015.224749499
27.0,239.2,715.67125
