all/school_crime.ID,all/school_crime.Building Code,all/school_crime.DBN,all/school_crime.Location Name,all/school_crime.Location Code,all/school_crime.Address,all/school_crime.Borough,all/school_crime.Geographical District Code,all/school_crime.Register,all/school_crime.Building Name,all/school_crime.# Schools,all/school_crime.Schools in Building,all/school_crime.Major N,all/school_crime.Oth N,all/school_crime.NoCrim N,all/school_crime.Prop N,all/school_crime.Vio N,all/school_crime.ENGroupA,all/school_crime.RangeA,all/school_crime.AvgOfMajor N,all/school_crime.AvgOfOth N,all/school_crime.AvgOfNoCrim N,all/school_crime.AvgOfProp N,all/school_crime.AvgOfVio N,all/school_crime.New Georeferenced Column,all/school_crime.Zip Codes,all/school_crime.Community Districts,all/school_crime.Borough Boundaries,all/school_crime.City Council Districts,all/school_crime.Police Precincts
471,K435,19K502,FDNY HS FOR FIRE & LIFE SAFETY(BN),K502,400 PENNSYLVANIA AVENUE,K,19,246,400 PENNSYLVANIA AVENUE CONSOLIDATED LOCATION,5,Thomas Jefferson|  FDNY High School for Fire and Life Safety |  High School for Civil Rights |  Performing Arts and Technology High School |  World Academy for Total Community Health High Scho |  400 PENNSYLVANIA AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-104.779923 37.62986),12679,,,,
904,M440,,351 WEST  18 STREET CONSOLIDATED LOCATION,,351 WEST  18 STREET,M,2,1826,351 WEST  18 STREET CONSOLIDATED LOCATION,6,"James Baldwin School, The: A School for Expedition |  MANHATTAN BUSINESS ACADEMY |  Landmark High School |  Quest to Learn |  Hudson High School of Learning Technologies |  Humanities Preparatory Academy |  351 WEST  18 STREET CONSOLIDATED LOCATION",5.0,11.0,50.0,8.0,6.0,9C,1751-2000,1.35,4.73,18.5,2.46,2.92,POINT (-80.061719 26.777123),24127,,,,
897,M435,,260 PLEASANT AVENUE CONSOLIDATED LOCATION,,260 PLEASANT AVENUE,M,4,1433,260 PLEASANT AVENUE CONSOLIDATED LOCATION,2,Manhattan Center for Science and Mathematics |  Isaac Newton Middle School for Math & Science |  260 PLEASANT AVENUE CONSOLIDATED LOCATION,0.0,4.0,5.0,2.0,2.0,7C,1251-1500,0.65,2.79,6.71,1.48,1.47,POINT (-73.93365 40.794388),12426,7.0,4.0,35.0,16.0
265,K226,21K226,PS 226(BROOKLYN),K226,6006 23 AVENUE,K,21,969,,1,PS 226(BROOKLYN),0.0,0.0,2.0,0.0,0.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-99.355901 37.468729),28126,,,,
768,M123,05M123,PS 123(MN),M123,301 WEST 140 STREET,M,5,456,301 WEST 140 STREET CONSOLIDATED LOCATION,2,PS 123(MN)|SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 5(MN)|301 WEST 140 STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-75.225035 38.321124),27070,,,,
537,K515,18K515,SOUTH SHORE HS(BS),K922,6565 FLATLANDS AVENUE,K,18,149,6565 Flatlands Avenue CONSOLIDATED LOCATION,6,South Shore |Brooklyn Generation School |  Brooklyn Theatre Arts High School |  Victory Collegiate High School |  Brooklyn Bridge Academy |  Academy for Conservation and the Environment | 6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-73.916477 40.633516),13827,5.0,2.0,8.0,42.0
48,K033,75K368,P368(BN),K368,70 TOMPKINS AVENUE,K,14,262,70 TOMPKINS AVENUE CONSOLIDATED LOCATION,2,P.S. 368|  Success Academy Charter School - Bed-Stuy 1| 70 TOMPKINS AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-73.946618 40.696985),17213,69.0,2.0,49.0,51.0
912,M445,,350 GRAND STREET CONSOLIDATED LOCATION,,350 GRAND STREET,M,2,1649,350 GRAND STREET CONSOLIDATED LOCATION,7,ESSEX STREET ACADEMY(MS)| THE URBAN ASSEMBLY ACADEMY OF GOVERNMENT & LAW(MANHATTAN) |LOWER MANHATTAN ARTS ACADEMY(MS)|SEWARD PARK HS(MANHATTAN)|NEW DESIGN HS(MS)| HS FOR DUAL LANGUAGE & ASIAN STUDIES(MS) |SEWARD PARK GED(MANHATTAN)|350 GRAND STREET CONSOLIDATED LOCATION,2.0,5.0,8.0,5.0,2.0,8C,1501-1750,0.45,2.95,7.14,1.48,1.6,POINT (-74.747046 40.204073),28083,,,,
1631,X099,12X248,THE METROPOLITAN HS(BRONX),X248,1180 Rev. James A. Polite Ave.,X,12,357,,1,THE METROPOLITAN HS(BRONX),1.0,3.0,27.0,1.0,2.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-73.897782 40.82717),10937,8.0,5.0,43.0,24.0
1046,Q012,24Q012,PS 12(QN),Q012,42-00 72 STREET,Q,24,1209,,1,PS 12(QN),0.0,0.0,0.0,0.0,0.0,6C,1001-1250,0.61,2.55,6.1,1.29,1.48,POINT (-101.906092 33.528066),9431,,,,
1291,Q260,24Q307,PIONEER ACADEMY(QN),Q307,40-20 100th St.,Q,24,936,,1,PIONEER ACADEMY(QN),0.0,0.0,0.0,0.0,0.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-73.865243 40.748982),14510,66.0,3.0,21.0,68.0
76,K056,13K056,PS 56(BROOKLYN),K056,170 GATES AVENUE,K,13,201,,1,PS 56(BROOKLYN),0.0,1.0,0.0,1.0,0.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-73.960644 40.685063),13829,68.0,2.0,48.0,55.0
1530,X028,09X028,PS 28(XW),X028,1861 ANTHONY AVENUE,X,9,704,,1,PS 28(XW),0.0,0.0,2.0,0.0,0.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-73.903433 40.848266),10935,6.0,5.0,22.0,29.0
962,M501,,2005 MADISON AVENUE CONSOLIDATED LOCATION,,2005 MADISON AVENUE,M,5,192,2005 MADISON AVENUE CONSOLIDATED LOCATION,2,The Urban Assembly School for Global Commerce|  Choir Academy of Harlem|   2005 MADISON AVENUE CONSOLIDATED LOCATION,0.0,5.0,10.0,3.0,2.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-73.939461 40.807363),13093,7.0,4.0,36.0,16.0
1483,R450,31R450,CURTIS HS(SI),R450,105 HAMILTON AVENUE,R,31,2024,,1,CURTIS HS(SI),2.0,5.0,21.0,2.0,5.0,10C,2001-2500,1.21,7.43,22.93,3.29,4.29,POINT (-74.651823 40.355532),27732,,,,
1928,X790,07X547,NEW EXPLORERS HS(XW),X547,730 CONCOURSE VILLAGE WEST,X,7,230,730 Concourse Village West CONSOLIDATED LOCATION,3,Bronx Leadership Academy II High School |  New Explorers High School |  Urban Assembly School for Careers in Sports |  730 CONCOURSE VILLAGE WEST CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-73.923948 40.822117),10929,50.0,5.0,43.0,27.0
1523,X023,10X023,PS 23(BRONX),X023,2151 WASHINGTON AVENUE,X,10,434,,1,PS 23(BRONX),0.0,0.0,0.0,0.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-87.526042 37.962707),16133,,,,
783,M131,02M298,PACE HS(MS),M298,100 HESTER STREET,M,2,442,100 HESTER STREET CONSOLIDATED LOCATION,3,M.S. 131 |  Pace High School |  EMMA LAZARUS HIGH SCHOOL |  100 HESTER STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-73.993424 40.716659),11723,70.0,4.0,32.0,2.0
1723,X149,07X221,SOUTH BRONX PREPARATORY:A COLLEGE BOARD SCHOOL(BRONX),X221,360 EAST 145 STREET,X,7,578,360 EAST 145 STREET CONSOLIDATED LOCATION,2,South Bronx Preparatory: A College Board School |  M.S. 223 The Laboratory School of Finance and Tech |  360 EAST 145 STREET CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,POINT (-73.232997 42.311995),12142,,,,
4,K002,84K704,EXPLORE CHARTER SCHOOL(BS),K704,655 PARKSIDE AVENUE,K,17,529,655 PARKSIDE AVENUE CONSOLIDATED LOCATION,3,Parkside Preparatory Academy |  P.S. K141 |Explore Charter High School |655 PARKSIDE AVENUE CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,POINT (-80.714584 28.40276),22273,,,,
297,K255,22K255,PS 255(BROOKLYN),K255,1866 EAST 17 STREET,K,22,903,,1,PS 255(BROOKLYN),0.0,0.0,0.0,0.0,0.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-96.651869 34.767982),25005,,,,
671,M044,03M245,MS 245 COMPUTER SCHOOL(MN),M245,100 WEST 77 STREET,M,3,399,100 WEST 77 STREET CONSOLIDATED LOCATION,3,MS 245 COMPUTER SCHOOL(MN)| IS/JHS 247(MN)| THE ANDERSON SCHOOL(MN)|  100 WEST 77 STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-81.565258 29.478932),24635,,,,
1012,M837,03M291,WEST END SECONDARY SCHOOL,M291,227 WEST 61 STREET,M,3,336,,1,WEST END SECONDARY SCHOOL,0.0,1.0,0.0,0.0,1.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-83.486852 42.432788),8193,,,,
188,K164,20K164,PS 164(BROOKLYN),K164,4211 14 AVENUE,K,20,703,,1,PS 164(BROOKLYN),1.0,0.0,1.0,1.0,0.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-83.083641 42.343879),15564,,,,
1815,X338,09X204,PS 204 MORRIS HEIGHTS(XW),X204,1780 Martin Luther King Blvd.,X,9,585,,1,PS 204 MORRIS HEIGHTS(XW),0.0,1.0,3.0,0.0,1.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-80.146943 26.240529),23834,,,,
1189,Q163,25Q163,PS 163(QUEENS),Q163,159-01 59 AVENUE,Q,25,745,,1,PS 163(QUEENS),1.0,0.0,1.0,1.0,0.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-73.808797 40.740545),14507,22.0,3.0,3.0,67.0
1172,Q148,30Q148,PS 148(QN),Q148,89-02 32 AVENUE,Q,30,849,,1,PS 148(QN),0.0,0.0,0.0,0.0,0.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-73.878762 40.758409),14511,65.0,3.0,5.0,73.0
381,K313,13K527,Urban Assembly Institute of Math and Science,K527,283 Adams Street,K,13,420,283 Adams Street CONSOLIDATED LOCATION,2,The Urban Assembly School for Law and Justice |  Urban Assembly Institute of Math and Science for Y |  283 ADAMS STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-73.988637 40.694626),16865,68.0,2.0,38.0,54.0
1952,X973,12X271,EAST BRONX ACADEMY FOR THE FUTURE(XE),X271,1716 SOUTHERN BOULEVARD,X,12,613,,1,EAST BRONX ACADEMY FOR THE FUTURE(XE),3.0,7.0,10.0,4.0,5.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-73.888073 40.836963),11269,34.0,5.0,43.0,25.0
1452,R043,31R064,Gaynor McCown Expeditionary Learning School,R064,100 Essex Drive,R,31,319,100 Essex Drive CONSOLIDATED LOCATION,3,Marsh Avenue School for Expeditionary Learning |  Gaynor McCown Expeditionary Learning School | CSI HS for International Studies | 100 ESSEX DRIVE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-81.909688 34.46469),221,,,,
5,K002,,655 PARKSIDE AVENUE CONSOLIDATED LOCATION,,655 PARKSIDE AVENUE,K,17,1367,655 PARKSIDE AVENUE CONSOLIDATED LOCATION,3,Parkside Preparatory Academy |  P.S. K141 |Explore Charter High School |655 PARKSIDE AVENUE CONSOLIDATED LOCATION,1.0,3.0,3.0,3.0,1.0,7C,1251-1500,0.65,2.79,6.71,1.48,1.47,POINT (-80.714584 28.40276),22273,,,,
1181,Q156,29Q289,QUEENS UNITED MIDDLE SCHOOL(QS),Q289,229-02 137 Avenue,Q,29,194,229-02 137 AVENUE CONSOLIDATED LOCATION,2,P.S. 156 Laurelton |  Queens United Middle School |  229-02 137 AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-73.742884 40.672975),15313,63.0,3.0,47.0,63.0
1486,R470,79R470,CONCORD HS(SI),R470,109 RHINE AVENUE,R,31,95,,1,CONCORD HS(SI),0.0,0.0,0.0,0.0,0.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-74.087188 40.611054),10691,4.0,1.0,13.0,74.0
898,M440,02M313,THE JAMES BALDWIN SCHOOL:A SCHOOL FOR EXPEDITIONARY LEARNING(MANHATTAN),M313,351 WEST 18 STREET,M,2,186,351 WEST 18 STREET CONSOLIDATED LOCATION,6,"James Baldwin School, The: A School for Expedition |  MANHATTAN BUSINESS ACADEMY |  Landmark High School |  Quest to Learn |  Hudson High School of Learning Technologies |  Humanities Preparatory Academy |  351 WEST  18 STREET CONSOLIDATED LOCATION",,,,,,2C,1-250,,,,,,POINT (-80.061719 26.777123),24127,,,,
1065,Q031,26Q031,PS 31(QUEENS),Q031,211-45 46 ROAD,Q,26,523,,1,PS 31(QUEENS),1.0,0.0,0.0,1.0,0.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-81.863912 37.728715),5124,,,,
1349,Q465,27Q302,"QUEENS HS FOR INFORMATION,RESEARCH & TECHNOLOGY (QUEENS)",Q302,821 BAY 25 STREET,Q,27,370,821 BAY 25 STREET CONSOLIDATED LOCATION,4,"FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL(QS)| KAPPA VI(QS)|QUEENS HS FOR INFORMATION,RESEARCH & TECHNOLOGY (QUEENS)|ACADEMY OF MEDICAL TECHNOLOGY(QS)|FAR ROCKAWAY HS(QS)| 821 BAY 25 STREET CONSOLIDATED LOCATION",,,,,,3C,251-500,,,,,,POINT (-73.762743 40.601827),20529,51.0,3.0,47.0,59.0
1661,X116,12X217,IS 217 SCHOOL OF PERFORMING ARTS(BRONX),X217,977 FOX STREET,X,12,290,977 FOX STREET CONSOLIDATED LOCATION,4,IS 216 BUSINESS SCHOOL FOR ENTREPREN. STUDIES(XE)| ENTRADA ACADEMY(XE)| IS 217 SCHOOL OF PERFORMING ARTS(BRONX)| ACCION ACADEMY(XW)| SOUTH BRONX CLASSICAL CHARTER SCHOOL(XE)| 977 FOX STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-73.893883 40.822084),10937,8.0,5.0,43.0,24.0
1247,Q207,27Q207,PS 207(QUEENS),Q207,159-15 88 STREET,Q,27,622,,1,PS 207(QUEENS),0.0,1.0,1.0,1.0,0.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-73.844342 40.657675),15314,62.0,3.0,41.0,64.0
1121,Q094,26Q094,PS 94(QUEENS),Q094,41-77 Little Neck Parkway,Q,26,335,,1,PS 94(QUEENS),0.0,0.0,0.0,0.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-73.739136 40.77105),14505,26.0,3.0,20.0,69.0
142,K120,14K120,PS 120(BN),K120,18 BEAVER STREET,K,14,370,,1,PS 120(BN),0.0,2.0,3.0,2.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-71.505966 42.759151),20683,,,,
110,K093,13K093,PS 93(BROOKLYN),K093,31 NEW YORK AVENUE,K,13,237,,1,PS 93(BROOKLYN),0.0,0.0,1.0,0.0,0.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-73.992471 40.935354),3130,,,,
607,K884,17K884,FLATBUSH SUCCESS ACADEMY/PS 884,K886,15 SNYDER AVENUE,K,17,209,,1,FLATBUSH SUCCESS ACADEMY/PS 884,0.0,0.0,0.0,0.0,0.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-75.0091 39.935125),27936,,,,
1597,X079,,125 EAST 181 STREET CONSOLIDATED LOCATION,,125 EAST 181 STREET,X,10,1261,125 EAST 181 STREET CONSOLIDATED LOCATION,3,"Elementary School for Math, Science, and Technolog |  School for Environmental Citizenship |  Creston Academy |  125 EAST 181 STREET CONSOLIDATED LOCATION",0.0,1.0,3.0,0.0,1.0,7C,1251-1500,0.65,2.79,6.71,1.48,1.47,POINT (-81.685961 30.799574),32753,,,,
1405,Q799,29Q326,CAMBRIA HEIGHTS ACADEMY(QS),Q326,188-04 91st Ave.,Q,29,304,,1,CAMBRIA HEIGHTS ACADEMY(QS),0.0,2.0,0.0,0.0,2.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-82.763722 27.75386),8446,,,,
1712,X145,09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL(XW),X328,1000 TELLER AVENUE,X,9,263,1000 TELLER AVENUE CONSOLIDATED LOCATION,3,Urban Science Academy|New Millennium Business Academy Middle School| Success Academy Charter school Bronx 3|1000 TELLER AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-73.911479 40.832506),10934,50.0,5.0,42.0,27.0
1777,X183,84X493,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 1(XW),X493,339 MORRIS AVENUE,X,7,678,339 MORRIS AVENUE CONSOLIDATED LOCATION,3,P.S. 168|Success Academy Charter School - Bronx 1|The Urban Assembly Bronx Academy of Letters|MS 203|339 MORRIS AVENUE CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,POINT (-74.192728 40.735123),15578,,,,
655,M030,75M138,PS 138,M138,144-176 East 128 St.,M,5,603,144-176 East 128 St. CONSOLIDATED LOCATION,3,P.S. 030 Hernandez/Hughes|  P.S. 138|  Success Academy Charter School - Harlem 2|  144-176 EAST 128 STREET CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,POINT (-84.369694 43.009296),9393,,,,
1784,X189,11X462,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL CASA(XE),X462,3441 Steenwick Ave,X,11,262,,1,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL CASA(XE),0.0,0.0,3.0,0.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-73.830258 40.88286),12344,29.0,5.0,2.0,30.0
154,K136,15K821,Sunset Park Prep,K821,4004 FOURTH AVENUE,K,15,505,4004 FOURTH AVENUE CONSOLIDATED LOCATION,2,I.S. 136 Charles O. Dewey | Sunset Park Prep |  4004 4 AVENUE CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,POINT (-78.413348 40.485493),30153,,,,
1029,M916,05M517,TEACHERS COLLEGE COMMUNITY SCHOOL(MN),M517,168 Morningside Ave.,M,5,272,,1,TEACHERS COLLEGE COMMUNITY SCHOOL(MN),0.0,0.0,0.0,0.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-73.953284 40.812435),12424,37.0,4.0,36.0,17.0
1873,X430,10X549,DISCOVERY HS(XW),X549,2780 RESERVOIR AVENUE,X,10,349,2780 RESERVOIR AVENUE CONSOLIDATED LOCATION,5,"Kingsbridge International High School |  International School for Liberal Arts |  High School for Teaching and the Professions |  Celia Cruz Bronx High School of Music, The |  Walton HS |  Discovery High School |  2780 RESERVOIR AVENUE CONSOLIDATED LOCATION",,,,,,3C,251-500,,,,,,POINT (-73.897835 40.870796),11606,24.0,5.0,40.0,34.0
332,K277,22K277,PS 277(BROOKLYN),K277,2529 GERRITSEN AVENUE,K,22,409,,1,PS 277(BROOKLYN),0.0,0.0,0.0,0.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-73.928302 40.595731),13825,5.0,2.0,8.0,36.0
515,K470,17K546,HS FOR PUBLIC SERVICE HEROES OF TOMORROW(BS),K546,600 KINGSTON AVENUE,K,17,344,600 KINGSTON AVENUE CONSOLIDATED LOCATION,5,GEORGE WINGATE HS(BS) |GEORGE W. WINGATE HS GED (BS) |THE SCHOOL FOR HUMAN RIGHTS(BROOKLYN) | Brooklyn Institute for Liberal Arts |HS FOR PUBLIC SERVICE HEROES OF TOMORROW(BS),,,,,,3C,251-500,,,,,,POINT (-73.942431 40.658787),16866,17.0,2.0,11.0,44.0
1282,Q238,29Q238,IS 238(QS),Q238,88-15 182 STREET,Q,29,1411,,1,IS 238(QS),0.0,2.0,1.0,0.0,1.0,7C,1251-1500,0.65,2.79,6.71,1.48,1.47,POINT (-106.619255 35.180771),6577,,,,
661,M036,05M036,PS 36(MANHATTAN),M036,123 MORNINGSIDE DRIVE,M,5,342,,1,PS 36(MANHATTAN),0.0,0.0,3.0,0.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-77.922732 39.54254),7615,,,,
575,K722,75K721,P721 OTC(BS),K721,64 AVENUE X,K,21,472,,1,P721 OTC(BS),0.0,0.0,2.0,0.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-73.981319 40.589321),18183,21.0,2.0,45.0,35.0
363,K303,21K344,Rachel Carson High School for Coastal Studies,K344,521 WEST AVENUE,K,21,498,521 WEST AVENUE CONSOLIDATED LOCATION,3,I.S. 303 Herbert S. Eisenberg | Coney Island Preparatory Public Charter School |Rachel Carson High School for Coastal Studies |  521 WEST AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-83.829863 34.295334),6712,,,,
1608,X085,85X085,PS 85(BRONX),X085,2400 MARION AVENUE,X,10,876,,1,PS 85(BRONX),0.0,2.0,3.0,2.0,0.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-88.384543 39.476839),19609,,,,
112,K095,21K095,PS 95(BROOKLYN),K095,345 VAN SICKLEN STREET,K,21,927,,1,PS 95(BROOKLYN),0.0,0.0,1.0,0.0,0.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-73.97518 40.595601),18183,32.0,2.0,45.0,36.0
166,K147,14K147,P.S. 147 Isaac Remsen,K147,325 BUSHWICK AVENUE,K,14,302,325 BUSHWICK AVENUE CONSOLIDATED LOCATION,2,P.S. 147 Isaac Remsen |  Young Women's Leadership School of Brooklyn |  325 BUSHWICK AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-73.939232 40.704801),17213,36.0,2.0,30.0,56.0
1744,X159,10X159,PS 159(BRONX),X159,2315 WASHINGTON AVENUE,X,10,191,,1,PS 159(BRONX),0.0,0.0,0.0,0.0,0.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-88.404296 33.493327),9792,,,,
642,M017,02M212,PS 212(MANHATTAN),M212,328 WEST 48 STREET,M,2,324,328 WEST 48 STREET CONSOLIDATED LOCATION,2,P.S. 212 Midtown West |  Professional Performing Arts High School |  328 WEST  48 STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-82.566745 27.55681),3685,,,,
1643,X106,11X106,PS 106(XE),X106,2120 ST. RAYMOND AVENUE,X,11,1063,,1,PS 106(XE),0.0,1.0,0.0,1.0,0.0,6C,1001-1250,0.61,2.55,6.1,1.29,1.48,POINT (-73.854417 40.837581),11271,58.0,5.0,31.0,26.0
1926,X781,10X051,PS 51 BRONX NEW SCHOOL(XW),X051,695 East 182 St,X,10,195,,1,PS 51 BRONX NEW SCHOOL(XW),0.0,1.0,0.0,1.0,0.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-99.319223 39.758096),3896,,,,
636,M011,02M011,PS 11 WILLIAM T.HARRIS(MS),M011,320 WEST 21 STREET,M,2,915,,1,PS 11 WILLIAM T.HARRIS(MS),0.0,0.0,1.0,0.0,0.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-86.121762 42.778394),12476,,,,
1628,X098,12X251,EXPLORATIONS ACADEMY(XE),X251,1619 Boston Road,X,12,253,1619 Boston Road CONSOLIDATED LOCATION,4,J.H.S. 098  |  Explorations Academy  |    Bronx Envision Academy | Flags HS | 1619 BOSTON ROAD CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-73.890522 40.835893),11269,34.0,5.0,43.0,25.0
722,M088,03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS(MANHATTAN),M415,215 WEST 114 STREET,M,3,224,215 WEST 114 STREET CONSOLIDATED LOCATION,2,Wadleigh Secondary School for the Performing & Vis |  Frederick Douglass Academy II Secondary School |  215 WEST 114 STREET CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-76.501179 38.976929),28576,,,,
1939,X884,07X427,COMMUNITY SCHOOL FOR SOCIAL JUSTICE(XW),X427,350 GERARD AVENUE,X,7,234,350 GERARD AVENUE CONSOLIDATED LOCATION,2,Community School for Social Justice |  Health Opportunities High School |  350 GERARD AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-75.126417 40.069997),6957,,,,
1882,X440,10X440,DEWITT CLINTON HS(XW),X440,100 WEST MOSHOLU PARKWAY SOUTH,X,10,951,,1,DEWITT CLINTON HS(XW),2.0,12.0,57.0,2.0,11.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-73.886187 40.880901),11606,24.0,5.0,40.0,34.0
1201,Q171,30Q171,PS 171(QUEENS),Q171,14-14 29 AVENUE,Q,30,460,,1,PS 171(QUEENS),0.0,1.0,1.0,1.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-72.801112 44.784948),2604,,,,
1665,X117,09X117,IS 117 JOSEPH H. WADE(XW),X117,1865 MORRIS AVENUE,X,9,507,1865 MORRIS AVENUE CONSOLIDATED LOCATION,2,I.S. 117 Joseph H. Wade |  Young Women's Leadership School of the Bronx |  1865 MORRIS AVENUE CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,POINT (-74.263888 40.695117),15303,,,,
1226,Q192,29Q192,IS 192(QS),Q192,109-89 204 STREET,Q,29,511,109-89 204 STREET CONSOLIDATED LOCATION,2,I.S. 192 The Linden |  Pathways College Preparatory School: A College Boa |  109-89 204 STREET CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,POINT (-94.67592 31.752777),1628,,,,
1055,Q022,25Q022,PS 22(QUEENS),Q022,153-33 SANFORD AVENUE,Q,25,898,,1,PS 22(QUEENS),0.0,0.0,0.0,0.0,0.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-73.811236 40.761377),14190,22.0,3.0,3.0,67.0
639,M013,84M518,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL,M518,1573 Madison Ave,M,4,518,1573 MADISON AVE CONSOLIDATED LOCATION,3,Central Park East I|  Central Park East High School|  East Harlem Scholars Academy Charter School|  1573 MADISON AVENUE CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,POINT (-73.213026 41.200385),2245,,,,
1323,Q420,29Q265,EXCELSIOR PREPARATORY HS(QS),Q265,143-10 SPRINGFIELD BOULEVARD,Q,29,360,143-10 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,4,Queens Preparatory Academy |  Excelsior Preparatory High School |  George Washington Carver High School for the Scien |  Preparatory Academy for Writers: A College Board S|  143-10 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-83.724834 32.906754),22850,,,,
43,K027,,27 HUNTINGTON STREET CONSOLIDATED LOCATION,,27 HUNTINGTON STREET,K,15,173,27 HUNTINGTON STREET CONSOLIDATED LOCATION,2,Red Hook Neighborhood School|Agnes Humphrey School for Leadership|27 HUNTINGTON STREET CONSOLIDATED LOCATION,0.0,3.0,7.0,3.0,0.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-74.454772 40.504599),30129,,,,
