all/eyemove_table_1_1.totalFixDur,all/eyemove_table_1_1.prevFixDur,all/eyemove_table_1_1.nextFixDur,all/eyemove_table_1_1.Key_1_1,Key_0_0
478.0,140.0,180.0,2699,3116
179.0,0.0,139.0,2500,727
119.0,159.0,139.0,2559,6321
258.0,100.0,159.0,6851,1456
99.0,99.0,99.0,3275,792
139.0,258.0,139.0,180,6888
338.0,159.0,199.0,2441,393
99.0,139.0,99.0,4821,2119
338.0,99.0,119.0,4068,2564
258.0,397.0,298.0,3820,3827
139.0,199.0,258.0,4706,3648
478.0,239.0,259.0,4260,160
80.0,179.0,99.0,2139,3864
1037.0,159.0,199.0,3261,739
199.0,358.0,239.0,7344,2422
358.0,139.0,159.0,6712,3915
139.0,239.0,199.0,2011,2805
80.0,99.0,80.0,4004,6913
80.0,139.0,179.0,3126,1263
616.0,0.0,238.0,818,2120
159.0,80.0,139.0,3344,1197
159.0,179.0,139.0,2108,4560
139.0,80.0,179.0,159,1967
139.0,159.0,338.0,1716,3170
99.0,199.0,139.0,2179,6916
139.0,119.0,199.0,3691,948
377.0,139.0,139.0,1144,3386
99.0,0.0,99.0,7071,539
278.0,119.0,80.0,2437,2281
359.0,100.0,179.0,2812,5596
238.0,199.0,119.0,617,4319
239.0,119.0,199.0,1032,3334
378.0,159.0,159.0,3605,3545
139.0,119.0,119.0,3720,1431
100.0,319.0,558.0,5133,5466
219.0,179.0,139.0,851,4937
20.0,219.0,259.0,196,6054
99.0,119.0,99.0,5390,5290
159.0,119.0,80.0,3148,4583
179.0,139.0,159.0,4847,3727
258.0,139.0,199.0,1328,6114
757.0,0.0,179.0,157,3161
139.0,99.0,99.0,5840,831
278.0,199.0,199.0,4667,4718
80.0,99.0,99.0,2226,1580
99.0,119.0,80.0,171,6387
219.0,139.0,179.0,908,5872
159.0,139.0,159.0,2455,2775
80.0,199.0,99.0,3967,3070
139.0,199.0,239.0,6990,6817
139.0,99.0,99.0,1261,1539
179.0,179.0,179.0,3472,3910
238.0,80.0,258.0,5166,5610
119.0,258.0,159.0,6424,609
179.0,179.0,139.0,5439,7486
179.0,159.0,80.0,2334,4461
419.0,239.0,638.0,2327,5875
159.0,179.0,99.0,6077,3783
498.0,259.0,259.0,399,7083
100.0,80.0,119.0,2849,3513
258.0,139.0,179.0,3703,2022
299.0,80.0,258.0,5580,69
179.0,219.0,99.0,4664,3530
99.0,179.0,159.0,3960,4207
219.0,0.0,99.0,5078,2597
99.0,139.0,179.0,6646,6133
318.0,179.0,119.0,4704,6157
99.0,179.0,278.0,799,3109
139.0,159.0,497.0,6626,5620
100.0,139.0,80.0,6622,1118
319.0,279.0,219.0,7491,7310
139.0,219.0,199.0,1422,809
279.0,239.0,239.0,6145,6028
219.0,159.0,179.0,5074,523
179.0,0.0,338.0,7393,6276
139.0,80.0,139.0,2501,4572
219.0,139.0,80.0,510,2039
338.0,179.0,139.0,5565,2553
238.0,239.0,199.0,6526,7378
159.0,159.0,159.0,3056,490
80.0,219.0,239.0,1061,6153
99.0,119.0,119.0,3558,3800
179.0,80.0,219.0,5196,932
179.0,397.0,239.0,2008,4118
358.0,339.0,259.0,1576,3787
159.0,199.0,319.0,6498,6031
199.0,258.0,139.0,7070,2614
258.0,80.0,219.0,2453,3777
199.0,159.0,80.0,4851,2746
99.0,139.0,139.0,5910,7567
318.0,0.0,99.0,1841,3774
179.0,99.0,139.0,6236,7196
199.0,99.0,119.0,946,359
259.0,120.0,239.0,4672,5574
537.0,159.0,159.0,352,3007
80.0,119.0,139.0,4422,2358
179.0,199.0,80.0,3802,5628
278.0,179.0,219.0,1143,6842
199.0,119.0,179.0,2617,6181
259.0,119.0,99.0,5674,5254
278.0,99.0,179.0,5917,6087
259.0,239.0,279.0,7065,6919
298.0,258.0,139.0,5285,112
199.0,139.0,258.0,5883,5741
80.0,179.0,199.0,2050,949
159.0,99.0,159.0,5020,971
258.0,199.0,219.0,2689,610
179.0,139.0,258.0,4728,5044
139.0,99.0,119.0,4137,329
119.0,219.0,99.0,4107,7289
139.0,139.0,139.0,3330,5318
80.0,139.0,80.0,2214,628
338.0,258.0,199.0,4371,1747
179.0,0.0,20.0,6750,1548
179.0,199.0,219.0,6461,3069
179.0,219.0,179.0,256,7325
159.0,119.0,119.0,7345,969
80.0,159.0,80.0,4095,2620
338.0,199.0,80.0,7068,3162
119.0,159.0,99.0,682,2429
219.0,199.0,159.0,1563,4192
99.0,99.0,199.0,5287,55
159.0,219.0,199.0,1324,6976
537.0,179.0,139.0,2672,2433
99.0,139.0,239.0,2221,5175
179.0,179.0,159.0,3770,7240
159.0,179.0,179.0,1571,3991
139.0,139.0,139.0,1400,3099
99.0,99.0,99.0,1749,6250
199.0,139.0,139.0,5997,681
99.0,159.0,159.0,2296,2907
99.0,99.0,119.0,740,569
219.0,179.0,179.0,4889,1426
318.0,159.0,199.0,7316,7474
139.0,179.0,159.0,1201,6559
179.0,0.0,139.0,2969,4421
80.0,119.0,99.0,7277,2486
119.0,238.0,80.0,7127,6194
140.0,219.0,259.0,6365,4511
139.0,80.0,397.0,5004,719
119.0,139.0,139.0,3199,6884
179.0,99.0,258.0,5770,2342
139.0,199.0,99.0,1177,7273
219.0,0.0,119.0,2055,1104
218.0,139.0,199.0,4839,4437
179.0,219.0,219.0,5431,3390
99.0,159.0,139.0,5909,1314
139.0,80.0,80.0,6278,245
139.0,119.0,139.0,7546,3956
159.0,139.0,199.0,7506,6833
80.0,99.0,99.0,6706,2791
199.0,139.0,80.0,3144,3362
139.0,99.0,80.0,4281,3847
99.0,139.0,239.0,2602,4176
238.0,219.0,199.0,1136,2290
139.0,139.0,179.0,6336,6190
99.0,199.0,139.0,4299,6021
159.0,139.0,199.0,5718,7276
238.0,99.0,159.0,3686,3526
159.0,199.0,179.0,6257,7433
139.0,179.0,119.0,6366,48
139.0,179.0,139.0,964,3410
139.0,199.0,99.0,5771,1483
139.0,99.0,159.0,6773,5879
318.0,159.0,139.0,1586,5626
219.0,219.0,159.0,3171,4621
398.0,199.0,159.0,4346,6023
279.0,757.0,438.0,6455,108
179.0,139.0,258.0,2000,1514
119.0,99.0,139.0,615,1086
239.0,199.0,140.0,479,7238
139.0,219.0,99.0,657,6096
139.0,139.0,179.0,4182,4038
199.0,179.0,259.0,75,4641
139.0,179.0,219.0,933,2165
179.0,179.0,80.0,3475,2142
100.0,80.0,179.0,2788,220
139.0,139.0,159.0,2780,7314
179.0,80.0,80.0,4172,4357
339.0,538.0,219.0,7570,4930
219.0,259.0,199.0,4797,4522
358.0,99.0,99.0,6317,3178
80.0,80.0,100.0,4064,7068
139.0,219.0,139.0,4475,1742
616.0,139.0,199.0,4150,2135
238.0,139.0,80.0,624,4119
298.0,219.0,139.0,4470,2387
278.0,0.0,80.0,4573,7227
219.0,179.0,80.0,1562,7245
199.0,99.0,219.0,2909,2341
99.0,119.0,159.0,4046,6738
298.0,139.0,219.0,1410,81
80.0,179.0,179.0,6958,2145
199.0,139.0,179.0,2668,6915
219.0,139.0,179.0,7459,5511
99.0,80.0,199.0,4808,2074
80.0,99.0,179.0,6933,1976
99.0,80.0,119.0,6392,7114
179.0,159.0,258.0,6738,4995
80.0,139.0,99.0,1294,371
219.0,139.0,219.0,2004,3846
278.0,199.0,80.0,4891,4404
120.0,279.0,159.0,1622,2771
199.0,219.0,298.0,2491,4403
139.0,199.0,199.0,5571,2738
139.0,298.0,258.0,6730,2368
80.0,99.0,80.0,1485,7319
259.0,199.0,199.0,3693,6997
179.0,179.0,179.0,5003,790
139.0,139.0,80.0,1165,5790
318.0,219.0,219.0,243,5820
239.0,219.0,219.0,1338,5366
258.0,219.0,100.0,2859,6782
239.0,179.0,238.0,5449,162
139.0,179.0,139.0,5523,7104
199.0,278.0,119.0,6120,3967
378.0,139.0,119.0,3279,3776
99.0,99.0,99.0,1094,2224
160.0,119.0,199.0,4395,1050
199.0,239.0,159.0,4531,1958
80.0,80.0,119.0,1402,4743
139.0,119.0,199.0,3221,588
179.0,278.0,179.0,2446,6883
954.0,179.0,139.0,3874,591
99.0,99.0,80.0,5568,989
140.0,120.0,219.0,2340,3448
119.0,199.0,139.0,5581,7097
179.0,298.0,99.0,2599,3977
199.0,99.0,139.0,6824,7415
139.0,139.0,80.0,2403,4278
99.0,139.0,139.0,4989,2742
298.0,179.0,99.0,6549,4610
438.0,139.0,238.0,587,2109
139.0,119.0,219.0,3930,44
298.0,199.0,199.0,105,1406
100.0,119.0,80.0,4328,4501
179.0,239.0,179.0,5746,3394
219.0,179.0,80.0,3120,3442
159.0,139.0,179.0,6858,4032
258.0,199.0,159.0,2036,6710
159.0,139.0,239.0,7399,4321
397.0,298.0,219.0,4888,594
179.0,199.0,219.0,4220,2314
159.0,159.0,259.0,5260,7063
299.0,319.0,219.0,3160,5495
358.0,259.0,279.0,7550,4390
258.0,179.0,139.0,2590,5804
179.0,99.0,159.0,6616,3716
80.0,80.0,139.0,3282,6676
139.0,99.0,99.0,858,6064
239.0,99.0,199.0,2343,1650
179.0,119.0,338.0,32,2853
159.0,179.0,278.0,5124,3737
99.0,159.0,199.0,7425,5943
179.0,0.0,139.0,7204,4716
638.0,279.0,339.0,6396,4691
139.0,0.0,100.0,2106,7494
298.0,99.0,99.0,6765,2626
100.0,179.0,119.0,435,6942
80.0,80.0,99.0,6225,2600
377.0,119.0,139.0,6908,5522
139.0,80.0,139.0,6223,2912
439.0,20.0,20.0,5355,571
397.0,80.0,119.0,650,3722
219.0,100.0,258.0,5968,6873
298.0,298.0,159.0,4540,5039
139.0,219.0,139.0,4367,2295
99.0,0.0,179.0,5950,7213
139.0,99.0,119.0,1191,7500
159.0,139.0,199.0,5812,5239
179.0,199.0,139.0,4485,3002
179.0,159.0,99.0,1415,2431
139.0,99.0,139.0,4145,5176
80.0,358.0,159.0,2825,5864
80.0,139.0,119.0,5607,1555
139.0,99.0,139.0,216,1300
139.0,179.0,278.0,6060,2935
179.0,179.0,179.0,4028,68
139.0,199.0,298.0,1944,482
99.0,298.0,119.0,1932,1715
99.0,318.0,139.0,3604,1334
139.0,219.0,100.0,6893,7166
358.0,139.0,258.0,4617,6946
99.0,239.0,119.0,5336,4606
179.0,199.0,179.0,2224,2687
238.0,159.0,258.0,4497,1550
159.0,139.0,199.0,1468,5325
99.0,119.0,179.0,443,528
338.0,199.0,238.0,4564,4929
139.0,80.0,99.0,530,2893
119.0,119.0,159.0,6967,2316
119.0,99.0,99.0,294,2014
159.0,139.0,199.0,4882,893
139.0,159.0,298.0,4381,501
139.0,199.0,99.0,1052,2081
219.0,80.0,139.0,5709,7062
219.0,219.0,99.0,6339,98
119.0,159.0,139.0,2517,6391
199.0,199.0,319.0,4196,3861
199.0,159.0,179.0,3665,7484
258.0,99.0,199.0,7077,3913
99.0,179.0,139.0,3585,3988
199.0,139.0,179.0,721,898
139.0,139.0,119.0,4765,1134
398.0,278.0,238.0,6543,7606
199.0,159.0,179.0,1055,6244
278.0,139.0,119.0,5193,5417
258.0,278.0,219.0,6135,4804
258.0,139.0,139.0,7489,6598
139.0,119.0,99.0,2871,6585
179.0,457.0,139.0,5097,6990
338.0,219.0,139.0,2724,980
139.0,80.0,99.0,1448,4431
100.0,99.0,119.0,3750,3751
179.0,179.0,258.0,2786,4980
278.0,278.0,179.0,3351,6154
179.0,139.0,139.0,5183,5668
119.0,80.0,80.0,1624,4879
119.0,99.0,119.0,5389,2335
139.0,119.0,159.0,980,3416
119.0,80.0,80.0,2899,6759
20.0,518.0,140.0,1811,7410
278.0,258.0,179.0,6023,6075
219.0,338.0,179.0,6351,2349
179.0,139.0,80.0,609,5961
99.0,80.0,298.0,102,2261
119.0,159.0,99.0,3197,4174
80.0,279.0,259.0,2640,6938
139.0,139.0,219.0,6810,343
119.0,99.0,119.0,6321,5443
338.0,239.0,99.0,5194,4817
199.0,219.0,159.0,13,6475
318.0,179.0,139.0,1494,2092
119.0,99.0,80.0,7125,706
80.0,99.0,179.0,5655,6378
159.0,199.0,219.0,6762,6525
915.0,139.0,199.0,7441,2703
179.0,179.0,100.0,6927,6932
99.0,100.0,139.0,7052,3428
219.0,179.0,219.0,4501,1056
437.0,278.0,139.0,2983,1390
239.0,219.0,199.0,3417,1935
99.0,139.0,199.0,4938,4058
219.0,179.0,179.0,5246,7116
258.0,219.0,398.0,2944,1824
179.0,0.0,119.0,1355,1908
199.0,99.0,219.0,188,1984
139.0,139.0,179.0,1309,5332
179.0,179.0,299.0,5624,7285
497.0,80.0,219.0,3524,5267
139.0,139.0,199.0,2686,5040
159.0,100.0,80.0,6324,733
179.0,159.0,179.0,1049,2967
139.0,139.0,99.0,7474,6340
119.0,159.0,199.0,2161,2763
139.0,219.0,219.0,6855,3076
238.0,100.0,139.0,5413,2055
99.0,80.0,80.0,228,3289
199.0,199.0,99.0,6677,2121
80.0,99.0,179.0,4750,187
179.0,139.0,159.0,6578,4120
139.0,139.0,99.0,2211,2604
139.0,199.0,219.0,793,2477
179.0,0.0,139.0,935,6737
99.0,179.0,80.0,2420,1275
179.0,239.0,119.0,6283,6145
219.0,140.0,458.0,6859,4639
159.0,139.0,99.0,5851,7491
140.0,259.0,359.0,3456,763
259.0,199.0,258.0,7306,637
219.0,100.0,139.0,6980,358
80.0,99.0,139.0,7142,696
120.0,279.0,319.0,1640,7488
219.0,159.0,179.0,6075,2439
318.0,179.0,159.0,645,2063
339.0,259.0,379.0,1117,1428
99.0,139.0,159.0,2941,7288
179.0,119.0,139.0,3408,6025
80.0,179.0,199.0,3461,5294
159.0,139.0,119.0,2742,6548
139.0,179.0,159.0,7118,2781
159.0,0.0,139.0,1190,782
239.0,199.0,278.0,5490,549
358.0,159.0,199.0,4863,4619
219.0,159.0,278.0,30,6324
140.0,379.0,259.0,3457,5881
139.0,100.0,139.0,3395,3521
179.0,199.0,219.0,5795,3260
100.0,278.0,238.0,5283,1813
199.0,199.0,139.0,6340,1228
199.0,99.0,99.0,1683,5575
557.0,139.0,457.0,5683,4857
239.0,199.0,139.0,3405,1451
80.0,119.0,139.0,1413,2684
239.0,219.0,199.0,2175,1890
119.0,278.0,159.0,3447,6026
298.0,159.0,398.0,3135,2058
20.0,120.0,219.0,1930,3923
239.0,80.0,139.0,5979,7191
99.0,159.0,159.0,2016,54
238.0,0.0,159.0,3177,2328
259.0,99.0,199.0,2026,7194
99.0,239.0,199.0,661,2262
100.0,139.0,139.0,2421,7564
99.0,119.0,80.0,2982,697
259.0,219.0,179.0,4312,297
218.0,80.0,179.0,1998,590
139.0,179.0,119.0,5868,5543
378.0,179.0,278.0,1307,977
199.0,100.0,80.0,6847,556
179.0,139.0,338.0,3227,1971
279.0,199.0,20.0,4558,6239
378.0,179.0,199.0,6658,3699
119.0,119.0,159.0,1658,4462
139.0,99.0,80.0,4159,1091
99.0,80.0,179.0,6589,2415
139.0,139.0,199.0,5954,194
198.0,100.0,258.0,7602,2374
99.0,99.0,139.0,6524,2052
139.0,238.0,238.0,4267,5720
139.0,119.0,99.0,359,4017
119.0,119.0,139.0,776,4021
258.0,199.0,80.0,3996,741
179.0,20.0,20.0,290,1274
119.0,119.0,139.0,5419,1401
179.0,159.0,199.0,4062,2937
139.0,99.0,239.0,1776,4166
239.0,199.0,139.0,5456,5157
99.0,99.0,199.0,7215,416
179.0,139.0,199.0,2057,7232
99.0,80.0,159.0,1746,2700
199.0,139.0,139.0,1617,4183
20.0,179.0,179.0,6987,1508
159.0,139.0,99.0,3714,2730
159.0,100.0,199.0,264,7066
338.0,179.0,278.0,826,748
99.0,258.0,159.0,3159,3021
139.0,139.0,159.0,4272,4965
159.0,99.0,239.0,3839,5216
139.0,139.0,179.0,7520,2220
99.0,159.0,159.0,4985,6091
139.0,179.0,139.0,3069,4066
80.0,298.0,159.0,956,3627
139.0,219.0,278.0,2171,5580
119.0,139.0,199.0,444,1427
179.0,159.0,119.0,3363,3284
239.0,139.0,119.0,2660,2051
358.0,80.0,80.0,5305,158
139.0,99.0,99.0,1059,1169
139.0,258.0,199.0,5819,2677
139.0,119.0,199.0,5757,383
278.0,99.0,199.0,6862,2308
259.0,259.0,159.0,2542,5524
179.0,139.0,119.0,6469,7537
299.0,0.0,179.0,6275,3132
139.0,159.0,100.0,4030,3503
179.0,239.0,219.0,4276,5840
338.0,159.0,199.0,3469,421
239.0,219.0,139.0,527,2862
99.0,99.0,179.0,6789,555
338.0,159.0,99.0,6876,1607
139.0,119.0,139.0,976,6983
179.0,80.0,139.0,5091,4526
239.0,239.0,80.0,5292,7143
179.0,179.0,139.0,2829,4890
298.0,179.0,239.0,7340,6074
99.0,80.0,80.0,4971,1774
119.0,119.0,278.0,2768,5016
159.0,99.0,119.0,6989,6230
219.0,139.0,199.0,4682,993
278.0,119.0,238.0,6144,4381
179.0,219.0,159.0,5428,4498
139.0,100.0,100.0,1947,3488
179.0,179.0,179.0,2217,4443
139.0,100.0,159.0,6407,6632
159.0,80.0,258.0,3015,6256
99.0,139.0,80.0,4163,4748
119.0,258.0,139.0,403,2573
199.0,457.0,139.0,1357,5456
159.0,80.0,119.0,4975,4626
139.0,119.0,80.0,672,2861
159.0,139.0,179.0,1008,4599
179.0,80.0,298.0,2664,3600
159.0,437.0,258.0,6808,1135
99.0,179.0,159.0,3553,387
139.0,139.0,99.0,366,2076
458.0,100.0,419.0,1603,5567
139.0,80.0,298.0,6347,3155
139.0,139.0,239.0,6830,4615
20.0,239.0,179.0,5110,6735
199.0,80.0,99.0,1784,4020
219.0,139.0,139.0,7496,7005
319.0,638.0,379.0,5371,838
219.0,179.0,179.0,16,2799
179.0,159.0,80.0,1648,4880
179.0,219.0,159.0,2293,2792
139.0,159.0,80.0,6325,2537
219.0,577.0,219.0,2808,5158
119.0,119.0,119.0,7543,7303
20.0,140.0,219.0,4887,4679
278.0,0.0,238.0,4742,7105
120.0,219.0,120.0,6134,800
159.0,199.0,119.0,814,4244
319.0,219.0,279.0,963,6411
199.0,99.0,99.0,3092,4322
239.0,179.0,199.0,1416,1703
278.0,179.0,139.0,4752,5711
179.0,179.0,159.0,7332,27
139.0,80.0,99.0,7276,351
159.0,139.0,139.0,2100,7306
139.0,139.0,179.0,674,5390
99.0,0.0,119.0,3581,5092
219.0,239.0,438.0,6747,5742
179.0,20.0,239.0,7402,6122
99.0,258.0,139.0,5706,3809
139.0,179.0,278.0,8,4505
258.0,179.0,239.0,1514,2301
159.0,179.0,80.0,7311,3979
159.0,99.0,119.0,6668,5302
99.0,179.0,298.0,100,522
139.0,219.0,159.0,441,4016
159.0,219.0,119.0,3561,4082
319.0,319.0,279.0,5,645
239.0,199.0,159.0,2739,3986
139.0,259.0,418.0,4491,5068
397.0,139.0,219.0,2406,3577
298.0,258.0,258.0,118,6456
238.0,119.0,80.0,5911,5000
119.0,119.0,119.0,6725,3342
358.0,179.0,139.0,1396,6491
219.0,199.0,99.0,5085,7024
238.0,80.0,239.0,1354,3101
80.0,80.0,99.0,5755,2467
219.0,179.0,119.0,1544,3931
139.0,99.0,179.0,221,4506
159.0,119.0,80.0,7000,6523
238.0,0.0,199.0,6919,1249
80.0,139.0,159.0,3794,6866
139.0,258.0,99.0,4652,364
139.0,179.0,139.0,1533,862
299.0,20.0,279.0,2066,2090
199.0,199.0,159.0,5539,3591
80.0,219.0,278.0,3233,4875
160.0,159.0,139.0,7198,5652
298.0,179.0,139.0,6035,3961
99.0,99.0,80.0,7152,3683
179.0,159.0,239.0,4349,5676
119.0,80.0,80.0,3407,7353
179.0,99.0,119.0,2967,1818
199.0,159.0,139.0,1500,6610
278.0,139.0,159.0,148,6964
119.0,179.0,80.0,904,2175
159.0,119.0,139.0,4838,4327
198.0,139.0,139.0,7386,167
80.0,119.0,99.0,6886,25
119.0,119.0,99.0,6839,3336
219.0,0.0,239.0,303,1849
258.0,139.0,199.0,3640,5733
199.0,239.0,179.0,120,192
119.0,80.0,298.0,3158,4762
139.0,219.0,80.0,5082,3185
259.0,159.0,179.0,7572,3664
139.0,179.0,179.0,5742,2551
377.0,99.0,199.0,7145,521
119.0,119.0,179.0,6390,3660
159.0,119.0,179.0,4105,7043
159.0,99.0,219.0,1620,3200
458.0,238.0,239.0,3189,4095
99.0,278.0,179.0,3005,3781
259.0,199.0,279.0,5383,6146
100.0,80.0,119.0,2083,1338
179.0,199.0,219.0,706,2381
119.0,0.0,99.0,3224,3646
20.0,120.0,279.0,5435,3584
160.0,0.0,139.0,511,1781
119.0,239.0,239.0,1442,2530
139.0,159.0,119.0,3908,201
358.0,179.0,179.0,2081,957
219.0,119.0,219.0,4853,1290
656.0,0.0,99.0,339,626
80.0,179.0,139.0,7597,2436
179.0,159.0,338.0,6552,3019
179.0,139.0,139.0,3291,1751
119.0,179.0,159.0,1376,5450
199.0,99.0,80.0,6166,129
558.0,20.0,179.0,6307,6341
119.0,80.0,219.0,4899,7487
179.0,99.0,80.0,1428,339
80.0,119.0,99.0,3167,7008
119.0,179.0,159.0,415,2173
80.0,119.0,139.0,6473,475
80.0,100.0,99.0,1393,4723
199.0,99.0,99.0,6540,5554
497.0,239.0,139.0,7180,3196
219.0,139.0,179.0,3773,2132
179.0,99.0,179.0,3584,5077
219.0,179.0,159.0,5560,1014
438.0,20.0,239.0,2163,7520
179.0,199.0,139.0,1594,3341
179.0,199.0,139.0,1927,941
278.0,139.0,179.0,6440,4451
259.0,139.0,219.0,1465,6483
239.0,139.0,80.0,5037,3138
219.0,219.0,119.0,693,4165
238.0,159.0,139.0,1194,1799
