all/jannis_table_0_0.class,all/jannis_table_0_0.V4,all/jannis_table_0_0.V46,all/jannis_table_0_0.V54,all/jannis_table_0_0.V42,Key_0_0
0,0.497314,0.504465,0.932303,28.9404,52072
1,0.473246,0.172021,1.07652,22.1633,24544
0,0.575188,0.49638,0.151907,19.075,3355
1,0.440148,0.907348,0.960572,21.9001,45129
0,0.826839,0.0733453,0.531284,18.2161,52185
1,0.48709,0.523874,0.149416,13.3388,27119
1,0.550039,0.900164,0.257991,92.2855,52667
0,0.504335,0.306101,0.450447,37.724,52573
0,0.49148,0.762175,0.222834,5.29464,19758
0,0.527916,0.440413,0.945626,62.8797,15784
0,0.495244,0.536185,0.703045,11.9433,20822
0,0.583689,0.560311,0.588724,38.538,8305
0,0.133914,0.209361,0.969549,39.1988,16945
1,0.567351,0.422534,0.974155,40.5055,42928
1,0.328286,0.171892,1.04768,32.557,23935
0,0.536792,0.465886,0.398882,5.94864,42503
1,0.488724,0.180756,0.462393,53.091,2931
1,0.456104,0.842338,1.01224,43.4422,36604
1,0.139404,0.0683519,0.157745,56.2873,27575
1,0.393268,0.433748,0.114945,36.5152,919
1,0.347481,0.562357,0.403383,46.1992,11157
1,0.630193,0.614657,0.400553,11.9694,46704
1,0.241872,0.143261,0.309788,25.7431,15407
0,0.470697,0.682526,1.03078,25.8089,48335
1,0.504296,0.456946,0.34633,31.1978,4943
1,0.79537,0.48443,0.440253,14.3041,526
0,0.487131,0.779199,0.180709,9.91435,50673
0,0.595063,0.332353,0.0648597,10.0902,16626
0,0.521882,0.396316,0.324409,48.5926,44397
1,0.365515,0.92067,0.307421,22.5878,2272
1,0.505873,0.843276,0.291214,48.8304,7144
1,0.50412,0.478399,0.258997,38.2318,30304
0,0.437443,0.422336,0.0950421,16.9988,35377
0,0.770994,0.68847,0.490611,37.3514,38817
0,0.61697,0.54969,0.560945,58.8135,44923
0,0.322062,0.34255,0.146882,35.7829,13267
1,0.206497,0.674443,1.03787,29.9727,25007
0,0.74465,0.167429,1.2826,71.5437,23727
0,0.491702,0.551337,0.0578952,49.084,55028
0,0.37979,0.711266,0.792161,30.6941,7515
1,0.629613,0.577699,0.167465,43.2684,41361
0,0.136025,0.842442,0.711263,55.8381,15259
0,0.77625,0.468825,0.45491,30.9926,48980
0,0.499202,0.329784,0.996743,43.8755,13660
1,0.119143,0.50643,0.542127,17.6705,44703
0,0.564931,0.50956,0.907767,34.8984,52366
1,0.514923,0.835748,0.134018,58.8089,28565
1,0.57812,0.536254,0.513397,23.7876,36897
0,0.514103,0.828915,0.214869,82.2412,16572
1,0.431542,0.503865,1.04738,66.5221,25147
1,0.101599,0.336821,1.12214,3.89688,2467
0,0.288278,0.425949,0.153794,51.1709,3343
1,0.194936,0.330489,0.969204,78.3375,56052
1,0.142055,0.186916,0.354012,63.0173,7135
1,0.491299,0.586511,0.475295,44.9109,30466
1,0.368709,0.323763,0.156955,43.9074,3776
1,0.65074,0.256541,0.38338,18.1654,36754
0,0.824627,0.493635,1.03145,65.7829,21469
1,0.858049,0.461895,1.00521,26.5244,37310
1,0.391222,0.685175,0.185386,31.4424,10155
1,0.0381562,0.493218,0.559288,28.4247,11429
1,0.733921,0.652466,0.224983,27.8915,30580
1,0.73655,0.573781,1.14676,45.6679,54280
1,0.580802,0.8777,1.05627,14.62,11451
1,0.380052,0.445615,0.207653,56.6645,1768
0,0.161848,0.0453978,1.0837,55.1153,8064
0,0.535707,0.514044,0.205332,58.3472,38963
0,0.571474,0.33154,0.378817,31.2469,52307
1,0.522919,0.462587,0.941436,39.6963,30189
0,0.403601,0.810406,0.277441,20.1182,29907
1,0.508719,0.420764,0.113257,27.5128,18072
0,0.51235,0.804973,0.998744,32.9773,18011
0,0.535364,0.568964,0.498211,9.29236,12205
1,0.616339,0.688854,0.494638,44.7482,14723
0,0.419703,0.510449,0.523711,17.8343,18561
0,0.780549,0.842633,0.45506,40.4707,3747
0,0.385838,0.0892132,0.936084,53.8221,46856
0,0.554203,0.748559,0.11806,59.5554,27501
1,0.609088,0.432836,0.212265,41.7307,39875
0,0.467255,0.619536,0.923586,42.1769,26410
0,0.286865,0.922856,0.384288,31.7028,35413
0,0.206446,0.510097,0.203229,60.4988,39886
1,0.550262,0.336937,0.326655,46.9802,23420
1,0.407448,0.520058,0.427029,39.0541,47642
0,0.49152,0.820026,0.555633,28.8184,48540
1,0.811659,0.495264,1.37558,18.5502,38183
0,0.514061,0.10652,0.214,22.1353,4775
0,0.520387,0.829369,0.751,12.6045,46716
1,0.452878,0.721788,0.435865,50.3549,41656
0,0.479552,0.519163,0.973522,26.359,5498
0,0.539797,0.693267,0.385988,12.2304,7940
1,0.663929,0.900248,0.146834,57.0172,46019
0,0.489702,0.779239,0.897288,41.4362,1239
0,0.887143,0.627161,0.0918995,32.1054,1553
1,0.675945,0.352818,0.37795,45.2517,40372
0,0.851821,0.537562,0.977819,64.2529,35060
0,0.533642,0.314132,0.105787,54.8603,26342
1,0.547368,0.708715,0.286396,41.9527,1425
1,0.562827,0.250245,0.404465,32.9792,9483
1,0.30737,0.648593,0.21702,20.671,42973
1,0.452778,0.516939,0.0756546,60.5498,49642
1,0.256629,0.524448,0.0362545,68.8061,39475
0,0.351959,0.959586,0.0700335,67.3095,17118
1,0.55372,0.461164,0.262505,33.2387,37857
0,0.451771,0.225331,0.102538,62.1775,22091
0,0.832141,0.328485,1.0298,30.7326,7603
1,0.0838155,0.507908,0.177838,45.9444,41488
1,0.394769,0.827365,1.00159,20.5534,9104
0,0.711493,0.49226,0.599532,43.6127,49152
1,0.518249,0.499298,0.985662,21.3091,39601
1,0.721363,0.492622,0.542531,17.3066,3650
0,0.49317,0.0672691,0.94369,37.8138,27392
0,0.515793,0.500055,0.384966,11.8539,8992
0,0.58104,0.506316,0.108905,36.3912,4666
0,0.632275,0.279187,1.04015,15.5148,41595
1,0.482679,0.438314,1.41924,14.3644,14148
0,0.271282,0.504505,1.219,52.5819,37628
0,0.745922,0.867201,1.01386,46.4641,40490
1,0.88117,0.461838,0.0221035,49.8328,17993
0,0.48514,0.229255,0.404941,29.7737,17391
1,0.631296,0.48057,0.202544,31.8918,56105
0,0.699315,0.502623,1.05645,50.6735,39701
0,0.569917,0.544557,0.283951,54.7953,47922
1,0.115427,0.498249,0.998567,49.9441,49340
0,0.599417,0.359007,0.861604,2.82329,49338
1,0.410167,0.509143,0.611685,48.8563,33254
0,0.477761,0.576991,0.0676041,32.5365,20945
0,0.7096,0.812701,0.654911,6.76114,14701
1,0.663741,0.749762,0.998229,66.5091,50923
1,0.37325,0.51966,0.187805,17.1209,41223
0,0.768388,0.567382,0.762271,57.4157,23595
1,0.338218,0.395763,0.931779,35.6165,41533
1,0.676019,0.55598,0.55498,33.3972,29048
0,0.701257,0.554128,0.622643,46.4242,38707
0,0.341685,0.195749,0.106698,63.8771,49577
0,0.651652,0.706531,0.278655,38.2142,11319
0,0.490455,0.306572,1.06112,54.819,55856
1,0.100016,0.281325,0.699195,20.7451,48330
1,0.829177,0.292621,0.231251,13.6052,3615
1,0.227368,0.499192,0.720036,13.1331,12608
1,0.806518,0.947741,0.269606,56.1521,43674
0,0.786901,0.467706,0.528238,60.4667,33024
1,0.904228,0.570674,1.12023,44.6951,15553
1,0.33399,0.29868,0.932048,36.0636,43422
1,0.585487,0.510653,0.249683,6.95102,15216
0,0.222582,0.502255,0.166153,20.3808,26256
0,0.707988,0.083536,0.186067,55.6459,4076
1,0.624754,0.346712,0.993331,10.9038,4813
1,0.926843,0.117868,0.0680793,10.9347,9297
1,0.479101,0.571179,0.819783,41.6551,55256
0,0.215617,0.546759,0.189088,20.1934,48537
0,0.534994,0.256779,0.166776,37.7851,20986
0,0.518264,0.0919618,0.148748,47.3282,3070
1,0.749975,0.32996,0.983927,34.4018,17378
0,0.491433,0.768652,0.42853,27.2502,37963
0,0.402487,0.202351,0.208752,43.105,24424
1,0.164746,0.59541,0.842873,55.6546,53622
0,0.892623,0.405728,1.06003,15.3276,45034
0,0.476448,0.672921,0.0528349,25.3146,9501
1,0.412444,0.45392,1.13688,47.157,38590
1,0.330684,0.898914,0.217864,50.2475,14069
1,0.555256,0.509751,0.16031,38.969,11640
0,0.727225,0.537419,0.286135,33.4509,18197
1,0.396074,0.512934,0.682124,33.4053,41003
0,0.650221,0.530712,1.01731,28.095,16564
0,0.899654,0.501982,0.635706,46.052,19341
0,0.791022,0.493093,0.734509,63.1487,37700
1,0.437585,0.54407,0.266767,12.5838,4636
1,0.189356,0.373169,0.96697,22.5977,15297
1,0.521778,0.449375,1.00082,1.03649,54999
1,0.545806,0.788416,0.193022,19.789,32764
0,0.503891,0.511015,0.315273,61.7099,50237
1,0.554402,0.56259,0.207912,41.8068,51740
0,0.62629,0.458561,0.0713551,47.4154,29197
0,0.729932,0.392911,0.966772,55.1553,46331
1,0.184193,0.500067,0.229095,16.2608,38485
0,0.117197,0.276868,1.13367,18.0506,25479
0,0.81166,0.432231,0.129634,20.3442,45415
0,0.465742,0.409569,0.124301,57.477,33301
1,0.720887,0.434082,0.416088,44.5735,28519
1,0.424079,0.605915,1.10803,26.9134,36809
0,0.507706,0.33406,0.949115,12.6313,23500
1,0.471755,0.69202,1.00148,37.1636,38062
0,0.740924,0.157044,0.977813,62.633,10470
1,0.25266,0.699667,0.0390982,48.1782,10586
0,0.554328,0.275525,1.13832,27.4161,42198
1,0.26259,0.777467,0.0722986,42.0445,14494
0,0.520444,0.0769754,0.146402,23.8175,55454
1,0.347537,0.594096,0.255113,28.8125,37474
1,0.0696784,0.179028,0.143175,39.3744,52246
0,0.496905,0.524612,0.935913,26.1447,47888
0,0.500304,0.208895,0.187007,14.0522,4852
1,0.450799,0.606823,0.378654,38.259,7432
0,0.510911,0.556736,0.0461913,38.0274,20405
0,0.786018,0.082354,0.175391,56.8908,54054
1,0.447814,0.494855,1.11673,38.3745,2395
1,0.365681,0.631818,0.911739,23.4938,23069
0,0.388754,0.429102,0.623373,11.5398,56125
0,0.942688,0.361955,0.998502,40.6251,10827
1,0.831253,0.503747,0.363638,34.2229,54471
1,0.76519,0.521397,1.31674,62.3003,30697
0,0.485313,0.740723,0.607855,18.1467,48385
0,0.824024,0.546132,0.0267564,57.2951,27210
1,0.119991,0.67253,0.0822331,35.3536,37155
0,0.642929,0.313217,0.362623,33.2274,44714
0,0.521244,0.930461,0.723399,41.1832,53357
0,0.405027,0.447661,0.989225,24.369,1199
1,0.429648,0.519937,0.832125,34.8618,19763
0,0.475454,0.465109,0.314598,60.1904,45286
0,0.194271,0.77441,0.0779579,46.4319,34811
1,0.488318,0.367111,0.869147,74.6072,29351
0,0.867222,0.493159,0.225165,60.3092,48916
0,0.706254,0.509798,0.262924,67.3447,894
1,0.208362,0.564588,0.945634,16.2802,57554
0,0.663403,0.755829,0.962629,58.9069,53806
1,0.217288,0.710153,0.522986,11.6529,55063
0,0.521692,0.884147,0.6664,8.69834,4078
0,0.444801,0.593986,0.305405,4.13773,46122
1,0.528589,0.627019,0.206625,11.4341,28296
1,0.477745,0.47783,1.0427,34.0759,52196
1,0.901624,0.0384709,0.553837,21.1536,31495
1,0.258664,0.540272,1.01568,59.6071,1395
1,0.369605,0.679447,0.852875,71.1959,3443
1,0.486181,0.585025,0.33096,57.28,17322
1,0.596276,0.748046,0.173891,50.6734,51950
1,0.175261,0.524927,0.851775,18.401,43294
1,0.450289,0.474527,0.622802,16.7817,16985
0,0.63408,0.565761,0.7573,16.9463,10013
1,0.61016,0.621546,0.429411,6.046,30465
1,0.929704,0.966442,0.0859037,10.0063,33647
0,0.160827,0.467861,0.12818,58.2652,32380
1,0.379895,0.615854,0.564883,47.1846,10064
0,0.890552,0.26764,0.137953,37.3825,22222
1,0.484539,0.839891,1.00805,32.1892,3453
1,0.297523,0.723609,0.0930772,26.7061,35253
1,0.151381,0.505357,0.172754,62.139,14932
1,0.946842,0.538511,0.373162,12.5968,18153
0,0.279513,0.357924,0.373333,36.7439,11466
0,0.486657,0.950517,0.30188,24.6912,17290
0,0.501468,0.572144,1.24515,7.02076,7873
0,0.79413,0.104253,0.212112,58.3443,10913
0,0.246421,0.430229,0.722156,9.3385,32952
0,0.227626,0.676925,0.385451,34.6349,28777
1,0.624865,0.357684,0.223291,8.51333,3988
0,0.105689,0.387251,0.0296503,17.771,22415
0,0.476723,0.423323,0.180549,37.5734,11287
0,0.667007,0.524356,0.109167,19.2593,7339
1,0.770795,0.226454,1.19963,55.3348,51403
0,0.482699,0.314277,0.262973,30.8285,13093
0,0.471353,0.46746,0.101092,34.0598,7513
1,0.896196,0.523606,0.809607,4.8687,5299
0,0.0998718,0.808228,0.909278,30.8273,3905
0,0.529654,0.525409,0.511609,22.7972,55607
1,0.327092,0.562632,1.05757,59.5511,51824
1,0.620201,0.146841,0.493386,29.3353,35448
0,0.309083,0.893422,0.874895,35.6055,8633
0,0.384669,0.662863,0.355462,16.6659,1751
0,0.399656,0.113536,0.485513,14.3316,8166
0,0.377156,0.122069,0.768811,42.8628,26450
0,0.142816,0.7905,0.693139,38.302,15595
1,0.355966,0.157697,0.0920598,60.5952,56974
0,0.160901,0.74638,0.281763,5.66307,23085
1,0.763005,0.634862,0.224646,20.1108,57197
0,0.735263,0.112454,0.359848,13.8187,45277
1,0.536946,0.614194,0.644505,23.3766,16925
0,0.823777,0.464215,0.890493,12.5517,40941
1,0.289641,0.495753,0.201584,72.1233,41251
0,0.1684,0.508877,0.549398,36.7175,35241
1,0.515451,0.925458,0.183179,35.1903,27645
0,0.166976,0.38142,0.352642,28.5262,43166
0,0.485371,0.533468,0.987893,32.606,11289
1,0.459166,0.498511,1.08628,45.1393,56892
0,0.501308,0.51695,0.998011,31.5671,42918
1,0.320066,0.52311,0.148735,16.0575,2686
1,0.580611,0.0620849,0.963302,15.6953,722
1,0.493142,0.476371,0.813325,31.1043,19677
0,0.583998,0.458992,0.294838,21.9846,34628
0,0.249984,0.526025,0.967082,11.058,25970
1,0.660282,0.832932,0.581048,45.7356,50156
1,0.664798,0.523936,0.149917,55.135,28040
1,0.79936,0.0954373,1.12932,59.6396,21129
1,0.617951,0.578989,0.984422,24.0564,26741
0,0.443604,0.478256,0.135877,63.8312,4214
0,0.811763,0.418127,0.799908,25.0594,50938
1,0.0285213,0.48781,0.44304,28.6641,22212
1,0.583427,0.46428,0.142772,7.42134,51351
1,0.536951,0.488912,0.330228,35.4185,9559
0,0.83666,0.0540764,1.07946,4.60327,51657
1,0.92752,0.554691,0.212376,23.6599,16800
1,0.532313,0.400143,0.495484,32.8558,29030
1,0.483476,0.784841,0.165608,13.746,56134
0,0.49036,0.481277,0.243132,24.9158,56375
0,0.903543,0.158126,0.444434,4.73587,9108
0,0.39835,0.364376,0.295191,43.5356,49827
1,0.781235,0.732768,0.0826651,42.2532,40900
1,0.319592,0.523725,0.264947,52.8001,3484
1,0.153377,0.776837,0.095029,37.7416,39752
1,0.579414,0.618683,0.156624,41.25,27634
1,0.55178,0.867939,0.183125,46.4201,22103
1,0.851967,0.438773,0.666513,22.5447,3161
1,0.891798,0.765934,0.150569,10.3022,40355
1,0.292654,0.528292,0.164958,4.83321,6761
1,0.424629,0.442683,0.143308,49.9524,23357
0,0.414275,0.399062,1.01095,15.7268,6564
1,0.0794147,0.520895,0.600886,74.0537,9017
0,0.231654,0.550623,1.18154,53.8548,26308
0,0.174739,0.797228,0.991921,73.9971,50619
0,0.495781,0.22361,0.958291,38.88,16467
1,0.486717,0.489135,0.724239,9.90385,50756
0,0.378174,0.934652,0.39835,20.1866,30188
1,0.898573,0.108745,0.964434,41.8394,2323
1,0.713787,0.158239,0.266394,37.1421,55608
1,0.116237,0.566705,0.905396,45.565,39611
1,0.299717,0.603425,0.853507,47.4985,52254
1,0.869932,0.615308,0.203062,3.96883,8889
0,0.711727,0.236006,0.415654,6.00965,13849
0,0.523286,0.321237,0.138434,38.3219,5167
1,0.763222,0.254043,1.03844,6.29878,21912
1,0.564308,0.377236,0.431228,15.2985,29062
0,0.512375,0.919368,1.11964,15.8651,21097
1,0.0803786,0.857483,0.992792,53.6669,54004
0,0.313207,0.381675,0.707181,10.2946,36348
0,0.519535,0.506529,0.201062,62.3629,56109
1,0.367951,0.376066,0.846194,75.9909,32959
0,0.498218,0.544189,0.054271,23.6274,24843
1,0.500073,0.697429,0.39722,53.2526,33766
1,0.414449,0.89003,1.08675,40.5175,43202
1,0.118718,0.130695,0.222573,26.0339,34545
0,0.41693,0.354354,1.20058,34.8059,2511
0,0.694419,0.412975,0.141053,49.2024,56932
1,0.827518,0.899716,0.105502,10.0151,10928
0,0.476238,0.0235785,0.574519,21.5369,7377
0,0.121974,0.520736,0.0487502,48.9201,29045
1,0.0925144,0.461687,0.21184,45.6772,18384
1,0.667763,0.495675,0.285518,55.2016,39795
0,0.393879,0.204008,0.736353,59.784,12057
0,0.408195,0.182449,1.0078,32.4585,16294
0,0.0586146,0.574517,0.283836,42.4823,27352
0,0.392579,0.87142,0.980972,18.9918,4539
1,0.37389,0.366848,0.313879,21.3482,27386
1,0.479453,0.386104,0.184349,24.3335,55369
0,0.771597,0.336191,0.619802,5.8604,5886
0,0.774853,0.982121,0.237212,64.2215,56400
1,0.766371,0.0648632,0.535651,56.8331,41387
1,0.531372,0.879356,0.986843,16.5426,46460
0,0.54537,0.258753,0.828944,57.6294,35201
0,0.211336,0.114534,0.297233,2.67068,13450
0,0.23068,0.49473,0.926608,20.6911,2872
0,0.827296,0.496116,0.964035,41.1233,30578
1,0.348741,0.395751,0.298619,27.4509,36654
0,0.438444,0.274869,0.53712,73.3847,23749
1,0.495014,0.228122,0.166626,40.5193,56836
0,0.888143,0.478256,0.0525073,41.4826,4747
1,0.237348,0.509471,0.937726,48.8173,47038
1,0.317576,0.862534,0.0896466,37.2173,53060
0,0.228844,0.899601,0.207867,24.5536,43048
1,0.164278,0.123135,0.976798,18.2236,20560
0,0.498963,0.369324,0.14918,51.0724,32456
0,0.364969,0.194152,0.272271,34.2832,33458
0,0.495302,0.956703,0.553234,63.2213,33311
0,0.233868,0.0605912,0.972829,25.9056,41853
1,0.194314,0.483702,0.631662,47.8189,48025
0,0.523573,0.285344,0.989666,66.4674,16061
0,0.502657,0.274174,0.973903,52.3565,44476
0,0.319089,0.387767,0.952262,33.4565,17844
1,0.255236,0.663743,0.0513839,29.6032,46884
1,0.118719,0.634342,0.984529,14.2633,15835
0,0.0658337,0.928141,0.392023,64.0784,25072
1,0.319081,0.264771,0.911792,31.0916,28104
1,0.686127,0.500436,0.369982,11.3965,22823
1,0.474678,0.920427,0.140547,42.4046,51087
0,0.527351,0.603602,0.989439,30.7641,6865
0,0.478453,0.110615,0.236568,53.4205,31489
0,0.847542,0.46934,0.0643914,11.5381,42126
1,0.891555,0.0784353,1.29293,7.73289,36667
0,0.265698,0.909276,0.554782,4.53363,48289
1,0.802324,0.525436,0.73304,53.9647,8028
1,0.131538,0.468129,0.501475,15.386,8009
0,0.42414,0.107947,0.945055,40.3171,6543
0,0.847125,0.474856,0.951515,22.4933,21245
0,0.513647,0.642488,0.0423485,12.1266,49625
0,0.468183,0.145474,0.999901,45.6287,23759
1,0.895892,0.507289,0.764569,17.7074,40595
1,0.309352,0.185657,0.699309,59.0241,1945
0,0.230035,0.684439,0.114813,18.6805,1535
0,0.504259,0.536214,0.849544,41.5494,10366
1,0.394197,0.559296,0.476293,19.0082,21877
1,0.493756,0.38465,0.581196,50.2533,21341
1,0.162263,0.479225,0.161697,56.2693,29736
0,0.511708,0.49347,0.152304,28.4296,40506
0,0.503609,0.623054,0.901225,30.6966,13927
1,0.833363,0.42964,0.951192,32.7711,983
1,0.55868,0.13091,0.303392,18.9603,56750
0,0.608384,0.478822,0.21678,60.0878,898
0,0.400947,0.135694,0.972228,58.4853,20475
1,0.379304,0.381391,1.01416,50.4605,35539
1,0.178326,0.115898,1.33664,63.8467,6588
1,0.589611,0.507016,0.998768,17.8768,8269
1,0.511858,0.433478,1.03278,32.3165,49139
0,0.460355,0.711396,0.149275,55.2324,47957
1,0.639035,0.313238,0.529878,33.3056,15746
1,0.651876,0.501527,0.47314,39.0407,57156
1,0.689297,0.486957,0.379059,24.8989,48047
0,0.524578,0.630641,0.169429,22.512,46774
1,0.69202,0.490942,1.02818,27.6943,23094
0,0.74025,0.189402,0.6525,72.2969,5795
0,0.524643,0.876388,0.417063,17.5287,47160
1,0.734,0.873957,0.717338,30.0444,47580
0,0.860281,0.106769,0.950415,59.1057,30548
1,0.751615,0.54174,0.99737,12.5314,34697
0,0.263492,0.19131,0.291761,20.5572,23659
1,0.399126,0.942285,0.179944,20.4435,38860
0,0.696355,0.182263,1.00606,4.21468,35875
0,0.511569,0.151947,0.996975,29.0206,10808
0,0.723082,0.487839,0.895252,3.42577,41106
1,0.533303,0.678111,0.859135,52.3164,44624
0,0.504005,0.490387,0.030555,26.6269,55466
0,0.582914,0.508491,0.294435,61.0702,37919
0,0.648012,0.503884,0.138735,40.6724,25460
1,0.455474,0.499744,0.96697,41.8371,34231
0,0.515257,0.214838,0.108162,27.7128,14497
0,0.518308,0.0634691,0.762625,53.518,52849
1,0.346296,0.780041,0.525332,17.2292,827
0,0.504232,0.383364,0.298696,25.0865,19531
1,0.0996219,0.458051,0.128737,3.7877,39314
1,0.557463,0.618254,0.0580985,2.06209,57109
1,0.4139,0.662463,0.287802,42.5996,26848
0,0.791966,0.488133,1.09204,40.3169,20765
0,0.603759,0.259534,0.936479,22.7329,45362
1,0.883851,0.639839,0.8729,68.3919,4532
0,0.910518,0.538769,0.564662,36.6632,93
0,0.477849,0.528735,0.740964,36.9934,49194
0,0.19637,0.818524,1.01758,17.3897,46268
1,0.660675,0.537706,1.06925,20.8095,42558
0,0.197128,0.805481,0.748541,43.781,40926
0,0.742704,0.490809,0.947631,50.2567,7511
1,0.497628,0.553741,1.09092,43.4333,21280
0,0.718137,0.466605,1.10131,51.4185,5251
0,0.165311,0.417531,0.993846,19.7417,31034
1,0.498065,0.938477,0.0745628,16.7123,46756
1,0.868557,0.310391,0.0425514,48.5722,23607
0,0.278698,0.672063,0.180549,62.2598,7170
1,0.605198,0.637197,0.106304,36.7015,27322
1,0.703814,0.506778,0.214105,16.8493,16409
1,0.767123,0.942448,0.490871,51.9759,40628
0,0.501192,0.649007,0.286786,34.7145,47869
1,0.367916,0.585147,0.373913,28.6508,40597
0,0.695152,0.812085,1.04249,60.7328,9569
0,0.538303,0.578483,0.898061,41.7035,8344
1,0.36084,0.423182,0.144278,17.4012,5474
0,0.176672,0.865845,0.698968,29.9113,36686
1,0.290922,0.657343,0.0687213,58.4715,46066
1,0.366523,0.351039,0.989591,37.5812,22853
0,0.142374,0.846876,0.0962008,23.6799,17919
1,0.927903,0.219569,0.0517809,45.9949,23476
0,0.903676,0.519648,0.929458,44.5965,31475
1,0.939189,0.955147,0.254156,40.5744,34138
0,0.476185,0.248293,0.580545,45.4995,50727
0,0.517455,0.419499,1.00408,18.2191,23154
1,0.326351,0.0434792,0.646478,22.6715,38489
0,0.589585,0.600855,0.127821,42.918,34806
1,0.488803,0.517492,0.452931,27.389,33098
1,0.124108,0.948592,0.940546,32.2967,24994
1,0.560999,0.531276,0.245635,40.4306,48193
0,0.437354,0.129673,0.0618107,56.8537,30680
0,0.539711,0.557238,0.115748,2.42742,48897
0,0.481565,0.803596,0.740291,19.5135,44327
0,0.281291,0.449108,0.0625121,22.8325,35535
1,0.0659335,0.598449,0.141904,46.4254,50834
1,0.448512,0.446732,0.25171,18.5782,12037
0,0.473105,0.508682,0.100057,10.596,38922
1,0.618878,0.627832,0.137208,52.967,16889
0,0.826655,0.383869,0.137155,28.3853,53985
0,0.646101,0.489023,0.058321,40.2386,54589
0,0.0331473,0.537683,0.194328,59.3448,10898
1,0.333769,0.0779718,0.953361,31.7644,52068
1,0.579763,0.892489,0.932002,13.5476,22578
0,0.779047,0.148844,0.995498,36.1954,771
1,0.436375,0.341219,0.121451,30.0414,793
0,0.495197,0.503623,0.0239403,69.1864,46624
1,0.427047,0.501042,1.19332,42.7483,43859
0,0.172651,0.564205,0.807708,41.0778,45943
0,0.359227,0.51331,0.694704,43.8045,56930
1,0.219377,0.469187,0.941053,19.6702,22938
1,0.593907,0.580797,1.02326,37.7407,2704
0,0.489008,0.192812,0.0747741,43.1511,3199
1,0.597279,0.379472,0.343671,33.883,36859
1,0.420219,0.875068,0.242086,55.4516,27534
0,0.260258,0.517838,0.8675,9.73398,5426
1,0.446603,0.488209,0.234141,25.6516,23177
0,0.590658,0.293991,0.872815,38.284,5917
1,0.598792,0.603109,0.989449,14.519,55624
1,0.613555,0.497898,0.960677,10.7144,24330
0,0.464301,0.700083,0.34027,63.0261,13586
0,0.309926,0.386038,0.0541331,50.8381,42665
0,0.297355,0.499804,0.59811,48.575,29570
1,0.223464,0.85988,1.03312,55.7844,46938
0,0.500792,0.051565,0.288697,25.9036,21755
1,0.448206,0.679219,1.13204,51.3668,17112
0,0.487013,0.355582,1.04757,12.6777,18904
1,0.804381,0.52684,0.950472,31.5435,14442
1,0.511523,0.926624,0.619082,53.3098,27374
0,0.798737,0.146273,0.334232,27.7858,27580
1,0.610322,0.462984,0.276075,42.9296,17967
0,0.47919,0.251042,0.190489,16.1277,43425
1,0.118267,0.469479,0.346766,54.3238,22621
1,0.942993,0.820085,0.0451522,12.1645,2514
