all/eyemove_table_1_2.firstPassFixDur,all/eyemove_table_1_2.lineNo,all/eyemove_table_1_2.assgNo,all/eyemove_table_1_2.lineNo.1,Key_0_0
139.0,10341.0,315.0,10341.0,346
258.0,5805.0,172.0,5805.0,2850
139.0,6304.0,185.0,6304.0,2435
119.0,4175.0,133.0,4175.0,6646
179.0,3498.0,108.0,3498.0,1897
80.0,6229.0,183.0,6229.0,2176
159.0,1229.0,38.0,1229.0,5679
159.0,8947.0,282.0,8947.0,6959
119.0,8366.0,262.0,8366.0,4214
219.0,4797.0,148.0,4797.0,2233
159.0,8267.0,258.0,8267.0,7364
99.0,1347.0,42.0,1347.0,3147
179.0,7724.0,238.0,7724.0,5583
99.0,6921.0,209.0,6921.0,3540
199.0,7805.0,240.0,7805.0,3335
159.0,328.0,10.0,328.0,3389
219.0,5701.0,169.0,5701.0,1142
258.0,51.0,2.0,51.0,4459
80.0,6717.0,200.0,6717.0,3621
279.0,3211.0,98.0,3211.0,2807
219.0,2800.0,85.0,2800.0,2592
139.0,8073.0,251.0,8073.0,2469
219.0,5639.0,167.0,5639.0,3326
159.0,9329.0,289.0,9329.0,6576
139.0,7853.0,242.0,7853.0,3962
358.0,9271.0,289.0,9271.0,5418
219.0,2943.0,90.0,2943.0,6055
199.0,2628.0,79.0,2628.0,3233
80.0,1328.0,42.0,1328.0,3193
99.0,8225.0,256.0,8225.0,7511
159.0,946.0,29.0,946.0,1017
179.0,1762.0,55.0,1762.0,2753
139.0,10430.0,318.0,10430.0,450
598.0,2715.0,82.0,2715.0,6402
99.0,1087.0,33.0,1087.0,5564
338.0,1289.0,41.0,1289.0,846
199.0,4330.0,135.0,4330.0,5826
139.0,4425.0,136.0,4425.0,2577
99.0,10387.0,317.0,10387.0,3587
218.0,4587.0,142.0,4587.0,1852
199.0,2328.0,74.0,2328.0,3225
119.0,2091.0,66.0,2091.0,2027
259.0,3082.0,93.0,3082.0,4778
179.0,6052.0,179.0,6052.0,6971
99.0,7668.0,236.0,7668.0,6364
179.0,1411.0,43.0,1411.0,1374
139.0,10298.0,314.0,10298.0,6766
80.0,6524.0,194.0,6524.0,7322
278.0,7464.0,227.0,7464.0,7025
139.0,8906.0,281.0,8906.0,1204
219.0,8414.0,265.0,8414.0,6024
298.0,1565.0,47.0,1565.0,4300
80.0,5216.0,157.0,5216.0,5691
199.0,6640.0,197.0,6640.0,1051
179.0,1090.0,33.0,1090.0,89
179.0,5039.0,153.0,5039.0,5428
139.0,7793.0,240.0,7793.0,5389
80.0,6760.0,203.0,6760.0,5234
238.0,3414.0,104.0,3414.0,1541
119.0,5479.0,164.0,5479.0,4487
179.0,8866.0,280.0,8866.0,1070
338.0,6828.0,204.0,6828.0,17
219.0,4959.0,151.0,4959.0,6412
119.0,7229.0,221.0,7229.0,4976
139.0,9353.0,290.0,9353.0,5754
199.0,5621.0,167.0,5621.0,2904
357.0,4317.0,135.0,4317.0,7270
80.0,10498.0,321.0,10498.0,2649
179.0,5627.0,167.0,5627.0,1019
99.0,9223.0,289.0,9223.0,3317
139.0,5021.0,153.0,5021.0,946
139.0,7316.0,224.0,7316.0,6693
238.0,8420.0,265.0,8420.0,195
498.0,2940.0,90.0,2940.0,3393
159.0,8630.0,274.0,8630.0,1597
278.0,1465.0,44.0,1465.0,6595
199.0,4416.0,136.0,4416.0,1812
258.0,10908.0,336.0,10908.0,1321
119.0,10914.0,336.0,10914.0,5760
99.0,9328.0,289.0,9328.0,4216
458.0,6550.0,194.0,6550.0,5656
139.0,7833.0,240.0,7833.0,6331
179.0,9824.0,303.0,9824.0,6477
159.0,4335.0,135.0,4335.0,3943
139.0,3902.0,125.0,3902.0,4921
119.0,7458.0,227.0,7458.0,791
258.0,10888.0,336.0,10888.0,7277
139.0,4090.0,131.0,4090.0,5675
99.0,9466.0,293.0,9466.0,3211
159.0,6334.0,187.0,6334.0,4793
99.0,1738.0,54.0,1738.0,4102
159.0,5155.0,156.0,5155.0,4605
139.0,168.0,5.0,168.0,2880
258.0,2005.0,64.0,2005.0,2442
538.0,2138.0,68.0,2138.0,5852
139.0,3347.0,102.0,3347.0,3555
278.0,793.0,24.0,793.0,6259
119.0,10711.0,329.0,10711.0,7153
119.0,1695.0,52.0,1695.0,6335
179.0,3278.0,99.0,3278.0,1586
119.0,6325.0,187.0,6325.0,1988
219.0,4305.0,135.0,4305.0,4355
278.0,5793.0,171.0,5793.0,4910
139.0,8176.0,255.0,8176.0,5170
139.0,1536.0,46.0,1536.0,3871
199.0,1035.0,31.0,1035.0,6574
99.0,7977.0,248.0,7977.0,3828
238.0,5373.0,162.0,5373.0,4029
278.0,5512.0,165.0,5512.0,7375
159.0,7249.0,222.0,7249.0,5476
357.0,10206.0,311.0,10206.0,2720
139.0,2015.0,64.0,2015.0,3644
159.0,2802.0,85.0,2802.0,3302
139.0,9022.0,284.0,9022.0,3018
139.0,6237.0,183.0,6237.0,3096
278.0,5284.0,159.0,5284.0,5241
199.0,6889.0,207.0,6889.0,5821
239.0,398.0,12.0,398.0,4957
179.0,4575.0,142.0,4575.0,6744
80.0,6029.0,178.0,6029.0,5228
139.0,3328.0,101.0,3328.0,1387
218.0,10258.0,312.0,10258.0,7428
179.0,10579.0,324.0,10579.0,5895
159.0,1296.0,41.0,1296.0,7236
99.0,5302.0,159.0,5302.0,2457
139.0,4148.0,133.0,4148.0,6889
139.0,3755.0,119.0,3755.0,6505
199.0,121.0,4.0,121.0,2154
179.0,943.0,29.0,943.0,6482
80.0,8637.0,274.0,8637.0,2855
139.0,9140.0,287.0,9140.0,5776
239.0,2727.0,83.0,2727.0,1815
159.0,9268.0,289.0,9268.0,5624
139.0,3654.0,114.0,3654.0,3176
80.0,6909.0,209.0,6909.0,5370
219.0,783.0,23.0,783.0,5251
239.0,4120.0,132.0,4120.0,313
358.0,7599.0,234.0,7599.0,3742
278.0,7286.0,223.0,7286.0,165
298.0,1259.0,40.0,1259.0,1537
80.0,8538.0,270.0,8538.0,4508
219.0,6210.0,183.0,6210.0,3821
119.0,6883.0,207.0,6883.0,5377
219.0,1232.0,38.0,1232.0,6688
139.0,7345.0,225.0,7345.0,5269
119.0,1589.0,48.0,1589.0,2134
99.0,6910.0,209.0,6910.0,5800
139.0,3818.0,122.0,3818.0,3549
80.0,10083.0,308.0,10083.0,5609
80.0,1807.0,57.0,1807.0,4657
159.0,5533.0,165.0,5533.0,3929
258.0,5290.0,159.0,5290.0,4541
99.0,7032.0,213.0,7032.0,6215
219.0,474.0,14.0,474.0,5693
139.0,8146.0,254.0,8146.0,4308
120.0,2972.0,91.0,2972.0,37
179.0,4694.0,145.0,4694.0,2929
139.0,5212.0,157.0,5212.0,736
139.0,9561.0,295.0,9561.0,2733
239.0,8480.0,267.0,8480.0,5485
159.0,10691.0,328.0,10691.0,674
119.0,1086.0,33.0,1086.0,3817
139.0,8712.0,276.0,8712.0,1367
139.0,9497.0,293.0,9497.0,7451
80.0,4087.0,131.0,4087.0,6379
218.0,811.0,24.0,811.0,57
139.0,10524.0,321.0,10524.0,6957
298.0,455.0,14.0,455.0,6362
119.0,3269.0,99.0,3269.0,5918
318.0,5507.0,165.0,5507.0,641
179.0,883.0,27.0,883.0,1879
239.0,3830.0,123.0,3830.0,6183
99.0,1606.0,48.0,1606.0,7317
80.0,9071.0,285.0,9071.0,3608
99.0,308.0,9.0,308.0,5139
357.0,4296.0,135.0,4296.0,3677
119.0,5026.0,153.0,5026.0,5024
218.0,4570.0,142.0,4570.0,1857
259.0,5513.0,165.0,5513.0,962
239.0,10399.0,317.0,10399.0,244
258.0,10392.0,317.0,10392.0,4835
119.0,3569.0,110.0,3569.0,2174
378.0,578.0,18.0,578.0,5617
159.0,6340.0,187.0,6340.0,138
179.0,10781.0,332.0,10781.0,5264
99.0,1076.0,33.0,1076.0,4924
99.0,8715.0,276.0,8715.0,1803
179.0,9332.0,289.0,9332.0,545
219.0,1038.0,31.0,1038.0,3877
139.0,4253.0,134.0,4253.0,3663
259.0,2689.0,81.0,2689.0,1357
179.0,7181.0,219.0,7181.0,11
139.0,6157.0,181.0,6157.0,2366
279.0,2239.0,72.0,2239.0,1666
258.0,7422.0,226.0,7422.0,7568
338.0,5923.0,176.0,5923.0,2946
219.0,1828.0,57.0,1828.0,5458
179.0,2850.0,86.0,2850.0,2761
139.0,4924.0,150.0,4924.0,6977
279.0,2285.0,73.0,2285.0,3194
80.0,9293.0,289.0,9293.0,5942
99.0,1898.0,59.0,1898.0,7550
239.0,4907.0,150.0,4907.0,126
80.0,3561.0,110.0,3561.0,721
219.0,2857.0,87.0,2857.0,90
139.0,951.0,29.0,951.0,3850
99.0,8924.0,281.0,8924.0,7597
298.0,5827.0,173.0,5827.0,7081
358.0,9326.0,289.0,9326.0,5236
199.0,5922.0,176.0,5922.0,4896
238.0,8210.0,256.0,8210.0,6451
99.0,5936.0,176.0,5936.0,3870
100.0,9265.0,289.0,9265.0,4169
139.0,1874.0,58.0,1874.0,5678
179.0,10411.0,318.0,10411.0,4425
179.0,4625.0,143.0,4625.0,6349
99.0,3361.0,102.0,3361.0,302
478.0,2360.0,74.0,2360.0,3116
179.0,7702.0,238.0,7702.0,727
119.0,8711.0,276.0,8711.0,6321
258.0,8061.0,251.0,8061.0,1456
99.0,10491.0,321.0,10491.0,792
139.0,8897.0,280.0,8897.0,6888
159.0,4389.0,136.0,4389.0,393
99.0,9753.0,301.0,9753.0,2119
338.0,10605.0,325.0,10605.0,2564
219.0,3573.0,110.0,3573.0,3827
139.0,5889.0,175.0,5889.0,3648
299.0,2990.0,91.0,2990.0,160
80.0,3757.0,119.0,3757.0,3864
1037.0,2327.0,74.0,2327.0,739
199.0,3992.0,129.0,3992.0,2422
358.0,9736.0,300.0,9736.0,3915
139.0,714.0,22.0,714.0,2805
80.0,6460.0,191.0,6460.0,6913
80.0,8728.0,277.0,8728.0,1263
616.0,3713.0,117.0,3713.0,2120
159.0,3771.0,120.0,3771.0,1197
159.0,401.0,12.0,401.0,4560
199.0,1279.0,41.0,1279.0,1967
139.0,394.0,12.0,394.0,3170
99.0,408.0,12.0,408.0,6916
139.0,9245.0,289.0,9245.0,948
377.0,9023.0,284.0,9023.0,3386
99.0,3339.0,102.0,3339.0,539
278.0,3457.0,106.0,3457.0,2281
359.0,2773.0,85.0,2773.0,5596
238.0,769.0,23.0,769.0,4319
139.0,4338.0,135.0,4338.0,3334
378.0,5371.0,162.0,5371.0,3545
139.0,3395.0,103.0,3395.0,1431
100.0,2219.0,70.0,2219.0,5466
99.0,9130.0,286.0,9130.0,4937
259.0,3224.0,98.0,3224.0,6054
99.0,4176.0,133.0,4176.0,5290
159.0,4086.0,131.0,4086.0,4583
179.0,5004.0,153.0,5004.0,3727
99.0,10005.0,306.0,10005.0,6114
259.0,2567.0,78.0,2567.0,3161
139.0,7337.0,225.0,7337.0,831
278.0,564.0,18.0,564.0,4718
80.0,3258.0,99.0,3258.0,1580
119.0,7455.0,227.0,7455.0,6387
219.0,4577.0,142.0,4577.0,5872
159.0,3870.0,124.0,3870.0,2775
80.0,6118.0,180.0,6118.0,3070
139.0,10837.0,334.0,10837.0,6817
80.0,9334.0,289.0,9334.0,1539
179.0,10088.0,308.0,10088.0,3910
238.0,6431.0,190.0,6431.0,5610
119.0,3965.0,127.0,3965.0,609
179.0,6198.0,183.0,6198.0,7486
179.0,6015.0,178.0,6015.0,4461
419.0,3098.0,94.0,3098.0,5875
159.0,9391.0,291.0,9391.0,3783
498.0,2646.0,79.0,2646.0,7083
100.0,9971.0,306.0,9971.0,3513
258.0,9806.0,302.0,9806.0,2022
299.0,10679.0,328.0,10679.0,69
179.0,847.0,25.0,847.0,3530
99.0,1903.0,59.0,1903.0,4207
219.0,1551.0,47.0,1551.0,2597
99.0,8624.0,274.0,8624.0,6133
139.0,9097.0,286.0,9097.0,6157
99.0,9258.0,289.0,9258.0,3109
139.0,967.0,30.0,967.0,5620
239.0,9288.0,289.0,9288.0,1118
219.0,2588.0,78.0,2588.0,7310
139.0,4204.0,134.0,4204.0,809
279.0,3027.0,92.0,3027.0,6028
219.0,4374.0,136.0,4374.0,523
179.0,4133.0,133.0,4133.0,6276
239.0,6827.0,204.0,6827.0,4572
219.0,6228.0,183.0,6228.0,2039
338.0,5424.0,163.0,5424.0,2553
99.0,5997.0,178.0,5997.0,7378
159.0,7447.0,227.0,7447.0,490
80.0,9152.0,287.0,9152.0,6153
99.0,7500.0,229.0,7500.0,3800
179.0,3961.0,127.0,3961.0,932
179.0,130.0,4.0,130.0,4118
358.0,3228.0,98.0,3228.0,3787
159.0,2700.0,81.0,2700.0,6031
199.0,7467.0,227.0,7467.0,2614
258.0,7577.0,231.0,7577.0,3777
199.0,8334.0,261.0,8334.0,2746
99.0,7610.0,234.0,7610.0,7567
318.0,7150.0,219.0,7150.0,3774
239.0,1321.0,42.0,1321.0,7196
199.0,10789.0,332.0,10789.0,359
259.0,3025.0,92.0,3025.0,5574
537.0,4996.0,153.0,4996.0,3007
80.0,3494.0,108.0,3494.0,2358
179.0,973.0,30.0,973.0,5628
278.0,3298.0,100.0,3298.0,6842
199.0,1381.0,43.0,1381.0,6181
259.0,1400.0,43.0,1400.0,5254
278.0,6040.0,179.0,6040.0,6087
259.0,3216.0,98.0,3216.0,6919
298.0,4082.0,131.0,4082.0,112
119.0,1700.0,52.0,1700.0,5741
80.0,8056.0,250.0,8056.0,949
159.0,6248.0,184.0,6248.0,971
258.0,4052.0,130.0,4052.0,610
179.0,10515.0,321.0,10515.0,5044
139.0,2021.0,65.0,2021.0,329
119.0,8173.0,255.0,8173.0,7289
139.0,103.0,4.0,103.0,5318
139.0,7814.0,240.0,7814.0,628
338.0,900.0,28.0,900.0,1747
179.0,2719.0,83.0,2719.0,1548
179.0,941.0,28.0,941.0,3069
179.0,2969.0,91.0,2969.0,7325
159.0,5228.0,158.0,5228.0,969
80.0,9123.0,286.0,9123.0,2620
338.0,7063.0,215.0,7063.0,3162
119.0,299.0,9.0,299.0,2429
219.0,3477.0,107.0,3477.0,4192
99.0,6851.0,206.0,6851.0,55
159.0,6208.0,183.0,6208.0,6976
537.0,5568.0,166.0,5568.0,2433
99.0,9857.0,304.0,9857.0,5175
179.0,5707.0,169.0,5707.0,7240
159.0,5163.0,156.0,5163.0,3991
139.0,1478.0,44.0,1478.0,3099
99.0,6711.0,200.0,6711.0,6250
199.0,9351.0,290.0,9351.0,681
99.0,731.0,22.0,731.0,2907
99.0,3362.0,102.0,3362.0,569
219.0,4799.0,148.0,4799.0,1426
318.0,5281.0,159.0,5281.0,7474
139.0,8115.0,253.0,8115.0,6559
159.0,998.0,30.0,998.0,4421
80.0,6938.0,210.0,6938.0,2486
199.0,10690.0,328.0,10690.0,6194
179.0,2559.0,78.0,2559.0,4511
278.0,171.0,5.0,171.0,719
119.0,9448.0,293.0,9448.0,6884
179.0,536.0,17.0,536.0,2342
139.0,4772.0,147.0,4772.0,7273
219.0,10248.0,312.0,10248.0,1104
218.0,8314.0,259.0,8314.0,4437
179.0,5849.0,174.0,5849.0,3390
179.0,8854.0,279.0,8854.0,1314
139.0,3916.0,125.0,3916.0,245
139.0,9167.0,287.0,9167.0,3956
159.0,383.0,11.0,383.0,6833
80.0,9650.0,297.0,9650.0,2791
199.0,10851.0,334.0,10851.0,3362
139.0,6514.0,193.0,6514.0,3847
139.0,9285.0,289.0,9285.0,4176
238.0,3642.0,113.0,3642.0,2290
357.0,1967.0,61.0,1967.0,6190
99.0,6990.0,212.0,6990.0,6021
159.0,4047.0,130.0,4047.0,7276
238.0,3704.0,116.0,3704.0,3526
159.0,8381.0,263.0,8381.0,7433
139.0,9977.0,306.0,9977.0,48
139.0,1278.0,41.0,1278.0,3410
139.0,1336.0,42.0,1336.0,1483
139.0,7736.0,239.0,7736.0,5879
318.0,8141.0,254.0,8141.0,5626
159.0,5414.0,163.0,5414.0,4621
398.0,10119.0,309.0,10119.0,6023
279.0,2301.0,73.0,2301.0,108
179.0,10310.0,315.0,10310.0,1514
119.0,10486.0,320.0,10486.0,1086
239.0,2962.0,91.0,2962.0,7238
139.0,10901.0,336.0,10901.0,6096
139.0,7757.0,239.0,7757.0,4038
199.0,3138.0,96.0,3138.0,4641
139.0,865.0,26.0,865.0,2165
179.0,10100.0,308.0,10100.0,2142
119.0,10027.0,306.0,10027.0,220
139.0,9168.0,287.0,9168.0,7314
179.0,10872.0,335.0,10872.0,4357
339.0,2356.0,74.0,2356.0,4930
219.0,2648.0,79.0,2648.0,4522
358.0,8051.0,250.0,8051.0,3178
80.0,9970.0,306.0,9970.0,7068
139.0,10010.0,306.0,10010.0,1742
556.0,5175.0,157.0,5175.0,2135
238.0,7163.0,219.0,7163.0,4119
358.0,9275.0,289.0,9275.0,2387
278.0,7494.0,229.0,7494.0,7227
219.0,3116.0,95.0,3116.0,7245
199.0,3840.0,123.0,3840.0,2341
99.0,6748.0,202.0,6748.0,6738
298.0,4676.0,144.0,4676.0,81
80.0,5964.0,177.0,5964.0,2145
199.0,4356.0,136.0,4356.0,6915
219.0,6168.0,182.0,6168.0,5511
99.0,10282.0,313.0,10282.0,2074
199.0,7377.0,225.0,7377.0,1976
99.0,6776.0,203.0,6776.0,7114
278.0,5828.0,173.0,5828.0,4995
80.0,8875.0,280.0,8875.0,371
219.0,3109.0,94.0,3109.0,3846
278.0,3354.0,102.0,3354.0,4404
120.0,2170.0,70.0,2170.0,2771
338.0,744.0,22.0,744.0,4403
139.0,10850.0,334.0,10850.0,2738
298.0,5616.0,167.0,5616.0,2368
80.0,10501.0,321.0,10501.0,7319
20.0,2579.0,78.0,2579.0,6997
179.0,10122.0,309.0,10122.0,790
278.0,8183.0,255.0,8183.0,5790
318.0,4212.0,134.0,4212.0,5820
239.0,4958.0,151.0,4958.0,5366
139.0,9901.0,304.0,9901.0,6782
239.0,5448.0,164.0,5448.0,162
139.0,517.0,15.0,517.0,7104
199.0,10632.0,327.0,10632.0,3967
378.0,25.0,1.0,25.0,3776
139.0,10455.0,319.0,10455.0,2224
160.0,9045.0,284.0,9045.0,1050
199.0,5442.0,164.0,5442.0,1958
80.0,6425.0,190.0,6425.0,4743
139.0,743.0,22.0,743.0,588
179.0,5706.0,169.0,5706.0,6883
954.0,1195.0,37.0,1195.0,591
99.0,5298.0,159.0,5298.0,989
259.0,3160.0,96.0,3160.0,3448
119.0,6172.0,182.0,6172.0,7097
179.0,9505.0,293.0,9505.0,3977
438.0,1837.0,57.0,1837.0,7415
139.0,3337.0,101.0,3337.0,4278
99.0,6294.0,185.0,6294.0,2742
298.0,6327.0,187.0,6327.0,4610
438.0,6202.0,183.0,6202.0,2109
99.0,4894.0,149.0,4894.0,44
298.0,5956.0,177.0,5956.0,1406
100.0,10331.0,315.0,10331.0,4501
179.0,4650.0,144.0,4650.0,3394
219.0,6282.0,185.0,6282.0,3442
139.0,1142.0,34.0,1142.0,4032
258.0,327.0,10.0,327.0,6710
159.0,1117.0,34.0,1117.0,4321
397.0,1134.0,34.0,1134.0,594
179.0,5037.0,153.0,5037.0,2314
159.0,7545.0,230.0,7545.0,7063
299.0,2431.0,76.0,2431.0,5495
418.0,2561.0,78.0,2561.0,4390
258.0,537.0,17.0,537.0,5804
179.0,1910.0,60.0,1910.0,3716
80.0,3380.0,103.0,3380.0,6676
139.0,6854.0,206.0,6854.0,6064
239.0,7157.0,219.0,7157.0,1650
179.0,2029.0,65.0,2029.0,2853
159.0,9737.0,300.0,9737.0,3737
99.0,7955.0,247.0,7955.0,5943
179.0,9090.0,286.0,9090.0,4716
538.0,2147.0,68.0,2147.0,4691
139.0,4445.0,137.0,4445.0,7494
298.0,10594.0,324.0,10594.0,2626
100.0,9669.0,298.0,9669.0,6942
80.0,819.0,24.0,819.0,2600
377.0,10372.0,316.0,10372.0,5522
139.0,3718.0,117.0,3718.0,2912
439.0,2141.0,68.0,2141.0,571
119.0,3391.0,103.0,3391.0,3722
219.0,7417.0,226.0,7417.0,6873
298.0,4718.0,145.0,4718.0,5039
139.0,9315.0,289.0,9315.0,2295
99.0,6757.0,203.0,6757.0,7213
139.0,3342.0,102.0,3342.0,7500
159.0,2092.0,66.0,2092.0,5239
179.0,10610.0,325.0,10610.0,3002
179.0,4006.0,129.0,4006.0,2431
139.0,7718.0,238.0,7718.0,5176
80.0,10110.0,308.0,10110.0,5864
80.0,5938.0,176.0,5938.0,1555
238.0,7664.0,236.0,7664.0,1300
139.0,5511.0,165.0,5511.0,2935
258.0,4697.0,145.0,4697.0,68
139.0,735.0,22.0,735.0,482
99.0,5024.0,153.0,5024.0,1715
99.0,7151.0,219.0,7151.0,1334
139.0,6410.0,189.0,6410.0,7166
358.0,8060.0,251.0,8060.0,6946
99.0,3559.0,110.0,3559.0,4606
339.0,2580.0,78.0,2580.0,2687
238.0,10899.0,336.0,10899.0,1550
159.0,8512.0,269.0,8512.0,5325
99.0,8282.0,258.0,8282.0,528
338.0,5563.0,166.0,5563.0,4929
139.0,6401.0,189.0,6401.0,2893
119.0,572.0,18.0,572.0,2316
119.0,9286.0,289.0,9286.0,2014
159.0,4737.0,146.0,4737.0,893
139.0,3413.0,104.0,3413.0,501
139.0,3837.0,123.0,3837.0,2081
219.0,9772.0,301.0,9772.0,7062
219.0,4308.0,135.0,4308.0,98
119.0,5234.0,158.0,5234.0,6391
199.0,2342.0,74.0,2342.0,3861
199.0,4507.0,139.0,4507.0,7484
258.0,7851.0,242.0,7851.0,3913
99.0,6375.0,188.0,6375.0,3988
139.0,9493.0,293.0,9493.0,898
139.0,10525.0,321.0,10525.0,1134
398.0,3416.0,104.0,3416.0,7606
199.0,6105.0,180.0,6105.0,6244
278.0,5106.0,155.0,5106.0,5417
258.0,6138.0,181.0,6138.0,4804
179.0,1343.0,42.0,1343.0,6598
80.0,3463.0,106.0,3463.0,6585
179.0,4794.0,148.0,4794.0,6990
338.0,5002.0,153.0,5002.0,980
139.0,7135.0,217.0,7135.0,4431
100.0,8877.0,280.0,8877.0,3751
179.0,1062.0,32.0,1062.0,4980
179.0,4413.0,136.0,4413.0,6154
179.0,9564.0,295.0,9564.0,5668
119.0,6814.0,204.0,6814.0,4879
119.0,3527.0,109.0,3527.0,2335
139.0,2024.0,65.0,2024.0,3416
119.0,1638.0,50.0,1638.0,6759
20.0,2465.0,77.0,2465.0,7410
278.0,2026.0,65.0,2026.0,6075
219.0,1166.0,35.0,1166.0,2349
179.0,6672.0,198.0,6672.0,5961
99.0,6343.0,187.0,6343.0,2261
199.0,1559.0,47.0,1559.0,4174
80.0,3218.0,98.0,3218.0,6938
139.0,7408.0,226.0,7408.0,343
119.0,5025.0,153.0,5025.0,5443
338.0,5625.0,167.0,5625.0,4817
199.0,5673.0,168.0,5673.0,6475
318.0,5669.0,168.0,5669.0,2092
119.0,6618.0,197.0,6618.0,706
80.0,3960.0,127.0,3960.0,6378
159.0,4207.0,134.0,4207.0,6525
915.0,5561.0,166.0,5561.0,2703
179.0,4277.0,135.0,4277.0,6932
179.0,7803.0,240.0,7803.0,3428
219.0,5850.0,174.0,5850.0,1056
437.0,267.0,8.0,267.0,1390
239.0,5418.0,163.0,5418.0,1935
99.0,7348.0,225.0,7348.0,4058
219.0,2581.0,78.0,2581.0,7116
258.0,844.0,25.0,844.0,1824
179.0,9850.0,304.0,9850.0,1908
199.0,9954.0,306.0,9954.0,1984
139.0,10687.0,328.0,10687.0,5332
179.0,2695.0,81.0,2695.0,7285
497.0,3751.0,119.0,3751.0,5267
139.0,1859.0,58.0,1859.0,5040
159.0,10042.0,307.0,10042.0,733
179.0,8099.0,253.0,8099.0,2967
139.0,10285.0,313.0,10285.0,6340
119.0,9863.0,304.0,9863.0,2763
139.0,2381.0,75.0,2381.0,3076
238.0,7972.0,248.0,7972.0,2055
99.0,5217.0,157.0,5217.0,3289
199.0,10257.0,312.0,10257.0,2121
80.0,4171.0,133.0,4171.0,187
179.0,8725.0,277.0,8725.0,4120
139.0,8635.0,274.0,8635.0,2604
139.0,10541.0,321.0,10541.0,2477
139.0,5508.0,165.0,5508.0,6737
99.0,6894.0,208.0,6894.0,1275
179.0,10805.0,333.0,10805.0,6145
219.0,2390.0,75.0,2390.0,4639
159.0,92.0,3.0,92.0,7491
140.0,2708.0,81.0,2708.0,763
259.0,4453.0,137.0,4453.0,637
219.0,9855.0,304.0,9855.0,358
80.0,1720.0,54.0,1720.0,696
120.0,2610.0,78.0,2610.0,7488
219.0,5016.0,153.0,5016.0,2439
318.0,5125.0,155.0,5125.0,2063
339.0,2472.0,77.0,2472.0,1428
99.0,9136.0,287.0,9136.0,7288
179.0,5884.0,175.0,5884.0,6025
80.0,3631.0,112.0,3631.0,5294
159.0,2079.0,66.0,2079.0,6548
139.0,8564.0,271.0,8564.0,2781
159.0,676.0,22.0,676.0,782
239.0,7285.0,223.0,7285.0,549
358.0,4906.0,150.0,4906.0,4619
219.0,4944.0,150.0,4944.0,6324
140.0,3079.0,93.0,3079.0,5881
139.0,8664.0,275.0,8664.0,3521
179.0,5159.0,156.0,5159.0,3260
398.0,3424.0,104.0,3424.0,1813
239.0,4127.0,132.0,4127.0,1228
199.0,9638.0,297.0,9638.0,5575
557.0,4792.0,148.0,4792.0,4857
239.0,10639.0,327.0,10639.0,1451
80.0,10713.0,329.0,10713.0,2684
239.0,6141.0,181.0,6141.0,1890
119.0,5527.0,165.0,5527.0,6026
298.0,3872.0,124.0,3872.0,2058
20.0,3112.0,94.0,3112.0,3923
239.0,6817.0,204.0,6817.0,7191
99.0,8392.0,264.0,8392.0,54
119.0,5713.0,169.0,5713.0,2328
259.0,8289.0,258.0,8289.0,7194
99.0,3571.0,110.0,3571.0,2262
100.0,10590.0,324.0,10590.0,7564
99.0,6027.0,178.0,6027.0,697
259.0,1136.0,34.0,1136.0,297
218.0,6532.0,194.0,6532.0,590
119.0,8798.0,278.0,8798.0,5543
378.0,4273.0,135.0,4273.0,977
238.0,8213.0,256.0,8213.0,556
179.0,4058.0,130.0,4058.0,1971
279.0,2338.0,74.0,2338.0,6239
378.0,5369.0,162.0,5369.0,3699
139.0,3583.0,111.0,3583.0,4462
139.0,8874.0,280.0,8874.0,1091
99.0,7378.0,225.0,7378.0,2415
139.0,8103.0,253.0,8103.0,194
198.0,5085.0,154.0,5085.0,2374
99.0,6299.0,185.0,6299.0,2052
139.0,1100.0,33.0,1100.0,5720
139.0,3790.0,121.0,3790.0,4017
119.0,6493.0,192.0,6493.0,4021
258.0,10364.0,316.0,10364.0,741
219.0,2592.0,78.0,2592.0,1274
179.0,8801.0,278.0,8801.0,1401
179.0,1664.0,52.0,1664.0,2937
80.0,9307.0,289.0,9307.0,4166
358.0,6192.0,182.0,6192.0,5157
99.0,3839.0,123.0,3839.0,416
179.0,9602.0,296.0,9602.0,7232
99.0,1985.0,62.0,1985.0,2700
377.0,9029.0,284.0,9029.0,4183
20.0,2293.0,73.0,2293.0,1508
159.0,2016.0,64.0,2016.0,2730
159.0,8945.0,282.0,8945.0,7066
338.0,8580.0,272.0,8580.0,748
139.0,10315.0,315.0,10315.0,3021
139.0,10065.0,307.0,10065.0,4965
159.0,81.0,3.0,81.0,5216
139.0,8133.0,254.0,8133.0,2220
99.0,5141.0,155.0,5141.0,6091
139.0,8493.0,268.0,8493.0,4066
80.0,3598.0,111.0,3598.0,3627
139.0,7364.0,225.0,7364.0,5580
119.0,9545.0,294.0,9545.0,1427
179.0,6213.0,183.0,6213.0,3284
239.0,7276.0,223.0,7276.0,2051
119.0,6984.0,212.0,6984.0,158
139.0,1816.0,57.0,1816.0,1169
139.0,5835.0,173.0,5835.0,2677
139.0,1590.0,48.0,1590.0,383
278.0,6100.0,180.0,6100.0,2308
259.0,2245.0,72.0,2245.0,5524
179.0,9843.0,303.0,9843.0,7537
